,Open,Close,sign,hold,balance,netAsset,profit
2014-01-02,2323.43,2321.98,0.0,0.0,1000000.0,1000000.0,0.0
2014-12-31,3462.39,3533.71,0.0,0.0,1000000.0,1000000.0,0.0
2015-01-05,3566.09,3641.54,0.0,0.0,1000000.0,1000000.0,0.0
2015-07-17,4023.76,4151.5,1.0,248.0,1608.573759999941,999501.05376,0.0
2015-11-20,3778.88,3774.38,-1.0,0.0,938302.23264,938302.23264,-61697.767360000056
2015-12-31,3760.9,3731.0,0.0,0.0,938302.23264,938302.23264,0.0
2016-01-04,3725.86,3469.07,0.0,0.0,938302.23264,938302.23264,0.0
2016-02-05,2982.06,2963.79,1.0,314.0,1467.209220000077,937834.04922,0.0
2016-12-30,3302.6,3310.08,0.0,314.0,1467.209220000077,1040832.3292200001,0.0
2017-01-03,3313.95,3342.23,0.0,314.0,1467.209220000077,1050927.42922,0.0
2017-07-07,3647.64,3655.93,-1.0,0.0,1146253.48974,1146253.48974,1144786.28052
2017-07-21,3738.18,3728.6,1.0,306.0,1798.4682000002358,1145681.5482,0.0
2017-07-27,3700.86,3712.19,-1.0,0.0,1133695.3966200005,1133695.3966200005,-12558.093119999627
2017-08-24,3755.89,3734.65,1.0,301.0,2607.245175000746,1133130.1351750006,0.0
2017-09-12,3832.24,3837.93,-1.0,0.0,1155534.733055001,1155534.733055001,21839.336435000412
2017-10-11,3886.82,3902.69,1.0,297.0,572.000285001006,1154957.540285001,0.0
2017-11-27,4088.93,4049.95,-1.0,0.0,1214377.004180001,1214377.004180001,58842.2711250002
2017-12-22,4064.91,4054.6,1.0,298.0,2428.152590001235,1213771.3325900012,0.0
2017-12-29,4022.88,4030.86,0.0,298.0,2428.152590001235,1203624.4325900013,0.0
2018-01-02,4045.21,4087.4,0.0,298.0,2428.152590001235,1220473.3525900012,0.0
2018-01-31,4234.11,4275.9,-1.0,0.0,1263562.050200001,1263562.050200001,1261133.8976099999
2018-03-07,4063.5,4036.65,1.0,310.0,3247.207700001076,1262932.207700001,0.0
2018-12-28,2994.8,3010.65,0.0,310.0,3247.207700001076,936548.7077000011,0.0
2019-01-02,3017.07,2969.54,0.0,310.0,3247.207700001076,923804.6077000011,0.0
2019-03-12,3758.32,3755.35,-1.0,0.0,1167743.868100001,1167743.868100001,1164496.6604
2019-05-30,3648.85,3641.18,1.0,319.0,3178.726525001228,1167161.8765250011,0.0
2019-07-10,3807.95,3786.74,-1.0,0.0,1217307.4085000013,1217307.4085000013,49563.54040000029
2019-07-30,3861.57,3870.32,1.0,315.0,304.6612250013277,1216699.2112250014,0.0
2019-09-20,3933.46,3935.65,-1.0,0.0,1238725.0412750014,1238725.0412750014,21417.632775000064
2019-10-16,3939.28,3922.69,1.0,314.0,1172.6543150013313,1238106.5743150015,0.0
2019-12-31,4077.75,4096.58,0.0,314.0,1172.6543150013313,1287498.7743150012,0.0
2020-01-02,4121.35,4152.24,0.0,314.0,1172.6543150013313,1304976.0143150012,0.0
2020-07-20,4597.2,4680.3,-1.0,0.0,1443971.6939150013,1443971.6939150013,1442799.0396
2020-12-31,5122.48,5211.29,0.0,0.0,1443971.6939150013,1443971.6939150013,0.0
2021-01-04,5212.93,5267.72,0.0,0.0,1443971.6939150013,1443971.6939150013,0.0
2021-03-30,5043.1,5094.73,1.0,286.0,923.9306150013581,1443250.5306150015,0.0
2021-12-31,4937.46,4940.37,0.0,286.0,923.9306150013581,1413869.7506150014,0.0
