real,pre,实际值与预测值差距比
2893.28,2872.34344165062,
2863.45,2889.674588261347,
2842.18,2838.9408970143836,
2861.36,2833.7770251839465,
2910.48,2856.4389909020592,
2875.73,2915.6580186547135,
2848.89,2866.0878064114536,
2865.34,2845.8661102026704,
2899.1,2846.7715516903836,
2850.2,2886.854823965416,
2872.94,2846.9778581999517,
2850.05,2872.7116167722797,
2820.17,2842.1806720087234,
2829.06,2809.038770527795,
2873.03,2832.240376582139,
2879.64,2877.1182591900724,
2895.37,2871.928463633102,
2880.77,2890.280117821488,
2880.1,2880.989816622851,
2894.34,2878.4396493000186,
2839.63,2896.2903283802275,
2859.05,2839.729973923032,
2860.44,2862.4345716906946,
2908.73,2853.361748649285,
2913.26,2902.668212731054,
2919.48,2924.137797946259,
2932.36,2928.1168903868693,
2947.76,2933.683368844832,
2969.32,2954.118328253157,
2995.56,2971.8413395960674,
2997.04,2996.931056558553,
3018.6,2988.42610666511,
3048.81,3022.334866030014,
3063.86,3047.970283900204,
3076.18,3060.849932518206,
3106.55,3094.7651892602266,
3117.82,3121.488891118903,
3130.33,3132.9568678669434,
3176.5,3137.9313390793795,
3180.33,3187.5932454170797,
3157.46,3171.4883420832225,
3172.78,3164.9993890968694,
3120.7,3165.654516415816,
3079.12,3115.2334239714255,
3116.83,3082.8723000383047,
3141.23,3112.6150438470604,
3149.64,3130.485330426958,
3181.34,3143.5116655859692,
3117.49,3183.0063831897305,
3029.6,3093.4462569976454,
2945.84,3045.8741914699262,
2810.03,2965.9876460377977,
2805.21,2782.598079196093,
2852.72,2781.719428479281,
2871.79,2843.6255259447043,
2931.88,2845.240537857271,
2957.17,2944.8800397629198,
2973.79,2944.978856356118,
2927.1,2971.575662201227,
2878.67,2918.354423792914,
2891.3,2866.705833619987,
2864.18,2886.972684275044,
2863.99,2861.52670683539,
2892.48,2863.3531704161537,
2878.15,2887.749352835645,
2898.25,2874.487775119221,
2908.2,2896.1785125889237,
2909.58,2894.4049764885153,
2883.38,2902.78754143084,
2871.33,2884.703331882408,
2894.98,2870.9552414960176,
2870.73,2891.0663453011616,
2897.26,2872.319966059444,
2904.4,2889.6702053937015,
2894.18,2898.92361284725,
2866.67,2890.4647316401115,
2791.47,2855.0509616814907,
2738.87,2769.8306423180707,
2747.59,2734.6376521941456,
2694.83,2749.448848448454,
2738.79,2669.363154789683,
2722.15,2743.3755090859777,
2711.37,2710.607870952781,
2697.27,2707.31903203012,
2702.37,2699.098166712327,
2715.73,2717.9689344234707,
2780.8,2717.888744370063,
2785.34,2783.425452807677,
2749.7,2781.2806549943384,
2726.4,2738.650276984974,
2664.7,2733.9258473970453,
2635.7,2660.8719809729396,
2653.77,2636.622639019692,
2682.55,2655.5646285703606,
2647.38,2672.9494175699483,
2664.92,2644.3194493005794,
2722.85,2664.677338866885,
2702.98,2728.0492849775746,
2666.02,2696.286579898595,
2653.54,2669.507780542515,
2652.73,2646.456833921487,
2663.98,2636.04351176096,
2646.35,2642.206819233216,
2683.85,2647.0317177808115,
2722.88,2678.1836940003504,
2717.24,2724.0394476490164,
2729.4,2710.7238590751654,
2724.72,2722.5115378994124,
2753.54,2722.337375297257,
2750.83,2752.415727953946,
2716.78,2744.7250042870023,
2700.88,2714.193018486977,
2740.53,2693.3300425812436,
2745.8,2738.9452437968384,
2728.0,2742.2477325914883,
2683.69,2715.5816877697484,
2665.68,2683.808962085134,
2661.29,2663.7541831503895,
2673.2,2655.6449155186433,
2663.4,2676.387995119331,
2605.9,2661.734546535998,
2658.29,2596.743240943965,
2647.19,2669.6285876928846,
2694.58,2636.739421870631,
2707.02,2695.2198841733016,
2692.18,2700.0790581280976,
2695.24,2685.384916299896,
2652.08,2693.495033065833,
2660.41,2649.9910409356876,
2687.7,2665.5014157739097,
2671.63,2681.6114385498804,
2671.3,2655.3705490801804,
2667.98,2670.1982017578903,
2599.78,2670.2119747137403,
2598.33,2598.556086132863,
2579.05,2602.45601557779,
2583.71,2581.2648175308573,
2536.46,2566.3232153944646,
2506.72,2542.350540547281,
2452.64,2495.538320062218,
2425.18,2449.25375667207,
2479.91,2419.0288574169717,
2386.38,2485.3332915772476,
2388.98,2382.725578798678,
2368.43,2377.899464756582,
2374.36,2351.0712984573624,
2402.62,2367.529203113984,
2471.29,2413.647701077994,
2471.23,2476.3665928076007,
2432.28,2451.766877540881,
2474.62,2411.4330311593917,
2476.86,2492.9003077418147,
2448.76,2471.8508797634026,
2430.44,2431.9753867295626,
2420.76,2434.0563705922236,
2426.16,2419.4303926464,
2493.76,2427.8019607263514,
2526.81,2504.774351511053,
2563.58,2529.553236001521,
2563.69,2558.9893901356295,
2530.99,2558.6483521266045,
2525.09,2539.659688331435,
2541.31,2525.0256572124144,
2545.12,2539.593990870318,
2490.25,2542.315417517039,
2440.31,2499.4776930808953,
2413.5,2430.547012676176,
2406.54,2411.6272242538325,
2479.78,2405.416480191085,
2447.0,2494.0550785880323,
2504.62,2447.6049868613286,
2503.21,2503.1594098351966,
2478.51,2503.728690424799,
2469.2,2452.982468497648,
2408.72,2471.3643026136115,
2405.16,2397.659479752565,
2374.17,2401.4985072414465,
2409.13,2377.5380260757797,
2452.38,2394.420573056804,
2450.15,2452.8372917036777,
2461.07,2451.050887623059,
2472.0,2458.1996493994193,
2522.34,2470.483982481864,
2511.15,2526.199284686056,
2503.48,2500.9461610166263,
2479.21,2503.8669019484214,
2474.48,2487.475286237995,
2465.88,2477.565757056363,
2500.44,2462.5230118583145,
2441.23,2499.489974491545,
2416.03,2432.7139354102324,
2437.68,2411.9151378687548,
2413.43,2445.130375242369,
2398.77,2414.953321721847,
2381.39,2402.9508915696847,
2415.31,2386.580311322998,
2425.42,2418.0649280606963,
2399.88,2414.534116860609,
2458.77,2394.074047063573,
2487.08,2461.770007738035,
2487.42,2489.7582978355667,
2573.6,2481.799156418498,
2547.79,2570.5382495102017,
2582.77,2549.8563264299355,
2575.45,2585.3472410655463,
2606.67,2570.9387210803175,
2486.82,2616.1144998573545,
2491.66,2476.3516673727568,
2494.06,2507.7176728508434,
2390.5,2482.4288295560955,
2444.13,2378.4152702787246,
2412.48,2470.612089597608,
2415.49,2397.217682663665,
2429.21,2414.4322863923953,
2369.07,2436.9843558317016,
2446.32,2361.9256349026314,
2540.15,2448.1513770692754,
2464.81,2550.2725884314273,
2477.49,2450.000187401447,
2485.1,2489.82186011574,
2468.91,2494.901968853947,
2389.58,2488.0746138658374,
2415.65,2379.0453822278932,
2451.12,2421.3024787723816,
2460.16,2453.0833769388887,
2542.77,2463.913101604024,
2511.59,2556.9973528669316,
2499.68,2497.670960582116,
2482.33,2500.2689269910907,
2486.0,2472.4671338475805,
2434.21,2481.7193649070205,
2444.97,2431.733575121077,
2462.97,2451.4469729414027,
2429.99,2462.007439811,
2459.14,2434.2455508998096,
2461.44,2446.4797866282006,
2492.08,2460.8768712389883,
2446.79,2491.052003982785,
2451.27,2451.3721522988158,
2437.64,2445.6916897169294,
2399.2,2435.2438944575174,
2401.9,2394.9031379372072,
2394.29,2399.0654327525476,
2421.13,2397.1963397219915,
2401.85,2422.902813124378,
2428.04,2407.9539342163926,
2488.06,2430.1925362243223,
2496.14,2486.362340668589,
2481.79,2483.218643351943,
2434.49,2498.8865324790836,
2430.72,2428.1590131586654,
2408.61,2431.0187122245393,
2415.58,2404.126934249168,
2423.32,2420.7281893946124,
2457.9,2415.8555895186823,
2423.38,2454.7945910358812,
2425.94,2424.2983473599843,
2397.87,2421.53020558772,
2369.55,2403.7587572629095,
2334.92,2370.9494262959643,
2306.15,2329.2058017219615,
2309.23,2300.6139531626386,
2297.33,2305.5055459959,
2281.56,2284.8203887568325,
2276.06,2280.755719348891,
2293.1,2273.343653720536,
2262.79,2287.817016494758,
2269.24,2275.241368567105,
2314.65,2272.10917605059,
2314.32,2318.0354424025004,
2305.17,2309.8497493602345,
2332.72,2293.6653461751894,
2331.85,2342.8356585523043,
2354.5,2336.012059948831,
2331.14,2359.715229324952,
2378.37,2326.811003926238,
2381.22,2381.877662659659,
2371.35,2372.9325773145342,
2417.36,2363.6633723955297,
2432.49,2421.2273683302924,
2401.23,2436.8517534745347,
2397.05,2399.7609725118837,
2411.56,2396.741598128875,
2441.64,2407.598015114589,
2437.03,2437.686870122027,
2455.9,2440.598789945745,
2440.01,2453.3093401563247,
2483.47,2443.6822846907553,
2499.64,2482.9020665193343,
2527.47,2498.003857049674,
2533.18,2521.4681365868123,
2580.61,2528.8731621541283,
2576.31,2570.1611767984195,
2517.46,2571.6140219365543,
2582.85,2512.8619062332546,
2579.05,2587.3609450028725,
2588.17,2576.076630283316,
2577.23,2588.1389562669438,
2623.07,2585.710864105509,
2787.7,2623.180739378581,
2733.9,2791.4182150903994,
2750.34,2726.7179611815654,
2743.97,2761.612688811945,
2819.47,2756.305217224084,
2832.59,2826.5489574725966,
2828.87,2839.9396997646854,
2840.27,2835.0357306927476,
2789.7,2842.3934053990365,
2685.59,2785.6412986341093,
2708.6,2684.7424505862405,
2719.77,2712.931670965518,
2723.96,2715.160250399567,
2729.13,2721.574646336543,
2755.81,2739.8660304625346,
2825.18,2764.4964466457945,
2806.9,2830.779295598036,
2812.92,2811.7375785106383,
2802.96,2809.3857093243105,
2795.39,2802.3582607894796,
2718.18,2791.8233121732296,
2706.15,2722.469554360308,
2741.59,2709.463522507031,
2733.97,2739.138523367711,
2838.51,2723.6042565239272,
2892.62,2845.7424614422703,
2888.53,2897.6787627112685,
2920.0,2874.4645838027886,
2951.98,2933.2890373112505,
2962.27,2961.288318198121,
2967.51,2956.028746157999,
2979.1,2966.2541069300805,
2928.43,2973.5393244979437,
2920.52,2935.988657285364,
2924.93,2915.458615882604,
3023.03,2926.301844769315,
3017.42,3023.127906950663,
3004.92,3037.1288367542425,
3042.43,2985.6972543392567,
2970.49,3036.2091795534216,
2978.85,2969.4932056920206,
2974.85,2978.4875661857536,
2928.0,2966.363655667804,
2892.86,2921.151027032964,
2939.41,2898.138837476636,
2945.24,2949.664440905233,
2805.04,2952.0280736809887,
2806.26,2789.223996812583,
2758.24,2820.7353976142635,
2698.78,2741.6156261206565,
2793.76,2693.8218311512865,
2741.11,2803.180216242089,
2724.73,2729.7472669613567,
2783.54,2718.7806375761857,
2791.41,2799.228703042681,
2735.21,2797.2873398879083,
2715.43,2729.533539245716,
2739.79,2720.8880434421517,
2725.73,2745.11352974625,
2685.93,2721.356153559499,
2702.03,2685.2771158043997,
2722.33,2713.7563079496467,
2748.8,2720.819724874879,
2755.81,2746.919906015866,
2742.96,2755.8533992033804,
2728.95,2739.2842511222343,
2743.06,2723.2183388268845,
2721.31,2743.985340465922,
2719.6,2725.1222094842233,
2706.76,2722.334213242356,
2743.37,2701.4147309462273,
2812.9,2752.05482059551,
2796.73,2811.6288601583883,
2794.54,2792.200538521106,
2785.61,2788.5365667646947,
2793.7,2781.450053107554,
2806.45,2792.011632858208,
2842.74,2809.4235031508506,
2942.63,2852.1391075286356,
2938.77,2937.2215402416173,
2949.52,2958.3237894573467,
2910.12,2939.731568529281,
2903.49,2898.906005875264,
2937.13,2904.763393654997,
2930.6,2927.308903137331,
3002.94,2915.6658906189205,
2999.08,3017.837665601701,
2964.73,2987.6037937871597,
2953.27,2968.283410384204,
2961.92,2951.481717657575,
2897.51,2954.55835572493,
2881.55,2884.9881827753015,
2878.78,2873.3767839559987,
2887.83,2868.3475935348174,
2902.13,2883.701349317665,
2902.61,2911.141685439929,
2884.56,2904.3389579199497,
2875.03,2882.094462627696,
2859.16,2863.483410762229,
2895.63,2860.2415895946833,
2881.9,2904.7991297314848,
2881.1,2883.9603765314046,
2906.55,2878.6694099337637,
2931.18,2908.5801082359562,
2939.35,2935.842154392925,
2930.49,2939.991973885816,
2944.02,2928.0878429808613,
2912.66,2942.306934365269,
2887.87,2910.487166355951,
2843.77,2887.904617222549,
2786.72,2835.544723838084,
2760.68,2793.7691630410413,
2747.25,2753.5493689171326,
2786.87,2749.0530852753313,
2772.15,2771.8687927916194,
2824.8,2768.6974241115554,
2792.91,2834.4919943966242,
2804.36,2783.4242164378643,
2814.39,2810.3056352529047,
2824.23,2808.711299663693,
2877.23,2837.643682845783,
2875.65,2861.203609395041,
2869.22,2870.339377220527,
2878.0,2868.213379808101,
2917.38,2874.8301618484234,
2863.48,2913.5215124466445,
2887.24,2854.4882614701946,
2867.03,2895.466930065519,
2855.45,2863.939800048959,
2872.4,2860.580519611606,
2894.96,2869.2586288287744,
2892.18,2885.759577034874,
2919.68,2894.2715922573025,
2955.84,2913.201280050597,
2981.07,2962.5947930186317,
2981.59,2983.0318085799568,
2969.8,2983.0406714789883,
2957.14,2962.4767584511983,
2999.56,2956.9860958177246,
2982.45,2998.4160717286277,
2937.01,2975.5334221318926,
2954.36,2930.293475890736,
2956.83,2960.4946204763623,
2963.43,2947.499495328894,
2930.91,2959.4455137103514,
2940.08,2925.525810597214,
2928.84,2947.6598937531685,
2927.88,2918.530271245443,
2929.47,2936.43915983649,
2897.7,2929.7610793599547,
2922.35,2903.279564531936,
2922.98,2930.0477212432997,
2940.8,2918.0379849739606,
2983.12,2941.9565620012586,
3013.53,2981.187001212461,
3015.42,3011.228482648051,
3004.72,3013.306897459629,
3011.75,3019.3477741317597,
2963.18,3014.5707610013797,
2968.91,2965.3553952044317,
2973.22,2968.384271637787,
2954.31,2966.9534944420807,
2959.03,2947.4937907484145,
2967.05,2965.6391264041304,
2981.36,2957.126835637133,
2968.28,2976.7250696794354,
2952.12,2962.714563526307,
2954.73,2953.636506660399,
3002.65,2956.9195224890223,
3022.27,2997.551104755789,
3039.98,3021.478354801885,
3032.79,3035.915109572137,
3033.3,3041.859171103638,
3012.46,3028.8879260176855,
2965.71,3013.9129163515586,
2971.36,2962.22251281116,
2967.67,2975.4804398215747,
2968.57,2957.255132374827,
2954.7,2968.677935960615,
2980.95,2954.226864586717,
3000.75,2984.702373642897,
2968.12,3001.2721054647955,
2949.34,2959.0779504325346,
2922.27,2945.9414205391863,
2951.25,2919.756445900546,
2946.57,2949.741954209086,
2944.32,2943.9791337812876,
2930.48,2945.4804083710783,
2894.72,2935.5479151126824,
2899.44,2888.066966044704,
2909.62,2901.464891928015,
2901.07,2898.2126892420124,
2921.95,2897.6983798443002,
2939.82,2918.19442176787,
2933.04,2932.1933218855597,
2936.99,2930.103070393715,
2949.65,2932.66000930309,
2938.04,2949.2577679044675,
3006.31,2929.695321208764,
2999.2,3007.087399334813,
3033.14,2984.742040450948,
3025.78,3039.3274814877213,
3017.71,3026.091340219763,
3012.63,3011.436177093366,
2984.24,3011.1411934967664,
2996.76,2990.985790148916,
2986.0,3000.5768580459444,
3011.64,2977.491253902668,
3017.78,3010.0277935967665,
3062.75,3024.207854022268,
3063.22,3064.5456789795053,
3090.83,3060.036488104583,
3078.28,3086.8011627997553,
3056.84,3078.60594153426,
3074.02,3064.383886553671,
3037.85,3080.302675099556,
3067.55,3026.120745902609,
3067.88,3072.978040379266,
3090.13,3063.2692194476385,
3080.6,3087.606971217217,
3058.01,3081.147350148388,
3043.09,3051.038544717224,
3053.17,3049.4966809844072,
3065.99,3052.802912081654,
3012.11,3064.7443510957405,
3017.88,3008.8389885567153,
2932.49,3024.002468240179,
2727.09,2919.7839536535516,
2794.66,2694.8810795171403,
2812.9,2825.2467113230646,
2854.89,2765.7818178669863,
2851.71,2850.7784597470622,
2850.06,2840.4208211339387,
2879.86,2844.7066226441048,
2895.59,2879.137241801656,
2875.48,2887.8883186521607,
2895.06,2875.8085189543795,
2950.07,2894.4890135716428,
2924.4,2955.1065987367224,
2923.76,2914.7974637422794,
2978.18,2924.5712117979,
2968.14,2977.5698056547203,
2930.03,2970.016898366898,
2909.32,2925.508448636783,
2901.67,2905.259401380635,
2912.04,2904.453119762704,
2821.04,2910.5212709585326,
2907.89,2819.8635556585855,
2921.44,2924.918901564729,
2947.57,2918.920530706397,
3018.07,2930.3212715188984,
2964.83,3031.6544131044598,
2868.83,2959.6885172690095,
2924.22,2866.450792975301,
2888.36,2925.0627830425497,
2841.98,2884.9532853423075,
2798.77,2823.218235164936,
2694.02,2802.1738461147806,
2685.59,2718.8357958424463,
2625.75,2663.138017696026,
2569.79,2612.33515510162,
2628.42,2566.4916689957945,
2559.62,2636.9482134026684,
2639.38,2553.3370235748275,
2700.19,2660.990977281481,
2689.28,2694.498598814333,
2701.44,2689.810955850621,
2690.04,2726.5279239068036,
2689.38,2682.061112640546,
2682.08,2702.296701561251,
2719.89,2688.2445232805258,
2708.82,2728.4674277003073,
2757.41,2704.305209894562,
2743.89,2756.192260569364,
2752.59,2737.12985917671,
2749.85,2766.0978405705464,
2739.17,2748.950090295704,
2785.72,2746.411027653617,
2764.49,2786.099573475986,
2768.26,2746.328640164805,
2809.08,2771.597356152152,
2819.79,2808.3047802751976,
2784.53,2811.9199410104925,
2804.24,2784.4403161290425,
2797.66,2796.181246401597,
2776.02,2779.381361359784,
2805.22,2768.3942472168246,
2825.14,2812.31234866951,
2844.81,2818.3793506270954,
2861.91,2839.12420028398,
2863.85,2856.8490170333403,
2854.42,2865.635074922186,
2873.01,2860.6672819462933,
2871.85,2861.6937284917954,
2869.6,2877.222170541271,
2867.71,2865.1139736166942,
2834.53,2864.3016790146567,
2819.69,2831.9215251597643,
2837.17,2816.716981185368,
2860.67,2839.1965135094797,
2856.14,2862.3890136334026,
2846.82,2850.1262741567452,
2775.81,2851.8148718193006,
2789.71,2777.444017951571,
2808.84,2787.1777016959168,
2795.48,2799.0679039880874,
2809.66,2788.079300920211,
2806.66,2822.094385536722,
2870.36,2809.4547666660983,
2885.92,2868.500332508865,
2889.11,2885.0146940286713,
2883.36,2896.037088200958,
2896.35,2883.9385688683496,
2909.59,2898.6466304214036,
2928.3,2910.3277918650324,
2908.48,2924.248117787305,
2876.51,2913.3118089171294,
2884.12,2873.4351235766617,
2838.61,2879.6863865971986,
2878.99,2838.225324451789,
2881.13,2875.4909205195713,
2888.96,2871.1938881159176,
2925.94,2887.3027042956332,
2921.89,2925.056710687719,
2925.42,2918.032122258924,
2943.47,2926.4655673263396,
2925.48,2943.966209914026,
2942.07,2917.7283054204345,
3009.86,2945.2117796773578,
3084.24,3003.1041516663627,
3159.16,3076.960001315777,
3374.14,3154.156548690269,
3381.76,3372.393186918118,
3429.94,3392.9850729329746,
3442.02,3433.747118359034,
3351.78,3455.0671230382563,
3390.12,3345.6828293791878,
3348.03,3402.345614041496,
3313.76,3336.7413047628374,
3162.03,3301.3875781145857,
3185.89,3157.070451761345,
3287.92,3206.510304782915,
3286.81,3276.3778611833395,
3291.36,3274.4145186895335,
3284.11,3309.1726075402803,
3158.29,3298.308579439752,
3163.23,3157.602786361473,
3185.89,3159.1367210300473,
3243.39,3170.32568883556,
3231.52,3237.26062632892,
3249.34,3250.6463898163447,
3281.1,3246.2784464183765,
3312.13,3289.489499669893,
3292.31,3305.6948295348006,
3292.2,3288.5493391796426,
3263.75,3292.719149466404,
3285.76,3237.2261586229442,
3262.82,3274.2600883227387,
3249.74,3266.6716551635586,
3241.84,3245.0572248360777,
3288.51,3237.4103192421976,
3368.85,3281.544250845046,
3367.33,3374.3615097874986,
3307.66,3359.936034273783,
3264.53,3319.7603580913683,
3284.73,3260.313493750597,
3298.72,3286.1618095467998,
3310.84,3292.659331863586,
3277.89,3308.345336280341,
3290.79,3290.5971448008427,
3368.44,3295.4111211017735,
3343.89,3362.9776120715,
3355.1,3331.836216312642,
3347.3,3349.327716513686,
3334.41,3349.4848364051295,
3309.21,3332.0913331773263,
3253.43,3312.100760936727,
3289.91,3257.535644661977,
3235.7,3287.832749471652,
3245.5,3220.4474312548455,
3265.5,3250.7974706358045,
3294.15,3266.694275673989,
3317.64,3297.2746691966418,
3295.58,3307.9610607649047,
3264.69,3293.8803138058884,
3347.78,3259.0513578291875,
3311.59,3344.426233354507,
3270.52,3309.3036151031224,
3275.74,3269.0623562795154,
3218.72,3284.4449553866143,
3229.78,3213.7330224531424,
3250.5,3236.515704084837,
3241.32,3250.0175306542737,
3232.42,3246.078485741759,
3286.86,3244.681077363482,
3387.88,3299.578073159088,
3386.89,3384.3834393036677,
3369.5,3386.1272685835,
3371.4,3360.6500533599415,
3380.17,3367.674528999028,
3354.31,3390.1549496461084,
3363.5,3358.564740172694,
3377.42,3368.2326444270084,
3369.53,3374.443984014794,
3346.61,3351.0716907957926,
3304.7,3352.8970139106477,
3294.09,3297.1926701674874,
3313.23,3294.009119419787,
3324.44,3312.1376770332276,
3280.38,3322.834110570254,
3265.9,3291.6944559128606,
3307.48,3255.7282911820134,
3332.19,3313.7957741582563,
3369.5,3336.1199574423504,
3359.12,3377.1709096496156,
3418.28,3354.9691645689595,
3416.14,3420.698251196322,
3411.23,3409.0574528031702,
3397.35,3422.7645500262984,
3338.31,3401.702498196055,
3377.11,3333.765116080277,
3379.27,3376.512542911716,
3387.04,3360.792718343392,
3410.09,3389.4058035201188,
3411.93,3420.161134657659,
3469.8,3413.2934427051473,
3442.72,3460.473218139386,
3420.29,3441.7117073380055,
3445.74,3436.578315344855,
3498.66,3445.332487437655,
3469.42,3499.211614209667,
3554.01,3478.576990484849,
3545.34,3579.3181394706726,
3536.81,3547.376217215008,
3541.52,3520.57807566579,
3509.94,3534.3835151075905,
3499.06,3503.0013964572545,
3468.53,3493.83050897084,
3459.03,3465.329420183886,
3427.86,3459.8012206290537,
3467.77,3430.247102321399,
3468.83,3471.4729199456983,
3485.4,3459.443577925905,
3539.54,3477.080223203453,
3507.97,3542.675598491251,
3522.26,3503.861365854183,
3470.9,3518.5723554227775,
3494.59,3459.6777994640206,
3489.27,3501.9129627459597,
3512.49,3493.6351883900547,
3523.84,3517.216844490435,
3517.35,3527.5627345861685,
3574.13,3512.9542250387913,
3640.64,3579.5737372014096,
3643.36,3646.931107214691,
3683.36,3633.1901637097453,
3736.65,3675.6966148313104,
3808.07,3729.3118456898023,
3788.32,3795.809096945253,
3776.53,3765.3897960664626,
3906.12,3770.519809336216,
3873.23,3907.981579528069,
3811.22,3871.391500700402,
3817.93,3786.556337688548,
3849.4,3829.597686570141,
3808.69,3857.3743323465656,
3814.65,3811.0210461695206,
3850.06,3809.8960125072113,
3846.39,3850.76325137687,
3898.15,3844.666631482483,
3813.29,3895.0251943891913,
3818.27,3807.6096890819263,
3735.03,3808.954453834939,
3713.25,3718.2862997622465,
3746.37,3712.1881521700057,
3771.47,3735.633864394597,
3775.72,3759.6175586709273,
3801.62,3770.8869212077902,
3840.77,3812.904204114706,
3890.47,3849.7190173715458,
3952.83,3892.515986068793,
4028.53,3946.7901544231836,
4014.32,4026.5078843447573,
4014.46,4010.2086750269254,
3881.87,4005.450320382796,
3897.72,3884.811631652647,
3805.47,3915.2286736567735,
3851.03,3801.9982086436085,
3756.86,3852.0155675582514,
3787.87,3757.578894025404,
3718.77,3815.045423228249,
3817.41,3704.190106081264,
3708.66,3811.576378457036,
3688.68,3699.1356826897095,
3573.43,3675.92554067672,
3509.61,3582.469303200187,
3532.05,3512.4155732777963,
3625.31,3548.6617559666297,
3632.58,3627.88735888409,
3566.88,3650.3408871982333,
3599.16,3561.388805711745,
3590.83,3604.756913608449,
3605.6,3582.9242984618377,
3512.02,3601.9462492005355,
3538.43,3512.6190445361526,
3516.36,3549.275402596983,
3466.04,3508.2371076109544,
3463.87,3463.2039661912036,
3529.73,3472.916400576926,
3537.71,3529.3965891558364,
3577.24,3537.8059326264097,
3539.37,3576.8703670413865,
3582.65,3530.294811338151,
3616.76,3574.402231633312,
3594.71,3613.3624350423847,
3558.47,3581.2076210770733,
3573.04,3556.413730511505,
3514.11,3556.295214820498,
3477.07,3505.6622089331822,
3461.46,3463.311741360758,
3469.17,3470.3509108452154,
3431.49,3461.014062159983,
3448.1,3422.8204692919862,
3513.4,3431.7262264916817,
3510.12,3506.2632362974023,
3516.1,3495.4002415598393,
3487.43,3516.00048463489,
3524.02,3482.965953571402,
3467.66,3521.8313314350153,
3476.3,3466.963540926713,
3473.04,3475.4911327183945,
3517.21,3467.6556889157346,
3491.19,3503.7913051034557,
3449.94,3488.9750716704184,
3406.31,3450.8178316559265,
3399.98,3420.3194810694863,
3437.71,3389.456987923371,
3447.86,3437.610953028644,
3413.89,3448.7803367000583,
3503.04,3401.486176615425,
3539.91,3499.813860655328,
3537.7,3538.251641948098,
3511.47,3525.1893936658516,
3522.45,3507.2160340330684,
3481.86,3519.305569631229,
3497.75,3480.6657714750922,
3641.29,3493.025286255011,
3657.19,3630.9575259007215,
3664.94,3647.578174581352,
3659.3,3663.643891806784,
3650.22,3667.5315526452205,
3650.9,3640.7323115647437,
3622.4,3631.309801005862,
3591.16,3612.407653132801,
3612.7,3580.6143508675086,
3601.11,3617.2078120109622,
3580.28,3608.1742534466925,
3587.53,3580.004235731353,
3607.68,3597.0768858407396,
3576.78,3610.769517020819,
3528.67,3586.9250602247535,
3486.29,3530.5525755618964,
3481.6,3491.2340082191317,
3454.59,3480.656390892976,
3431.25,3458.13330103366,
3464.71,3434.7918396604605,
3471.34,3469.5278197614252,
3483.91,3467.982643524173,
3535.02,3490.007747838956,
3520.74,3542.364516139158,
3482.73,3519.1308960619012,
3498.65,3469.9855657716453,
3535.25,3504.3708650009858,
3408.24,3533.3884792480317,
3404.79,3398.181338628617,
3405.28,3405.3192250429356,
3424.39,3387.7385486062544,
3373.26,3406.709313447049,
3361.59,3374.226067904623,
3384.51,3357.4162612854757,
3391.74,3386.5857639755145,
3339.38,3388.3225867096126,
3411.29,3345.748411144924,
3369.9,3413.5444992588837,
3385.37,3370.6746630012826,
3378.63,3365.409935473815,
3388.52,3369.2074136161436,
3392.72,3385.930644943316,
3357.45,3394.9448600397986,
3228.37,3364.4615328487257,
3126.38,3224.108147186528,
3154.64,3131.8960902963368,
3182.8,3143.6430960369526,
3132.82,3173.007046070336,
3211.14,3124.5434033711476,
3223.83,3222.5934842101396,
3233.1,3212.527204427363,
3227.36,3212.043369926008,
3195.7,3228.716617742146,
3235.21,3202.66699599266,
3288.65,3230.2279000725503,
3262.58,3282.9702806408254,
3226.11,3250.4584864266276,
3217.84,3212.549935080694,
3222.62,3228.579294997301,
3149.88,3239.2680205423285,
3190.55,3145.780017923368,
3144.37,3200.273101653543,
3072.75,3140.2859765555363,
3099.89,3064.0023877186977,
3147.77,3107.9700060951714,
3159.8,3136.446808767661,
3088.83,3158.8733023904488,
3123.05,3092.928067194698,
3112.7,3127.7153346349573,
3097.06,3115.4258473956556,
3165.04,3080.470575801109,
3167.1,3174.2714190894353,
3175.88,3159.467376150201,
3211.2,3166.9384975324165,
3248.05,3214.3864134465553,
3213.26,3253.4963529392085,
3204.28,3201.5700709308826,
3252.32,3195.57504361127,
3242.04,3255.3094100412013,
3188.26,3248.490762007969,
3146.63,3187.5804502820265,
3128.59,3146.656041405941,
3161.92,3126.564789609001,
3122.34,3153.4756957771424,
3127.82,3118.6530961945728,
3145.11,3126.0171631625303,
3199.97,3148.2213483531414,
3211.15,3214.7519594284754,
3199.23,3208.0490235876337,
3196.99,3197.260293843909,
3256.26,3198.1718085281896,
3276.41,3253.395579671998,
3259.38,3276.506554046003,
3292.76,3272.5523183555274,
3270.69,3294.02595797154,
3294.83,3262.9337707748014,
3229.63,3287.031200161428,
3256.67,3228.290814447172,
3255.0,3260.4084072525484,
3278.54,3248.22346656489,
3318.13,3280.3654380184835,
3312.3,3331.7834548313194,
3290.04,3307.5115411195525,
3247.1,3296.4880863805024,
3239.61,3243.5381937382544,
3267.25,3236.3808385829184,
3250.92,3264.229703453278,
3212.03,3248.611563988314,
3181.45,3212.7230256662942,
3207.26,3178.2632580404324,
3201.55,3208.4053928693943,
3196.27,3201.824939550071,
3186.96,3210.400899215127,
3170.4,3191.9068382429296,
3233.37,3161.7969384575495,
