,Close,netAsset,closeFR,netAssetFR
2014-08-28,1563.89,974342.7530450003,-0.006915251654199236,-0.025657246954999748
2014-08-29,1581.28,985176.7230450001,0.004127560675141925,-0.014823276954999891
2014-09-01,1586.02,988129.7430450001,0.007137504921322349,-0.011870256954999873
2014-09-02,1607.5,1001511.7830450002,0.02077750542932983,0.0015117830450001638
2014-09-03,1624.03,1011809.9730450001,0.031274209730883046,0.011809973045000107
2014-09-04,1637.29,1020070.9530450001,0.03969443350817257,0.02007095304500009
2014-09-05,1656.24,1031876.8030450002,0.051727860399547895,0.03187680304500018
2014-09-09,1645.11,1024942.8130450001,0.04466020650503558,0.024942813045000074
2014-09-10,1629.99,1015523.0530450002,0.03505886536532089,0.015523053045000183
2014-09-11,1622.81,1011049.9130450002,0.03049949834262562,0.011049913045000168
2014-09-12,1630.2,1015653.8830450001,0.03519221732559473,0.01565388304500014
2014-09-15,1624.07,1011834.8930450001,0.03129961010426851,0.01183489304500015
2014-09-16,1600.92,997412.4430450002,0.016599144007416973,-0.0025875569549998036
2014-09-17,1604.92,999904.4430450002,0.019139181345965848,-9.555695499980357e-05
2014-09-18,1609.87,1002988.293045,0.02228247755241997,0.0029882930450000566
2014-09-19,1619.58,1009037.6230450001,0.028448418191747392,0.009037623045000132
2014-09-22,1583.89,986802.7530450003,0.005784935038545148,-0.013197246954999747
2014-09-23,1595.64,994123.0030450003,0.013246294720532473,-0.0058769969549997475
2014-09-24,1625.73,1012869.0730450002,0.03235372559976635,0.012869073045000201
2014-09-25,1618.52,1008377.2430450001,0.027775308297031974,0.008377243045000126
2014-09-26,1616.09,1006863.3530450001,0.02623223561386349,0.006863353045000113
2014-09-29,1621.82,1010433.1430450001,0.029870839101334767,0.01043314304500015
2014-09-30,1619.7,1009112.3830450001,0.02852461931190393,0.00911238304500014
2014-10-08,1633.57,1017753.3930450001,0.03733219878332209,0.01775339304500015
2014-10-09,1634.04,1018046.2030450001,0.0376306531706016,0.01804620304500009
2014-10-10,1621.71,1010364.6130450002,0.029800988074524738,0.010364613045000238
2014-10-13,1605.99,1000571.0530450002,0.019818641334027633,0.0005710530450001825
2014-10-14,1600.3,997026.1830450002,0.01620543821994182,-0.002973816954999813
2014-10-15,1612.77,1004794.9930450001,0.024124004622867963,0.004794993045000127
2014-10-16,1608.74,1002284.3030450002,0.021564917004279986,0.0022843030450001825
2014-10-17,1608.52,1002147.2430450001,0.02142521495065978,0.0021472430450001265
2014-10-20,1612.4,1004564.4830450002,0.02388905116905226,0.004564483045000234
2014-10-21,1600.84,997362.6030450001,0.016548343260645897,-0.0026373969549998875
2014-10-22,1597.13,995051.2730450003,0.014192458629141935,-0.004948726954999729
2014-10-23,1586.56,988466.1630450002,0.007480409962026424,-0.011533836954999831
2014-10-24,1583.42,986509.9430450002,0.005486480651265637,-0.013490056954999803
2014-10-27,1559.91,971863.2130450002,-0.00944258880605538,-0.028136786954999785
2014-10-28,1585.74,973145.7364200002,0.006959702307623945,-0.026854263579999794
2014-10-29,1608.4,973145.7364200002,0.021349013830503385,-0.026854263579999794
2014-10-30,1619.1,973145.7364200002,0.028143613711121514,-0.026854263579999794
2014-10-31,1657.29,973145.7364200002,0.052394620200916946,-0.026854263579999794
2014-11-03,1651.05,965827.4134200002,0.048432161952780696,-0.03417258657999977
2014-11-04,1645.62,962656.2934200002,0.04498406126570056,-0.03734370657999977
2014-11-05,1637.63,957990.1334200003,0.039910336681949314,-0.04200986657999968
2014-11-06,1635.96,957014.8534200003,0.03884987109310511,-0.04298514657999971
2014-11-07,1640.32,959561.0934200003,0.04161851179212332,-0.04043890657999972
2014-11-10,1689.02,988001.8934200002,0.07254346638895592,-0.01199810657999979
2014-11-11,1710.88,1000768.1334200003,0.08642477044412562,0.0007681334200003184
2014-11-12,1731.02,1012529.8934200002,0.09921385844371913,0.012529893420000212
2014-11-13,1726.34,1009796.7734200002,0.0962420147576169,0.009796773420000217
2014-11-14,1728.81,1011239.2534200002,0.09781048781417086,0.011239253420000197
2014-11-17,1708.1,999144.6134200002,0.08465944449383402,-0.0008553865799998166
2014-11-18,1679.42,982395.4934200003,0.06644737677643868,-0.017604506579999697
2014-11-19,1671.65,977857.8134200004,0.061513354246307494,-0.02214218657999963
2014-11-20,1676.6,980748.6134200002,0.06465665045276162,-0.019251386579999818
2014-11-21,1714.71,1003004.8534200003,0.08885685619578612,0.0030048534200002907
2014-11-24,1758.1,1028344.6134200002,0.11640991122569498,0.028344613420000185
2014-11-25,1777.67,1039773.4934200003,0.12883704390454545,0.039773493420000305
2014-11-26,1820.49,1064780.37342,0.15602814361371115,0.06478037342000008
2014-11-27,1853.0,1083766.2134200004,0.17667229708276713,0.08376621342000039
2014-11-28,1914.44,1119647.1734200004,0.21568727060287793,0.11964717342000035
2014-12-01,1920.38,1123116.1334200003,0.21945922605062304,0.12311613342000031
2014-12-02,2021.54,1182193.5734200003,0.28369677034252405,0.18219357342000025
2014-12-03,2037.58,1191560.9334200001,0.293882320070105,0.19156093342000013
2014-12-04,2160.66,1263439.6534200003,0.3720392689772539,0.26343965342000036
2014-12-05,2200.25,1286560.2134200004,0.3971792885355415,0.2865602134200004
2014-12-08,2298.85,1344142.6134200003,0.45979120893077124,0.3441426134200003
2014-12-09,2182.69,1276305.1734200004,0.386028524619312,0.2763051734200004
2014-12-10,2254.82,1285094.7121400004,0.43183174792669465,0.28509471214000043
2014-12-11,2193.54,1285094.7121400004,0.39291837590012574,0.28509471214000043
2014-12-12,2193.29,1285094.7121400004,0.39275962356646643,0.28509471214000043
2014-12-15,2201.54,1285094.7121400004,0.3979984505772235,0.28509471214000043
2014-12-16,2299.28,1285094.7121400004,0.46006426294466546,0.28509471214000043
2014-12-17,2383.95,1285094.7121400004,0.5138305033083985,0.28509471214000043
2014-12-18,2364.04,1285094.7121400004,0.5011874674557716,0.28509471214000043
2014-12-19,2390.28,1285094.7121400004,0.5178501123966524,0.28509471214000043
2014-12-22,2426.68,1285094.7121400004,0.5409644521774469,0.28509471214000043
2014-12-23,2374.95,1285094.7121400004,0.5081154192966636,0.28509471214000043
2014-12-24,2270.88,1285094.7121400004,0.44202999784096836,0.28509471214000043
2014-12-25,2359.66,1285094.7121400004,0.4984061265700605,0.28509471214000043
2014-12-26,2464.82,1285094.7121400004,0.5651837082005107,0.28509471214000043
2014-12-29,2481.66,1285094.7121400004,0.5758772653958013,0.28509471214000043
2014-12-30,2523.63,1285094.7121400004,0.6025286071705255,0.28509471214000043
2014-12-31,2581.57,1285094.7121400004,0.639321048019406,0.28509471214000043
2015-01-05,2649.64,1285094.7121400004,0.6825461334281614,0.28509471214000043
2015-01-06,2629.4,1285094.7121400004,0.6696935444951042,0.28509471214000043
2015-01-07,2635.23,1285094.7121400004,0.6733956489160391,0.28509471214000043
2015-01-08,2558.11,1285094.7121400004,0.6244237290288168,0.28509471214000043
2015-01-09,2569.02,1285094.7121400004,0.6313516808697088,0.28509471214000043
2015-01-12,2543.85,1285094.7121400004,0.6153684959168899,0.28509471214000043
2015-01-13,2527.83,1285094.7121400004,0.6051956463760018,0.28509471214000043
2015-01-14,2534.23,1285094.7121400004,0.60925970611768,0.28509471214000043
2015-01-15,2632.89,1285094.7121400004,0.6719097270729879,0.28509471214000043
2015-01-16,2653.03,1285094.7121400004,0.6846988150725817,0.28509471214000043
2015-01-19,2410.2,1285094.7121400004,0.5304994983426256,0.28509471214000043
2015-01-20,2403.72,1285094.7121400004,0.5263846378541763,0.28509471214000043
2015-01-21,2542.32,1285094.7121400004,0.6143969316348952,0.28509471214000043
2015-01-22,2544.31,1285094.7121400004,0.6156606002108231,0.28509471214000043
2015-01-23,2564.51,1285094.7121400004,0.628487788770495,0.28509471214000043
2015-01-26,2562.36,1285094.7121400004,0.627122518701025,0.28509471214000043
2015-01-27,2522.1,1285094.7121400004,0.6015570428885304,0.28509471214000043
2015-01-28,2486.28,1285094.7121400004,0.5788110085218254,0.28509471214000043
2015-01-29,2442.04,1285094.7121400004,0.5507181955574747,0.28509471214000043
2015-01-30,2405.38,1285094.7121400004,0.5274387533496744,0.28509471214000043
2015-02-02,2332.53,1285094.7121400004,0.48117832332135296,0.28509471214000043
2015-02-03,2405.76,1285094.7121400004,0.5276800568968365,0.28509471214000043
2015-02-04,2372.46,1285094.7121400004,0.506534246053417,0.28509471214000043
2015-02-05,2348.92,1285094.7121400004,0.4915861263160569,0.28509471214000043
2015-02-06,2325.24,1285094.7121400004,0.4765491052718474,0.28509471214000043
2015-02-09,2366.77,1285094.7121400004,0.5029210429393313,0.28509471214000043
2015-02-10,2403.55,1285094.7121400004,0.5262766862672883,0.28509471214000043
2015-02-11,2415.13,1285094.7121400004,0.5336300943623872,0.28509471214000043
2015-02-12,2416.45,1285094.7121400004,0.5344683066841082,0.28509471214000043
2015-02-13,2427.47,1285094.7121400004,0.5414661095518103,0.28509471214000043
2015-02-16,2431.21,1285094.7121400004,0.5438410444633537,0.28509471214000043
2015-02-17,2445.26,1285094.7121400004,0.5527629256150067,0.28509471214000043
2015-02-25,2407.46,1285094.7121400004,0.5287595727657197,0.28509471214000043
2015-02-26,2478.06,1285094.7121400004,0.5735912317911073,0.28509471214000043
2015-02-27,2474.6,1283474.2812300008,0.5713940994932625,0.2834742812300008
2015-03-02,2479.24,1285877.8012300006,0.5743405428059791,0.28587780123000056
2015-03-03,2396.8,1243173.8812300009,0.5219903732584871,0.24317388123000086
2015-03-04,2397.99,1243790.3012300006,0.5227460343667051,0.24379030123000056
2015-03-05,2366.9,1227685.6812300007,0.5030035941528341,0.22768568123000069
2015-03-06,2371.62,1230130.6412300006,0.5060008382123217,0.23013064123000065
2015-03-09,2429.87,1260304.1412300006,0.5429901319549397,0.2603041412300007
2015-03-10,2395.43,1242464.2212300007,0.5211204104700339,0.24246422123000072
2015-03-11,2408.5,1249234.4812300007,0.5294199824737424,0.24923448123000072
2015-03-12,2485.11,1288918.4612300007,0.5780680476002998,0.2889184612300007
2015-03-13,2495.28,1294186.5212300008,0.5845260925335604,0.2941865212300008
2015-03-16,2550.86,1322976.9612300007,0.619819911352697,0.3229769612300007
2015-03-17,2583.2,1339729.0812300006,0.6403561132348644,0.3397290812300006
2015-03-18,2649.64,1374145.0012300008,0.6825461334281614,0.3741450012300008
2015-03-19,2630.24,1364095.8012300006,0.6702269523361992,0.36409580123000057
2015-03-20,2680.68,1390223.7212300007,0.7022568231753006,0.3902237212300007
2015-03-23,2720.67,1410938.5412300008,0.7276508464674432,0.4109385412300008
2015-03-24,2683.65,1391762.1812300007,0.7041428008991734,0.3917621812300007
2015-03-25,2649.16,1373896.3612300006,0.6822413289475354,0.37389636123000064
2015-03-26,2687.76,1393891.161230001,0.7067526892645324,0.3938911612300009
2015-03-27,2689.24,1394657.8012300006,0.7076925030797951,0.39465780123000055
2015-03-30,2784.46,1443981.7612300008,0.7681580919239513,0.44398176123000077
2015-03-31,2754.66,1428545.3612300006,0.749234813751762,0.42854536123000064
2015-04-01,2799.45,1451746.5812300006,0.7776768818501631,0.4517465812300006
2015-04-02,2781.64,1442521.0012300008,0.7663673656002743,0.44252100123000077
2015-04-03,2817.18,1460930.7212300007,0.788935597353281,0.46093072123000073
2015-04-07,2889.45,1498366.5812300006,0.8348277219675129,0.4983665812300006
2015-04-08,2952.08,1530808.9212300007,0.874598356595842,0.5308089212300007
2015-04-09,2931.77,1520288.3412300008,0.86170131700936,0.5202883412300008
2015-04-10,2986.61,1548695.4612300007,0.8965252289208653,0.5486954612300007
2015-04-13,3041.12,1576931.6412300006,0.93113958775194,0.5769316412300006
2015-04-14,3052.41,1582779.8612300006,0.9383088431399941,0.5827798612300006
2015-04-15,3053.3,1583240.8812300009,0.9388740014478214,0.5832408812300008
2015-04-16,3183.3,1650580.8812300009,1.02142521495066,0.6505808812300009
2015-04-17,3235.33,1677532.4212300007,1.0544647506318343,0.6775324212300007
2015-04-20,3164.46,1640821.7612300008,1.0094616390860947,0.6408217612300008
2015-04-21,3214.36,1666669.9612300007,1.041148604884492,0.6666699612300007
2015-04-22,3299.22,1710627.4412300007,1.0950354970218061,0.7106274412300007
2015-04-23,3273.4,1697252.6812300007,1.0786395560014732,0.6972526812300007
2015-04-24,3223.96,1671642.7612300008,1.047244694497009,0.6716427612300008
2015-04-27,3308.45,1715408.5812300006,1.1008966331805077,0.7154085812300006
2015-04-28,3282.33,1701878.4212300007,1.0843101893597835,0.7018784212300007
2015-04-29,3283.28,1702370.5212300008,1.0849134482276892,0.7023705212300008
2015-04-30,3250.49,1685385.3012300006,1.0640914921449345,0.6853853012300005
2015-05-04,3272.0,1696527.4812300007,1.0777505429329812,0.6965274812300007
2015-05-05,3148.81,1632715.0612300008,0.9995237429990221,0.6327150612300008
2015-05-06,3139.02,1627643.8412300008,0.9933070016129237,0.6276438412300008
2015-05-07,3094.88,1615321.4526200008,0.965277689582037,0.6153214526200008
2015-05-08,3110.45,1615321.4526200008,0.9751647849223383,0.6153214526200008
2015-05-11,3169.13,1615321.4526200008,1.0124271326788505,0.6153214526200008
2015-05-12,3188.31,1615321.4526200008,1.0246066117171921,0.6153214526200008
2015-05-13,3141.3,1615321.4526200008,0.9947548228958967,0.6153214526200008
2015-05-14,3128.57,1615321.4526200008,0.986671154065965,0.6153214526200008
2015-05-15,3060.41,1615321.4526200008,0.9433889178170919,0.6153214526200008
2015-05-18,2998.39,1615321.4526200008,0.9040056388828915,0.6153214526200008
2015-05-19,3116.09,1615321.4526200008,0.9787462375696924,0.6153214526200008
2015-05-20,3122.85,1615321.4526200008,0.9830389006718399,0.6153214526200008
2015-05-21,3150.9,1615321.4526200008,1.000850912508414,0.6153214526200008
2015-05-22,3248.86,1615321.4526200008,1.063056426929476,0.6153214526200008
2015-05-25,3349.95,1615321.4526200008,1.1272495205679522,0.6153214526200008
2015-05-26,3386.59,1616341.5743600011,1.1505162625890601,0.6163415743600011
2015-05-27,3344.74,1596379.124360001,1.1239411219344924,0.596379124360001
2015-05-28,3124.62,1491381.884360001,0.9841628671941477,0.49138188436000096
2015-05-29,3111.33,1492076.482220001,0.9757235931368191,0.49207648222000105
2015-06-01,3244.32,1492076.482220001,1.060173484550223,0.49207648222000105
2015-06-02,3258.31,1492076.482220001,1.0690572651417976,0.49207648222000105
2015-06-03,3238.43,1492076.482220001,1.0564332795692095,0.49207648222000105
2015-06-04,3299.03,1492076.482220001,1.0949148452482254,0.49207648222000105
2015-06-05,3303.99,1492076.482220001,1.0980644915480255,0.49207648222000105
2015-06-08,3458.71,1547152.7312150013,1.1963131358030963,0.5471527312150013
2015-06-09,3414.0,1527167.3612150012,1.1679218684514663,0.5271673612150012
2015-06-10,3370.38,1507669.2212150013,1.1402227612745908,0.5076692212150014
2015-06-11,3347.12,1497272.001215001,1.125452444150929,0.4972720012150011
2015-06-12,3350.25,1498671.1112150012,1.1274400233683435,0.4986711112150012
2015-06-15,3262.48,1459437.9212150013,1.071705254067235,0.45943792121500127
2015-06-16,3179.65,1422412.9112150013,1.019107430879234,0.42241291121500124
2015-06-17,3211.71,1429963.1569250012,1.0394658301477033,0.4299631569250012
2015-06-18,3068.49,1429963.1569250012,0.9485197932409606,0.4299631569250012
2015-06-19,2903.06,1429963.1569250012,0.8434701990119254,0.4299631569250012
2015-06-23,3003.16,1429963.1569250012,0.9070346334091111,0.4299631569250012
2015-06-24,3045.24,1429963.1569250012,0.9337558262106452,0.4299631569250012
2015-06-25,2943.99,1429963.1569250012,0.8694611310786268,0.4299631569250012
2015-06-26,2736.7,1429963.1569250012,0.7378300461016776,0.4299631569250012
2015-06-29,2678.37,1429963.1569250012,0.7007899516122886,0.4299631569250012
2015-06-30,2870.03,1429963.1569250012,0.8224958406888583,0.4299631569250012
2015-07-01,2736.85,1429963.1569250012,0.7379252975018733,0.4299631569250012
2015-07-02,2714.25,1429963.1569250012,0.7235740865390722,0.4299631569250012
2015-07-03,2582.27,1429963.1569250012,0.6397655545536519,0.4299631569250012
2015-07-06,2750.0,1429963.1569250012,0.7462756702523528,0.4299631569250012
