,Open,Close,sign,hold,balance,netAsset,profit
2014-01-02,2323.43,2321.98,-1.0,0.0,1000000.0,1000000.0,0.0
2014-07-23,2191.39,2197.83,1.0,456.0,226.5230800000718,999500.36308,0.0
2014-08-12,2361.17,2357.05,-1.0,0.0,1076381.69632,1076381.69632,76381.6963200001
2014-08-14,2357.2,2335.95,1.0,456.0,961.054720000131,1075844.25472,0.0
2014-08-26,2339.6,2324.09,-1.0,0.0,1067285.22592,1067285.22592,-9096.470399999991
2014-09-03,2389.69,2408.84,1.0,446.0,950.5850500001106,1066752.32505,0.0
2014-09-17,2395.36,2401.33,-1.0,0.0,1068746.9797700003,1068746.9797700003,1461.753850000212
2014-09-26,2430.81,2437.2,1.0,439.0,1087.8269750003237,1068213.4169750004,0.0
2014-10-16,2448.97,2444.39,-1.0,0.0,1075648.1080600002,1075648.1080600002,6901.128289999906
2014-10-31,2473.5,2508.33,1.0,434.0,1612.3585600003134,1075111.3585600003,0.0
2014-11-20,2528.78,2537.1,-1.0,0.0,1098554.1333000003,1098554.1333000003,22906.025240000105
2014-11-25,2650.08,2685.56,1.0,414.0,872.4467400005087,1098005.5667400004,0.0
2014-12-26,3343.64,3445.84,-1.0,0.0,1384447.2732600006,1384447.2732600006,285893.1399600003
2014-12-30,3450.81,3457.55,1.0,400.0,3433.1112600006163,1383757.1112600006,0.0
2014-12-31,3462.39,3533.71,0.0,400.0,3433.1112600006163,1416917.1112600006,0.0
2015-01-05,3566.09,3641.54,1.0,400.0,3433.1112600006163,1460049.1112600006,0.0
2015-01-14,3522.91,3502.42,-1.0,0.0,1411892.5292600007,1411892.5292600007,1408459.418
2015-01-27,3614.04,3574.93,1.0,390.0,1712.191460000584,1411187.7914600007,0.0
2015-02-02,3360.19,3353.96,-1.0,0.0,1311531.0544100008,1311531.0544100008,-100361.47484999988
2015-02-13,3458.83,3469.83,1.0,378.0,3439.5955400008243,1310877.3355400008,0.0
2015-03-09,3449.7,3537.75,-1.0,0.0,1306774.2022400007,1306774.2022400007,-4756.852170000086
2015-03-13,3604.67,3617.66,1.0,362.0,1231.2169700006489,1306121.7569700007,0.0
2015-05-06,4626.23,4553.33,-1.0,0.0,1675089.1293400005,1675089.1293400005,368314.92709999974
2015-05-14,4717.96,4700.78,1.0,354.0,4096.210420000367,1674254.0504200005,0.0
2015-05-21,4768.69,4840.98,-1.0,0.0,1691368.4122900001,1691368.4122900001,16279.282949999673
2015-05-22,4895.92,4951.33,1.0,345.0,1431.4660900000017,1690523.8660900001,0.0
2015-06-03,5176.6,5143.59,-1.0,0.0,1786465.5025900004,1786465.5025900004,95097.09030000027
2015-06-04,5156.01,5181.42,1.0,346.0,1594.0528600006364,1785573.5128600006,0.0
2015-06-17,5072.31,5138.83,-1.0,0.0,1755735.803230001,1755735.803230001,-30729.699359999504
2015-12-18,3754.96,3767.91,1.0,467.0,1292.700070000952,1754859.020070001,0.0
2015-12-30,3762.91,3765.18,-1.0,0.0,1757693.030585001,1757693.030585001,1957.2273550000973
2015-12-31,3760.9,3731.0,0.0,0.0,1757693.030585001,1757693.030585001,0.0
2016-01-04,3725.86,3469.07,1.0,471.0,1935.5305550009944,1756815.590555001,0.0
2016-01-05,3382.18,3478.78,-1.0,0.0,1594145.807165001,1594145.807165001,-163547.22341999994
2016-07-04,3136.39,3204.7,1.0,508.0,63.044105001259595,1593349.1641050011,0.0
2016-08-01,3196.43,3176.81,-1.0,0.0,1623037.5908850012,1623037.5908850012,28891.78372000018
2016-08-15,3303.47,3393.42,1.0,491.0,222.8190000015311,1622226.5890000013,0.0
2016-09-05,3321.01,3319.68,-1.0,0.0,1630023.4210450018,1630023.4210450018,6985.830160000594
2016-10-17,3305.96,3277.88,1.0,492.0,2677.834885001881,1629210.154885002,0.0
2016-12-14,3399.41,3378.95,-1.0,0.0,1674351.3000250019,1674351.3000250019,44327.87898000004
2016-12-30,3302.6,3310.08,0.0,0.0,1674351.3000250019,1674351.3000250019,0.0
2017-01-03,3313.95,3342.23,-1.0,0.0,1674351.3000250019,1674351.3000250019,0.0
2017-01-06,3366.85,3347.67,1.0,497.0,190.18780000205152,1673514.637800002,0.0
2017-01-12,3332.69,3317.62,-1.0,0.0,1655708.944335002,1655708.944335002,-18642.35568999988
2017-01-24,3363.14,3364.45,1.0,492.0,216.73189500230365,1654881.6118950022,0.0
2017-03-03,3424.66,3427.86,-1.0,0.0,1684306.9855350023,1684306.9855350023,28598.041200000327
2017-03-16,3472.27,3481.51,1.0,484.0,2888.0161950024776,1683466.6961950024,0.0
2017-04-05,3476.42,3503.89,-1.0,0.0,1684634.0025550027,1684634.0025550027,327.01702000037767
2017-04-06,3507.99,3514.05,1.0,479.0,3466.628950002836,1683793.8389500028,0.0
2017-04-20,3444.52,3461.55,-1.0,0.0,1652566.746410003,1652566.746410003,-32067.25614499976
2017-05-24,3409.72,3424.17,1.0,484.0,1437.1141700029839,1651741.594170003,0.0
2017-08-10,3724.96,3715.92,-1.0,0.0,1803416.3138500033,1803416.3138500033,150849.56744000036
2017-08-22,3745.75,3752.3,1.0,481.0,809.7109750034288,1802515.4609750034,0.0
2017-09-14,3843.57,3829.96,-1.0,0.0,1848642.5023900038,1848642.5023900038,45226.18854000047
2017-09-19,3849.88,3832.12,1.0,479.0,3627.936130003771,1847720.4561300038,0.0
2017-09-20,3830.15,3842.44,-1.0,0.0,1837352.465205004,1837352.465205004,-11290.03718499979
2017-09-22,3826.46,3837.73,1.0,479.0,3561.6880350040738,1836436.0280350042,0.0
2017-09-27,3818.96,3821.2,-1.0,0.0,1831928.8871150042,1831928.8871150042,-5423.5780899997335
2017-10-10,3883.0,3889.86,1.0,471.0,2121.440615004394,1831014.4406150044,0.0
2017-11-29,4061.35,4053.75,-1.0,0.0,1914060.8426900043,1914060.8426900043,82131.95557500003
2017-12-15,4018.73,3980.86,1.0,476.0,188.90495000430383,1913104.3849500043,0.0
2017-12-19,3985.82,4035.33,-1.0,0.0,1896490.5997900045,1896490.5997900045,-17570.24289999972
2017-12-25,4057.42,4041.54,1.0,467.0,728.0522200046107,1895543.1922200047,0.0
2017-12-29,4022.88,4030.86,0.0,467.0,728.0522200046107,1883139.6722200047,0.0
2018-01-02,4045.21,4087.4,-1.0,0.0,1888896.5656850047,1888896.5656850047,1888168.513465
2018-01-03,4091.46,4111.39,1.0,461.0,1790.4241550047882,1887953.4841550048,0.0
2018-02-02,4213.94,4271.23,-1.0,0.0,1943445.4509850047,1943445.4509850047,54548.885299999965
2018-02-28,4016.79,4023.64,1.0,483.0,2365.826200004667,1942475.3962000047,0.0
2018-03-01,3994.87,4049.09,-1.0,0.0,1930923.2750950048,1930923.2750950048,-12522.175889999839
2018-03-02,4014.95,4016.46,1.0,480.0,2783.6870950048324,1929959.6870950048,0.0
2018-03-05,4021.66,4018.1,-1.0,0.0,1932215.2886950048,1932215.2886950048,1292.0135999999475
2018-03-07,4063.5,4036.65,1.0,475.0,1087.707445004955,1931250.207445005,0.0
2018-03-08,4038.95,4077.6,-1.0,0.0,1918629.706820005,1918629.706820005,-13585.581874999683
2018-03-09,4088.07,4108.87,1.0,469.0,366.22440500510857,1917671.0544050052,0.0
2018-03-22,4062.07,4020.35,-1.0,0.0,1904524.4989900053,1904524.4989900053,-14105.207829999737
2018-12-28,2994.8,3010.65,0.0,0.0,1904524.4989900053,1904524.4989900053,0.0
2019-01-02,3017.07,2969.54,-1.0,0.0,1904524.4989900053,1904524.4989900053,0.0
2019-02-11,3239.81,3306.47,1.0,587.0,1805.1447550053708,1903573.6147550053,0.0
2019-03-15,3713.94,3745.01,-1.0,0.0,2180797.8833650057,2180797.8833650057,276273.3843750004
2019-03-21,3840.28,3836.89,1.0,567.0,2270.4039850058034,2179709.163985006,0.0
2019-03-29,3739.77,3872.34,-1.0,0.0,2121659.769190006,2121659.769190006,-59138.11417499976
2019-04-03,3947.87,4022.16,1.0,537.0,593.576095005963,2120599.766095006,0.0
2019-04-18,4085.11,4072.08,-1.0,0.0,2193200.7940600063,2193200.7940600063,71541.02487000031
2019-04-23,4021.63,4019.01,1.0,545.0,316.5498850061558,2192104.8998850062,0.0
2019-04-29,3896.58,3900.33,-1.0,0.0,2122890.8318350064,2122890.8318350064,-70309.96222499991
2019-05-23,3629.53,3583.96,1.0,584.0,2185.4890750064515,2121831.0090750065,0.0
2019-05-24,3584.9,3593.91,-1.0,0.0,2094720.2982750067,2094720.2982750067,-28170.53355999966
2019-06-03,3640.61,3632.01,1.0,575.0,322.87290000682697,2093673.6229000068,0.0
2019-06-06,3601.04,3564.68,-1.0,0.0,2069885.573900007,2069885.573900007,-24834.724374999758
2019-06-14,3690.48,3654.88,1.0,560.0,2183.43950000708,2068852.2395000071,0.0
2019-07-11,3806.19,3785.22,-1.0,0.0,2132584.1063000076,2132584.1063000076,62698.53240000061
2019-07-23,3783.54,3789.91,1.0,563.0,1386.0197900077328,2131519.0397900078,0.0
2019-07-24,3803.59,3819.83,-1.0,0.0,2141736.4792050077,2141736.4792050077,9152.372905000113
2019-07-29,3857.94,3854.27,1.0,554.0,3369.06982500758,2140667.829825008,0.0
2019-08-05,3724.41,3675.69,-1.0,0.0,2065660.5482550075,2065660.5482550075,-76075.93095000018
2019-08-20,3786.03,3787.73,1.0,545.0,1242.5050800074823,2064628.8550800076,0.0
2019-08-21,3778.31,3781.76,-1.0,0.0,2059391.8656050076,2059391.8656050076,-6268.682649999857
2019-08-23,3796.88,3820.86,1.0,542.0,453.95112500782125,2058362.9111250078,0.0
2019-08-27,3791.46,3816.95,-1.0,0.0,2054397.785465008,2054397.785465008,-4994.080139999511
2019-08-28,3818.81,3802.58,1.0,537.0,2671.4649800083134,2053372.4349800083,0.0
2019-08-30,3816.68,3799.59,-1.0,0.0,2051203.8464000083,2051203.8464000083,-3193.9390649998095
2019-09-02,3803.69,3848.32,1.0,538.0,3795.4337900085375,2050180.6537900085,0.0
2019-09-20,3933.46,3935.65,-1.0,0.0,2118938.813050009,2118938.813050009,67734.96665000054
2019-10-15,3953.16,3936.25,1.0,535.0,2940.742750009056,2117881.342750009,0.0
2019-10-24,3877.92,3870.67,-1.0,0.0,2076590.5991500092,2076590.5991500092,-42348.213899999624
2019-11-01,3883.81,3952.39,1.0,534.0,1599.0818800092675,2075553.6218800093,0.0
2019-11-15,3908.49,3877.09,-1.0,0.0,2087689.1750500093,2087689.1750500093,11098.575900000054
2019-12-10,3886.44,3900.38,1.0,536.0,3515.7691300092265,2086647.6091300093,0.0
2019-12-30,4015.52,4081.63,-1.0,0.0,2154758.3297700095,2154758.3297700095,67069.15472000022
2019-12-31,4077.75,4096.58,0.0,0.0,2154758.3297700095,2154758.3297700095,0.0
2020-01-02,4121.35,4152.24,1.0,522.0,2337.957420009654,2153682.65742001,0.0
2020-01-22,4093.8,4131.93,-1.0,0.0,2138233.07562001,2138233.07562001,-16525.25414999947
2020-02-14,3954.23,3987.73,1.0,540.0,1881.2335200100206,2137165.43352001,0.0
2020-03-02,3968.84,4069.67,-1.0,0.0,2143983.2467200104,2143983.2467200104,5750.171100000385
2020-03-10,3975.23,4082.73,1.0,539.0,262.95223501045257,2142911.9222350107,0.0
2020-03-13,3771.01,3895.31,-1.0,0.0,2031821.0550400107,2031821.0550400107,-112162.1916799997
2020-05-07,3937.59,3924.89,1.0,515.0,2948.2756150106434,2030807.1256150107,0.0
2020-05-08,3943.0,3963.62,-1.0,0.0,2032577.9531150109,2032577.9531150109,756.8980750001501
2020-05-11,3974.76,3960.18,1.0,511.0,460.0419350108132,2031562.401935011,0.0
2020-05-15,3941.13,3912.82,-1.0,0.0,2013370.513220011,2013370.513220011,-19207.439894999843
2020-05-20,3955.71,3935.22,1.0,508.0,2865.082880011294,2012365.7628800112,0.0
2020-05-21,3950.6,3913.79,-1.0,0.0,2008766.4304800115,2008766.4304800115,-4604.082739999518
2020-06-03,4001.17,3983.65,1.0,501.0,3177.9673950118013,2007764.1373950117,0.0
2020-06-18,4009.78,4044.38,-1.0,0.0,2011073.297505012,2011073.297505012,2306.867025000509
2020-06-22,4097.51,4102.05,1.0,490.0,2289.5075550118927,2010069.407555012,0.0
2020-07-21,4697.5,4691.04,-1.0,0.0,2302913.6200550124,2302913.6200550124,291840.3225500004
2020-08-05,4761.76,4777.11,1.0,483.0,1833.5750150126405,2301763.6550150127,0.0
2020-08-14,4627.61,4704.63,-1.0,0.0,2235851.637200013,2235851.637200013,-67061.9828549996
2020-08-21,4717.79,4718.84,1.0,473.0,3221.2098650131375,2234735.879865013,0.0
2020-08-28,4727.29,4844.27,-1.0,0.0,2238111.3757800134,2238111.3757800134,2259.738580000587
2020-08-31,4870.93,4816.22,1.0,459.0,1236.6273450134322,2236993.4973450135,0.0
2020-09-10,4632.1,4581.98,-1.0,0.0,2126307.460395014,2126307.460395014,-111803.91538499948
2020-09-21,4750.75,4691.43,1.0,447.0,1660.4177700141445,2125245.667770014,0.0
2020-09-28,4582.65,4581.91,-1.0,0.0,2049080.7454950141,2049080.7454950141,-77226.71489999979
2020-10-14,4830.46,4807.1,1.0,423.0,4774.5232050141785,2048059.1032050143,0.0
2020-10-26,4684.05,4691.24,-1.0,0.0,1985136.9966300144,1985136.9966300144,-63943.74886499974
2020-11-05,4861.34,4885.11,1.0,408.0,718.5632700144779,1984145.2832700144,0.0
2020-11-19,4880.92,4927.99,-1.0,0.0,1991138.2155900146,1991138.2155900146,6001.218960000202
2020-11-24,4997.05,4974.29,1.0,398.0,1317.902640014654,1990143.8026400148,0.0
2020-12-14,4903.63,4934.83,-1.0,0.0,1951986.8202700147,1951986.8202700147,-39151.395319999894
2020-12-22,5034.98,4964.77,1.0,387.0,2475.291640015086,1951012.5516400149,0.0
2020-12-31,5122.48,5211.29,0.0,387.0,2475.291640015086,2019244.521640015,0.0
2021-01-04,5212.93,5267.72,1.0,387.0,2475.291640015086,2041082.9316400152,0.0
2021-02-01,5356.85,5417.65,-1.0,0.0,2074539.6911650153,2074539.6911650153,2072064.3995250002
2021-02-10,5709.68,5807.72,1.0,363.0,889.5442450153641,2073503.3842450154,0.0
2021-03-01,5389.25,5418.78,-1.0,0.0,1956209.1453700154,1956209.1453700154,-118330.54579499993
2021-04-06,5178.64,5140.34,1.0,377.0,2885.6917300154455,1955232.9717300155,0.0
2021-04-12,5026.98,4947.75,-1.0,0.0,1897109.5660000152,1897109.5660000152,-59099.57937000017
2021-04-26,5156.59,5077.24,1.0,367.0,3694.801735015353,1896163.3317350154,0.0
2021-04-27,5076.64,5090.52,-1.0,0.0,1865890.1182950155,1865890.1182950155,-31219.447704999708
2021-04-29,5128.28,5164.17,1.0,363.0,3393.6954750157893,1864959.3354750157,0.0
2021-05-07,5073.46,4996.05,-1.0,0.0,1844138.842485016,1844138.842485016,-21751.275809999555
2021-05-19,5173.17,5172.27,1.0,356.0,1569.4982250160538,1843218.018225016,0.0
2021-05-24,5138.81,5155.59,-1.0,0.0,1830071.1500450163,1830071.1500450163,-14067.692439999664
2021-05-25,5165.04,5318.48,1.0,354.0,732.7779650164302,1829156.9379650163,0.0
2021-06-10,5236.47,5271.47,-1.0,0.0,1853516.3027750168,1853516.3027750168,23445.152730000438
2021-07-01,5241.2,5229.66,1.0,353.0,2447.6309750170913,1852591.230975017,0.0
2021-07-05,5073.78,5085.79,-1.0,0.0,1792596.448805017,1792596.448805017,-60919.85396999982
2021-12-09,5000.69,5078.69,1.0,358.0,1454.305295017315,1791701.325295017,0.0
2021-12-20,4934.97,4880.42,-1.0,0.0,1767290.2056650175,1767290.2056650175,-25306.243139999453
2021-12-31,4937.46,4940.37,0.0,0.0,1767290.2056650175,1767290.2056650175,0.0
