Date,Open,Close,sign,hold,balance,netAsset,profit
2006-01-04,801.41,812.6,1.0,1247.0,142.05086500011384,999500.320865,0.0
2007-11-13,4145.53,4071.3,-1.0,0.0,5167033.22291,5167033.22291,4167033.22291
2007-12-28,4269.06,4226.76,1.0,1209.0,3159.0361400004476,5164452.5761400005,0.0
2008-01-23,3712.85,3822.82,-1.0,0.0,4489750.268315,4489750.268315,-677282.9545949996
2008-12-10,1546.99,1607.49,1.0,2900.0,1236.132815000601,4487507.132815001,0.0
2009-08-19,2348.97,2230.72,-1.0,0.0,6809843.1263150005,6809843.1263150005,2320092.858
2009-10-20,2435.53,2455.18,1.0,2794.0,1569.8709050007164,6806440.690905001,0.0
2010-04-20,2214.31,2204.81,-1.0,0.0,6185258.6198350005,6185258.6198350005,-624584.50648
2010-07-28,1937.86,1983.63,1.0,3190.0,394.33313500136137,6182167.733135001,0.0
2010-11-19,2048.43,2039.44,-1.0,0.0,6531618.787285001,6531618.787285001,346360.16745000053
2011-02-16,2038.4,2051.49,1.0,3202.0,1398.5088850008324,6528355.308885002,0.0
2015-06-24,3009.77,3045.24,-1.0,0.0,9633863.407115001,9633863.407115001,3102244.61983
2015-10-23,2334.54,2343.96,1.0,4124.0,1406.6256350018084,9629049.585635,0.0
2018-02-13,2834.39,2852.72,-1.0,0.0,11684586.473455003,11684586.473455003,2050723.0663400013
2018-09-25,2545.21,2547.79,1.0,4588.0,1324.281715001911,11678747.761715002,0.0
2019-05-10,2731.58,2793.76,-1.0,0.0,12527547.077195002,12527547.077195002,842960.6037399992
2019-06-20,2847.32,2942.63,1.0,4397.0,1621.2041750010103,12521287.244175002,0.0
2021-06-18,3475.55,3454.59,-1.0,0.0,15275973.557500003,15275973.557500003,2748426.480305001
2021-10-12,3266.02,3259.38,1.0,4674.0,2963.3887600041926,15268340.868760005,0.0
2021-11-05,3197.61,3201.55,-1.0,0.0,14941119.714190006,14941119.714190006,-334853.84330999665
2021-12-09,3312.33,3360.18,1.0,4508.0,1670.0823700074106,14933653.722370008,0.0
2021-12-31,3269.61,3274.32,0.0,4508.0,1670.0823700074106,14762304.642370008,-14939449.631819999
