,Open,Close,sign,hold,balance,netAsset,profit
2014-01-02,2323.43,2321.98,-1.0,0.0,1000000.0,1000000.0,0.0
2014-07-23,2191.39,2197.83,1.0,456.0,226.5230800000718,999500.36308,0.0
2014-08-15,2337.99,2360.63,-1.0,0.0,1065816.90136,1065816.90136,65816.90136000002
2014-08-19,2378.89,2374.77,1.0,447.0,1921.3894450003281,1065285.2194450002,0.0
2014-08-26,2339.6,2324.09,-1.0,0.0,1047199.6888450003,1047199.6888450003,-18617.212514999672
2014-09-03,2389.69,2408.84,1.0,437.0,2383.0115800003987,1046677.5415800004,0.0
2014-09-18,2396.38,2408.66,-1.0,0.0,1049077.4625500005,1049077.4625500005,1877.7737050001742
2014-09-26,2430.81,2437.2,1.0,431.0,874.5129950005794,1048553.6229950006,0.0
2014-10-20,2448.45,2454.71,-1.0,0.0,1055628.8220200008,1055628.8220200008,6551.359470000258
2014-10-30,2450.36,2468.93,1.0,430.0,1447.194620000897,1055101.994620001,0.0
2014-11-20,2528.78,2537.1,-1.0,0.0,1088278.9069200011,1088278.9069200011,32650.084900000365
2014-11-24,2614.16,2649.26,1.0,416.0,244.6016400011722,1087735.1616400012,0.0
2014-12-31,3462.39,3533.71,0.0,416.0,244.6016400011722,1470267.9616400013,0.0
2015-01-05,3566.09,3641.54,1.0,416.0,244.6016400011722,1515125.241640001,0.0
2015-01-20,3336.79,3396.22,-1.0,0.0,1387655.189320001,1387655.189320001,1387410.5876799999
2015-01-22,3551.05,3567.61,1.0,390.0,2053.234570001019,1386962.734570001,0.0
2015-01-29,3474.91,3481.8,-1.0,0.0,1356590.527120001,1356590.527120001,-31064.662200000137
2015-02-16,3473.29,3499.48,1.0,390.0,1330.1355700008571,1355913.235570001,0.0
2015-05-07,4520.82,4470.09,-1.0,0.0,1763568.3756700007,1763568.3756700007,406977.84854999976
2015-05-12,4692.12,4747.42,1.0,375.0,3143.603170000715,1762688.6031700007,0.0
2015-05-18,4582.06,4575.14,-1.0,0.0,1720556.966920001,1720556.966920001,-43011.40874999971
2015-05-20,4751.57,4754.92,1.0,361.0,4382.538535001222,1719699.308535001,0.0
2015-06-17,5072.31,5138.83,-1.0,0.0,1834570.8965800016,1834570.8965800016,114013.9296600006
2015-12-18,3754.96,3767.91,1.0,488.0,1234.2063400016632,1833654.6863400016,0.0
2015-12-31,3760.9,3731.0,0.0,488.0,1234.2063400016632,1821962.2063400017,0.0
2016-01-04,3725.86,3469.07,-1.0,0.0,1818544.776500002,1818544.776500002,1817310.5701600004
2016-06-30,3152.83,3153.92,1.0,576.0,1606.6814600019716,1817636.761460002,0.0
2016-07-28,3204.46,3221.14,-1.0,0.0,1846452.756980002,1846452.756980002,27907.98047999991
2016-08-09,3232.6,3256.98,1.0,570.0,2949.465980001958,1845531.465980002,0.0
2016-09-02,3298.72,3314.11,-1.0,0.0,1882279.730780002,1882279.730780002,35826.973800000036
2016-09-07,3344.07,3340.82,1.0,562.0,1972.7071100019384,1881340.047110002,0.0
2016-09-12,3271.87,3262.6,-1.0,0.0,1839844.251640002,1839844.251640002,-42435.47913999995
2016-10-11,3296.87,3306.56,1.0,557.0,2569.483345002169,1838926.073345002,0.0
2016-12-07,3458.37,3475.75,-1.0,0.0,1927918.4173000022,1927918.4173000022,88074.16566000017
2016-12-08,3481.81,3470.14,1.0,553.0,1514.7668350024614,1926955.6968350024,0.0
2016-12-09,3464.87,3493.7,-1.0,0.0,1916629.8402800024,1916629.8402800024,-11288.577019999735
2016-12-12,3489.27,3409.18,1.0,549.0,62.80566500267014,1915672.0356650027,0.0
2016-12-13,3394.21,3405.04,-1.0,0.0,1862552.3850200027,1862552.3850200027,-54077.455259999726
2016-12-30,3302.6,3310.08,0.0,0.0,1862552.3850200027,1862552.3850200027,0.0
2017-01-03,3313.95,3342.23,-1.0,0.0,1862552.3850200027,1862552.3850200027,0.0
2017-01-05,3368.34,3367.79,1.0,552.0,2299.043180002598,1861622.7231800028,0.0
2017-01-12,3332.69,3317.62,-1.0,0.0,1841024.100740003,1841024.100740003,-21528.28427999979
2017-01-23,3359.05,3364.08,1.0,547.0,2705.0505650029518,1840105.400565003,0.0
2017-03-02,3463.48,3435.1,-1.0,0.0,1896281.3487850032,1896281.3487850032,55257.24804500025
2017-03-16,3472.27,3481.51,1.0,545.0,2948.00521000335,1895335.1552100033,0.0
2017-03-23,3452.41,3461.98,-1.0,0.0,1883570.6734850034,1883570.6734850034,-12710.67529999977
2017-03-27,3488.76,3478.04,1.0,539.0,2188.812665003352,1882630.4526650035,0.0
2017-03-31,3434.82,3456.05,-1.0,0.0,1852631.1086750035,1852631.1086750035,-30939.564809999894
2017-04-07,3514.45,3517.46,1.0,526.0,3106.1083250036463,1851706.8083250036,0.0
2017-04-18,3474.89,3462.74,-1.0,0.0,1829984.3522550038,1829984.3522550038,-22646.756419999758
2017-05-17,3423.19,3409.97,1.0,534.0,1086.9005250039045,1829070.3605250039,0.0
2017-05-18,3387.67,3398.11,-1.0,0.0,1809198.172635004,1809198.172635004,-20786.179619999835
2017-05-24,3409.72,3424.17,1.0,530.0,1142.9968350040726,1808294.596835004,0.0
2017-06-19,3520.06,3553.67,-1.0,0.0,1865841.9809350043,1865841.9809350043,56643.80830000038
2017-06-23,3583.44,3622.88,1.0,520.0,1521.48653500434,1864910.2865350044,0.0
2017-07-06,3654.56,3660.1,-1.0,0.0,1900942.5009350043,1900942.5009350043,35100.52000000002
2017-07-11,3646.88,3670.81,1.0,520.0,3616.7121350043453,1899994.3121350044,0.0
2017-07-31,3722.43,3737.87,-1.0,0.0,1938312.4803350044,1938312.4803350044,37369.97940000007
2017-08-02,3768.19,3760.85,1.0,514.0,494.39550500456244,1937344.0555050045,0.0
2017-08-09,3728.03,3731.04,-1.0,0.0,1915743.7117950048,1915743.7117950048,-22568.76853999961
2017-08-21,3731.84,3740.99,1.0,513.0,352.57483500475064,1914786.494835005,0.0
2017-09-12,3832.24,3837.93,-1.0,0.0,1965308.7252750047,1965308.7252750047,49565.013479999965
2017-09-19,3849.88,3832.12,1.0,510.0,888.2058750048745,1964327.005875005,0.0
2017-09-26,3810.33,3820.78,-1.0,0.0,1943184.871725005,1943184.871725005,-22123.85354999965
2017-10-10,3883.0,3889.86,1.0,500.0,714.1217250050977,1942214.121725005,0.0
2017-11-28,4034.21,4055.82,-1.0,0.0,2016810.569225005,2016810.569225005,73625.69750000001
2017-12-14,4050.9,4026.15,1.0,497.0,2506.6205750051886,2015803.9205750052,0.0
2017-12-18,3983.3,3985.29,-1.0,0.0,1981216.8705250055,1981216.8705250055,-35593.6986999996
2017-12-22,4064.91,4054.6,1.0,487.0,615.8949400056154,1980227.0649400055,0.0
2017-12-29,4022.88,4030.86,-1.0,0.0,1958778.8836600059,1958778.8836600059,-22437.986864999635
2018-01-02,4045.21,4087.4,-1.0,0.0,1958778.8836600059,1958778.8836600059,0.0
2018-01-03,4091.46,4111.39,1.0,478.0,2083.144720005803,1957801.024720006,0.0
2018-02-02,4213.94,4271.23,-1.0,0.0,2015339.3330600057,2015339.3330600057,56560.44939999981
2018-02-28,4016.79,4023.64,1.0,501.0,1921.337165005738,2014333.1271650058,0.0
2018-03-01,3994.87,4049.09,-1.0,0.0,2002350.4922300058,2002350.4922300058,-12988.840829999885
2018-03-02,4014.95,4016.46,1.0,498.0,1905.6696800061036,2001350.769680006,0.0
2018-03-05,4021.66,4018.1,-1.0,0.0,2003690.956340006,2003690.956340006,1340.4641100002918
2018-03-07,4063.5,4036.65,1.0,492.0,3449.335340006277,2002691.3353400063,0.0
2018-03-08,4038.95,4077.6,-1.0,0.0,1989619.1536400062,1989619.1536400062,-14071.802699999884
2018-03-09,4088.07,4108.87,1.0,486.0,1823.7326300062705,1988625.7526300063,0.0
2018-03-22,4062.07,4020.35,-1.0,0.0,1975002.6696200063,1975002.6696200063,-14616.484019999858
2018-12-28,2994.8,3010.65,0.0,0.0,1975002.6696200063,1975002.6696200063,0.0
2019-01-02,3017.07,2969.54,-1.0,0.0,1975002.6696200063,1975002.6696200063,0.0
2019-02-11,3239.81,3306.47,1.0,609.0,971.8574750064872,1974016.1474750065,0.0
2019-03-14,3710.29,3698.49,-1.0,0.0,2259408.6841700063,2259408.6841700063,284406.01454999996
2019-03-20,3825.34,3835.44,1.0,590.0,1329.6088700061664,2258280.2088700063,0.0
2019-03-28,3731.06,3728.4,-1.0,0.0,2201554.3461700063,2201554.3461700063,-57854.33799999999
2019-04-02,3986.34,3971.29,1.0,551.0,3982.769500006456,2200456.1095000063,0.0
2019-04-26,3921.89,3889.28,-1.0,0.0,2163863.6788050067,2163863.6788050067,-37690.66736499965
2019-06-04,3632.56,3598.47,1.0,595.0,1409.7922050068155,2162782.992205007,0.0
2019-06-05,3627.79,3597.11,-1.0,0.0,2158865.5746800066,2158865.5746800066,-4998.104125000071
2019-06-13,3689.58,3685.39,1.0,584.0,3073.497320007067,2157788.217320007,0.0
2019-07-11,3806.19,3785.22,-1.0,0.0,2224777.049840007,2224777.049840007,65911.47516000038
2019-07-26,3835.23,3858.57,1.0,579.0,3068.5807550069876,2223666.750755007,0.0
2019-08-05,3724.41,3675.69,-1.0,0.0,2158423.754060007,2158423.754060007,-66353.29577999981
2019-08-20,3786.03,3787.73,1.0,569.0,3095.558525007218,2157346.6285250075,0.0
2019-08-21,3778.31,3781.76,-1.0,0.0,2151879.0193300075,2151879.0193300075,-6544.734729999676
2019-08-23,3796.88,3820.86,1.0,566.0,1770.4222900075838,2150804.5022900077,0.0
2019-08-27,3791.46,3816.95,-1.0,0.0,2146663.7991100075,2146663.7991100075,-5215.220220000017
2019-08-28,3818.81,3802.58,1.0,561.0,3240.2129050074145,2145592.6229050076,0.0
2019-08-30,3816.68,3799.59,-1.0,0.0,2143327.1141650076,2143327.1141650076,-3336.68494499987
2019-09-02,3803.69,3848.32,1.0,563.0,778.905430007726,2142256.375430008,0.0
2019-09-23,3925.19,3890.66,-1.0,0.0,2209555.934445008,2209555.934445008,66228.82028000057
2019-10-15,3953.16,3936.25,1.0,558.0,2589.722805008292,2208453.002805008,0.0
2019-10-25,3871.77,3896.79,-1.0,0.0,2161957.1589750084,2161957.1589750084,-47598.77546999976
2019-11-01,3883.81,3952.39,1.0,556.0,1479.0997950085439,2160877.4597950084,0.0
2019-11-14,3905.93,3905.86,-1.0,0.0,2172090.331255009,2172090.331255009,10133.172280000523
2019-12-10,3886.44,3900.38,1.0,558.0,2372.494495009072,2171006.014495009,0.0
2019-12-31,4077.75,4096.58,0.0,558.0,2372.494495009072,2288264.134495009,0.0
2020-01-02,4121.35,4152.24,1.0,558.0,2372.494495009072,2319322.414495009,0.0
2020-02-04,3652.0,3785.64,-1.0,0.0,2039169.5864950093,2039169.5864950093,2036797.0920000002
2020-02-21,4134.87,4149.49,1.0,492.0,3796.3684750092216,2038152.4084750093,0.0
2020-03-02,3968.84,4069.67,-1.0,0.0,1955489.3138350095,1955489.3138350095,-83680.27265999978
2020-03-03,4125.14,4091.36,1.0,473.0,3322.4982250093017,1954513.7182250095,0.0
2020-03-13,3771.01,3895.31,-1.0,0.0,1786118.3843600096,1786118.3843600096,-169370.9294749999
2020-05-07,3937.59,3924.89,1.0,453.0,1498.2502250096295,1785226.5202250096,0.0
2020-05-08,3943.0,3963.62,-1.0,0.0,1786784.1607250096,1786784.1607250096,665.7763650000561
2020-05-11,3974.76,3960.18,1.0,449.0,1224.5871050097048,1785891.8271050097,0.0
2020-05-15,3941.13,3912.82,-1.0,0.0,1769907.17342001,1769907.17342001,-16876.987304999726
2020-05-20,3955.71,3935.22,1.0,447.0,820.7022350099869,1769023.07223501,0.0
2020-05-22,3907.58,3824.06,-1.0,0.0,1746635.6181050101,1746635.6181050101,-23271.555314999772
2020-06-08,4023.61,4021.95,1.0,433.0,3541.3765400100965,1745764.5065400102,0.0
2020-07-29,4559.16,4679.01,-1.0,0.0,1976670.5984000103,1976670.5984000103,230034.98029500013
2020-08-07,4742.29,4707.93,1.0,416.0,2891.562080010539,1975684.2020800104,0.0
2020-09-11,4572.26,4627.28,-1.0,0.0,1904000.6920000107,1904000.6920000107,-72669.90639999951
2020-10-14,4830.46,4807.1,1.0,393.0,4680.726610010723,1903051.5066100108,0.0
2020-11-03,4743.17,4777.56,-1.0,0.0,1867814.503705011,1867814.503705011,-36186.18829499977
2020-11-09,4918.86,4981.35,1.0,379.0,2634.4397350111976,1866882.3797350111,0.0
2020-12-16,4957.3,4953.87,-1.0,0.0,1880511.7313850112,1880511.7313850112,12697.227680000244
2020-12-28,5042.94,5064.41,1.0,372.0,3600.0645450113807,1879573.7445450113,0.0
2020-12-31,5122.48,5211.29,0.0,372.0,3600.0645450113807,1942199.9445450113,0.0
2021-01-04,5212.93,5267.72,1.0,372.0,3600.0645450113807,1963191.9045450115,0.0
2021-02-01,5356.85,5417.65,-1.0,0.0,1995351.8904450117,1995351.8904450117,1991751.8259000003
2021-02-09,5584.17,5686.25,1.0,357.0,806.426100011915,1994355.1161000119,0.0
2021-02-26,5343.9,5336.76,-1.0,0.0,1907624.8399500118,1907624.8399500118,-87727.05049499986
2021-04-06,5178.64,5140.34,1.0,368.0,932.4501900118776,1906671.970190012,0.0
2021-04-08,5078.26,5112.21,-1.0,0.0,1868797.7303500122,1868797.7303500122,-38827.10959999962
2021-05-26,5326.12,5320.59,1.0,350.0,3723.6593500121962,1867865.6593500122,0.0
2021-06-09,5224.95,5236.45,-1.0,0.0,1831541.7931000122,1831541.7931000122,-37255.93724999996
2021-06-29,5248.52,5190.54,1.0,348.0,4143.590620012023,1830628.5506200122,0.0
2021-06-30,5189.38,5224.04,-1.0,0.0,1809144.8785000122,1809144.8785000122,-22396.91460000002
2021-12-09,5000.69,5078.69,1.0,361.0,2993.163955012569,1808242.2539550124,0.0
2021-12-21,4876.51,4913.49,-1.0,0.0,1762533.0639000128,1762533.0639000128,-46611.81459999946
2021-12-31,4937.46,4940.37,0.0,0.0,1762533.0639000128,1762533.0639000128,0.0
