Date,Open,Close,sign,hold,balance,netAsset,profit
2014-01-02,2323.43,2321.98,-1.0,0.0,1000000.0,1000000.0,0.0
2014-07-23,2191.39,2197.83,1.0,456.0,226.5230800000718,999500.36308,0.0
2014-08-15,2337.99,2360.63,-1.0,0.0,1065816.90136,1065816.90136,65816.90136000002
2014-08-18,2366.27,2374.56,1.0,450.0,462.9906099999789,1065284.49061,0.0
2014-08-22,2352.32,2365.36,-1.0,0.0,1058477.71861,1058477.71861,-7339.18274999992
2014-08-25,2367.02,2342.86,1.0,446.0,2258.9531500001904,1057949.87315,0.0
2014-08-26,2339.6,2324.09,-1.0,0.0,1045198.8223500003,1045198.8223500003,-13278.896259999834
2014-09-02,2359.86,2386.46,1.0,442.0,1619.1732900001807,1044677.2932900003,0.0
2014-09-17,2395.36,2401.33,-1.0,0.0,1059838.9187300005,1059838.9187300005,14640.096380000236
2014-09-18,2396.38,2408.66,1.0,442.0,109.35875000059605,1059309.3187500006,0.0
2014-09-23,2379.52,2399.46,-1.0,0.0,1051331.3248300008,1051331.3248300008,-8507.593899999745
2014-09-25,2453.42,2436.97,1.0,428.0,742.5329500008374,1050806.2929500008,0.0
2014-10-20,2448.45,2454.71,-1.0,0.0,1048155.1646500009,1048155.1646500009,-3176.16017999989
2014-10-21,2453.41,2433.39,1.0,427.0,25.291615000925958,1047631.3616150009,0.0
2014-10-22,2434.89,2418.64,-1.0,0.0,1039203.4726000009,1039203.4726000009,-8951.692049999954
2014-10-30,2450.36,2468.93,1.0,423.0,2182.941460000933,1038685.221460001,0.0
2014-11-21,2537.54,2583.46,-1.0,0.0,1075025.6717500011,1075025.6717500011,35822.19915000023
2014-11-24,2614.16,2649.26,1.0,411.0,68.70187000115402,1074488.4618700012,0.0
2014-12-25,3254.48,3335.42,-1.0,0.0,1336991.1862300013,1336991.1862300013,261965.51448000013
2014-12-26,3343.64,3445.84,1.0,399.0,2211.7700500015635,1336324.1300500014,0.0
2014-12-31,3462.39,3533.71,0.0,399.0,2211.7700500015635,1412162.0600500016,0.0
2015-01-05,3566.09,3641.54,1.0,399.0,2211.7700500015635,1455186.2300500015,0.0
2015-01-15,3501.72,3604.12,-1.0,0.0,1398699.4569100016,1398699.4569100016,1396487.68686
2015-01-16,3616.25,3635.15,1.0,386.0,2129.0206600015517,1398001.5206600016,0.0
2015-01-20,3336.79,3396.22,-1.0,0.0,1289485.9601900016,1289485.9601900016,-109213.49671999994
2015-01-23,3582.09,3571.73,1.0,359.0,2872.6650350017007,1288842.9750350018,0.0
2015-01-30,3496.88,3434.39,-1.0,0.0,1257624.8950750018,1257624.8950750018,-31861.06511499989
2015-02-13,3458.83,3469.83,1.0,363.0,1441.8274300016928,1256997.1174300017,0.0
2015-03-09,3449.7,3537.75,-1.0,0.0,1253056.8068800017,1253056.8068800017,-4568.088195000077
2015-03-11,3524.57,3524.65,1.0,355.0,1208.845705001615,1252431.1957050017,0.0
2015-03-12,3557.69,3592.84,-1.0,0.0,1263557.3057300015,1263557.3057300015,10500.498849999858
2015-03-13,3604.67,3617.66,1.0,350.0,1291.988480001688,1262926.4884800017,0.0
2015-05-07,4520.82,4470.09,-1.0,0.0,1582787.8449800017,1582787.8449800017,319230.53925000015
2015-05-13,4746.71,4718.44,1.0,333.0,1343.0877650019247,1581997.5177650019,0.0
2015-05-18,4582.06,4575.14,-1.0,0.0,1526406.1547750023,1526406.1547750023,-56381.69020499941
2015-05-21,4768.69,4840.98,1.0,319.0,4433.438720002538,1525645.5487200024,0.0
2015-06-01,4862.76,5076.18,-1.0,0.0,1554878.2685000028,1554878.2685000028,28472.113725000527
2015-06-02,5091.27,5161.87,1.0,305.0,1264.4998250028584,1554101.849825003,0.0
2015-06-17,5072.31,5138.83,-1.0,0.0,1547545.522550003,1547545.522550003,-7332.745949999895
2015-12-18,3754.96,3767.91,1.0,411.0,3485.3182700029574,1546773.878270003,0.0
2015-12-30,3762.91,3765.18,-1.0,0.0,1549268.050265003,1549268.050265003,1722.5277150000911
2015-12-31,3760.9,3731.0,0.0,0.0,1549268.050265003,1549268.050265003,0.0
2016-01-04,3725.86,3469.07,-1.0,0.0,1549268.050265003,1549268.050265003,0.0
2016-06-30,3152.83,3153.92,1.0,491.0,454.50050000310875,1548494.0305000031,0.0
2016-07-28,3204.46,3221.14,-1.0,0.0,1573057.6655700032,1573057.6655700032,23789.615305000218
2016-08-09,3232.6,3256.98,1.0,486.0,1228.5437700033654,1572272.1437700032,0.0
2016-09-02,3298.72,3314.11,-1.0,0.0,1603604.8748100034,1603604.8748100034,30547.20924000023
2016-09-07,3344.07,3340.82,1.0,479.0,994.4400450035464,1602803.9700450036,0.0
2016-09-12,3271.87,3262.6,-1.0,0.0,1567436.5571800037,1567436.5571800037,-36168.317629999714
2016-10-11,3296.87,3306.56,1.0,475.0,640.300555003807,1566653.5505550038,0.0
2016-12-07,3458.37,3475.75,-1.0,0.0,1642544.687680004,1642544.687680004,75108.1305000002
2016-12-08,3481.81,3470.14,1.0,471.0,1792.2114250040613,1641724.721425004,0.0
2016-12-09,3464.87,3493.7,-1.0,0.0,1632930.004540004,1632930.004540004,-9614.683139999863
2016-12-12,3489.27,3409.18,1.0,467.0,2626.1699950040784,1632115.2599950042,0.0
2016-12-13,3394.21,3405.04,-1.0,0.0,1586929.6919600042,1586929.6919600042,-46000.31257999991
2016-12-30,3302.6,3310.08,0.0,0.0,1586929.6919600042,1586929.6919600042,0.0
2017-01-03,3313.95,3342.23,-1.0,0.0,1586929.6919600042,1586929.6919600042,0.0
2017-01-05,3368.34,3367.79,1.0,470.0,3018.332060004119,1586138.1320600042,0.0
2017-01-12,3332.69,3317.62,-1.0,0.0,1568599.4499100042,1568599.4499100042,-18330.24205
2017-01-23,3359.05,3364.08,1.0,466.0,2499.49126000423,1567816.7912600043,0.0
2017-03-02,3463.48,3435.1,-1.0,0.0,1615674.1804200043,1615674.1804200043,47074.73051000014
2017-03-16,3472.27,3481.51,1.0,465.0,261.3276450042613,1614866.8776450043,0.0
2017-03-23,3452.41,3461.98,-1.0,0.0,1604829.2923200042,1604829.2923200042,-10844.888100000098
2017-03-27,3488.76,3478.04,1.0,459.0,2687.781900004251,1604028.6219000043,0.0
2017-03-31,3434.82,3456.05,-1.0,0.0,1578481.8707100044,1578481.8707100044,-26347.421609999845
2017-04-07,3514.45,3517.46,1.0,448.0,3221.033910004655,1577694.6339100045,0.0
2017-04-18,3474.89,3462.74,-1.0,0.0,1559193.3785500047,1559193.3785500047,-19288.492159999674
2017-05-17,3423.19,3409.97,1.0,455.0,863.1528250048868,1558414.6028250048,0.0
2017-05-18,3387.67,3398.11,-1.0,0.0,1541482.307900005,1541482.307900005,-17711.07064999966
2017-05-24,3409.72,3424.17,1.0,451.0,2929.6960400051903,1540713.4160400052,0.0
2017-06-19,3520.06,3553.67,-1.0,0.0,1589682.9825100054,1589682.9825100054,48200.67461000034
2017-06-23,3583.44,3622.88,1.0,443.0,1425.3305500054266,1588889.2505500054,0.0
2017-07-06,3654.56,3660.1,-1.0,0.0,1619585.9255100056,1619585.9255100056,29902.943000000203
2017-07-11,3646.88,3670.81,1.0,443.0,3210.3015900056344,1618778.1415900057,0.0
2017-07-31,3722.43,3737.87,-1.0,0.0,1651422.2733450057,1651422.2733450057,31836.34783500014
2017-08-02,3768.19,3760.85,1.0,438.0,129.81973500573076,1650597.0397350057,0.0
2017-08-09,3728.03,3731.04,-1.0,0.0,1632190.5211650059,1632190.5211650059,-19231.752179999836
2017-08-21,3731.84,3740.99,1.0,437.0,561.0341250058264,1631375.114125006,0.0
2017-09-12,3832.24,3837.93,-1.0,0.0,1674412.5696850058,1674412.5696850058,42222.04851999995
2017-09-19,3849.88,3832.12,1.0,434.0,2729.2257250058465,1673577.145725006,0.0
2017-09-26,3810.33,3820.78,-1.0,0.0,1655585.6041150058,1655585.6041150058,-18826.96557
2017-10-10,3883.0,3889.86,1.0,426.0,600.5251150059048,1654758.525115006,0.0
2017-11-28,4034.21,4055.82,-1.0,0.0,1718314.698385006,1718314.698385006,62729.094270000234
2017-12-14,4050.9,4026.15,1.0,423.0,3927.2330350060947,1717457.933035006,0.0
2017-12-18,3983.3,3985.29,-1.0,0.0,1688020.6650850063,1688020.6650850063,-30294.033299999777
2017-12-22,4064.91,4054.6,1.0,415.0,239.54626000649296,1687177.1962600064,0.0
2017-12-29,4022.88,4030.86,-1.0,0.0,1668899.9986600066,1668899.9986600066,-19120.666424999712
2018-01-02,4045.21,4087.4,1.0,412.0,1440.1654000065755,1668066.6854000066,0.0
2018-02-02,4213.94,4271.23,-1.0,0.0,1736715.3737600064,1736715.3737600064,67815.37509999983
2018-02-28,4016.79,4023.64,1.0,432.0,594.4671200064477,1735847.7471200065,0.0
2018-03-01,3994.87,4049.09,-1.0,0.0,1725515.4152000064,1725515.4152000064,-11199.958559999941
2018-03-02,4014.95,4016.46,1.0,429.0,2240.6584250067826,1724654.2084250066,0.0
2018-03-05,4021.66,4018.1,-1.0,0.0,1726670.1523550067,1726670.1523550067,1154.7371550002135
2018-03-07,4063.5,4036.65,1.0,424.0,2884.690355006838,1725808.6903550068,0.0
2018-03-08,4038.95,4077.6,-1.0,0.0,1714543.2329550066,1714543.2329550066,-12126.919400000013
2018-03-13,4124.33,4091.25,1.0,415.0,2090.484480006853,1713687.4344800068,0.0
2018-03-21,4097.02,4061.05,-1.0,0.0,1701503.6528300073,1701503.6528300073,-13039.580124999397
2018-12-28,2994.8,3010.65,0.0,0.0,1701503.6528300073,1701503.6528300073,0.0
2019-01-02,3017.07,2969.54,-1.0,0.0,1701503.6528300073,1701503.6528300073,0.0
2019-02-11,3239.81,3306.47,1.0,524.0,2994.382610007422,1700654.8226100074,0.0
2019-03-14,3710.29,3698.49,-1.0,0.0,1946214.2466300074,1946214.2466300074,244710.59380000015
2019-03-20,3825.34,3835.44,1.0,508.0,1969.8902700075414,1945242.6102700075,0.0
2019-03-28,3731.06,3728.4,-1.0,0.0,1896400.6810300075,1896400.6810300075,-49813.565599999856
2019-04-02,3986.34,3971.29,1.0,475.0,1942.4252800075337,1895453.9252800075,0.0
2019-04-26,3921.89,3889.28,-1.0,0.0,1863908.7264050075,1863908.7264050075,-32491.954625000013
2019-06-04,3632.56,3598.47,1.0,512.0,3108.0710450075567,1862978.7910450075,0.0
2019-06-05,3627.79,3597.11,-1.0,0.0,1859607.8368050077,1859607.8368050077,-4300.889599999879
2019-06-13,3689.58,3685.39,1.0,503.0,2821.1674350078683,1858679.9074350079,0.0
2019-07-11,3806.19,3785.22,-1.0,0.0,1916377.480650008,1916377.480650008,56769.643845000304
2019-07-26,3835.23,3858.57,1.0,499.0,1640.8207650079858,1915420.590765008,0.0
2019-08-05,3724.41,3675.69,-1.0,0.0,1859192.170470008,1859192.170470008,-57185.31018000003
2019-08-20,3786.03,3787.73,1.0,490.0,3109.8931200078223,1858264.593120008,0.0
2019-08-21,3778.31,3781.76,-1.0,0.0,1853556.107170008,1853556.107170008,-5636.063300000038
2019-08-23,3796.88,3820.86,1.0,487.0,3551.006890007993,1852631.566890008,0.0
2019-08-27,3791.46,3816.95,-1.0,0.0,1849068.806380008,1849068.806380008,-4487.300789999776
2019-08-28,3818.81,3802.58,1.0,483.0,3661.333765008254,1848146.5637650082,0.0
2019-08-30,3816.68,3799.59,-1.0,0.0,1846196.0455450083,1846196.0455450083,-2872.760834999848
2019-09-02,3803.69,3848.32,1.0,485.0,484.0007200082764,1845273.6507200084,0.0
2019-09-23,3925.19,3890.66,-1.0,0.0,1903249.2921450085,1903249.2921450085,57053.24660000019
2019-10-15,3953.16,3936.25,1.0,481.0,828.5971650085412,1902298.5571650085,0.0
2019-10-25,3871.77,3896.79,-1.0,0.0,1862218.8064800084,1862218.8064800084,-41030.485665000044
2019-11-01,3883.81,3952.39,1.0,479.0,943.6439850085881,1861288.6339850086,0.0
2019-11-14,3905.93,3905.86,-1.0,0.0,1870948.6437500087,1870948.6437500087,8729.837270000251
2019-12-10,3886.44,3900.38,1.0,481.0,636.3149300087243,1870013.9549300089,0.0
2019-12-31,4077.75,4096.58,0.0,481.0,636.3149300087243,1971091.2949300087,0.0
2020-01-02,4121.35,4152.24,1.0,481.0,636.3149300087243,1997863.7549300087,0.0
2020-02-04,3652.0,3785.64,-1.0,0.0,1756370.0089300089,1756370.0089300089,1755733.6940000001
2020-02-21,4134.87,4149.49,1.0,424.0,2308.5364900091663,1755493.416490009,0.0
2020-03-02,3968.84,4069.67,-1.0,0.0,1684255.3024100093,1684255.3024100093,-72114.70651999954
2020-03-03,4125.14,4091.36,1.0,408.0,356.65385000919923,1683413.7738500093,0.0
2020-03-13,3771.01,3895.31,-1.0,0.0,1538159.4478100094,1538159.4478100094,-146095.85459999996
2020-05-07,3937.59,3924.89,1.0,390.0,1731.517760009272,1537391.6177600094,0.0
2020-05-08,3943.0,3963.62,-1.0,0.0,1538732.6327600093,1538732.6327600093,573.184949999908
2020-05-11,3974.76,3960.18,1.0,386.0,3708.1440800093114,1537965.5040800094,0.0
2020-05-15,3941.13,3912.82,-1.0,0.0,1524223.6859900092,1524223.6859900092,-14508.946770000039
2020-05-20,3955.71,3935.22,1.0,385.0,513.8618150092661,1523462.2118150094,0.0
2020-05-22,3907.58,3824.06,-1.0,0.0,1504179.9526650093,1504179.9526650093,-20043.73332499992
2020-06-08,4023.61,4021.95,1.0,373.0,2623.0194000094198,1503429.5494000094,0.0
2020-07-29,4559.16,4679.01,-1.0,0.0,1702339.4160600095,1702339.4160600095,198159.4633950002
2020-08-07,4742.29,4707.93,1.0,358.0,3750.7261500095483,1701490.5461500096,0.0
2020-09-11,4572.26,4627.28,-1.0,0.0,1639801.3716100098,1639801.3716100098,-62538.044449999696
2020-10-14,4830.46,4807.1,1.0,339.0,1456.6686400100589,1638982.60864001,0.0
2020-11-03,4743.17,4777.56,-1.0,0.0,1608587.3313250102,1608587.3313250102,-31214.040284999646
2020-11-09,4918.86,4981.35,1.0,326.0,4237.197145010345,1607785.5571450102,0.0
2020-12-16,4957.3,4953.87,-1.0,0.0,1619508.9572450104,1619508.9572450104,10921.625920000253
2020-12-28,5042.94,5064.41,1.0,320.0,4961.286845010705,1618702.0868450105,0.0
2020-12-31,5122.48,5211.29,0.0,320.0,4961.286845010705,1672574.0868450108,0.0
2021-01-04,5212.93,5267.72,1.0,320.0,4961.286845010705,1690631.6868450108,0.0
2021-01-29,5413.97,5351.96,-1.0,0.0,1736565.4516450108,1736565.4516450108,1731604.1648000001
2021-02-03,5499.3,5485.2,1.0,315.0,3419.811895010993,1735699.311895011,0.0
2021-02-04,5453.98,5473.95,-1.0,0.0,1720564.510045011,1720564.510045011,-16000.941599999787
2021-02-09,5584.17,5686.25,1.0,307.0,5367.149950011168,1719707.339950011,0.0
2021-02-25,5494.47,5469.56,-1.0,0.0,1691326.0388050112,1691326.0388050112,-29238.471239999868
2021-04-06,5178.64,5140.34,1.0,326.0,2245.2804850111715,1690481.9204850113,0.0
2021-04-08,5078.26,5112.21,-1.0,0.0,1656930.2841050113,1656930.2841050113,-34395.75469999993
2021-05-26,5326.12,5320.59,1.0,310.0,5007.535505011445,1656104.7355050114,0.0
2021-06-09,5224.95,5236.45,-1.0,0.0,1623932.1682550116,1623932.1682550116,-32998.11584999971
2021-06-11,5275.75,5224.7,1.0,307.0,3467.090630011633,1623122.3406300116,0.0
2021-06-15,5218.56,5166.56,-1.0,0.0,1604763.961670012,1604763.961670012,-19168.20658499957
2021-06-29,5248.52,5190.54,1.0,305.0,3164.9623700119555,1603963.562370012,0.0
2021-06-30,5189.38,5224.04,-1.0,0.0,1585134.4819200123,1585134.4819200123,-19629.479749999708
2021-12-09,5000.69,5078.69,1.0,316.0,4126.3329000126105,1584344.3729000124,0.0
2021-12-21,4876.51,4913.49,-1.0,0.0,1544333.0043200129,1544333.0043200129,-40801.4775999994
2021-12-31,4937.46,4940.37,0.0,0.0,1544333.0043200129,1544333.0043200129,0.0
