,Open,Close,sign,hold,balance,netAsset,profit
2014-01-02,2323.43,2321.98,-1.0,0.0,1000000.0,1000000.0,0.0
2014-07-23,2191.39,2197.83,1.0,456.0,226.5230800000718,999500.36308,0.0
2014-08-12,2361.17,2357.05,-1.0,0.0,1076381.69632,1076381.69632,76381.6963200001
2014-08-14,2357.2,2335.95,1.0,456.0,961.054720000131,1075844.25472,0.0
2014-08-26,2339.6,2324.09,-1.0,0.0,1067285.22592,1067285.22592,-9096.470399999991
2014-09-03,2389.69,2408.84,1.0,446.0,950.5850500001106,1066752.32505,0.0
2014-09-17,2395.36,2401.33,-1.0,0.0,1068746.9797700003,1068746.9797700003,1461.753850000212
2014-09-26,2430.81,2437.2,1.0,439.0,1087.8269750003237,1068213.4169750004,0.0
2014-10-16,2448.97,2444.39,-1.0,0.0,1075648.1080600002,1075648.1080600002,6901.128289999906
2014-10-31,2473.5,2508.33,1.0,434.0,1612.3585600003134,1075111.3585600003,0.0
2014-11-20,2528.78,2537.1,-1.0,0.0,1098554.1333000003,1098554.1333000003,22906.025240000105
2014-11-25,2650.08,2685.56,1.0,414.0,872.4467400005087,1098005.5667400004,0.0
2014-12-26,3343.64,3445.84,-1.0,0.0,1384447.2732600006,1384447.2732600006,285893.1399600003
2014-12-30,3450.81,3457.55,1.0,400.0,3433.1112600006163,1383757.1112600006,0.0
2014-12-31,3462.39,3533.71,0.0,400.0,3433.1112600006163,1416917.1112600006,0.0
2015-01-05,3566.09,3641.54,1.0,400.0,3433.1112600006163,1460049.1112600006,0.0
2015-01-20,3336.79,3396.22,-1.0,0.0,1337481.7532600006,1337481.7532600006,1334048.642
2015-01-22,3551.05,3567.61,1.0,376.0,1619.355860000709,1336814.1558600008,0.0
2015-01-29,3474.91,3481.8,-1.0,0.0,1307532.2327800007,1307532.2327800007,-29949.52047999995
2015-02-16,3473.29,3499.48,1.0,376.0,922.2142600007355,1306879.2542600008,0.0
2015-05-07,4520.82,4470.09,-1.0,0.0,1699900.6201000006,1699900.6201000006,392368.38732
2015-05-12,4692.12,4747.42,1.0,362.0,503.90638000075705,1699051.3463800007,0.0
2015-05-18,4582.06,4575.14,-1.0,0.0,1658380.273520001,1658380.273520001,-41520.34657999966
2015-05-20,4751.57,4754.92,1.0,348.0,4007.1403400010895,1657553.500340001,0.0
2015-06-17,5072.31,5138.83,-1.0,0.0,1768288.4384000013,1768288.4384000013,109908.16488000029
2015-06-18,5107.69,4930.55,1.0,346.0,144.06803000159562,1767404.8080300014,0.0
2015-06-19,4847.06,4637.05,-1.0,0.0,1676388.286650002,1676388.286650002,-91900.15174999926
2015-12-18,3754.96,3767.91,1.0,446.0,838.7705700022634,1675550.9305700022,0.0
2015-12-31,3760.9,3731.0,0.0,446.0,838.7705700022634,1664864.7705700023,0.0
2016-01-04,3725.86,3469.07,-1.0,0.0,1661741.4637900025,1661741.4637900025,1660902.6932200002
2016-06-30,3152.83,3153.92,1.0,526.0,2523.6895000024233,1660912.2695000025,0.0
2016-07-22,3251.24,3225.16,-1.0,0.0,1711820.8533800025,1711820.8533800025,50079.389590000035
2016-08-09,3232.6,3256.98,1.0,529.0,920.4306800027844,1710965.8306800027,0.0
2016-08-25,3314.08,3308.97,-1.0,0.0,1753192.176520003,1753192.176520003,41371.32314000046
2016-09-06,3322.02,3342.63,1.0,527.0,1612.2842500030529,1752316.824250003,0.0
2016-09-13,3265.34,3260.33,-1.0,0.0,1721586.0471600033,1721586.0471600033,-31606.12935999967
2016-09-26,3267.69,3220.28,1.0,526.0,1921.7046900035348,1720726.6446900035,0.0
2016-09-28,3243.65,3230.89,-1.0,0.0,1707228.5247400037,1707228.5247400037,-14357.522419999586
2016-10-12,3299.14,3300.01,1.0,517.0,720.3170500039123,1706375.6970500038,0.0
2016-11-02,3350.71,3333.35,-1.0,0.0,1732171.228515004,1732171.228515004,24942.703775000293
2016-11-07,3353.44,3356.59,1.0,516.0,931.000995004084,1731306.0409950041,0.0
2016-12-07,3458.37,3475.75,-1.0,0.0,1784557.6615350042,1784557.6615350042,52386.43302000011
2016-12-30,3302.6,3310.08,0.0,0.0,1784557.6615350042,1784557.6615350042,0.0
2017-01-03,3313.95,3342.23,-1.0,0.0,1784557.6615350042,1784557.6615350042,0.0
2017-01-06,3366.85,3347.67,1.0,529.0,2603.4797100042924,1783667.1297100042,0.0
2017-01-12,3332.69,3317.62,-1.0,0.0,1764714.9932050044,1764714.9932050044,-19842.668329999782
2017-01-24,3363.14,3364.45,1.0,524.0,1548.4905250046868,1763833.8505250046,0.0
2017-03-03,3424.66,3427.86,-1.0,0.0,1795173.0696050047,1795173.0696050047,30458.07640000037
2017-03-16,3472.27,3481.51,1.0,516.0,2585.9039450048003,1794277.2239450049,0.0
2017-04-05,3476.42,3503.89,-1.0,0.0,1795521.7075850049,1795521.7075850049,348.63798000011593
2017-04-06,3507.99,3514.05,1.0,511.0,2042.526140005095,1794625.416140005,0.0
2017-04-20,3444.52,3461.55,-1.0,0.0,1761312.1712800052,1761312.1712800052,-34209.53630499961
2017-05-24,3409.72,3424.17,1.0,516.0,1016.9435200055595,1760432.4635200053,0.0
2017-08-10,3724.96,3715.92,-1.0,0.0,1922135.2638400057,1922135.2638400057,160823.09256000048
2017-08-22,3745.75,3752.3,1.0,512.0,3352.3518400059547,1921176.351840006,0.0
2017-09-14,3843.57,3829.96,-1.0,0.0,1970276.237920006,1970276.237920006,48140.974080000306
2017-09-19,3849.88,3832.12,1.0,511.0,2003.9135800059885,1969292.5935800062,0.0
2017-09-20,3830.15,3842.44,-1.0,0.0,1958231.9602550063,1958231.9602550063,-12044.27766499971
2017-09-22,3826.46,3837.73,1.0,511.0,1933.2397250062786,1957254.2997250063,0.0
2017-09-27,3818.96,3821.2,-1.0,0.0,1952446.0554450064,1952446.0554450064,-5785.904809999978
2017-10-10,3883.0,3889.86,1.0,502.0,2205.4224450064357,1951471.4224450064,0.0
2017-11-29,4061.35,4053.75,-1.0,0.0,2039983.7235950064,2039983.7235950064,87537.66815000004
2017-12-15,4018.73,3980.86,1.0,507.0,1468.8655400064308,2038964.9755400065,0.0
2017-12-19,3985.82,4035.33,-1.0,0.0,2021269.2001700066,2021269.2001700066,-18714.52342499979
2017-12-25,4057.42,4041.54,1.0,497.0,3723.191300006816,2020260.9313000068,0.0
2017-12-29,4022.88,4030.86,0.0,497.0,3723.191300006816,2007060.611300007,0.0
2018-01-02,4045.21,4087.4,-1.0,0.0,2013187.3266150071,2013187.3266150071,2009464.1353150003
2018-01-03,4091.46,4111.39,1.0,491.0,3276.013185007032,2012182.8731850071,0.0
2018-02-02,4213.94,4271.23,-1.0,0.0,2071286.030915007,2071286.030915007,58098.70429999987
2018-02-28,4016.79,4023.64,1.0,515.0,1604.857490007067,2070251.7074900072,0.0
2018-03-01,3994.87,4049.09,-1.0,0.0,2057934.2284650072,2057934.2284650072,-13351.802449999843
2018-03-02,4014.95,4016.46,1.0,512.0,1252.001265007304,2056906.4012650072,0.0
2018-03-05,4021.66,4018.1,-1.0,0.0,2059312.3763050074,2059312.3763050074,1378.1478400002234
2018-03-07,4063.5,4036.65,1.0,506.0,2153.3108050075825,2058284.3108050076,0.0
2018-03-08,4038.95,4077.6,-1.0,0.0,2044840.1564550076,2044840.1564550076,-14472.219849999761
2018-03-09,4088.07,4108.87,1.0,499.0,3873.2529900076333,2043820.1829900078,0.0
2018-03-22,4062.07,4020.35,-1.0,0.0,2029832.696525008,2029832.696525008,-15007.459929999663
2018-12-28,2994.8,3010.65,0.0,0.0,2029832.696525008,2029832.696525008,0.0
2019-01-02,3017.07,2969.54,-1.0,0.0,2029832.696525008,2029832.696525008,0.0
2019-02-11,3239.81,3306.47,1.0,626.0,697.5759950079955,2028818.635995008,0.0
2019-03-14,3710.29,3698.49,-1.0,0.0,2322177.7952250084,2322177.7952250084,292345.09870000044
2019-03-20,3825.34,3835.44,1.0,606.0,2862.6772050084546,2321018.7172050085,0.0
2019-03-28,3731.06,3728.4,-1.0,0.0,2262754.5260250084,2262754.5260250084,-59423.26919999998
2019-04-02,3986.34,3971.29,1.0,567.0,1369.6186350081116,2261624.3986350084,0.0
2019-04-26,3921.89,3889.28,-1.0,0.0,2223969.392820008,2223969.392820008,-38785.13320500031
2019-06-04,3632.56,3598.47,1.0,611.0,3365.4857400082983,2222859.6457400084,0.0
2019-06-05,3627.79,3597.11,-1.0,0.0,2218836.885895008,2218836.885895008,-5132.506924999878
2019-06-13,3689.58,3685.39,1.0,601.0,290.58710500830784,2217728.1671050084,0.0
2019-07-11,3806.19,3785.22,-1.0,0.0,2286667.0170100085,2286667.0170100085,67830.13111500023
2019-07-26,3835.23,3858.57,1.0,595.0,3564.1860850085504,2285526.0360850086,0.0
2019-08-05,3724.41,3675.69,-1.0,0.0,2218480.1241100086,2218480.1241100086,-68186.89289999986
2019-08-20,3786.03,3787.73,1.0,585.0,2545.1603350085206,2217372.710335009,0.0
2019-08-21,3778.31,3781.76,-1.0,0.0,2211751.3546600086,2211751.3546600086,-6728.769450000022
2019-08-23,3796.88,3820.86,1.0,582.0,862.3025800087489,2210646.462580009,0.0
2019-08-27,3791.46,3816.95,-1.0,0.0,2206388.707720009,2206388.707720009,-5362.646939999424
2019-08-28,3818.81,3802.58,1.0,577.0,1833.6110350093804,2205286.9810350095,0.0
2019-08-30,3816.68,3799.59,-1.0,0.0,2202956.8588550095,2202956.8588550095,-3431.8488649995998
2019-09-02,3803.69,3848.32,1.0,578.0,3324.7724450100213,2201857.59244501,0.0
2019-09-23,3925.19,3890.66,-1.0,0.0,2270950.21253501,2270950.21253501,67993.35368000064
2019-10-15,3953.16,3936.25,1.0,574.0,701.8156150104478,2269815.6556150103,0.0
2019-10-25,3871.77,3896.79,-1.0,0.0,2221986.5976250106,2221986.5976250106,-48963.61490999954
2019-11-01,3883.81,3952.39,1.0,571.0,3222.259870010894,2220877.7698700107,0.0
2019-11-14,3905.93,3905.86,-1.0,0.0,2232393.1468550107,2232393.1468550107,10406.549230000004
2019-12-10,3886.44,3900.38,1.0,574.0,461.1785750105046,2231277.7385750106,0.0
2019-12-31,4077.75,4096.58,0.0,574.0,461.1785750105046,2351898.0985750104,0.0
2020-01-02,4121.35,4152.24,1.0,574.0,461.1785750105046,2383846.9385750103,0.0
2020-01-22,4093.8,4131.93,-1.0,0.0,2349127.457975011,2349127.457975011,2348666.2794000003
2020-02-17,3999.65,4077.42,1.0,587.0,159.01070001069456,2347953.560700011,0.0
2020-03-02,3968.84,4069.67,-1.0,0.0,2328703.236160011,2328703.236160011,-20424.221814999823
2020-03-09,4063.08,3997.13,1.0,572.0,3459.435280011501,2327541.1952800113,0.0
2020-03-13,3771.01,3895.31,-1.0,0.0,2159398.6464200118,2159398.6464200118,-169304.58973999927
2020-05-07,3937.59,3924.89,1.0,548.0,520.4267600113526,2158319.7467600117,0.0
2020-05-08,3943.0,3963.62,-1.0,0.0,2160204.0447600116,2160204.0447600116,805.3983399998397
2020-05-11,3974.76,3960.18,1.0,543.0,830.2174200117588,2159124.897420012,0.0
2020-05-15,3941.13,3912.82,-1.0,0.0,2139793.7906250115,2139793.7906250115,-20410.254135000054
2020-05-20,3955.71,3935.22,1.0,540.0,2642.348925011698,2138725.7489250116,0.0
2020-05-21,3950.6,3913.79,-1.0,0.0,2134899.6869250117,2134899.6869250117,-4894.103699999861
2020-06-03,4001.17,3983.65,1.0,533.0,1209.7651200117543,2133833.3751200116,0.0
2020-06-18,4009.78,4044.38,-1.0,0.0,2137353.8987500123,2137353.8987500123,2454.211825000588
2020-06-19,4047.05,4098.71,1.0,527.0,3492.1510750125162,2136287.5010750126,0.0
2020-07-21,4697.5,4691.04,-1.0,0.0,2477836.8598250127,2477836.8598250127,340482.96107500046
2020-08-04,4778.49,4775.8,1.0,518.0,1341.410915012937,2476599.230915013,0.0
2020-08-14,4627.61,4704.63,-1.0,0.0,2397244.839925013,2397244.839925013,-80592.01989999972
2020-08-20,4708.13,4679.15,1.0,508.0,4318.9349050130695,2396048.974905013,0.0
2020-09-09,4634.25,4584.59,-1.0,0.0,2357340.835405013,2357340.835405013,-39904.00451999996
2020-09-22,4654.22,4635.76,1.0,506.0,1127.9977450128645,2356163.317745013,0.0
2020-09-28,4582.65,4581.91,-1.0,0.0,2318789.487295013,2318789.487295013,-38551.34811000014
2020-10-13,4812.9,4839.2,1.0,481.0,2627.084845012985,2317631.984845013,0.0
2020-10-27,4680.14,4699.28,-1.0,0.0,2252648.8511750135,2252648.8511750135,-66140.63611999946
2020-11-05,4861.34,4885.11,1.0,463.0,723.0309650138952,2251523.450965014,0.0
2020-12-14,4903.63,4934.83,-1.0,0.0,2269968.530620014,2269968.530620014,17319.679445000365
2020-12-22,5034.98,4964.77,1.0,450.0,3094.6601200141013,2268835.660120014,0.0
2020-12-31,5122.48,5211.29,0.0,450.0,3094.6601200141013,2348175.160120014,0.0
2021-01-04,5212.93,5267.72,1.0,450.0,3094.6601200141013,2373568.660120014,0.0
2021-02-01,5356.85,5417.65,-1.0,0.0,2412471.8688700143,2412471.8688700143,2409377.20875
2021-02-09,5584.17,5686.25,1.0,431.0,4491.210235014558,2411268.4802350146,0.0
2021-02-26,5343.9,5336.76,-1.0,0.0,2306560.4997850144,2306560.4997850144,-105911.3690849999
2021-04-06,5178.64,5140.34,1.0,445.0,913.4523850143887,2305408.2523850147,0.0
2021-04-08,5078.26,5112.21,-1.0,0.0,2259609.2395350146,2259609.2395350146,-46951.26024999982
2021-05-26,5326.12,5320.59,1.0,424.0,205.2220950149931,2258480.102095015,0.0
2021-06-09,5224.95,5236.45,-1.0,0.0,2214476.332695015,2214476.332695015,-45132.906839999836
2021-06-29,5248.52,5190.54,1.0,421.0,3744.5992350145243,2213371.519235015,0.0
2021-06-30,5189.38,5224.04,-1.0,0.0,2187381.2147450144,2187381.2147450144,-27095.117950000335
2021-12-09,5000.69,5078.69,1.0,437.0,987.033980014734,2186288.5639800145,0.0
2021-12-21,4876.51,4913.49,-1.0,0.0,2130956.386545015,2130956.386545015,-56424.82819999941
2021-12-31,4937.46,4940.37,0.0,0.0,2130956.386545015,2130956.386545015,0.0
