Date,Close,netAsset,closeFR,netAssetFR
2006-01-04,941.43,1015530.4441600001,0.019470464020791493,0.015530444160000071
2006-01-05,959.13,1034611.0441600002,0.03863771725594233,0.034611044160000166
2006-01-06,970.03,1046361.2441600001,0.05044127998267359,0.04636124416000012
2006-01-09,975.25,1051988.4041600002,0.0560939953435486,0.051988404160000154
2006-01-10,978.15,1055114.60416,0.059234392766256895,0.0551146041600001
2006-01-11,973.48,1050080.34416,0.05417727002003354,0.050080344160000095
2006-01-12,983.72,1061119.06416,0.06526612160918294,0.06111906416000007
2006-01-13,978.81,1055826.08416,0.05994910390383875,0.05582608416000009
2006-01-16,961.44,1037101.2241600002,0.04113920623747903,0.03710122416000022
2006-01-17,964.29,1040173.5241600001,0.044225458877037105,0.04017352416000015
2006-01-18,983.62,1061011.2641600003,0.06515783204288263,0.06101126416000025
2006-01-19,991.22,1069204.06416,0.07338783908170446,0.06920406416000006
2006-01-20,993.34,1071489.4241600002,0.07568357788727054,0.07148942416000018
2006-01-23,996.16,1074529.3841600001,0.07873734365693856,0.07452938416000013
2006-01-24,999.09,1077687.9241600002,0.08191022794953705,0.07768792416000017
2006-01-25,1009.6,1089017.7041600002,0.0932914613676972,0.0890177041600002
2006-02-06,1033.23,1114490.84416,0.118880285884455,0.11449084416000009
2006-02-07,1029.94,1110944.2241600002,0.1153175591531756,0.11094422416000022
2006-02-08,1033.07,1114318.36416,0.11870702257837445,0.11431836416000012
2006-02-09,1019.6,1099797.7041600002,0.1041204179977259,0.0997977041600002
2006-02-10,1032.34,1113531.4241600002,0.11791650874438234,0.11353142416000017
2006-02-13,1031.61,1112744.48416,0.11712599491039022,0.11274448415999999
2006-02-14,1038.53,1120204.2441600002,0.12461963289837016,0.12020424416000024
2006-02-15,1041.66,1123578.3841600001,0.12800909632356924,0.12357838416000014
2006-02-16,1020.12,1100358.2641600003,0.10468352374248736,0.10035826416000025
2006-02-17,1020.37,1100627.7641600003,0.10495424765823808,0.10062776416000026
2006-02-20,1021.64,1101996.82416,0.10632952515025171,0.10199682416000008
2006-02-21,1038.82,1120516.86416,0.12493367264064095,0.12051686416000011
2006-02-22,1037.89,1119514.3241600003,0.12392657967404846,0.11951432416000031
2006-02-23,1041.37,1123265.76416,0.1276950565812982,0.12326576416000003
2006-02-24,1049.44,1131965.2241600002,0.13643402458173157,0.13196522416000023
2006-02-27,1047.84,1130240.4241600002,0.1347013915209268,0.13024042416000017
2006-02-28,1053.01,1135813.6841600002,0.14029996209865173,0.13581368416000017
2006-03-01,1056.62,1139705.26416,0.14420921544209198,0.13970526416
2006-03-02,1038.67,1120355.1641600002,0.12477123829119066,0.12035516416000017
2006-03-03,1041.68,1123599.9441600002,0.1280307542368293,0.12359994416000018
2006-03-06,1038.87,1120570.76416,0.12498781742379104,0.12057076416000002
2006-03-07,1014.97,1094806.56416,0.09910661107802261,0.09480656416000006
2006-03-08,1009.27,1088661.9641600002,0.09293410579890621,0.0886619641600002
2006-03-09,1004.34,1083347.4241600002,0.08759543018030211,0.08334742416000017
2006-03-10,1008.9,1088263.10416,0.09253343440359514,0.0882631041600001
2006-03-13,1019.86,1100077.9841600002,0.10440197087010662,0.10007798416000023
2006-03-14,1018.27,1098363.9641600002,0.10268016676593203,0.0983639641600002
2006-03-15,1028.96,1109887.7841600003,0.11425632140343277,0.10988778416000027
2006-03-16,1027.62,1108443.26416,0.11280524121500876,0.10844326416000002
2006-03-17,1024.02,1104562.4641600002,0.10890681682819853,0.1045624641600002
2006-03-20,1037.66,1119266.3841600001,0.12367751367155778,0.11926638416000013
2006-03-21,1040.76,1122608.1841600002,0.12703449022686658,0.12260818416000017
2006-03-22,1047.67,1130057.1641600002,0.13451729925821648,0.13005716416000015
2006-03-23,1048.54,1130995.02416,0.13545941848502888,0.13099502416000003
2006-03-24,1042.6,1124591.70416,0.12902701824679177,0.12459170415999997
2006-03-27,1050.71,1133334.2841600003,0.13780930207374517,0.13333428416000026
2006-03-28,1055.98,1139015.34416,0.14351616221777028,0.13901534416000008
2006-03-29,1065.29,1149051.52416,0.15359792084032695,0.14905152416000003
2006-03-30,1055.63,1138638.0441600003,0.14313714873571937,0.13863804416000028
2006-03-31,1061.09,1144523.9241600002,0.14904975905571483,0.14452392416000018
2006-04-03,1079.32,1164175.86416,0.16879094699225716,0.1641758641600001
