Date,Open,Close,sign,hold,balance,netAsset,profit
2014/1/2,2323.43,2321.98,0,0,1000000,1000000,0
2014/1/23,2242.24,2231.89,1,445,1704.3016,999501.1016,0
2014/2/26,2147.74,2163.4,-1,0,956970.7295,956970.7295,-43029.27055
2014/3/24,2161.9,2176.55,1,442,933.14955,956492.9496,0
2014/4/22,2184.02,2196.8,-1,0,965787.3211,965787.3211,8816.59168
2014/5/27,2154.4,2147.28,1,448,133.53553,965304.7355,0
2014/6/23,2137.93,2134.11,-1,0,957447.2792,957447.2792,-8340.04192
2014/7/1,2169.2,2164.56,1,441,351.77061,956968.9706,0
2014/7/11,2136.32,2148.01,-1,0,941997.8321,941997.8321,-15449.44716
2014/7/16,2172.82,2170.87,1,433,696.35652,941527.4165,0
2014/7/21,2164.22,2166.3,-1,0,937335.0629,937335.0629,-4662.76916
2014/7/23,2191.39,2197.83,1,427,1143.671125,936867.2011,0
2014/8/15,2337.99,2360.63,-1,0,998966.2403,998966.2403,61631.17737
2014/9/5,2433.17,2449.26,1,410,867.74041,998467.4404,0
2014/9/17,2395.36,2401.33,-1,0,982474.2916,982474.2916,-16491.94865
2014/10/9,2480.2,2481.95,1,395,2305.45211,981984.4521,0
2014/10/15,2444.54,2463.87,-1,0,967415.9555,967415.9555,-15058.33615
2014/11/3,2515.82,2512.55,1,384,858.03802,966932.918,0
2014/11/21,2537.54,2583.46,-1,0,974786.1903,974786.1903,7370.23488
2014/11/25,2650.08,2685.56,1,367,1720.54066,974299.9007,0
2014/12/25,3254.48,3335.42,-1,0,1195517.504,1195517.504,220731.3132
2014/12/31,3462.39,3533.71,0,0,1195517.504,1195517.504,0
2015/1/5,3566.09,3641.54,0,0,1195517.504,1195517.504,0
2015/2/25,3529.55,3478.73,1,338,1933.10963,1194921.01,0
2015/3/9,3449.7,3537.75,-1,0,1167348.71,1167348.71,-28168.79325
2015/3/13,3604.67,3617.66,1,323,2458.146125,1166766.556,0
2015/5/4,4757.64,4787.74,-1,0,1538407.507,1538407.507,371058.7969
2015/7/17,4023.76,4151.5,1,382,562.649105,1537638.969,0
2015/11/4,3477.16,3628.54,-1,0,1328173.632,1328173.632,-210233.8757
2015/11/5,3630.78,3705.97,1,365,2276.314195,1327511.014,0
2015/11/20,3778.88,3774.38,-1,0,1380877.869,1380877.869,52704.23705
2015/12/18,3754.96,3767.91,1,367,2118.513435,1380188.833,0
2015/12/31,3760.9,3731,-1,0,1381678.688,1381678.688,800.81969
2016/1/4,3725.86,3469.07,0,0,1381678.688,1381678.688,0
2016/2/5,2982.06,2963.79,1,463,294.561395,1380988.341,0
2016/4/13,3237.86,3261.38,-1,0,1498674.177,1498674.177,116995.4885
2016/4/14,3277.1,3275.83,1,457,290.659455,1497925.359,0
2016/4/19,3243.97,3238.3,-1,0,1482043.702,1482043.702,-16630.47449
2016/6/1,3172.96,3160.55,1,466,2705.04263,1481304.403,0
2016/6/17,3096.09,3110.36,-1,0,1444761.594,1444761.594,-37282.10865
2016/6/23,3129.72,3117.32,1,461,1239.2732,1444040.193,0
2016/6/27,3065.13,3120.54,-1,0,1413557.691,1413557.691,-31203.90292
2016/6/29,3142.48,3151.39,1,449,1878.683975,1412852.204,0
2016/7/25,3220.17,3230.89,-1,0,1447012.086,1447012.086,33454.39508
2016/8/15,3303.47,3393.42,1,437,2673.887615,1446290.278,0
2016/8/26,3312.5,3307.09,-1,0,1449512.606,1449512.606,2500.520555
2016/10/12,3299.14,3300.01,1,439,465.985135,1448788.445,0
2016/12/7,3458.37,3475.75,-1,0,1517931.303,1517931.303,68418.69656
2016/12/30,3302.6,3310.08,0,0,1517931.303,1517931.303,0
2017/1/3,3313.95,3342.23,0,0,1517931.303,1517931.303,0
2017/1/5,3368.34,3367.79,1,450,1420.42642,1517173.426,0
2017/3/3,3424.66,3427.86,-1,0,1541746.878,1541746.878,23815.575
2017/3/27,3488.76,3478.04,1,441,2434.44634,1540977.606,0
2017/3/30,3461.62,3436.76,-1,0,1528245.579,1528245.579,-13501.29879
2017/4/7,3514.45,3517.46,1,434,2211.64348,1527482.943,0
2017/4/18,3474.89,3462.74,-1,0,1509559.852,1509559.852,-18685.72678
2017/5/17,3423.19,3409.97,1,440,2603.15055,1508806.751,0
2017/7/7,3647.64,3655.93,-1,0,1606762.27,1606762.27,97202.4174
2017/7/21,3738.18,3728.6,1,429,2281.21014,1605960.43,0
2017/7/27,3700.86,3712.19,-1,0,1589156.316,1589156.316,-17605.95408
2017/8/24,3755.89,3734.65,1,422,3378.24288,1588363.823,0
2017/8/25,3736.29,3795.75,-1,0,1579304.266,1579304.266,-9852.04998
2017/8/28,3805.66,3842.71,1,414,2973.25407,1578516.494,0
2017/9/12,3832.24,3837.93,-1,0,1588727.34,1588727.34,9423.0747
2017/10/11,3886.82,3902.69,1,408,2111.86911,1587934.429,0
2017/11/27,4088.93,4049.95,-1,0,1669561.167,1669561.167,80833.827
2017/12/22,4064.91,4054.6,1,410,2114.76084,1668727.861,0
2017/12/29,4022.88,4030.86,0,410,2114.76084,1654767.361,0
2018/1/2,4045.21,4087.4,0,410,2114.76084,1677948.761,0
2018/1/31,4234.11,4275.9,-1,0,1737231.868,1737231.868,1735117.107
2018/7/12,3403.33,3481.06,1,510,665.71914,1736364.019,0
2018/12/28,2994.8,3010.65,0,510,665.71914,1536097.219,0
2019/1/2,3017.07,2969.54,0,510,665.71914,1515131.119,0
2019/3/12,3758.32,3755.35,-1,0,1916450.548,1916450.548,1915784.828
2019/12/31,4077.75,4096.58,0,0,1916450.548,1916450.548,0
2020/1/2,4121.35,4152.24,0,0,1916450.548,1916450.548,0
