Date,Open,Close,sign,hold,balance,netAsset,profit
2013-10-09,2432.94,2453.58,1.0,1728.0,726.5084800068289,4204846.828480007,0.0
2013-10-18,2415.12,2426.05,-1.0,0.0,4171967.204800007,4171967.204800007,-34981.68384000007
2013-10-21,2431.92,2471.32,1.0,1714.0,1572.1693600066938,4169883.049360007,0.0
2013-10-24,2412.24,2400.51,-1.0,0.0,4134084.239680006,4134084.239680006,-37882.965120000765
2013-11-19,2427.93,2412.16,1.0,1701.0,2110.355215006508,4132019.285215006,0.0
2013-11-20,2428.77,2424.85,-1.0,0.0,4131382.456330007,4131382.456330007,-2701.7833499992266
2013-11-29,2442.68,2438.94,1.0,1690.0,1189.1917300075293,4129318.3917300072,0.0
2013-12-03,2410.69,2442.78,-1.0,0.0,4073218.258680008,4073218.258680008,-58164.197649999056
2013-12-04,2439.82,2475.14,1.0,1668.0,1563.6888000080362,4071183.4488000083,0.0
2013-12-12,2406.77,2410.02,-1.0,0.0,4014048.802620008,4014048.802620008,-59169.456059999764
2014-07-29,2326.04,2331.37,1.0,1724.0,1950.796140008606,4012043.7561400086,0.0
2015-08-24,3454.6,3275.53,-1.0,0.0,5954703.330940008,5954703.330940008,1940654.52832
2015-11-10,3806.67,3833.24,1.0,1563.0,1903.2083350084722,5951728.418335008,0.0
2015-11-11,3828.45,3833.65,-1.0,0.0,5982778.624660009,5982778.624660009,28075.293720000423
2016-08-16,3403.38,3378.25,1.0,1757.0,50.09533000830561,5979788.755330008,0.0
2016-09-13,3265.34,3260.33,-1.0,0.0,5734383.874140008,5734383.874140008,-248394.75052000023
2016-10-12,3299.14,3300.01,1.0,1737.0,912.3910500090569,5731518.571050009,0.0
2016-10-18,3272.68,3321.33,-1.0,0.0,5682715.22847001,5682715.22847001,-51668.6456699986
2016-10-19,3323.3,3316.24,1.0,1709.0,355.76862000953406,5679875.46862001,0.0
2018-03-29,3854.59,3894.05,-1.0,0.0,6584556.3314650105,6584556.3314650105,901841.1029950008
2018-03-30,3893.75,3898.5,1.0,1690.0,828.6127150105312,6581266.1127150105,0.0
2018-04-10,3860.72,3927.17,-1.0,0.0,6522183.104315011,6522183.104315011,-62373.2271499997
2018-04-11,3934.17,3938.34,1.0,1657.0,3.9544700104743242,6518923.644470011,0.0
2018-04-17,3812.87,3748.64,-1.0,0.0,6314770.581675011,6314770.581675011,-207412.5226400001
2018-05-11,3902.15,3872.84,1.0,1617.0,1839.1434000115842,6311615.693400011,0.0
2018-05-14,3886.87,3909.29,-1.0,0.0,6283765.399005012,6283765.399005012,-31005.182669999078
2018-05-15,3920.14,3924.1,1.0,1602.0,561.0868650116026,6280625.366865012,0.0
2018-05-17,3895.49,3864.05,-1.0,0.0,6238015.779375011,6238015.779375011,-45749.619630000554
2018-05-21,3925.54,3921.24,1.0,1588.0,1141.380615011789,6234898.900615011,0.0
2018-05-24,3853.29,3827.22,-1.0,0.0,6117106.388355012,6117106.388355012,-120909.39101999905
2019-02-25,3575.85,3729.48,1.0,1709.0,2923.174530012533,6114050.824530012,0.0
2020-02-04,3652.0,3785.64,-1.0,0.0,6241070.540530013,6241070.540530013,123964.15217500087
2020-02-07,3879.55,3899.87,1.0,1607.0,3516.4721050122753,6237953.322105013,0.0
2020-03-17,3739.78,3709.68,-1.0,0.0,6010338.018875012,6010338.018875012,-230732.52165500075
2020-04-30,3880.41,3912.58,1.0,1548.0,459.90153501275927,6007334.581535012,0.0
2020-05-25,3828.32,3829.32,-1.0,0.0,5923736.141855014,5923736.141855014,-86601.87701999862
2020-06-02,3969.95,3983.57,1.0,1491.0,1581.0941300140694,5920776.544130014,0.0
2021-07-27,4924.28,4751.31,-1.0,0.0,7340011.523390014,7340011.523390014,1416275.3815350002
2021-12-31,4937.46,4940.37,0.0,0.0,7340011.523390014,7340011.523390014,0.0
