,Open,Close,sign,hold,balance,netAsset,profit
2014-01-02,2323.43,2321.98,-1.0,0.0,1000000.0,1000000.0,0.0
2014-07-23,2191.39,2197.83,1.0,456.0,226.5230800000718,999500.36308,0.0
2014-08-29,2317.3,2338.29,-1.0,0.0,1056386.9786800002,1056386.9786800002,56386.978680000175
2014-09-05,2433.17,2449.26,1.0,433.0,2297.587375000119,1055860.1973750002,0.0
2014-10-24,2397.85,2390.71,-1.0,0.0,1040047.5028500002,1040047.5028500002,-16339.47583000001
2014-11-05,2516.87,2503.45,1.0,413.0,60.45919500023592,1039527.7691950002,0.0
2014-12-31,3462.39,3533.71,0.0,413.0,60.45919500023592,1459482.689195,0.0
2015-01-05,3566.09,3641.54,1.0,413.0,60.45919500023592,1504016.4791950001,0.0
2015-01-26,3580.12,3607.98,-1.0,0.0,1477910.7244150005,1477910.7244150005,1477850.2652200004
2015-02-27,3565.23,3572.84,1.0,414.0,1167.5018050007056,1477172.7218050007,0.0
2015-05-14,4717.96,4700.78,-1.0,0.0,1953426.3240850007,1953426.3240850007,475515.59967000014
2015-05-21,4768.69,4840.98,1.0,409.0,2056.916980001144,1952451.1269800009,0.0
2015-06-23,4641.42,4786.09,-1.0,0.0,1899448.5265900013,1899448.5265900013,-53977.797494999366
2015-12-21,3762.1,3865.96,1.0,504.0,2402.0773900013883,1898500.4773900013,0.0
2015-12-31,3760.9,3731.0,0.0,504.0,2402.0773900013883,1882826.0773900014,0.0
2016-01-04,3725.86,3469.07,1.0,504.0,2402.0773900013883,1750813.3573900014,0.0
2016-01-05,3382.18,3478.78,-1.0,0.0,1706168.4880300015,1706168.4880300015,1703766.4106400001
2016-07-04,3136.39,3204.7,1.0,543.0,2257.1881450016517,1705316.9581450017,0.0
2016-08-01,3196.43,3176.81,-1.0,0.0,1737050.8474000017,1737050.8474000017,30882.359370000195
2016-08-15,3303.47,3393.42,1.0,525.0,1861.936525001889,1736183.686525002,0.0
2016-09-05,3321.01,3319.68,-1.0,0.0,1744520.421400002,1744520.421400002,7469.574000000255
2016-10-17,3305.96,3277.88,1.0,527.0,1408.3809400021564,1743649.300940002,0.0
2016-12-14,3399.41,3378.95,-1.0,0.0,1792001.7064050022,1792001.7064050022,47481.28500500019
2016-12-30,3302.6,3310.08,0.0,0.0,1792001.7064050022,1792001.7064050022,0.0
2017-01-03,3313.95,3342.23,-1.0,0.0,1792001.7064050022,1792001.7064050022,0.0
2017-01-06,3366.85,3347.67,1.0,531.0,3310.4577300024685,1791107.8077300023,0.0
2017-01-12,3332.69,3317.62,-1.0,0.0,1772084.0185350026,1772084.0185350026,-19917.687869999558
2017-01-24,3363.14,3364.45,1.0,526.0,2187.872715002857,1771199.5127150028,0.0
2017-03-03,3424.66,3427.86,-1.0,0.0,1802658.347135003,1802658.347135003,30574.328600000357
2017-03-16,3472.27,3481.51,1.0,518.0,3123.1692050029524,1801759.029205003,0.0
2017-04-05,3476.42,3503.89,-1.0,0.0,1803008.3364250031,1803008.3364250031,349.98929000017233
2017-04-06,3507.99,3514.05,1.0,513.0,2509.6669900033157,1802108.5369900032,0.0
2017-04-20,3444.52,3461.55,-1.0,0.0,1768664.9076100034,1768664.9076100034,-34343.42881499976
2017-05-24,3409.72,3424.17,1.0,518.0,1546.8301300033927,1767781.7901300034,0.0
2017-08-10,3724.96,3715.92,-1.0,0.0,1930111.3454900035,1930111.3454900035,161446.4378800001
2017-08-22,3745.75,3752.3,1.0,515.0,85.56486500357278,1929146.8148650036,0.0
2017-09-14,3843.57,3829.96,-1.0,0.0,1978534.3955900038,1978534.3955900038,48423.05010000034
2017-09-19,3849.88,3832.12,1.0,513.0,2558.4613700038753,1977546.9013700038,0.0
2017-09-20,3830.15,3842.44,-1.0,0.0,1966442.977895004,1966442.977895004,-12091.417694999836
2017-09-22,3826.46,3837.73,1.0,513.0,2487.5109050041065,1965461.490905004,0.0
2017-09-27,3818.96,3821.2,-1.0,0.0,1960634.4276650043,1960634.4276650043,-5808.550229999702
2017-10-10,3883.0,3889.86,1.0,504.0,2623.9116650044452,1959655.9116650044,0.0
2017-11-29,4061.35,4053.75,-1.0,0.0,2048520.8514650045,2048520.8514650045,87886.42380000022
2017-12-15,4018.73,3980.86,1.0,509.0,1964.5146800044458,2047498.0846800045,0.0
2017-12-19,3985.82,4035.33,-1.0,0.0,2029732.5034900047,2029732.5034900047,-18788.347974999808
2017-12-25,4057.42,4041.54,1.0,500.0,8.148490004707128,2028718.1484900047,0.0
2017-12-29,4022.88,4030.86,0.0,500.0,8.148490004707128,2015438.1484900047,0.0
2018-01-02,4045.21,4087.4,1.0,500.0,8.148490004707128,2043708.1484900047,0.0
2018-02-02,4213.94,4271.23,-1.0,0.0,2105924.663490005,2105924.663490005,2105916.515
2018-02-28,4016.79,4023.64,1.0,524.0,74.30451000481844,2104872.264510005,0.0
2018-03-01,3994.87,4049.09,-1.0,0.0,2092339.5285700047,2092339.5285700047,-13585.134920000099
2018-03-02,4014.95,4016.46,1.0,520.0,3521.6415700048674,2091295.6415700049,0.0
2018-03-05,4021.66,4018.1,-1.0,0.0,2093739.2099700049,2093739.2099700049,1399.6814000001177
2018-03-07,4063.5,4036.65,1.0,514.0,4055.8904700048734,2092694.8904700049,0.0
2018-03-08,4038.95,4077.6,-1.0,0.0,2079038.1803200047,2079038.1803200047,-14701.029650000157
2018-03-13,4124.33,4091.25,1.0,503.0,3462.9213250048924,2078000.9113250049,0.0
2018-03-21,4097.02,4061.05,-1.0,0.0,2063233.5807950052,2063233.5807950052,-15804.599524999503
2018-12-28,2994.8,3010.65,0.0,0.0,2063233.5807950052,2063233.5807950052,0.0
2019-01-02,3017.07,2969.54,-1.0,0.0,2063233.5807950052,2063233.5807950052,0.0
2019-02-11,3239.81,3306.47,1.0,636.0,1684.1612150054425,2062203.3212150054,0.0
2019-03-15,3713.94,3745.01,-1.0,0.0,2362568.9682950056,2362568.9682950056,299335.3875000004
2019-03-21,3840.28,3836.89,1.0,614.0,3458.08233500598,2361390.002335006,0.0
2019-03-29,3739.77,3872.34,-1.0,0.0,2298528.752945006,2298528.752945006,-64040.21534999972
2019-04-03,3947.87,4022.16,1.0,581.0,3669.4267100063153,2297381.896710006,0.0
2019-04-19,4076.3,4120.61,-1.0,0.0,2370815.561560007,2370815.561560007,72286.80861500092
2019-04-22,4125.97,4025.61,1.0,574.0,1324.6281700069085,2369631.408170007,0.0
2019-04-26,3921.89,3889.28,-1.0,0.0,2251363.905740007,2251363.905740007,-119451.65581999999
2019-05-23,3629.53,3583.96,1.0,619.0,3561.496205006726,2250240.566205007,0.0
2019-05-24,3584.9,3593.91,-1.0,0.0,2221505.0696550068,2221505.0696550068,-29858.836085000075
2019-06-04,3632.56,3598.47,1.0,611.0,901.1625750069506,2220395.322575007,0.0
2019-06-06,3601.04,3564.68,-1.0,0.0,2200036.484855007,2200036.484855007,-21468.584799999837
2019-06-14,3690.48,3654.88,1.0,595.0,3102.967055006884,2198938.567055007,0.0
2019-07-11,3806.19,3785.22,-1.0,0.0,2266653.6755300066,2266653.6755300066,66617.19067499973
2019-07-26,3835.23,3858.57,1.0,590.0,2736.5826800065115,2265522.2826800067,0.0
2019-08-06,3609.11,3636.33,-1.0,0.0,2131046.7952300063,2131046.7952300063,-135606.8803000003
2019-08-20,3786.03,3787.73,1.0,562.0,2234.0608000061475,2129982.9208000065,0.0
2019-08-27,3791.46,3816.95,-1.0,0.0,2131969.180540006,2131969.180540006,922.3853099998087
2019-08-28,3818.81,3802.58,1.0,558.0,7.752550006378442,2130903.7325500064,0.0
2019-08-30,3816.68,3799.59,-1.0,0.0,2128650.3388300063,2128650.3388300063,-3318.8417099998333
2019-09-02,3803.69,3848.32,1.0,559.0,1324.4974750066176,2127587.2074750066,0.0
2019-09-24,3895.87,3901.08,-1.0,0.0,2178026.931810007,2178026.931810007,49376.592980000656
2019-10-16,3939.28,3922.69,1.0,552.0,2457.1305300071836,2176939.6905300072,0.0
2019-10-25,3871.77,3896.79,-1.0,0.0,2138605.5620100074,2138605.5620100074,-39421.36979999952
2019-11-04,3964.01,3978.12,1.0,539.0,935.8713150075637,2137537.2613150077,0.0
2019-11-15,3908.49,3877.09,-1.0,0.0,2106558.6432600077,2106558.6432600077,-32046.91874999972
2019-12-10,3886.44,3900.38,1.0,541.0,2943.3212400078773,2105507.361240008,0.0
2019-12-31,4077.75,4096.58,0.0,541.0,2943.3212400078773,2219193.1012400077,0.0
2020-01-02,4121.35,4152.24,1.0,541.0,2943.3212400078773,2249305.1612400077,0.0
2020-02-04,3652.0,3785.64,-1.0,0.0,1977687.455240008,1977687.455240008,1974744.134
2020-02-20,4062.9,4144.66,1.0,486.0,2130.7705400078557,1976700.170540008,0.0
2020-03-02,3968.84,4069.67,-1.0,0.0,1930022.582420008,1930022.582420008,-47664.87281999993
2020-03-03,4125.14,4091.36,1.0,467.0,2618.982230008114,1929059.3622300082,0.0
2020-03-13,3771.01,3895.31,-1.0,0.0,1762800.1213950084,1762800.1213950084,-167222.46102499962
2020-05-07,3937.59,3924.89,1.0,447.0,1817.3400300084613,1761920.0700300084,0.0
2020-05-08,3943.0,3963.62,-1.0,0.0,1763457.0795300086,1763457.0795300086,656.9581350001972
2020-05-11,3974.76,3960.18,1.0,443.0,1757.9901900084224,1762576.6701900086,0.0
2020-05-15,3941.13,3912.82,-1.0,0.0,1746805.6198950086,1746805.6198950086,-16651.459634999977
2020-05-20,3955.71,3935.22,1.0,441.0,1465.2758400086313,1745933.3858400087,0.0
2020-05-22,3907.58,3824.06,-1.0,0.0,1723846.4344500087,1723846.4344500087,-22959.185444999952
2020-06-05,3988.22,4001.25,1.0,432.0,73.93893000902608,1722984.9789300088,0.0
2020-07-29,4559.16,4679.01,-1.0,0.0,1968646.280370009,1968646.280370009,244799.84592000023
2020-08-06,4779.24,4762.76,1.0,411.0,3396.5065500091296,1967664.146550009,0.0
2020-08-28,4727.29,4844.27,-1.0,0.0,1945341.2384550092,1945341.2384550092,-23305.041914999718
2020-08-31,4870.93,4816.22,1.0,399.0,868.4179200092331,1944369.4879200093,0.0
2020-09-10,4632.1,4581.98,-1.0,0.0,1848152.2139700095,1848152.2139700095,-97189.02448499971
2020-10-14,4830.46,4807.1,1.0,382.0,1993.8761100096162,1847229.5961100096,0.0
2020-11-03,4743.17,4777.56,-1.0,0.0,1812978.8706400096,1812978.8706400096,-35173.34332999983
2020-11-06,4897.63,4885.72,1.0,369.0,4849.787905009696,1812075.2579050097,0.0
2020-12-16,4957.3,4953.87,-1.0,0.0,1833178.8660550097,1833178.8660550097,20199.995415000012
2020-12-24,5006.0,5000.02,1.0,366.0,66.76805500965565,1832262.7680550097,0.0
2020-12-31,5122.48,5211.29,0.0,366.0,66.76805500965565,1907398.9080550096,0.0
2021-01-04,5212.93,5267.72,1.0,366.0,66.76805500965565,1928052.2880550097,0.0
2021-01-18,5438.16,5518.52,-1.0,0.0,1989438.1447750097,1989438.1447750097,1989371.37672
2021-01-22,5562.38,5569.78,1.0,357.0,2675.599945009686,1988445.2599450098,0.0
2021-01-28,5450.37,5377.14,-1.0,0.0,1947484.7989000096,1947484.7989000096,-41953.345875000115
2021-02-04,5453.98,5473.95,1.0,356.0,4897.1104600098915,1946513.9904600098,0.0
2021-02-24,5591.48,5437.57,-1.0,0.0,1994468.7070200099,1994468.7070200099,46983.90812000027
2021-03-15,5116.12,5035.54,1.0,389.0,3302.9416800099425,1993473.6216800099,0.0
2021-03-17,5062.77,5100.86,-1.0,0.0,1971735.7629150103,1971735.7629150103,-22732.944104999537
2021-03-18,5114.59,5141.77,1.0,385.0,1634.054340010276,1970751.2043400104,0.0
2021-03-22,5008.4,5057.15,-1.0,0.0,1928903.9373400102,1928903.9373400102,-42831.82557500014
2021-03-30,5043.1,5094.73,1.0,382.0,1476.5052400100976,1927940.7052400103,0.0
2021-04-09,5100.04,5035.34,-1.0,0.0,1948717.6776000103,1948717.6776000103,19813.740260000108
2021-04-20,5065.78,5083.37,1.0,384.0,2485.527840010356,1947745.0478400104,0.0
2021-04-28,5073.97,5119.24,-1.0,0.0,1949915.8056000106,1949915.8056000106,1198.128000000259
2021-04-29,5128.28,5164.17,1.0,380.0,195.03240001085214,1948941.4324000108,0.0
2021-05-07,5073.46,4996.05,-1.0,0.0,1927145.875000011,1927145.875000011,-22769.930599999614
2021-05-17,5115.31,5184.99,1.0,376.0,2827.6367200110108,1926184.196720011,0.0
2021-05-25,5165.04,5318.48,-1.0,0.0,1943911.649200011,1943911.649200011,16765.7742000001
2021-05-26,5326.12,5320.59,1.0,364.0,4234.615360011114,1942942.295360011,0.0
2021-06-03,5285.71,5255.29,-1.0,0.0,1927271.0561400112,1927271.0561400112,-16640.59305999987
2021-06-28,5253.61,5251.76,1.0,366.0,3488.385510011576,1926309.6455100114,0.0
2021-06-30,5189.38,5224.04,-1.0,0.0,1901851.8089700118,1901851.8089700118,-25419.247169999406
2021-07-01,5241.2,5229.66,1.0,362.0,3588.7517700120807,1900903.151770012,0.0
2021-07-05,5073.78,5085.79,-1.0,0.0,1839378.7575900122,1839378.7575900122,-62473.05137999961
2021-12-10,5046.27,5055.12,1.0,364.0,1618.0564500119071,1838460.3364500122,0.0
2021-12-17,5021.34,4954.76,-1.0,0.0,1828471.932570012,1828471.932570012,-10906.825020000106
2021-12-31,4937.46,4940.37,0.0,0.0,1828471.932570012,1828471.932570012,0.0
