最佳短期EMA,10.0
最佳中期EMA,38.0
最佳DEA1,10.0
最佳DEA2,10.0
本期净资产,14311329.383510014
本期总收益,13.311329383510014
本期年复利,0.18091226316980946
最大回测率,-0.45253946244380183
夏普率,0.4830954058356082
程序运行时间,2022-10-11 16:40:16
程序运行时长,2105.s
