,real,predict,ratio
2014-01-02,1561.1,1539.4848095703126,0.02423630287753205
2014-01-03,1536.07,1538.7466381835936,
2014-01-06,1512.93,1540.1523356485366,
2014-01-07,1510.65,1543.5066662061215,
2014-01-08,1515.33,1540.1583429026603,
2014-01-09,1503.88,1533.7503448563814,
2014-01-10,1498.27,1525.569846408367,
2014-01-13,1494.61,1517.7150612789392,
2014-01-14,1499.29,1510.2430583822727,
2014-01-15,1488.51,1503.141282557249,
2014-01-16,1493.09,1497.5946646797656,
2014-01-17,1475.67,1491.9467044252158,
2014-01-20,1464.84,1489.1583773511647,
2014-01-21,1478.88,1486.3079953420163,
2014-01-22,1514.12,1481.2515694010258,
2014-01-23,1499.03,1480.0658575820923,
2014-01-24,1502.06,1481.8112051951884,
2014-01-27,1478.87,1485.637886144519,
2014-01-28,1487.8,1489.026277832985,
2014-01-29,1494.49,1490.5881639051438,
2014-01-30,1477.35,1490.498715891242,
2014-02-07,1475.34,1489.511423676014,
2014-02-10,1505.83,1487.364491124749,
2014-02-11,1528.32,1486.9499905902146,
2014-02-12,1527.0,1492.1763617503643,
2014-02-13,1528.02,1501.7280760246515,
2014-02-14,1534.24,1512.8056328463554,
2014-02-17,1538.1,1522.2743869411945,
2014-02-18,1508.54,1530.9483813154698,
2014-02-19,1533.4,1536.085664896965,
2014-02-20,1520.14,1539.3303630667924,
2014-02-21,1505.33,1542.9982722896336,
2014-02-24,1468.06,1543.3424278783798,
2014-02-25,1440.89,1540.22874792099,
2014-02-26,1444.2,1533.195094357729,
2014-02-27,1452.46,1518.618131791353,
2014-02-28,1464.32,1506.0951094824075,
2014-03-03,1462.69,1491.5494447100161,
2014-03-04,1464.28,1480.7548896300793,
2014-03-05,1448.33,1472.6887092280388,
2014-03-06,1459.51,1466.841248064041,
2014-03-07,1455.58,1463.2349732685088,
2014-03-10,1408.87,1459.636868338585,
2014-03-11,1412.73,1457.70169149518,
2014-03-12,1418.7,1452.5285446065664,
2014-03-13,1437.39,1445.60488386631,
2014-03-14,1426.4,1441.7449828016759,
2014-03-17,1434.16,1437.2593661475182,
2014-03-18,1427.63,1433.6022699820994,
2014-03-19,1418.71,1430.499343009591,
2014-03-20,1406.92,1426.59540877223,
2014-03-21,1464.08,1424.7545458185673,
2014-03-24,1477.53,1428.835393689871,
2014-03-25,1470.12,1440.8161411690712,
2014-03-26,1467.08,1451.9905949997901,
2014-03-27,1464.53,1460.5071993160248,
2014-03-28,1472.05,1467.086704467535,
2014-03-31,1465.78,1471.2780257421732,
2014-04-01,1473.14,1472.2776328283549,
2014-04-02,1491.3,1471.8785709369183,
2014-04-03,1477.49,1472.5436941134928,
2014-04-04,1490.33,1476.720057325363,
2014-04-08,1534.75,1483.6708708542585,
2014-04-09,1530.88,1495.51519359231,
2014-04-10,1570.4,1506.504263560772,
2014-04-11,1565.31,1522.514436815977,
2014-04-14,1557.7,1541.4109755325317,
2014-04-15,1523.22,1555.2388935822248,
2014-04-16,1527.05,1561.8317348378896,
2014-04-17,1520.56,1561.1826510298251,
2014-04-18,1521.28,1556.7975357371567,
2014-04-21,1493.76,1550.6669526863097,
2014-04-22,1509.55,1542.0235953080653,
2014-04-23,1507.04,1537.8209803956747,
2014-04-24,1510.29,1530.3450127112865,
2014-04-25,1501.05,1528.232381581068,
2014-04-28,1483.78,1526.7025742459298,
2014-04-29,1496.01,1522.7174820053576,
2014-04-30,1494.81,1519.2737635064125,
2014-05-05,1487.53,1514.9108149814606,
2014-05-06,1485.25,1509.7609161663056,
2014-05-07,1476.18,1505.2047142761946,
2014-05-08,1478.72,1500.1907596218587,
2014-05-09,1480.74,1495.798735986948,
2014-05-12,1508.39,1491.1736308920383,
2014-05-13,1503.52,1490.1866991120576,
2014-05-14,1500.82,1493.21453540802,
2014-05-15,1488.77,1495.84108712852,
2014-05-16,1487.74,1497.3812870132922,
2014-05-19,1459.21,1496.8612990963459,
2014-05-20,1460.82,1494.9520735907554,
2014-05-21,1474.14,1490.1945686149597,
2014-05-22,1471.55,1483.8119211810827,
2014-05-23,1484.38,1479.0353732097149,
2014-05-26,1486.05,1475.2358450490235,
2014-05-27,1479.73,1475.6085350948572,
2014-05-28,1491.76,1476.090376948118,
2014-05-29,1484.31,1477.5286337304115,
2014-05-30,1482.1,1480.6358258533478,
2014-06-03,1477.52,1483.3041279900074,
2014-06-04,1466.39,1486.0757548975944,
2014-06-05,1484.24,1486.8520122754574,
2014-06-06,1472.27,1486.0048692989349,
2014-06-09,1475.35,1484.9561228740215,
2014-06-10,1493.53,1483.1781558710336,
2014-06-11,1488.76,1483.1010828006267,
2014-06-12,1483.86,1484.073176662922,
2014-06-13,1502.96,1485.691651068926,
2014-06-16,1518.7,1488.9483637470007,
2014-06-17,1501.94,1495.0032553958893,
2014-06-18,1495.43,1500.7746046501397,
2014-06-19,1478.04,1504.9275996434687,
2014-06-20,1484.48,1506.4362614440918,
2014-06-23,1475.76,1504.5099152642488,
2014-06-24,1480.13,1500.824885367155,
2014-06-25,1469.95,1496.4950368124246,
2014-06-26,1478.01,1490.4435092258452,
