,real,predict,ratio
2014-01-02,1561.1,1555.4049941587448,0.026349698771252886
2014-01-03,1536.07,1550.8507145899534,
2014-01-06,1512.93,1547.305773859024,
2014-01-07,1510.65,1546.9533282595874,
2014-01-08,1515.33,1551.3937102901934,
2014-01-09,1503.88,1550.0649056780337,
2014-01-10,1498.27,1545.7662347722053,
2014-01-13,1494.61,1539.0412339258194,
2014-01-14,1499.29,1532.6396636414527,
2014-01-15,1488.51,1525.6837439465523,
2014-01-16,1493.09,1518.1779202091693,
2014-01-17,1475.67,1511.941789703369,
2014-01-20,1464.84,1504.7608382689953,
2014-01-21,1478.88,1501.3302155840397,
2014-01-22,1514.12,1499.3974416422843,
2014-01-23,1499.03,1494.4497470009326,
2014-01-24,1502.06,1491.712481586933,
2014-01-27,1478.87,1491.2932353216409,
2014-01-28,1487.8,1493.2884246337414,
2014-01-29,1494.49,1495.7381828653813,
2014-01-30,1477.35,1497.3373739856481,
2014-02-07,1475.34,1497.3874144124984,
2014-02-10,1505.83,1496.6417940306662,
2014-02-11,1528.32,1495.2756242978573,
2014-02-12,1527.0,1494.3736951637268,
2014-02-13,1528.02,1497.2186105716228,
2014-02-14,1534.24,1505.0469637829065,
2014-02-17,1538.1,1514.4924698042869,
2014-02-18,1508.54,1523.8050352919101,
2014-02-19,1533.4,1533.334102218151,
2014-02-20,1520.14,1539.494301031828,
2014-02-21,1505.33,1543.2785106945037,
2014-02-24,1468.06,1547.2061735856532,
2014-02-25,1440.89,1548.8042233276367,
2014-02-26,1444.2,1547.8344122219085,
2014-02-27,1452.46,1544.3183063107729,
2014-02-28,1464.32,1532.917439072132,
2014-03-03,1462.69,1523.1585346031188,
2014-03-04,1464.28,1509.2052451598645,
2014-03-05,1448.33,1497.8335731762647,
2014-03-06,1459.51,1488.7659234392643,
2014-03-07,1455.58,1481.7952258992195,
2014-03-10,1408.87,1477.0057623314858,
2014-03-11,1412.73,1471.8758676725627,
2014-03-12,1418.7,1470.1667438018321,
2014-03-13,1437.39,1466.507004444599,
2014-03-14,1426.4,1460.9665139663218,
2014-03-17,1434.16,1457.983672003746,
2014-03-18,1427.63,1453.4966136085986,
2014-03-19,1418.71,1449.5791630494593,
2014-03-20,1406.92,1445.5702820825577,
2014-03-21,1464.08,1440.416658769846,
2014-03-24,1477.53,1437.676509873867,
2014-03-25,1470.12,1439.097706054449,
2014-03-26,1467.08,1449.2097169208525,
2014-03-27,1464.53,1459.3935745465756,
2014-03-28,1472.05,1468.3193329411745,
2014-03-31,1465.78,1475.4414733576775,
2014-04-01,1473.14,1499.4918756771087,
2014-04-02,1491.3,1503.2459889966249,
2014-04-03,1477.49,1506.0891623008251,
2014-04-04,1490.33,1510.1616000163556,
2014-04-08,1534.75,1515.41103903234,
2014-04-09,1530.88,1519.6056642967462,
2014-04-10,1570.4,1526.03138374269,
2014-04-11,1565.31,1533.9851684200764,
2014-04-14,1557.7,1546.3708648997545,
2014-04-15,1523.22,1561.8626721966266,
2014-04-16,1527.05,1575.5643778371812,
2014-04-17,1520.56,1586.0621745634078,
2014-04-18,1521.28,1591.966824786663,
2014-04-21,1493.76,1593.5849387574196,
2014-04-22,1509.55,1593.4245450723172,
2014-04-23,1507.04,1590.3538169819117,
2014-04-24,1510.29,1585.4726226437092,
2014-04-25,1501.05,1578.6837046134472,
2014-04-28,1483.78,1571.947770564556,
2014-04-29,1496.01,1565.8229544776677,
2014-04-30,1494.81,1559.5345007884503,
2014-05-05,1487.53,1555.7191735494137,
2014-05-06,1485.25,1551.5240677046775,
2014-05-07,1476.18,1547.1822046416999,
2014-05-08,1478.72,1543.1892428982258,
2014-05-09,1480.74,1539.6247185188531,
2014-05-12,1508.39,1535.699458529353,
2014-05-13,1503.52,1531.1776181328296,
2014-05-14,1500.82,1528.4240129876137,
2014-05-15,1488.77,1528.426175599098,
2014-05-16,1487.74,1529.9634920018912,
2014-05-19,1459.21,1530.8090730923414,
2014-05-20,1460.82,1530.5159190911054,
2014-05-21,1474.14,1529.7683763879538,
2014-05-22,1471.55,1526.9526562350989,
2014-05-23,1484.38,1523.6210931706428,
2014-05-26,1486.05,1520.01818243742,
2014-05-27,1479.73,1516.8034003931284,
2014-05-28,1491.76,1513.8621887016295,
2014-05-29,1484.31,1511.38281470716,
2014-05-30,1482.1,1510.149825798273,
