Date,Open,Close,sign,hold,balance,netAsset,profit
2017-12-07,4003.58,3971.06,-1.0,0.0,1826993.8844550028,1826993.8844550028,234664.71360000037
2018-01-08,4140.85,4160.16,1.0,440.0,4108.897455002647,1826082.8974550029,0.0
2018-02-12,3846.27,3890.1,-1.0,0.0,1695621.5180550027,1695621.5180550027,-131372.36640000017
2018-05-17,3895.49,3864.05,1.0,435.0,236.09898000280373,1694774.2489800027,0.0
2018-05-31,3749.3,3802.38,-1.0,0.0,1630366.1262300028,1630366.1262300028,-65255.391824999824
2018-09-27,3415.95,3403.59,1.0,477.0,143.27215500292368,1629551.4221550028,0.0
2018-10-15,3173.85,3126.45,-1.0,0.0,1513312.758930003,1513312.758930003,-117053.36729999981
2018-11-13,3164.92,3237.38,1.0,477.0,2891.0855100031476,1512557.9255100032,0.0
2018-11-14,3233.64,3204.94,-1.0,0.0,1544566.1423700033,1544566.1423700033,31253.383440000238
2018-11-21,3187.1,3226.49,1.0,484.0,1238.4641700035427,1543794.8641700034,0.0
2018-11-27,3152.77,3137.24,-1.0,0.0,1526416.1738300035,1526416.1738300035,-18149.968539999798
2018-12-06,3218.11,3181.67,1.0,474.0,269.3417600034736,1525653.4817600036,0.0
2018-12-14,3207.35,3165.91,-1.0,0.0,1519793.0998100035,1519793.0998100035,-6623.074019999942
2019-01-22,3181.95,3143.32,1.0,477.0,1244.0547350037377,1519034.2047350036,0.0
2019-05-08,3648.55,3667.46,-1.0,0.0,1740732.225560004,1740732.225560004,220939.12575000036
2019-06-24,3836.31,3841.27,1.0,453.0,2014.8713450040668,1739863.301345004,0.0
2019-08-07,3654.63,3621.43,-1.0,0.0,1656734.4876500042,1656734.4876500042,-83997.73790999968
2019-08-28,3818.81,3802.58,1.0,433.0,2362.985285004368,1655907.7152850043,0.0
2019-11-20,3940.13,3907.86,-1.0,0.0,1707586.2371400045,1707586.2371400045,50851.74949000031
2019-11-21,3894.54,3889.6,1.0,438.0,924.8128800045233,1706733.3328800045,0.0
2019-11-22,3894.17,3850.0,-1.0,0.0,1705718.4496500045,1705718.4496500045,-1867.787490000017
2019-12-16,3970.71,3987.55,1.0,429.0,1432.1423550045583,1704866.7323550046,0.0
2020-02-05,3801.1,3828.53,-1.0,0.0,1631288.7064050045,1631288.7064050045,-74429.74324500002
2020-02-24,4131.84,4132.84,1.0,394.0,2529.773925004527,1630474.7339250045,0.0
2020-03-16,3899.86,3727.84,-1.0,0.0,1538306.3415050048,1538306.3415050048,-92982.3648999997
2020-04-28,3835.35,3849.15,1.0,400.0,3399.271505004959,1537539.271505005,0.0
2020-09-14,4652.05,4651.05,-1.0,0.0,1863288.861505005,1863288.861505005,324982.52000000025
2020-10-16,4798.92,4791.68,1.0,388.0,376.9110250051599,1862357.8710250051,0.0
2021-03-03,5327.35,5452.21,-1.0,0.0,2066355.2051250052,2066355.2051250052,203066.34362000017
2021-04-28,5073.97,5119.24,1.0,407.0,216.8622300052084,2065322.6522300052,0.0
2021-05-13,4992.35,4992.97,-1.0,0.0,2031087.3690050056,2031087.3690050056,-35267.83611999964
2021-05-19,5173.17,5172.27,1.0,392.0,2190.78768500546,2030073.4276850056,0.0
2021-06-22,5106.07,5122.16,-1.0,0.0,2002769.4379650054,2002769.4379650054,-28317.93104000017
2021-07-01,5241.2,5229.66,1.0,381.0,4873.789365005447,2001770.9893650054,0.0
2021-07-07,5052.42,5140.49,-1.0,0.0,1928883.3233550056,1928883.3233550056,-73886.11460999982
2021-09-13,5006.77,4991.66,1.0,385.0,313.07013000547886,1927919.5201300057,0.0
2021-09-24,4845.64,4849.43,-1.0,0.0,1864951.6844300057,1864951.6844300057,-63931.63892499986
2021-10-14,4934.26,4913.61,1.0,377.0,3805.556420005858,1864021.5764200059,0.0
2021-11-04,4841.09,4868.74,-1.0,0.0,1827983.940955006,1827983.940955006,-36967.743474999676
2021-11-25,4917.61,4896.44,1.0,371.0,2638.4143000063486,1827071.7243000062,0.0
2021-11-29,4820.01,4851.42,-1.0,0.0,1789968.0124450068,1789968.0124450068,-38015.9285099993
2021-11-30,4857.18,4832.03,1.0,368.0,1632.0513250066433,1789074.2913250069,0.0
2021-12-01,4831.89,4843.85,-1.0,0.0,1778878.5035650067,1778878.5035650067,-11089.508880000096
2021-12-09,5000.69,5078.69,1.0,355.0,2745.9310900068376,1777990.8810900068,0.0
2021-12-31,4937.46,4940.37,0.0,355.0,2745.9310900068376,1756577.2810900067,0.0
