,DEA2,DEA1,netAsset
171,-100,71,3577621.9195250194
172,-100,72,3577621.9195250194
173,-100,73,3577621.9195250194
174,-100,74,3577621.9195250194
175,-100,75,3577621.9195250194
176,-100,76,3577621.9195250194
177,-100,77,3577621.9195250194
178,-100,78,3577621.9195250194
179,-100,79,3577621.9195250194
180,-100,80,3577621.9195250194
181,-100,81,3577621.9195250194
182,-100,82,3577621.9195250194
183,-100,83,3577621.9195250194
184,-100,84,3577621.9195250194
185,-100,85,3577621.9195250194
186,-100,86,3577621.9195250194
187,-100,87,3577621.9195250194
188,-100,88,3577621.9195250194
189,-100,89,3577621.9195250194
190,-100,90,3577621.9195250194
191,-100,91,3577621.9195250194
192,-100,92,3577621.9195250194
193,-100,93,3385727.9672550196
194,-100,94,3385727.9672550196
195,-100,95,3385727.9672550196
196,-100,96,3385727.9672550196
197,-100,97,3385727.9672550196
198,-100,98,3385727.9672550196
199,-100,99,3385727.9672550196
200,-100,100,3385727.9672550196
201,-99,-100,644599.6768100004
202,-99,-99,644599.6768100004
203,-99,-98,644599.6768100004
204,-99,-97,644599.6768100004
205,-99,-96,644599.6768100004
206,-99,-95,644599.6768100004
207,-99,-94,644599.6768100004
208,-99,-93,644599.6768100004
209,-99,-92,644599.6768100004
210,-99,-91,644599.6768100004
211,-99,-90,644599.6768100004
212,-99,-89,644599.6768100004
213,-99,-88,644599.6768100004
214,-99,-87,644599.6768100004
215,-99,-86,644599.6768100004
216,-99,-85,644599.6768100004
217,-99,-84,644599.6768100004
218,-99,-83,644599.6768100004
219,-99,-82,671035.4286500006
220,-99,-81,671035.4286500006
221,-99,-80,671035.4286500006
222,-99,-79,671035.4286500006
223,-99,-78,671035.4286500006
224,-99,-77,671035.4286500006
225,-99,-76,671035.4286500006
226,-99,-75,660145.9848350006
227,-99,-74,660145.9848350006
228,-99,-73,660145.9848350006
229,-99,-72,660145.9848350006
230,-99,-71,660145.9848350006
231,-99,-70,729474.4063850006
232,-99,-69,729474.4063850006
233,-99,-68,775746.6876500007
234,-99,-67,775746.6876500007
235,-99,-66,775746.6876500007
236,-99,-65,775746.6876500007
237,-99,-64,775746.6876500007
238,-99,-63,775746.6876500007
239,-99,-62,775746.6876500007
240,-99,-61,775746.6876500007
241,-99,-60,775746.6876500007
242,-99,-59,734815.8370850006
243,-99,-58,705959.5529300008
244,-99,-57,705959.5529300008
245,-99,-56,705959.5529300008
246,-99,-55,705959.5529300008
247,-99,-54,705959.5529300008
248,-99,-53,705959.5529300008
249,-99,-52,705959.5529300008
250,-99,-51,733914.3424400009
251,-99,-50,741435.022745001
252,-99,-49,741435.022745001
253,-99,-48,741435.022745001
254,-99,-47,720457.1616850016
255,-99,-46,720457.1616850016
256,-99,-45,720457.1616850016
257,-99,-44,720457.1616850016
258,-99,-43,720457.1616850016
259,-99,-42,679416.0553900016
260,-99,-41,784738.5943700016
261,-99,-40,784738.5943700016
262,-99,-39,765689.7260450016
263,-99,-38,765689.7260450016
264,-99,-37,765689.7260450016
265,-99,-36,765689.7260450016
266,-99,-35,733853.1149500017
267,-99,-34,733853.1149500017
268,-99,-33,733853.1149500017
269,-99,-32,733853.1149500017
270,-99,-31,872961.8136150016
271,-99,-30,822079.7084100021
272,-99,-29,822079.7084100021
273,-99,-28,822079.7084100021
274,-99,-27,822079.7084100021
275,-99,-26,822079.7084100021
276,-99,-25,822079.7084100021
277,-99,-24,842666.1952300022
278,-99,-23,842666.1952300022
279,-99,-22,842666.1952300022
280,-99,-21,823488.4371850024
281,-99,-20,823488.4371850024
282,-99,-19,973898.9806850025
283,-99,-18,957227.6626850028
284,-99,-17,957227.6626850028
285,-99,-16,968600.5288200026
286,-99,-15,938004.1758850026
287,-99,-14,938004.1758850026
288,-99,-13,859593.6540350029
289,-99,-12,859593.6540350029
290,-99,-11,859593.6540350029
291,-99,-10,859593.6540350029
292,-99,-9,859593.6540350029
293,-99,-8,859593.6540350029
294,-99,-7,1030858.389680003
295,-99,-6,1030858.389680003
296,-99,-5,1030858.389680003
297,-99,-4,995844.1284600028
298,-99,-3,995844.1284600028
299,-99,-2,995844.1284600028
300,-99,-1,995844.1284600028
301,-99,0,995844.1284600028
302,-99,1,995844.1284600028
303,-99,2,974601.2651300028
304,-99,3,974601.2651300028
305,-99,4,948481.0518150033
306,-99,5,948481.0518150033
307,-99,6,948481.0518150033
308,-99,7,1187656.3072000055
309,-99,8,1187656.3072000055
310,-99,9,1456974.9244350074
311,-99,10,1456974.9244350074
312,-99,11,1456974.9244350074
313,-99,12,1456974.9244350074
314,-99,13,1498851.2124550075
315,-99,14,1498851.2124550075
316,-99,15,1498851.2124550075
317,-99,16,1498851.2124550075
318,-99,17,1463049.746390005
319,-99,18,1463049.746390005
320,-99,19,1457435.5200350054
321,-99,20,1457435.5200350054
322,-99,21,1457435.5200350054
323,-99,22,1457435.5200350054
324,-99,23,1457435.5200350054
325,-99,24,1450903.3627650053
326,-99,25,1450903.3627650053
327,-99,26,1549906.750000007
328,-99,27,1549906.750000007
329,-99,28,1549906.750000007
330,-99,29,2323133.60558001
331,-99,30,2323133.60558001
332,-99,31,2276372.7719550123
333,-99,32,2276372.7719550123
334,-99,33,2276372.7719550123
335,-99,34,2276372.7719550123
336,-99,35,2276372.7719550123
337,-99,36,2276372.7719550123
338,-99,37,2276372.7719550123
339,-99,38,2276372.7719550123
340,-99,39,2276372.7719550123
341,-99,40,2276372.7719550123
342,-99,41,2276372.7719550123
343,-99,42,2276372.7719550123
344,-99,43,2232557.4636650095
345,-99,44,2232557.4636650095
346,-99,45,2232557.4636650095
347,-99,46,2232557.4636650095
348,-99,47,2232557.4636650095
349,-99,48,2232557.4636650095
350,-99,49,2232557.4636650095
351,-99,50,2232557.4636650095
352,-99,51,2232557.4636650095
353,-99,52,2232557.4636650095
354,-99,53,2232557.4636650095
355,-99,54,2232557.4636650095
356,-99,55,2232557.4636650095
357,-99,56,2255722.7053350112
358,-99,57,2212326.9882650143
359,-99,58,2212326.9882650143
360,-99,59,2212326.9882650143
361,-99,60,2212326.9882650143
362,-99,61,2212326.9882650143
363,-99,62,2212326.9882650143
364,-99,63,2212326.9882650143
365,-99,64,2212326.9882650143
366,-99,65,2212326.9882650143
367,-99,66,2212326.9882650143
368,-99,67,3019111.72989002
369,-99,68,3019111.72989002
370,-99,69,3010612.0391950198
371,-99,70,3010612.0391950198
372,-99,71,3577621.9195250194
373,-99,72,3577621.9195250194
374,-99,73,3577621.9195250194
375,-99,74,3577621.9195250194
376,-99,75,3577621.9195250194
377,-99,76,3577621.9195250194
378,-99,77,3577621.9195250194
379,-99,78,3577621.9195250194
380,-99,79,3577621.9195250194
381,-99,80,3577621.9195250194
382,-99,81,3577621.9195250194
383,-99,82,3577621.9195250194
384,-99,83,3577621.9195250194
385,-99,84,3577621.9195250194
386,-99,85,3577621.9195250194
387,-99,86,3577621.9195250194
388,-99,87,3577621.9195250194
389,-99,88,3577621.9195250194
390,-99,89,3577621.9195250194
391,-99,90,3577621.9195250194
392,-99,91,3577621.9195250194
393,-99,92,3577621.9195250194
394,-99,93,3385727.9672550196
395,-99,94,3385727.9672550196
396,-99,95,3385727.9672550196
397,-99,96,3385727.9672550196
398,-99,97,3385727.9672550196
399,-99,98,3385727.9672550196
400,-99,99,3385727.9672550196
401,-99,100,3385727.9672550196
402,-98,-100,644599.6768100004
403,-98,-99,644599.6768100004
404,-98,-98,644599.6768100004
405,-98,-97,644599.6768100004
406,-98,-96,644599.6768100004
407,-98,-95,644599.6768100004
408,-98,-94,644599.6768100004
409,-98,-93,644599.6768100004
410,-98,-92,644599.6768100004
411,-98,-91,644599.6768100004
412,-98,-90,644599.6768100004
413,-98,-89,644599.6768100004
414,-98,-88,644599.6768100004
415,-98,-87,644599.6768100004
416,-98,-86,644599.6768100004
417,-98,-85,644599.6768100004
418,-98,-84,644599.6768100004
419,-98,-83,644599.6768100004
420,-98,-82,671035.4286500006
421,-98,-81,671035.4286500006
422,-98,-80,671035.4286500006
423,-98,-79,671035.4286500006
424,-98,-78,671035.4286500006
425,-98,-77,671035.4286500006
426,-98,-76,671035.4286500006
427,-98,-75,660145.9848350006
428,-98,-74,660145.9848350006
429,-98,-73,660145.9848350006
430,-98,-72,660145.9848350006
431,-98,-71,660145.9848350006
432,-98,-70,729474.4063850006
433,-98,-69,729474.4063850006
434,-98,-68,775746.6876500007
435,-98,-67,775746.6876500007
436,-98,-66,775746.6876500007
437,-98,-65,775746.6876500007
438,-98,-64,775746.6876500007
439,-98,-63,775746.6876500007
440,-98,-62,775746.6876500007
441,-98,-61,775746.6876500007
442,-98,-60,775746.6876500007
443,-98,-59,734815.8370850006
444,-98,-58,705959.5529300008
445,-98,-57,705959.5529300008
446,-98,-56,705959.5529300008
447,-98,-55,705959.5529300008
448,-98,-54,705959.5529300008
449,-98,-53,705959.5529300008
450,-98,-52,705959.5529300008
451,-98,-51,733914.3424400009
452,-98,-50,741435.022745001
453,-98,-49,741435.022745001
454,-98,-48,741435.022745001
455,-98,-47,720457.1616850016
456,-98,-46,720457.1616850016
457,-98,-45,720457.1616850016
458,-98,-44,720457.1616850016
459,-98,-43,720457.1616850016
460,-98,-42,679416.0553900016
461,-98,-41,784738.5943700016
462,-98,-40,784738.5943700016
463,-98,-39,765689.7260450016
464,-98,-38,765689.7260450016
465,-98,-37,765689.7260450016
466,-98,-36,765689.7260450016
467,-98,-35,733853.1149500017
468,-98,-34,733853.1149500017
469,-98,-33,733853.1149500017
470,-98,-32,733853.1149500017
471,-98,-31,872961.8136150016
472,-98,-30,822079.7084100021
473,-98,-29,822079.7084100021
474,-98,-28,822079.7084100021
475,-98,-27,822079.7084100021
476,-98,-26,822079.7084100021
477,-98,-25,822079.7084100021
478,-98,-24,842666.1952300022
479,-98,-23,842666.1952300022
480,-98,-22,842666.1952300022
481,-98,-21,823488.4371850024
482,-98,-20,823488.4371850024
483,-98,-19,973898.9806850025
484,-98,-18,957227.6626850028
485,-98,-17,957227.6626850028
486,-98,-16,968600.5288200026
487,-98,-15,938004.1758850026
488,-98,-14,938004.1758850026
489,-98,-13,859593.6540350029
490,-98,-12,859593.6540350029
491,-98,-11,859593.6540350029
492,-98,-10,859593.6540350029
493,-98,-9,859593.6540350029
494,-98,-8,859593.6540350029
495,-98,-7,1030858.389680003
496,-98,-6,1030858.389680003
497,-98,-5,1030858.389680003
498,-98,-4,995844.1284600028
499,-98,-3,995844.1284600028
500,-98,-2,995844.1284600028
501,-98,-1,995844.1284600028
502,-98,0,995844.1284600028
503,-98,1,995844.1284600028
504,-98,2,974601.2651300028
505,-98,3,974601.2651300028
506,-98,4,948481.0518150033
507,-98,5,948481.0518150033
508,-98,6,948481.0518150033
509,-98,7,1187656.3072000055
510,-98,8,1187656.3072000055
511,-98,9,1456974.9244350074
512,-98,10,1456974.9244350074
513,-98,11,1456974.9244350074
514,-98,12,1456974.9244350074
515,-98,13,1498851.2124550075
516,-98,14,1498851.2124550075
517,-98,15,1498851.2124550075
518,-98,16,1498851.2124550075
519,-98,17,1463049.746390005
520,-98,18,1463049.746390005
521,-98,19,1457435.5200350054
522,-98,20,1457435.5200350054
523,-98,21,1457435.5200350054
524,-98,22,1457435.5200350054
525,-98,23,1457435.5200350054
526,-98,24,1450903.3627650053
527,-98,25,1450903.3627650053
528,-98,26,1549906.750000007
529,-98,27,1549906.750000007
530,-98,28,1549906.750000007
531,-98,29,2323133.60558001
532,-98,30,2323133.60558001
533,-98,31,2276372.7719550123
534,-98,32,2276372.7719550123
535,-98,33,2276372.7719550123
536,-98,34,2276372.7719550123
537,-98,35,2276372.7719550123
538,-98,36,2276372.7719550123
539,-98,37,2276372.7719550123
540,-98,38,2276372.7719550123
541,-98,39,2276372.7719550123
542,-98,40,2276372.7719550123
543,-98,41,2276372.7719550123
544,-98,42,2276372.7719550123
545,-98,43,2232557.4636650095
546,-98,44,2232557.4636650095
547,-98,45,2232557.4636650095
548,-98,46,2232557.4636650095
549,-98,47,2232557.4636650095
550,-98,48,2232557.4636650095
551,-98,49,2232557.4636650095
552,-98,50,2232557.4636650095
553,-98,51,2232557.4636650095
554,-98,52,2232557.4636650095
555,-98,53,2232557.4636650095
556,-98,54,2232557.4636650095
557,-98,55,2232557.4636650095
558,-98,56,2255722.7053350112
559,-98,57,2212326.9882650143
560,-98,58,2212326.9882650143
561,-98,59,2212326.9882650143
562,-98,60,2212326.9882650143
563,-98,61,2212326.9882650143
564,-98,62,2212326.9882650143
565,-98,63,2212326.9882650143
566,-98,64,2212326.9882650143
567,-98,65,2212326.9882650143
568,-98,66,2212326.9882650143
569,-98,67,3019111.72989002
570,-98,68,3019111.72989002
571,-98,69,3010612.0391950198
572,-98,70,3010612.0391950198
573,-98,71,3577621.9195250194
574,-98,72,3577621.9195250194
575,-98,73,3577621.9195250194
576,-98,74,3577621.9195250194
577,-98,75,3577621.9195250194
578,-98,76,3577621.9195250194
579,-98,77,3577621.9195250194
580,-98,78,3577621.9195250194
581,-98,79,3577621.9195250194
582,-98,80,3577621.9195250194
583,-98,81,3577621.9195250194
584,-98,82,3577621.9195250194
585,-98,83,3577621.9195250194
586,-98,84,3577621.9195250194
587,-98,85,3577621.9195250194
588,-98,86,3577621.9195250194
589,-98,87,3577621.9195250194
590,-98,88,3577621.9195250194
591,-98,89,3577621.9195250194
592,-98,90,3577621.9195250194
593,-98,91,3577621.9195250194
594,-98,92,3577621.9195250194
595,-98,93,3385727.9672550196
596,-98,94,3385727.9672550196
597,-98,95,3385727.9672550196
598,-98,96,3385727.9672550196
599,-98,97,3385727.9672550196
600,-98,98,3385727.9672550196
601,-98,99,3385727.9672550196
602,-98,100,3385727.9672550196
603,-97,-100,644599.6768100004
604,-97,-99,644599.6768100004
605,-97,-98,644599.6768100004
606,-97,-97,644599.6768100004
607,-97,-96,644599.6768100004
608,-97,-95,644599.6768100004
609,-97,-94,644599.6768100004
610,-97,-93,644599.6768100004
611,-97,-92,644599.6768100004
612,-97,-91,644599.6768100004
613,-97,-90,644599.6768100004
614,-97,-89,644599.6768100004
615,-97,-88,644599.6768100004
616,-97,-87,644599.6768100004
617,-97,-86,644599.6768100004
618,-97,-85,644599.6768100004
619,-97,-84,644599.6768100004
620,-97,-83,644599.6768100004
621,-97,-82,671035.4286500006
622,-97,-81,671035.4286500006
623,-97,-80,671035.4286500006
624,-97,-79,671035.4286500006
625,-97,-78,671035.4286500006
626,-97,-77,671035.4286500006
627,-97,-76,671035.4286500006
628,-97,-75,660145.9848350006
629,-97,-74,660145.9848350006
630,-97,-73,660145.9848350006
631,-97,-72,660145.9848350006
632,-97,-71,660145.9848350006
633,-97,-70,729474.4063850006
634,-97,-69,729474.4063850006
635,-97,-68,775746.6876500007
636,-97,-67,775746.6876500007
637,-97,-66,775746.6876500007
638,-97,-65,775746.6876500007
639,-97,-64,775746.6876500007
640,-97,-63,775746.6876500007
641,-97,-62,775746.6876500007
642,-97,-61,775746.6876500007
643,-97,-60,775746.6876500007
644,-97,-59,734815.8370850006
645,-97,-58,705959.5529300008
646,-97,-57,705959.5529300008
647,-97,-56,705959.5529300008
648,-97,-55,705959.5529300008
649,-97,-54,705959.5529300008
650,-97,-53,705959.5529300008
651,-97,-52,705959.5529300008
652,-97,-51,733914.3424400009
653,-97,-50,741435.022745001
654,-97,-49,741435.022745001
655,-97,-48,741435.022745001
656,-97,-47,720457.1616850016
657,-97,-46,720457.1616850016
658,-97,-45,720457.1616850016
659,-97,-44,720457.1616850016
660,-97,-43,720457.1616850016
661,-97,-42,679416.0553900016
662,-97,-41,784738.5943700016
663,-97,-40,784738.5943700016
664,-97,-39,765689.7260450016
665,-97,-38,765689.7260450016
666,-97,-37,765689.7260450016
667,-97,-36,765689.7260450016
668,-97,-35,733853.1149500017
669,-97,-34,733853.1149500017
670,-97,-33,733853.1149500017
671,-97,-32,733853.1149500017
672,-97,-31,872961.8136150016
673,-97,-30,822079.7084100021
674,-97,-29,822079.7084100021
675,-97,-28,822079.7084100021
676,-97,-27,822079.7084100021
677,-97,-26,822079.7084100021
678,-97,-25,822079.7084100021
679,-97,-24,842666.1952300022
680,-97,-23,842666.1952300022
681,-97,-22,842666.1952300022
682,-97,-21,823488.4371850024
683,-97,-20,823488.4371850024
684,-97,-19,973898.9806850025
685,-97,-18,957227.6626850028
686,-97,-17,957227.6626850028
687,-97,-16,968600.5288200026
688,-97,-15,938004.1758850026
689,-97,-14,938004.1758850026
690,-97,-13,859593.6540350029
691,-97,-12,859593.6540350029
692,-97,-11,859593.6540350029
693,-97,-10,859593.6540350029
694,-97,-9,859593.6540350029
695,-97,-8,859593.6540350029
696,-97,-7,1030858.389680003
697,-97,-6,1030858.389680003
698,-97,-5,1030858.389680003
699,-97,-4,995844.1284600028
700,-97,-3,995844.1284600028
701,-97,-2,995844.1284600028
702,-97,-1,995844.1284600028
703,-97,0,995844.1284600028
704,-97,1,995844.1284600028
705,-97,2,974601.2651300028
706,-97,3,974601.2651300028
707,-97,4,948481.0518150033
708,-97,5,948481.0518150033
709,-97,6,948481.0518150033
710,-97,7,1187656.3072000055
711,-97,8,1187656.3072000055
712,-97,9,1456974.9244350074
713,-97,10,1456974.9244350074
714,-97,11,1456974.9244350074
715,-97,12,1456974.9244350074
716,-97,13,1498851.2124550075
717,-97,14,1498851.2124550075
718,-97,15,1498851.2124550075
719,-97,16,1498851.2124550075
720,-97,17,1463049.746390005
721,-97,18,1463049.746390005
722,-97,19,1457435.5200350054
723,-97,20,1457435.5200350054
724,-97,21,1457435.5200350054
725,-97,22,1457435.5200350054
726,-97,23,1457435.5200350054
727,-97,24,1450903.3627650053
728,-97,25,1450903.3627650053
729,-97,26,1549906.750000007
730,-97,27,1549906.750000007
731,-97,28,1549906.750000007
732,-97,29,2323133.60558001
733,-97,30,2323133.60558001
734,-97,31,2276372.7719550123
735,-97,32,2276372.7719550123
736,-97,33,2276372.7719550123
737,-97,34,2276372.7719550123
738,-97,35,2276372.7719550123
739,-97,36,2276372.7719550123
740,-97,37,2276372.7719550123
741,-97,38,2276372.7719550123
742,-97,39,2276372.7719550123
743,-97,40,2276372.7719550123
744,-97,41,2276372.7719550123
745,-97,42,2276372.7719550123
746,-97,43,2232557.4636650095
747,-97,44,2232557.4636650095
748,-97,45,2232557.4636650095
749,-97,46,2232557.4636650095
750,-97,47,2232557.4636650095
751,-97,48,2232557.4636650095
752,-97,49,2232557.4636650095
753,-97,50,2232557.4636650095
754,-97,51,2232557.4636650095
755,-97,52,2232557.4636650095
756,-97,53,2232557.4636650095
757,-97,54,2232557.4636650095
758,-97,55,2232557.4636650095
759,-97,56,2255722.7053350112
760,-97,57,2212326.9882650143
761,-97,58,2212326.9882650143
762,-97,59,2212326.9882650143
763,-97,60,2212326.9882650143
764,-97,61,2212326.9882650143
765,-97,62,2212326.9882650143
766,-97,63,2212326.9882650143
767,-97,64,2212326.9882650143
768,-97,65,2212326.9882650143
769,-97,66,2212326.9882650143
770,-97,67,3019111.72989002
771,-97,68,3019111.72989002
772,-97,69,3010612.0391950198
773,-97,70,3010612.0391950198
774,-97,71,3577621.9195250194
775,-97,72,3577621.9195250194
776,-97,73,3577621.9195250194
777,-97,74,3577621.9195250194
778,-97,75,3577621.9195250194
779,-97,76,3577621.9195250194
780,-97,77,3577621.9195250194
781,-97,78,3577621.9195250194
782,-97,79,3577621.9195250194
783,-97,80,3577621.9195250194
784,-97,81,3577621.9195250194
785,-97,82,3577621.9195250194
786,-97,83,3577621.9195250194
787,-97,84,3577621.9195250194
788,-97,85,3577621.9195250194
789,-97,86,3577621.9195250194
790,-97,87,3577621.9195250194
791,-97,88,3577621.9195250194
792,-97,89,3577621.9195250194
793,-97,90,3577621.9195250194
794,-97,91,3577621.9195250194
795,-97,92,3577621.9195250194
796,-97,93,3385727.9672550196
797,-97,94,3385727.9672550196
798,-97,95,3385727.9672550196
799,-97,96,3385727.9672550196
800,-97,97,3385727.9672550196
801,-97,98,3385727.9672550196
802,-97,99,3385727.9672550196
803,-97,100,3385727.9672550196
804,-96,-100,644599.6768100004
805,-96,-99,644599.6768100004
806,-96,-98,644599.6768100004
807,-96,-97,644599.6768100004
808,-96,-96,644599.6768100004
809,-96,-95,644599.6768100004
810,-96,-94,644599.6768100004
811,-96,-93,644599.6768100004
812,-96,-92,644599.6768100004
813,-96,-91,644599.6768100004
814,-96,-90,644599.6768100004
815,-96,-89,644599.6768100004
816,-96,-88,644599.6768100004
817,-96,-87,644599.6768100004
818,-96,-86,644599.6768100004
819,-96,-85,644599.6768100004
820,-96,-84,644599.6768100004
821,-96,-83,644599.6768100004
822,-96,-82,671035.4286500006
823,-96,-81,671035.4286500006
824,-96,-80,671035.4286500006
825,-96,-79,671035.4286500006
826,-96,-78,671035.4286500006
827,-96,-77,671035.4286500006
828,-96,-76,671035.4286500006
829,-96,-75,660145.9848350006
830,-96,-74,660145.9848350006
831,-96,-73,660145.9848350006
832,-96,-72,660145.9848350006
833,-96,-71,660145.9848350006
834,-96,-70,729474.4063850006
835,-96,-69,729474.4063850006
836,-96,-68,775746.6876500007
837,-96,-67,775746.6876500007
838,-96,-66,775746.6876500007
839,-96,-65,775746.6876500007
840,-96,-64,775746.6876500007
841,-96,-63,775746.6876500007
842,-96,-62,775746.6876500007
843,-96,-61,775746.6876500007
844,-96,-60,775746.6876500007
845,-96,-59,734815.8370850006
846,-96,-58,705959.5529300008
847,-96,-57,705959.5529300008
848,-96,-56,705959.5529300008
849,-96,-55,705959.5529300008
850,-96,-54,705959.5529300008
851,-96,-53,705959.5529300008
852,-96,-52,705959.5529300008
853,-96,-51,733914.3424400009
854,-96,-50,741435.022745001
855,-96,-49,741435.022745001
856,-96,-48,741435.022745001
857,-96,-47,720457.1616850016
858,-96,-46,720457.1616850016
859,-96,-45,720457.1616850016
860,-96,-44,720457.1616850016
861,-96,-43,720457.1616850016
862,-96,-42,679416.0553900016
863,-96,-41,784738.5943700016
864,-96,-40,784738.5943700016
865,-96,-39,765689.7260450016
866,-96,-38,765689.7260450016
867,-96,-37,765689.7260450016
868,-96,-36,765689.7260450016
869,-96,-35,733853.1149500017
870,-96,-34,733853.1149500017
871,-96,-33,733853.1149500017
872,-96,-32,733853.1149500017
873,-96,-31,872961.8136150016
874,-96,-30,822079.7084100021
875,-96,-29,822079.7084100021
876,-96,-28,822079.7084100021
