,DEA2,DEA1,netAsset
78,-100,-22,927938.367120003
79,-100,-21,907025.5369200031
80,-100,-20,907025.5369200031
81,-100,-19,907025.5369200031
82,-100,-18,891459.990340003
83,-100,-17,891459.990340003
84,-100,-16,901815.0961250033
85,-100,-15,872856.5880500032
86,-100,-14,872856.5880500032
87,-100,-13,800337.1404750025
88,-100,-12,793678.3320150021
89,-100,-11,793678.3320150021
90,-100,-10,793678.3320150021
91,-100,-9,793678.3320150021
92,-100,-8,831082.6308150021
93,-100,-7,996657.5105850035
94,-100,-6,996657.5105850035
95,-100,-5,996657.5105850035
96,-100,-4,963363.316175003
97,-100,-3,964996.2329450033
98,-100,-2,949533.4331100035
99,-100,-1,949533.4331100035
100,-100,0,949533.4331100035
101,-100,1,949533.4331100035
102,-100,2,929260.0071300031
103,-100,3,984922.6974850034
104,-100,4,958263.5142950036
105,-100,5,958263.5142950036
106,-100,6,958263.5142950036
107,-100,7,958263.5142950036
108,-100,8,965426.7937150036
109,-100,9,1077105.099575004
110,-100,10,1077520.3816850043
111,-100,11,1054714.3684050045
112,-100,12,1054714.3684050045
113,-100,13,1084622.8029750055
114,-100,14,1084622.8029750055
115,-100,15,1084622.8029750055
116,-100,16,1084622.8029750055
117,-100,17,1084622.8029750055
118,-100,18,1084622.8029750055
119,-100,19,1080523.533970006
120,-100,20,1080523.533970006
121,-100,21,1080523.533970006
122,-100,22,1080523.533970006
123,-100,23,1080523.533970006
124,-100,24,1063508.7509950055
125,-100,25,1063508.7509950055
126,-100,26,1473029.0054750063
127,-100,27,1473029.0054750063
128,-100,28,1473029.0054750063
129,-100,29,1449513.8930900057
130,-100,30,1449513.8930900057
131,-100,31,1420437.833015007
132,-100,32,1476861.5384800066
133,-100,33,1476861.5384800066
134,-100,34,1790600.0996100071
135,-100,35,1790600.0996100071
136,-100,36,1790600.0996100071
137,-100,37,1790600.0996100071
138,-100,38,1790600.0996100071
139,-100,39,1790600.0996100071
140,-100,40,1790600.0996100071
141,-100,41,1790600.0996100071
142,-100,42,1790600.0996100071
143,-100,43,1756179.1680800081
144,-100,44,1756179.1680800081
145,-100,45,1756179.1680800081
146,-100,46,1756179.1680800081
147,-100,47,1756179.1680800081
148,-100,48,1756179.1680800081
149,-100,49,1756179.1680800081
150,-100,50,1756179.1680800081
151,-100,51,1756179.1680800081
152,-100,52,1756179.1680800081
153,-100,53,1756179.1680800081
154,-100,54,1756179.1680800081
155,-100,55,1756179.1680800081
156,-100,56,1772833.5605250073
157,-100,57,1738927.7891050088
158,-100,58,1738927.7891050088
159,-100,59,1738927.7891050088
160,-100,60,1738927.7891050088
161,-100,61,1738927.7891050088
162,-100,62,1738927.7891050088
163,-100,63,1738927.7891050088
164,-100,64,1738927.7891050088
165,-100,65,1738927.7891050088
166,-100,66,1738927.7891050088
167,-100,67,1738927.7891050088
168,-100,68,1738927.7891050088
169,-100,69,1733874.4310900099
170,-100,70,1733874.4310900099
171,-100,71,2061925.4330350114
172,-100,72,2061925.4330350114
173,-100,73,2061925.4330350114
174,-100,74,2061925.4330350114
175,-100,75,2061925.4330350114
176,-100,76,2061925.4330350114
177,-100,77,2061925.4330350114
178,-100,78,2061925.4330350114
179,-100,79,2061925.4330350114
180,-100,80,2061925.4330350114
181,-100,81,2061925.4330350114
182,-100,82,2061925.4330350114
183,-100,83,2061925.4330350114
184,-100,84,2061925.4330350114
185,-100,85,2061925.4330350114
186,-100,86,2061925.4330350114
187,-100,87,2061925.4330350114
188,-100,88,2061925.4330350114
189,-100,89,2061925.4330350114
190,-100,90,2061925.4330350114
191,-100,91,2061925.4330350114
192,-100,92,2061925.4330350114
193,-100,93,2061925.4330350114
194,-100,94,2061925.4330350114
195,-100,95,2061925.4330350114
196,-100,96,2061925.4330350114
197,-100,97,2061925.4330350114
198,-100,98,2061925.4330350114
199,-100,99,2061925.4330350114
200,-100,100,2061925.4330350114
201,-99,-100,828701.4038400004
202,-99,-99,828701.4038400004
203,-99,-98,828701.4038400004
204,-99,-97,828701.4038400004
205,-99,-96,828701.4038400004
206,-99,-95,828701.4038400004
207,-99,-94,828701.4038400004
208,-99,-93,828701.4038400004
209,-99,-92,828701.4038400004
210,-99,-91,828701.4038400004
211,-99,-90,828701.4038400004
212,-99,-89,828701.4038400004
213,-99,-88,828701.4038400004
214,-99,-87,828701.4038400004
215,-99,-86,828701.4038400004
216,-99,-85,828701.4038400004
217,-99,-84,828701.4038400004
218,-99,-83,828701.4038400004
219,-99,-82,862440.0817600007
220,-99,-81,862440.0817600007
221,-99,-80,862440.0817600007
222,-99,-79,862440.0817600007
223,-99,-78,862440.0817600007
224,-99,-77,862440.0817600007
225,-99,-76,862440.0817600007
226,-99,-75,848790.7719000007
227,-99,-74,848790.7719000007
228,-99,-73,848790.7719000007
229,-99,-72,848790.7719000007
230,-99,-71,848790.7719000007
231,-99,-70,937562.7580250008
232,-99,-69,937562.7580250008
233,-99,-68,997459.4544800011
234,-99,-67,997459.4544800011
235,-99,-66,997459.4544800011
236,-99,-65,997459.4544800011
237,-99,-64,997459.4544800011
238,-99,-63,997459.4544800011
239,-99,-62,997459.4544800011
240,-99,-61,997459.4544800011
241,-99,-60,997459.4544800011
242,-99,-59,944078.0989200012
243,-99,-58,907768.0983600012
244,-99,-57,907768.0983600012
245,-99,-56,907768.0983600012
246,-99,-55,907768.0983600012
247,-99,-54,907768.0983600012
248,-99,-53,907768.0983600012
249,-99,-52,907768.0983600012
250,-99,-51,943542.2569800013
251,-99,-50,953217.1257900015
252,-99,-49,953217.1257900015
253,-99,-48,953217.1257900015
254,-99,-47,925670.1329350016
255,-99,-46,925670.1329350016
256,-99,-45,925670.1329350016
257,-99,-44,925670.1329350016
258,-99,-43,925670.1329350016
259,-99,-42,835240.784530002
260,-99,-41,965302.7496850026
261,-99,-40,965302.7496850026
262,-99,-39,941349.4283950031
263,-99,-38,941349.4283950031
264,-99,-37,941349.4283950031
265,-99,-36,941349.4283950031
266,-99,-35,902467.4308400031
267,-99,-34,902467.4308400031
268,-99,-33,902467.4308400031
269,-99,-32,902467.4308400031
270,-99,-31,1073541.6190450033
271,-99,-30,1020988.1937850023
272,-99,-29,1020988.1937850023
273,-99,-28,1020988.1937850023
274,-99,-27,1020988.1937850023
275,-99,-26,1020988.1937850023
276,-99,-25,995306.7412600025
277,-99,-24,927938.367120003
278,-99,-23,927938.367120003
279,-99,-22,927938.367120003
280,-99,-21,907025.5369200031
281,-99,-20,907025.5369200031
282,-99,-19,907025.5369200031
283,-99,-18,891459.990340003
284,-99,-17,891459.990340003
285,-99,-16,901815.0961250033
286,-99,-15,872856.5880500032
287,-99,-14,872856.5880500032
288,-99,-13,800337.1404750025
289,-99,-12,793678.3320150021
290,-99,-11,793678.3320150021
291,-99,-10,793678.3320150021
292,-99,-9,793678.3320150021
293,-99,-8,831082.6308150021
294,-99,-7,996657.5105850035
295,-99,-6,996657.5105850035
296,-99,-5,996657.5105850035
297,-99,-4,963363.316175003
298,-99,-3,964996.2329450033
299,-99,-2,949533.4331100035
300,-99,-1,949533.4331100035
301,-99,0,949533.4331100035
302,-99,1,949533.4331100035
303,-99,2,929260.0071300031
304,-99,3,984922.6974850034
305,-99,4,958263.5142950036
306,-99,5,958263.5142950036
307,-99,6,958263.5142950036
308,-99,7,958263.5142950036
309,-99,8,965426.7937150036
310,-99,9,1077105.099575004
311,-99,10,1077520.3816850043
312,-99,11,1054714.3684050045
313,-99,12,1054714.3684050045
314,-99,13,1084622.8029750055
315,-99,14,1084622.8029750055
316,-99,15,1084622.8029750055
317,-99,16,1084622.8029750055
318,-99,17,1084622.8029750055
319,-99,18,1084622.8029750055
320,-99,19,1080523.533970006
321,-99,20,1080523.533970006
322,-99,21,1080523.533970006
323,-99,22,1080523.533970006
324,-99,23,1080523.533970006
325,-99,24,1063508.7509950055
326,-99,25,1063508.7509950055
327,-99,26,1473029.0054750063
328,-99,27,1473029.0054750063
329,-99,28,1473029.0054750063
330,-99,29,1449513.8930900057
331,-99,30,1449513.8930900057
332,-99,31,1420437.833015007
333,-99,32,1476861.5384800066
334,-99,33,1476861.5384800066
335,-99,34,1790600.0996100071
336,-99,35,1790600.0996100071
337,-99,36,1790600.0996100071
338,-99,37,1790600.0996100071
339,-99,38,1790600.0996100071
340,-99,39,1790600.0996100071
341,-99,40,1790600.0996100071
342,-99,41,1790600.0996100071
343,-99,42,1790600.0996100071
344,-99,43,1756179.1680800081
345,-99,44,1756179.1680800081
346,-99,45,1756179.1680800081
347,-99,46,1756179.1680800081
348,-99,47,1756179.1680800081
349,-99,48,1756179.1680800081
350,-99,49,1756179.1680800081
351,-99,50,1756179.1680800081
352,-99,51,1756179.1680800081
353,-99,52,1756179.1680800081
354,-99,53,1756179.1680800081
355,-99,54,1756179.1680800081
356,-99,55,1756179.1680800081
357,-99,56,1772833.5605250073
358,-99,57,1738927.7891050088
359,-99,58,1738927.7891050088
360,-99,59,1738927.7891050088
361,-99,60,1738927.7891050088
362,-99,61,1738927.7891050088
363,-99,62,1738927.7891050088
364,-99,63,1738927.7891050088
365,-99,64,1738927.7891050088
366,-99,65,1738927.7891050088
367,-99,66,1738927.7891050088
368,-99,67,1738927.7891050088
369,-99,68,1738927.7891050088
370,-99,69,1733874.4310900099
371,-99,70,1733874.4310900099
372,-99,71,2061925.4330350114
373,-99,72,2061925.4330350114
374,-99,73,2061925.4330350114
375,-99,74,2061925.4330350114
376,-99,75,2061925.4330350114
377,-99,76,2061925.4330350114
378,-99,77,2061925.4330350114
379,-99,78,2061925.4330350114
380,-99,79,2061925.4330350114
381,-99,80,2061925.4330350114
382,-99,81,2061925.4330350114
383,-99,82,2061925.4330350114
384,-99,83,2061925.4330350114
385,-99,84,2061925.4330350114
386,-99,85,2061925.4330350114
387,-99,86,2061925.4330350114
388,-99,87,2061925.4330350114
389,-99,88,2061925.4330350114
390,-99,89,2061925.4330350114
391,-99,90,2061925.4330350114
392,-99,91,2061925.4330350114
393,-99,92,2061925.4330350114
394,-99,93,2061925.4330350114
395,-99,94,2061925.4330350114
396,-99,95,2061925.4330350114
397,-99,96,2061925.4330350114
398,-99,97,2061925.4330350114
399,-99,98,2061925.4330350114
400,-99,99,2061925.4330350114
401,-99,100,2061925.4330350114
402,-98,-100,828701.4038400004
403,-98,-99,828701.4038400004
404,-98,-98,828701.4038400004
405,-98,-97,828701.4038400004
406,-98,-96,828701.4038400004
407,-98,-95,828701.4038400004
408,-98,-94,828701.4038400004
409,-98,-93,828701.4038400004
410,-98,-92,828701.4038400004
411,-98,-91,828701.4038400004
412,-98,-90,828701.4038400004
413,-98,-89,828701.4038400004
414,-98,-88,828701.4038400004
415,-98,-87,828701.4038400004
416,-98,-86,828701.4038400004
417,-98,-85,828701.4038400004
418,-98,-84,828701.4038400004
419,-98,-83,828701.4038400004
420,-98,-82,862440.0817600007
421,-98,-81,862440.0817600007
422,-98,-80,862440.0817600007
423,-98,-79,862440.0817600007
424,-98,-78,862440.0817600007
425,-98,-77,862440.0817600007
426,-98,-76,862440.0817600007
427,-98,-75,848790.7719000007
428,-98,-74,848790.7719000007
429,-98,-73,848790.7719000007
430,-98,-72,848790.7719000007
431,-98,-71,848790.7719000007
432,-98,-70,937562.7580250008
433,-98,-69,937562.7580250008
434,-98,-68,997459.4544800011
435,-98,-67,997459.4544800011
436,-98,-66,997459.4544800011
437,-98,-65,997459.4544800011
438,-98,-64,997459.4544800011
439,-98,-63,997459.4544800011
440,-98,-62,997459.4544800011
441,-98,-61,997459.4544800011
442,-98,-60,997459.4544800011
443,-98,-59,944078.0989200012
444,-98,-58,907768.0983600012
445,-98,-57,907768.0983600012
446,-98,-56,907768.0983600012
447,-98,-55,907768.0983600012
448,-98,-54,907768.0983600012
449,-98,-53,907768.0983600012
450,-98,-52,907768.0983600012
451,-98,-51,943542.2569800013
452,-98,-50,953217.1257900015
453,-98,-49,953217.1257900015
454,-98,-48,953217.1257900015
455,-98,-47,925670.1329350016
456,-98,-46,925670.1329350016
457,-98,-45,925670.1329350016
458,-98,-44,925670.1329350016
459,-98,-43,925670.1329350016
460,-98,-42,835240.784530002
461,-98,-41,965302.7496850026
462,-98,-40,965302.7496850026
463,-98,-39,941349.4283950031
464,-98,-38,941349.4283950031
465,-98,-37,941349.4283950031
466,-98,-36,941349.4283950031
467,-98,-35,902467.4308400031
468,-98,-34,902467.4308400031
469,-98,-33,902467.4308400031
470,-98,-32,902467.4308400031
471,-98,-31,1073541.6190450033
472,-98,-30,1020988.1937850023
473,-98,-29,1020988.1937850023
474,-98,-28,1020988.1937850023
475,-98,-27,1020988.1937850023
476,-98,-26,1020988.1937850023
477,-98,-25,995306.7412600025
478,-98,-24,927938.367120003
479,-98,-23,927938.367120003
480,-98,-22,927938.367120003
481,-98,-21,907025.5369200031
482,-98,-20,907025.5369200031
483,-98,-19,907025.5369200031
484,-98,-18,891459.990340003
485,-98,-17,891459.990340003
486,-98,-16,901815.0961250033
487,-98,-15,872856.5880500032
488,-98,-14,872856.5880500032
489,-98,-13,800337.1404750025
490,-98,-12,793678.3320150021
491,-98,-11,793678.3320150021
492,-98,-10,793678.3320150021
493,-98,-9,793678.3320150021
494,-98,-8,831082.6308150021
495,-98,-7,996657.5105850035
496,-98,-6,996657.5105850035
497,-98,-5,996657.5105850035
498,-98,-4,963363.316175003
499,-98,-3,964996.2329450033
500,-98,-2,949533.4331100035
501,-98,-1,949533.4331100035
502,-98,0,949533.4331100035
503,-98,1,949533.4331100035
504,-98,2,929260.0071300031
505,-98,3,984922.6974850034
506,-98,4,958263.5142950036
507,-98,5,958263.5142950036
508,-98,6,958263.5142950036
509,-98,7,958263.5142950036
510,-98,8,965426.7937150036
511,-98,9,1077105.099575004
512,-98,10,1077520.3816850043
513,-98,11,1054714.3684050045
514,-98,12,1054714.3684050045
515,-98,13,1084622.8029750055
516,-98,14,1084622.8029750055
517,-98,15,1084622.8029750055
518,-98,16,1084622.8029750055
519,-98,17,1084622.8029750055
520,-98,18,1084622.8029750055
521,-98,19,1080523.533970006
522,-98,20,1080523.533970006
523,-98,21,1080523.533970006
524,-98,22,1080523.533970006
525,-98,23,1080523.533970006
526,-98,24,1063508.7509950055
527,-98,25,1063508.7509950055
528,-98,26,1473029.0054750063
529,-98,27,1473029.0054750063
530,-98,28,1473029.0054750063
531,-98,29,1449513.8930900057
532,-98,30,1449513.8930900057
533,-98,31,1420437.833015007
534,-98,32,1476861.5384800066
535,-98,33,1476861.5384800066
536,-98,34,1790600.0996100071
537,-98,35,1790600.0996100071
538,-98,36,1790600.0996100071
539,-98,37,1790600.0996100071
540,-98,38,1790600.0996100071
541,-98,39,1790600.0996100071
542,-98,40,1790600.0996100071
543,-98,41,1790600.0996100071
544,-98,42,1790600.0996100071
545,-98,43,1756179.1680800081
546,-98,44,1756179.1680800081
547,-98,45,1756179.1680800081
548,-98,46,1756179.1680800081
549,-98,47,1756179.1680800081
550,-98,48,1756179.1680800081
551,-98,49,1756179.1680800081
552,-98,50,1756179.1680800081
553,-98,51,1756179.1680800081
554,-98,52,1756179.1680800081
555,-98,53,1756179.1680800081
556,-98,54,1756179.1680800081
557,-98,55,1756179.1680800081
558,-98,56,1772833.5605250073
559,-98,57,1738927.7891050088
560,-98,58,1738927.7891050088
561,-98,59,1738927.7891050088
562,-98,60,1738927.7891050088
563,-98,61,1738927.7891050088
564,-98,62,1738927.7891050088
565,-98,63,1738927.7891050088
566,-98,64,1738927.7891050088
567,-98,65,1738927.7891050088
568,-98,66,1738927.7891050088
569,-98,67,1738927.7891050088
570,-98,68,1738927.7891050088
571,-98,69,1733874.4310900099
572,-98,70,1733874.4310900099
573,-98,71,2061925.4330350114
574,-98,72,2061925.4330350114
575,-98,73,2061925.4330350114
576,-98,74,2061925.4330350114
577,-98,75,2061925.4330350114
578,-98,76,2061925.4330350114
579,-98,77,2061925.4330350114
580,-98,78,2061925.4330350114
581,-98,79,2061925.4330350114
582,-98,80,2061925.4330350114
583,-98,81,2061925.4330350114
584,-98,82,2061925.4330350114
585,-98,83,2061925.4330350114
586,-98,84,2061925.4330350114
587,-98,85,2061925.4330350114
588,-98,86,2061925.4330350114
589,-98,87,2061925.4330350114
590,-98,88,2061925.4330350114
591,-98,89,2061925.4330350114
592,-98,90,2061925.4330350114
593,-98,91,2061925.4330350114
594,-98,92,2061925.4330350114
595,-98,93,2061925.4330350114
596,-98,94,2061925.4330350114
597,-98,95,2061925.4330350114
598,-98,96,2061925.4330350114
599,-98,97,2061925.4330350114
600,-98,98,2061925.4330350114
601,-98,99,2061925.4330350114
602,-98,100,2061925.4330350114
603,-97,-100,828701.4038400004
604,-97,-99,828701.4038400004
605,-97,-98,828701.4038400004
606,-97,-97,828701.4038400004
607,-97,-96,828701.4038400004
608,-97,-95,828701.4038400004
609,-97,-94,828701.4038400004
610,-97,-93,828701.4038400004
611,-97,-92,828701.4038400004
612,-97,-91,828701.4038400004
613,-97,-90,828701.4038400004
614,-97,-89,828701.4038400004
615,-97,-88,828701.4038400004
616,-97,-87,828701.4038400004
617,-97,-86,828701.4038400004
618,-97,-85,828701.4038400004
619,-97,-84,828701.4038400004
620,-97,-83,828701.4038400004
621,-97,-82,862440.0817600007
622,-97,-81,862440.0817600007
623,-97,-80,862440.0817600007
624,-97,-79,862440.0817600007
625,-97,-78,862440.0817600007
626,-97,-77,862440.0817600007
627,-97,-76,862440.0817600007
628,-97,-75,848790.7719000007
629,-97,-74,848790.7719000007
630,-97,-73,848790.7719000007
631,-97,-72,848790.7719000007
632,-97,-71,848790.7719000007
633,-97,-70,937562.7580250008
634,-97,-69,937562.7580250008
635,-97,-68,997459.4544800011
636,-97,-67,997459.4544800011
637,-97,-66,997459.4544800011
638,-97,-65,997459.4544800011
639,-97,-64,997459.4544800011
640,-97,-63,997459.4544800011
641,-97,-62,997459.4544800011
642,-97,-61,997459.4544800011
643,-97,-60,997459.4544800011
644,-97,-59,944078.0989200012
645,-97,-58,907768.0983600012
646,-97,-57,907768.0983600012
647,-97,-56,907768.0983600012
648,-97,-55,907768.0983600012
649,-97,-54,907768.0983600012
650,-97,-53,907768.0983600012
651,-97,-52,907768.0983600012
652,-97,-51,943542.2569800013
653,-97,-50,953217.1257900015
654,-97,-49,953217.1257900015
655,-97,-48,953217.1257900015
656,-97,-47,925670.1329350016
657,-97,-46,925670.1329350016
658,-97,-45,925670.1329350016
659,-97,-44,925670.1329350016
660,-97,-43,925670.1329350016
661,-97,-42,835240.784530002
662,-97,-41,965302.7496850026
663,-97,-40,965302.7496850026
664,-97,-39,941349.4283950031
665,-97,-38,941349.4283950031
666,-97,-37,941349.4283950031
667,-97,-36,941349.4283950031
668,-97,-35,902467.4308400031
669,-97,-34,902467.4308400031
670,-97,-33,902467.4308400031
671,-97,-32,902467.4308400031
672,-97,-31,1073541.6190450033
673,-97,-30,1020988.1937850023
674,-97,-29,1020988.1937850023
675,-97,-28,1020988.1937850023
676,-97,-27,1020988.1937850023
677,-97,-26,1020988.1937850023
678,-97,-25,995306.7412600025
679,-97,-24,927938.367120003
680,-97,-23,927938.367120003
681,-97,-22,927938.367120003
682,-97,-21,907025.5369200031
683,-97,-20,907025.5369200031
684,-97,-19,907025.5369200031
685,-97,-18,891459.990340003
686,-97,-17,891459.990340003
687,-97,-16,901815.0961250033
688,-97,-15,872856.5880500032
689,-97,-14,872856.5880500032
690,-97,-13,800337.1404750025
691,-97,-12,793678.3320150021
692,-97,-11,793678.3320150021
693,-97,-10,793678.3320150021
694,-97,-9,793678.3320150021
695,-97,-8,831082.6308150021
696,-97,-7,996657.5105850035
697,-97,-6,996657.5105850035
698,-97,-5,996657.5105850035
699,-97,-4,963363.316175003
700,-97,-3,964996.2329450033
701,-97,-2,949533.4331100035
702,-97,-1,949533.4331100035
703,-97,0,949533.4331100035
704,-97,1,949533.4331100035
705,-97,2,929260.0071300031
706,-97,3,984922.6974850034
707,-97,4,958263.5142950036
708,-97,5,958263.5142950036
709,-97,6,958263.5142950036
710,-97,7,958263.5142950036
711,-97,8,965426.7937150036
712,-97,9,1077105.099575004
713,-97,10,1077520.3816850043
714,-97,11,1054714.3684050045
715,-97,12,1054714.3684050045
716,-97,13,1084622.8029750055
717,-97,14,1084622.8029750055
718,-97,15,1084622.8029750055
719,-97,16,1084622.8029750055
720,-97,17,1084622.8029750055
721,-97,18,1084622.8029750055
722,-97,19,1080523.533970006
723,-97,20,1080523.533970006
724,-97,21,1080523.533970006
725,-97,22,1080523.533970006
726,-97,23,1080523.533970006
727,-97,24,1063508.7509950055
728,-97,25,1063508.7509950055
729,-97,26,1473029.0054750063
730,-97,27,1473029.0054750063
731,-97,28,1473029.0054750063
732,-97,29,1449513.8930900057
733,-97,30,1449513.8930900057
734,-97,31,1420437.833015007
735,-97,32,1476861.5384800066
736,-97,33,1476861.5384800066
737,-97,34,1790600.0996100071
738,-97,35,1790600.0996100071
739,-97,36,1790600.0996100071
740,-97,37,1790600.0996100071
741,-97,38,1790600.0996100071
742,-97,39,1790600.0996100071
743,-97,40,1790600.0996100071
744,-97,41,1790600.0996100071
745,-97,42,1790600.0996100071
746,-97,43,1756179.1680800081
747,-97,44,1756179.1680800081
748,-97,45,1756179.1680800081
749,-97,46,1756179.1680800081
750,-97,47,1756179.1680800081
751,-97,48,1756179.1680800081
752,-97,49,1756179.1680800081
753,-97,50,1756179.1680800081
754,-97,51,1756179.1680800081
755,-97,52,1756179.1680800081
756,-97,53,1756179.1680800081
757,-97,54,1756179.1680800081
758,-97,55,1756179.1680800081
759,-97,56,1772833.5605250073
760,-97,57,1738927.7891050088
761,-97,58,1738927.7891050088
762,-97,59,1738927.7891050088
763,-97,60,1738927.7891050088
764,-97,61,1738927.7891050088
765,-97,62,1738927.7891050088
766,-97,63,1738927.7891050088
767,-97,64,1738927.7891050088
768,-97,65,1738927.7891050088
769,-97,66,1738927.7891050088
770,-97,67,1738927.7891050088
771,-97,68,1738927.7891050088
772,-97,69,1733874.4310900099
773,-97,70,1733874.4310900099
774,-97,71,2061925.4330350114
775,-97,72,2061925.4330350114
776,-97,73,2061925.4330350114
777,-97,74,2061925.4330350114
778,-97,75,2061925.4330350114
779,-97,76,2061925.4330350114
780,-97,77,2061925.4330350114
781,-97,78,2061925.4330350114
782,-97,79,2061925.4330350114
783,-97,80,2061925.4330350114
784,-97,81,2061925.4330350114
785,-97,82,2061925.4330350114
786,-97,83,2061925.4330350114
787,-97,84,2061925.4330350114
788,-97,85,2061925.4330350114
789,-97,86,2061925.4330350114
790,-97,87,2061925.4330350114
791,-97,88,2061925.4330350114
792,-97,89,2061925.4330350114
793,-97,90,2061925.4330350114
794,-97,91,2061925.4330350114
795,-97,92,2061925.4330350114
796,-97,93,2061925.4330350114
797,-97,94,2061925.4330350114
798,-97,95,2061925.4330350114
799,-97,96,2061925.4330350114
800,-97,97,2061925.4330350114
801,-97,98,2061925.4330350114
802,-97,99,2061925.4330350114
803,-97,100,2061925.4330350114
804,-96,-100,828701.4038400004
805,-96,-99,828701.4038400004
806,-96,-98,828701.4038400004
807,-96,-97,828701.4038400004
808,-96,-96,828701.4038400004
809,-96,-95,828701.4038400004
810,-96,-94,828701.4038400004
811,-96,-93,828701.4038400004
812,-96,-92,828701.4038400004
813,-96,-91,828701.4038400004
814,-96,-90,828701.4038400004
815,-96,-89,828701.4038400004
816,-96,-88,828701.4038400004
817,-96,-87,828701.4038400004
818,-96,-86,828701.4038400004
819,-96,-85,828701.4038400004
820,-96,-84,828701.4038400004
821,-96,-83,828701.4038400004
822,-96,-82,862440.0817600007
823,-96,-81,862440.0817600007
824,-96,-80,862440.0817600007
825,-96,-79,862440.0817600007
826,-96,-78,862440.0817600007
827,-96,-77,862440.0817600007
828,-96,-76,862440.0817600007
829,-96,-75,848790.7719000007
830,-96,-74,848790.7719000007
831,-96,-73,848790.7719000007
832,-96,-72,848790.7719000007
833,-96,-71,848790.7719000007
834,-96,-70,937562.7580250008
835,-96,-69,937562.7580250008
836,-96,-68,997459.4544800011
837,-96,-67,997459.4544800011
838,-96,-66,997459.4544800011
839,-96,-65,997459.4544800011
840,-96,-64,997459.4544800011
841,-96,-63,997459.4544800011
842,-96,-62,997459.4544800011
843,-96,-61,997459.4544800011
844,-96,-60,997459.4544800011
845,-96,-59,944078.0989200012
846,-96,-58,907768.0983600012
847,-96,-57,907768.0983600012
848,-96,-56,907768.0983600012
849,-96,-55,907768.0983600012
850,-96,-54,907768.0983600012
851,-96,-53,907768.0983600012
852,-96,-52,907768.0983600012
853,-96,-51,943542.2569800013
854,-96,-50,953217.1257900015
855,-96,-49,953217.1257900015
856,-96,-48,953217.1257900015
857,-96,-47,925670.1329350016
858,-96,-46,925670.1329350016
859,-96,-45,925670.1329350016
860,-96,-44,925670.1329350016
861,-96,-43,925670.1329350016
862,-96,-42,835240.784530002
863,-96,-41,965302.7496850026
864,-96,-40,965302.7496850026
865,-96,-39,941349.4283950031
866,-96,-38,941349.4283950031
867,-96,-37,941349.4283950031
868,-96,-36,941349.4283950031
869,-96,-35,902467.4308400031
870,-96,-34,902467.4308400031
871,-96,-33,902467.4308400031
872,-96,-32,902467.4308400031
873,-96,-31,1073541.6190450033
874,-96,-30,1020988.1937850023
875,-96,-29,1020988.1937850023
876,-96,-28,1020988.1937850023
