,DEA2,DEA1,netAsset
99,-100,-1,671035.7854300048
100,-100,0,671035.7854300048
101,-100,1,671035.7854300048
102,-100,2,656553.6941750037
103,-100,3,696464.1258700042
104,-100,4,677575.7885450049
105,-100,5,677575.7885450049
106,-100,6,677575.7885450049
107,-100,7,677575.7885450049
108,-100,8,683381.0547300044
109,-100,9,683381.0547300044
110,-100,10,683689.1210300043
111,-100,11,668337.5397700042
112,-100,12,659887.6959700044
113,-100,13,673370.9960000052
114,-100,14,673370.9960000052
115,-100,15,669521.3680150049
116,-100,16,673310.4384850053
117,-100,17,673310.4384850053
118,-100,18,673310.4384850053
119,-100,19,704083.8263650063
120,-100,20,704083.8263650063
121,-100,21,704083.8263650063
122,-100,22,704083.8263650063
123,-100,23,704083.8263650063
124,-100,24,693478.0950300057
125,-100,25,693478.0950300057
126,-100,26,898511.5689400069
127,-100,27,898511.5689400069
128,-100,28,898511.5689400069
129,-100,29,898511.5689400069
130,-100,30,898511.5689400069
131,-100,31,898511.5689400069
132,-100,32,934126.1622100063
133,-100,33,934126.1622100063
134,-100,34,1133593.2853850091
135,-100,35,1133593.2853850091
136,-100,36,1133593.2853850091
137,-100,37,1133593.2853850091
138,-100,38,1133593.2853850091
139,-100,39,1133593.2853850091
140,-100,40,1121141.1520800097
141,-100,41,1121141.1520800097
142,-100,42,1121141.1520800097
143,-100,43,1121141.1520800097
144,-100,44,1121141.1520800097
145,-100,45,1121141.1520800097
146,-100,46,1121141.1520800097
147,-100,47,1121141.1520800097
148,-100,48,1121141.1520800097
149,-100,49,1121141.1520800097
150,-100,50,1121141.1520800097
151,-100,51,1121141.1520800097
152,-100,52,1121141.1520800097
153,-100,53,1121141.1520800097
154,-100,54,1121141.1520800097
155,-100,55,1121141.1520800097
156,-100,56,1121141.1520800097
157,-100,57,1121141.1520800097
158,-100,58,1121141.1520800097
159,-100,59,1121141.1520800097
160,-100,60,1121141.1520800097
161,-100,61,1121141.1520800097
162,-100,62,1121141.1520800097
163,-100,63,1121141.1520800097
164,-100,64,1121141.1520800097
165,-100,65,1121141.1520800097
166,-100,66,1121141.1520800097
167,-100,67,1121141.1520800097
168,-100,68,1121141.1520800097
169,-100,69,1118004.2859350084
170,-100,70,1118004.2859350084
171,-100,71,1118004.2859350084
172,-100,72,1118004.2859350084
173,-100,73,1118004.2859350084
174,-100,74,1118004.2859350084
175,-100,75,1118004.2859350084
176,-100,76,1118004.2859350084
177,-100,77,1118004.2859350084
178,-100,78,1118004.2859350084
179,-100,79,1118004.2859350084
180,-100,80,1118004.2859350084
181,-100,81,1118004.2859350084
182,-100,82,1118004.2859350084
183,-100,83,1118004.2859350084
184,-100,84,1118004.2859350084
185,-100,85,1118004.2859350084
186,-100,86,1118004.2859350084
187,-100,87,1118004.2859350084
188,-100,88,1118004.2859350084
189,-100,89,1118004.2859350084
190,-100,90,1118004.2859350084
191,-100,91,1118004.2859350084
192,-100,92,1118004.2859350084
193,-100,93,1118004.2859350084
194,-100,94,1118004.2859350084
195,-100,95,1118004.2859350084
196,-100,96,1118004.2859350084
197,-100,97,1118004.2859350084
198,-100,98,1118004.2859350084
199,-100,99,1118004.2859350084
200,-100,100,1118004.2859350084
201,-99,-100,965086.1309600002
202,-99,-99,965086.1309600002
203,-99,-98,938521.4657350003
204,-99,-97,938521.4657350003
205,-99,-96,938521.4657350003
206,-99,-95,938521.4657350003
207,-99,-94,938521.4657350003
208,-99,-93,938521.4657350003
209,-99,-92,938521.4657350003
210,-99,-91,938521.4657350003
211,-99,-90,938521.4657350003
212,-99,-89,938521.4657350003
213,-99,-88,938521.4657350003
214,-99,-87,938521.4657350003
215,-99,-86,938521.4657350003
216,-99,-85,938521.4657350003
217,-99,-84,938521.4657350003
218,-99,-83,938521.4657350003
219,-99,-82,976973.4951500004
220,-99,-81,976973.4951500004
221,-99,-80,976973.4951500004
222,-99,-79,976973.4951500004
223,-99,-78,976973.4951500004
224,-99,-77,976973.4951500004
225,-99,-76,976973.4951500004
226,-99,-75,976973.4951500004
227,-99,-74,976973.4951500004
228,-99,-73,976973.4951500004
229,-99,-72,976973.4951500004
230,-99,-71,976973.4951500004
231,-99,-70,1079812.03611
232,-99,-69,1079812.03611
233,-99,-68,1079812.03611
234,-99,-67,1079812.03611
235,-99,-66,1079812.03611
236,-99,-65,1079812.03611
237,-99,-64,1079812.03611
238,-99,-63,1079812.03611
239,-99,-62,1079812.03611
240,-99,-61,1079812.03611
241,-99,-60,1079812.03611
242,-99,-59,1022229.2938800007
243,-99,-58,979392.773445001
244,-99,-57,979392.773445001
245,-99,-56,979392.773445001
246,-99,-55,979392.773445001
247,-99,-54,979392.773445001
248,-99,-53,967477.7440950011
249,-99,-52,967477.7440950011
250,-99,-51,973342.1316150015
251,-99,-50,983413.8149750015
252,-99,-49,983413.8149750015
253,-99,-48,983413.8149750015
254,-99,-47,955531.0939250024
255,-99,-46,955531.0939250024
256,-99,-45,955531.0939250024
257,-99,-44,955531.0939250024
258,-99,-43,920679.5768950025
259,-99,-42,830758.3864100022
260,-99,-41,761704.8451650026
261,-99,-40,727160.5813750027
262,-99,-39,709447.4902700024
263,-99,-38,709447.4902700024
264,-99,-37,667777.9640600024
265,-99,-36,667777.9640600024
266,-99,-35,640471.4198800026
267,-99,-34,640471.4198800026
268,-99,-33,640471.4198800026
269,-99,-32,640471.4198800026
270,-99,-31,761613.1898400034
271,-99,-30,768750.1346450034
272,-99,-29,768750.1346450034
273,-99,-28,780748.5950200037
274,-99,-27,780748.5950200037
275,-99,-26,780748.5950200037
276,-99,-25,761247.1986550036
277,-99,-24,709346.2398300023
278,-99,-23,709346.2398300023
279,-99,-22,709346.2398300023
280,-99,-21,738263.3705150028
281,-99,-20,738263.3705150028
282,-99,-19,738263.3705150028
283,-99,-18,725327.9784050024
284,-99,-17,725327.9784050024
285,-99,-16,733991.7673650036
286,-99,-15,725662.7081500035
287,-99,-14,715663.7941350037
288,-99,-13,680982.7355950039
289,-99,-12,675128.7839600032
290,-99,-11,675128.7839600032
291,-99,-10,675128.7839600032
292,-99,-9,652109.9223500033
293,-99,-8,682709.4093600038
294,-99,-7,682709.4093600038
295,-99,-6,671631.8125800039
296,-99,-5,671631.8125800039
297,-99,-4,671631.8125800039
298,-99,-3,659914.809465004
299,-99,-2,649243.0456200043
300,-99,-1,671035.7854300048
301,-99,0,671035.7854300048
302,-99,1,671035.7854300048
303,-99,2,656553.6941750037
304,-99,3,696464.1258700042
305,-99,4,677575.7885450049
306,-99,5,677575.7885450049
307,-99,6,677575.7885450049
308,-99,7,677575.7885450049
309,-99,8,683381.0547300044
310,-99,9,683381.0547300044
311,-99,10,683689.1210300043
312,-99,11,668337.5397700042
313,-99,12,659887.6959700044
314,-99,13,673370.9960000052
315,-99,14,673370.9960000052
316,-99,15,669521.3680150049
317,-99,16,673310.4384850053
318,-99,17,673310.4384850053
319,-99,18,673310.4384850053
320,-99,19,704083.8263650063
321,-99,20,704083.8263650063
322,-99,21,704083.8263650063
323,-99,22,704083.8263650063
324,-99,23,704083.8263650063
325,-99,24,693478.0950300057
326,-99,25,693478.0950300057
327,-99,26,898511.5689400069
328,-99,27,898511.5689400069
329,-99,28,898511.5689400069
330,-99,29,898511.5689400069
331,-99,30,898511.5689400069
332,-99,31,898511.5689400069
333,-99,32,934126.1622100063
334,-99,33,934126.1622100063
335,-99,34,1133593.2853850091
336,-99,35,1133593.2853850091
337,-99,36,1133593.2853850091
338,-99,37,1133593.2853850091
339,-99,38,1133593.2853850091
340,-99,39,1133593.2853850091
341,-99,40,1121141.1520800097
342,-99,41,1121141.1520800097
343,-99,42,1121141.1520800097
344,-99,43,1121141.1520800097
345,-99,44,1121141.1520800097
346,-99,45,1121141.1520800097
347,-99,46,1121141.1520800097
348,-99,47,1121141.1520800097
349,-99,48,1121141.1520800097
350,-99,49,1121141.1520800097
351,-99,50,1121141.1520800097
352,-99,51,1121141.1520800097
353,-99,52,1121141.1520800097
354,-99,53,1121141.1520800097
355,-99,54,1121141.1520800097
356,-99,55,1121141.1520800097
357,-99,56,1121141.1520800097
358,-99,57,1121141.1520800097
359,-99,58,1121141.1520800097
360,-99,59,1121141.1520800097
361,-99,60,1121141.1520800097
362,-99,61,1121141.1520800097
363,-99,62,1121141.1520800097
364,-99,63,1121141.1520800097
365,-99,64,1121141.1520800097
366,-99,65,1121141.1520800097
367,-99,66,1121141.1520800097
368,-99,67,1121141.1520800097
369,-99,68,1121141.1520800097
370,-99,69,1118004.2859350084
371,-99,70,1118004.2859350084
372,-99,71,1118004.2859350084
373,-99,72,1118004.2859350084
374,-99,73,1118004.2859350084
375,-99,74,1118004.2859350084
376,-99,75,1118004.2859350084
377,-99,76,1118004.2859350084
378,-99,77,1118004.2859350084
379,-99,78,1118004.2859350084
380,-99,79,1118004.2859350084
381,-99,80,1118004.2859350084
382,-99,81,1118004.2859350084
383,-99,82,1118004.2859350084
384,-99,83,1118004.2859350084
385,-99,84,1118004.2859350084
386,-99,85,1118004.2859350084
387,-99,86,1118004.2859350084
388,-99,87,1118004.2859350084
389,-99,88,1118004.2859350084
390,-99,89,1118004.2859350084
391,-99,90,1118004.2859350084
392,-99,91,1118004.2859350084
393,-99,92,1118004.2859350084
394,-99,93,1118004.2859350084
395,-99,94,1118004.2859350084
396,-99,95,1118004.2859350084
397,-99,96,1118004.2859350084
398,-99,97,1118004.2859350084
399,-99,98,1118004.2859350084
400,-99,99,1118004.2859350084
401,-99,100,1118004.2859350084
402,-98,-100,965086.1309600002
403,-98,-99,965086.1309600002
404,-98,-98,938521.4657350003
405,-98,-97,938521.4657350003
406,-98,-96,938521.4657350003
407,-98,-95,938521.4657350003
408,-98,-94,938521.4657350003
409,-98,-93,938521.4657350003
410,-98,-92,938521.4657350003
411,-98,-91,938521.4657350003
412,-98,-90,938521.4657350003
413,-98,-89,938521.4657350003
414,-98,-88,938521.4657350003
415,-98,-87,938521.4657350003
416,-98,-86,938521.4657350003
417,-98,-85,938521.4657350003
418,-98,-84,938521.4657350003
419,-98,-83,938521.4657350003
420,-98,-82,976973.4951500004
421,-98,-81,976973.4951500004
422,-98,-80,976973.4951500004
423,-98,-79,976973.4951500004
424,-98,-78,976973.4951500004
425,-98,-77,976973.4951500004
426,-98,-76,976973.4951500004
427,-98,-75,976973.4951500004
428,-98,-74,976973.4951500004
429,-98,-73,976973.4951500004
430,-98,-72,976973.4951500004
431,-98,-71,976973.4951500004
432,-98,-70,1079812.03611
433,-98,-69,1079812.03611
434,-98,-68,1079812.03611
435,-98,-67,1079812.03611
436,-98,-66,1079812.03611
437,-98,-65,1079812.03611
438,-98,-64,1079812.03611
439,-98,-63,1079812.03611
440,-98,-62,1079812.03611
441,-98,-61,1079812.03611
442,-98,-60,1079812.03611
443,-98,-59,1022229.2938800007
444,-98,-58,979392.773445001
445,-98,-57,979392.773445001
446,-98,-56,979392.773445001
447,-98,-55,979392.773445001
448,-98,-54,979392.773445001
449,-98,-53,967477.7440950011
450,-98,-52,967477.7440950011
451,-98,-51,973342.1316150015
452,-98,-50,983413.8149750015
453,-98,-49,983413.8149750015
454,-98,-48,983413.8149750015
455,-98,-47,955531.0939250024
456,-98,-46,955531.0939250024
457,-98,-45,955531.0939250024
458,-98,-44,955531.0939250024
459,-98,-43,920679.5768950025
460,-98,-42,830758.3864100022
461,-98,-41,761704.8451650026
462,-98,-40,727160.5813750027
463,-98,-39,709447.4902700024
464,-98,-38,709447.4902700024
465,-98,-37,667777.9640600024
466,-98,-36,667777.9640600024
467,-98,-35,640471.4198800026
468,-98,-34,640471.4198800026
469,-98,-33,640471.4198800026
470,-98,-32,640471.4198800026
471,-98,-31,761613.1898400034
472,-98,-30,768750.1346450034
473,-98,-29,768750.1346450034
474,-98,-28,780748.5950200037
475,-98,-27,780748.5950200037
476,-98,-26,780748.5950200037
477,-98,-25,761247.1986550036
478,-98,-24,709346.2398300023
479,-98,-23,709346.2398300023
480,-98,-22,709346.2398300023
481,-98,-21,738263.3705150028
482,-98,-20,738263.3705150028
483,-98,-19,738263.3705150028
484,-98,-18,725327.9784050024
485,-98,-17,725327.9784050024
486,-98,-16,733991.7673650036
487,-98,-15,725662.7081500035
488,-98,-14,715663.7941350037
489,-98,-13,680982.7355950039
490,-98,-12,675128.7839600032
491,-98,-11,675128.7839600032
492,-98,-10,675128.7839600032
493,-98,-9,652109.9223500033
494,-98,-8,682709.4093600038
495,-98,-7,682709.4093600038
496,-98,-6,671631.8125800039
497,-98,-5,671631.8125800039
498,-98,-4,671631.8125800039
499,-98,-3,659914.809465004
500,-98,-2,649243.0456200043
501,-98,-1,671035.7854300048
502,-98,0,671035.7854300048
503,-98,1,671035.7854300048
504,-98,2,656553.6941750037
505,-98,3,696464.1258700042
506,-98,4,677575.7885450049
507,-98,5,677575.7885450049
508,-98,6,677575.7885450049
509,-98,7,677575.7885450049
510,-98,8,683381.0547300044
511,-98,9,683381.0547300044
512,-98,10,683689.1210300043
513,-98,11,668337.5397700042
514,-98,12,659887.6959700044
515,-98,13,673370.9960000052
516,-98,14,673370.9960000052
517,-98,15,669521.3680150049
518,-98,16,673310.4384850053
519,-98,17,673310.4384850053
520,-98,18,673310.4384850053
521,-98,19,704083.8263650063
522,-98,20,704083.8263650063
523,-98,21,704083.8263650063
524,-98,22,704083.8263650063
525,-98,23,704083.8263650063
526,-98,24,693478.0950300057
527,-98,25,693478.0950300057
528,-98,26,898511.5689400069
529,-98,27,898511.5689400069
530,-98,28,898511.5689400069
531,-98,29,898511.5689400069
532,-98,30,898511.5689400069
533,-98,31,898511.5689400069
534,-98,32,934126.1622100063
535,-98,33,934126.1622100063
536,-98,34,1133593.2853850091
537,-98,35,1133593.2853850091
538,-98,36,1133593.2853850091
539,-98,37,1133593.2853850091
540,-98,38,1133593.2853850091
541,-98,39,1133593.2853850091
542,-98,40,1121141.1520800097
543,-98,41,1121141.1520800097
544,-98,42,1121141.1520800097
545,-98,43,1121141.1520800097
546,-98,44,1121141.1520800097
547,-98,45,1121141.1520800097
548,-98,46,1121141.1520800097
549,-98,47,1121141.1520800097
550,-98,48,1121141.1520800097
551,-98,49,1121141.1520800097
552,-98,50,1121141.1520800097
553,-98,51,1121141.1520800097
554,-98,52,1121141.1520800097
555,-98,53,1121141.1520800097
556,-98,54,1121141.1520800097
557,-98,55,1121141.1520800097
558,-98,56,1121141.1520800097
559,-98,57,1121141.1520800097
560,-98,58,1121141.1520800097
561,-98,59,1121141.1520800097
562,-98,60,1121141.1520800097
563,-98,61,1121141.1520800097
564,-98,62,1121141.1520800097
565,-98,63,1121141.1520800097
566,-98,64,1121141.1520800097
567,-98,65,1121141.1520800097
568,-98,66,1121141.1520800097
569,-98,67,1121141.1520800097
570,-98,68,1121141.1520800097
571,-98,69,1118004.2859350084
572,-98,70,1118004.2859350084
573,-98,71,1118004.2859350084
574,-98,72,1118004.2859350084
575,-98,73,1118004.2859350084
576,-98,74,1118004.2859350084
577,-98,75,1118004.2859350084
578,-98,76,1118004.2859350084
579,-98,77,1118004.2859350084
580,-98,78,1118004.2859350084
581,-98,79,1118004.2859350084
582,-98,80,1118004.2859350084
583,-98,81,1118004.2859350084
584,-98,82,1118004.2859350084
585,-98,83,1118004.2859350084
586,-98,84,1118004.2859350084
587,-98,85,1118004.2859350084
588,-98,86,1118004.2859350084
589,-98,87,1118004.2859350084
590,-98,88,1118004.2859350084
591,-98,89,1118004.2859350084
592,-98,90,1118004.2859350084
593,-98,91,1118004.2859350084
594,-98,92,1118004.2859350084
595,-98,93,1118004.2859350084
596,-98,94,1118004.2859350084
597,-98,95,1118004.2859350084
598,-98,96,1118004.2859350084
599,-98,97,1118004.2859350084
600,-98,98,1118004.2859350084
601,-98,99,1118004.2859350084
602,-98,100,1118004.2859350084
603,-97,-100,965086.1309600002
604,-97,-99,965086.1309600002
605,-97,-98,938521.4657350003
606,-97,-97,938521.4657350003
607,-97,-96,938521.4657350003
608,-97,-95,938521.4657350003
609,-97,-94,938521.4657350003
610,-97,-93,938521.4657350003
611,-97,-92,938521.4657350003
612,-97,-91,938521.4657350003
613,-97,-90,938521.4657350003
614,-97,-89,938521.4657350003
615,-97,-88,938521.4657350003
616,-97,-87,938521.4657350003
617,-97,-86,938521.4657350003
618,-97,-85,938521.4657350003
619,-97,-84,938521.4657350003
620,-97,-83,938521.4657350003
621,-97,-82,976973.4951500004
622,-97,-81,976973.4951500004
623,-97,-80,976973.4951500004
624,-97,-79,976973.4951500004
625,-97,-78,976973.4951500004
626,-97,-77,976973.4951500004
627,-97,-76,976973.4951500004
628,-97,-75,976973.4951500004
629,-97,-74,976973.4951500004
630,-97,-73,976973.4951500004
631,-97,-72,976973.4951500004
632,-97,-71,976973.4951500004
633,-97,-70,1079812.03611
634,-97,-69,1079812.03611
635,-97,-68,1079812.03611
636,-97,-67,1079812.03611
637,-97,-66,1079812.03611
638,-97,-65,1079812.03611
639,-97,-64,1079812.03611
640,-97,-63,1079812.03611
641,-97,-62,1079812.03611
642,-97,-61,1079812.03611
643,-97,-60,1079812.03611
644,-97,-59,1022229.2938800007
645,-97,-58,979392.773445001
646,-97,-57,979392.773445001
647,-97,-56,979392.773445001
648,-97,-55,979392.773445001
649,-97,-54,979392.773445001
650,-97,-53,967477.7440950011
651,-97,-52,967477.7440950011
652,-97,-51,973342.1316150015
653,-97,-50,983413.8149750015
654,-97,-49,983413.8149750015
655,-97,-48,983413.8149750015
656,-97,-47,955531.0939250024
657,-97,-46,955531.0939250024
658,-97,-45,955531.0939250024
659,-97,-44,955531.0939250024
660,-97,-43,920679.5768950025
661,-97,-42,830758.3864100022
662,-97,-41,761704.8451650026
663,-97,-40,727160.5813750027
664,-97,-39,709447.4902700024
665,-97,-38,709447.4902700024
666,-97,-37,667777.9640600024
667,-97,-36,667777.9640600024
668,-97,-35,640471.4198800026
669,-97,-34,640471.4198800026
670,-97,-33,640471.4198800026
671,-97,-32,640471.4198800026
672,-97,-31,761613.1898400034
673,-97,-30,768750.1346450034
674,-97,-29,768750.1346450034
675,-97,-28,780748.5950200037
676,-97,-27,780748.5950200037
677,-97,-26,780748.5950200037
678,-97,-25,761247.1986550036
679,-97,-24,709346.2398300023
680,-97,-23,709346.2398300023
681,-97,-22,709346.2398300023
682,-97,-21,738263.3705150028
683,-97,-20,738263.3705150028
684,-97,-19,738263.3705150028
685,-97,-18,725327.9784050024
686,-97,-17,725327.9784050024
687,-97,-16,733991.7673650036
688,-97,-15,725662.7081500035
689,-97,-14,715663.7941350037
690,-97,-13,680982.7355950039
691,-97,-12,675128.7839600032
692,-97,-11,675128.7839600032
693,-97,-10,675128.7839600032
694,-97,-9,652109.9223500033
695,-97,-8,682709.4093600038
696,-97,-7,682709.4093600038
697,-97,-6,671631.8125800039
698,-97,-5,671631.8125800039
699,-97,-4,671631.8125800039
700,-97,-3,659914.809465004
701,-97,-2,649243.0456200043
702,-97,-1,671035.7854300048
703,-97,0,671035.7854300048
704,-97,1,671035.7854300048
705,-97,2,656553.6941750037
706,-97,3,696464.1258700042
707,-97,4,677575.7885450049
708,-97,5,677575.7885450049
709,-97,6,677575.7885450049
710,-97,7,677575.7885450049
711,-97,8,683381.0547300044
712,-97,9,683381.0547300044
713,-97,10,683689.1210300043
714,-97,11,668337.5397700042
715,-97,12,659887.6959700044
716,-97,13,673370.9960000052
717,-97,14,673370.9960000052
718,-97,15,669521.3680150049
719,-97,16,673310.4384850053
720,-97,17,673310.4384850053
721,-97,18,673310.4384850053
722,-97,19,704083.8263650063
723,-97,20,704083.8263650063
724,-97,21,704083.8263650063
725,-97,22,704083.8263650063
726,-97,23,704083.8263650063
727,-97,24,693478.0950300057
728,-97,25,693478.0950300057
729,-97,26,898511.5689400069
730,-97,27,898511.5689400069
731,-97,28,898511.5689400069
732,-97,29,898511.5689400069
733,-97,30,898511.5689400069
734,-97,31,898511.5689400069
735,-97,32,934126.1622100063
736,-97,33,934126.1622100063
737,-97,34,1133593.2853850091
738,-97,35,1133593.2853850091
739,-97,36,1133593.2853850091
740,-97,37,1133593.2853850091
741,-97,38,1133593.2853850091
742,-97,39,1133593.2853850091
743,-97,40,1121141.1520800097
744,-97,41,1121141.1520800097
745,-97,42,1121141.1520800097
746,-97,43,1121141.1520800097
747,-97,44,1121141.1520800097
748,-97,45,1121141.1520800097
749,-97,46,1121141.1520800097
750,-97,47,1121141.1520800097
751,-97,48,1121141.1520800097
752,-97,49,1121141.1520800097
753,-97,50,1121141.1520800097
754,-97,51,1121141.1520800097
755,-97,52,1121141.1520800097
756,-97,53,1121141.1520800097
757,-97,54,1121141.1520800097
758,-97,55,1121141.1520800097
759,-97,56,1121141.1520800097
760,-97,57,1121141.1520800097
761,-97,58,1121141.1520800097
762,-97,59,1121141.1520800097
763,-97,60,1121141.1520800097
764,-97,61,1121141.1520800097
765,-97,62,1121141.1520800097
766,-97,63,1121141.1520800097
767,-97,64,1121141.1520800097
768,-97,65,1121141.1520800097
769,-97,66,1121141.1520800097
770,-97,67,1121141.1520800097
771,-97,68,1121141.1520800097
772,-97,69,1118004.2859350084
773,-97,70,1118004.2859350084
774,-97,71,1118004.2859350084
775,-97,72,1118004.2859350084
776,-97,73,1118004.2859350084
777,-97,74,1118004.2859350084
778,-97,75,1118004.2859350084
779,-97,76,1118004.2859350084
780,-97,77,1118004.2859350084
781,-97,78,1118004.2859350084
782,-97,79,1118004.2859350084
783,-97,80,1118004.2859350084
784,-97,81,1118004.2859350084
785,-97,82,1118004.2859350084
786,-97,83,1118004.2859350084
787,-97,84,1118004.2859350084
788,-97,85,1118004.2859350084
789,-97,86,1118004.2859350084
790,-97,87,1118004.2859350084
791,-97,88,1118004.2859350084
792,-97,89,1118004.2859350084
793,-97,90,1118004.2859350084
794,-97,91,1118004.2859350084
795,-97,92,1118004.2859350084
796,-97,93,1118004.2859350084
797,-97,94,1118004.2859350084
798,-97,95,1118004.2859350084
799,-97,96,1118004.2859350084
800,-97,97,1118004.2859350084
801,-97,98,1118004.2859350084
802,-97,99,1118004.2859350084
803,-97,100,1118004.2859350084
804,-96,-100,965086.1309600002
805,-96,-99,965086.1309600002
806,-96,-98,938521.4657350003
807,-96,-97,938521.4657350003
808,-96,-96,938521.4657350003
809,-96,-95,938521.4657350003
810,-96,-94,938521.4657350003
811,-96,-93,938521.4657350003
812,-96,-92,938521.4657350003
813,-96,-91,938521.4657350003
814,-96,-90,938521.4657350003
815,-96,-89,938521.4657350003
816,-96,-88,938521.4657350003
817,-96,-87,938521.4657350003
818,-96,-86,938521.4657350003
819,-96,-85,938521.4657350003
820,-96,-84,938521.4657350003
821,-96,-83,938521.4657350003
822,-96,-82,976973.4951500004
823,-96,-81,976973.4951500004
824,-96,-80,976973.4951500004
825,-96,-79,976973.4951500004
826,-96,-78,976973.4951500004
827,-96,-77,976973.4951500004
828,-96,-76,976973.4951500004
829,-96,-75,976973.4951500004
830,-96,-74,976973.4951500004
831,-96,-73,976973.4951500004
832,-96,-72,976973.4951500004
833,-96,-71,976973.4951500004
834,-96,-70,1079812.03611
835,-96,-69,1079812.03611
836,-96,-68,1079812.03611
837,-96,-67,1079812.03611
838,-96,-66,1079812.03611
839,-96,-65,1079812.03611
840,-96,-64,1079812.03611
841,-96,-63,1079812.03611
842,-96,-62,1079812.03611
843,-96,-61,1079812.03611
844,-96,-60,1079812.03611
845,-96,-59,1022229.2938800007
846,-96,-58,979392.773445001
847,-96,-57,979392.773445001
848,-96,-56,979392.773445001
849,-96,-55,979392.773445001
850,-96,-54,979392.773445001
851,-96,-53,967477.7440950011
852,-96,-52,967477.7440950011
853,-96,-51,973342.1316150015
854,-96,-50,983413.8149750015
855,-96,-49,983413.8149750015
856,-96,-48,983413.8149750015
857,-96,-47,955531.0939250024
858,-96,-46,955531.0939250024
859,-96,-45,955531.0939250024
860,-96,-44,955531.0939250024
861,-96,-43,920679.5768950025
862,-96,-42,830758.3864100022
863,-96,-41,761704.8451650026
864,-96,-40,727160.5813750027
865,-96,-39,709447.4902700024
866,-96,-38,709447.4902700024
867,-96,-37,667777.9640600024
868,-96,-36,667777.9640600024
869,-96,-35,640471.4198800026
870,-96,-34,640471.4198800026
871,-96,-33,640471.4198800026
872,-96,-32,640471.4198800026
873,-96,-31,761613.1898400034
874,-96,-30,768750.1346450034
875,-96,-29,768750.1346450034
876,-96,-28,780748.5950200037
877,-96,-27,780748.5950200037
878,-96,-26,780748.5950200037
879,-96,-25,761247.1986550036
880,-96,-24,709346.2398300023
881,-96,-23,709346.2398300023
882,-96,-22,709346.2398300023
883,-96,-21,738263.3705150028
884,-96,-20,738263.3705150028
885,-96,-19,738263.3705150028
