,real,predict,ratio
2016-03-29,2106.86,2153.651332895756,
2016-03-30,2157.53,2144.9894731748104,
2016-03-31,2156.54,2140.165648113489,
2016-04-01,2167.78,2149.228792409897,
2016-04-05,2180.26,2153.188534038067,
2016-04-06,2168.04,2161.862768702507,
2016-04-07,2139.4,2168.0799162852763,
2016-04-08,2123.8,2169.686856763363,
2016-04-11,2148.44,2168.1976584661006,
2016-04-12,2143.9,2163.7279009628296,
2016-04-13,2171.31,2159.365913598537,
2016-04-14,2178.87,2160.5863473463055,
2016-04-15,2182.07,2163.5085160422323,
2016-04-18,2158.23,2166.8360542464256,
2016-04-19,2163.61,2169.255776207447,
2016-04-20,2154.89,2170.04320707798,
2016-04-21,2147.72,2170.231354277134,
2016-04-22,2157.72,2169.7720396268364,
2016-04-25,2148.28,2167.748916583061,
2016-04-26,2155.79,2163.6492059338093,
2016-04-27,2145.38,2157.8435552585124,
2016-04-28,2142.06,2155.9279620635507,
2016-04-29,2135.51,2150.6547943937776,
2016-05-03,2158.27,2145.8850346195695,
2016-05-04,2152.93,2145.042457156181,
2016-05-05,2152.88,2144.6510244774818,
2016-05-06,2107.01,2149.8647203314304,
2016-05-09,2072.47,2150.5408968555926,
2016-05-10,2072.38,2144.969408946037,
2016-05-11,2078.41,2134.8127041089533,
2016-05-12,2084.84,2121.9366354751587,
2016-05-13,2076.19,2109.279591326713,
2016-05-16,2082.62,2098.122318242788,
2016-05-17,2075.47,2088.4774314570427,
2016-05-18,2078.76,2081.3193075883387,
2016-05-19,2073.8,2075.7922733592986,
2016-05-20,2083.12,2071.295242922306,
2016-05-23,2082.41,2070.7400524961945,
2016-05-24,2066.64,2072.5011391150947,
2016-05-25,2071.91,2072.4774705338477,
2016-05-26,2076.14,2071.845146964788,
2016-05-27,2074.92,2071.0902754116055,
2016-05-30,2092.16,2070.3667617249484,
2016-05-31,2155.66,2071.0547124671934,
2016-06-01,2138.96,2079.7097239184377,
2016-06-02,2137.65,2093.9047452676296,
2016-06-03,2152.64,2106.5843766915796,
2016-06-06,2136.32,2118.2364072251316,
2016-06-07,2139.07,2127.080767326355,
2016-06-08,2132.96,2133.6585904467106,
2016-06-13,2084.3,2137.2818056988713,
2016-06-14,2095.02,2137.066145275831,
2016-06-15,2106.63,2132.8453283834456,
2016-06-16,2094.81,2127.9518191742895,
2016-06-17,2102.2,2124.1285623598096,
2016-06-20,2104.22,2119.780151389837,
2016-06-21,2104.56,2114.8531217026707,
2016-06-22,2115.77,2111.690422551632,
2016-06-23,2105.53,2109.449356328249,
2016-06-24,2076.3,2108.0555532264707,
2016-06-27,2095.89,2106.504840646982,
2016-06-28,2102.05,2106.280169342756,
2016-06-29,2122.97,2104.9947371053695,
2016-06-30,2122.63,2106.667396943569,
2016-07-01,2127.09,2096.518020956516,
2016-07-04,2163.29,2100.0880119371413,
2016-07-05,2168.86,2106.232471745014,
2016-07-06,2167.1,2116.866272704601,
2016-07-07,2166.88,2127.4392802524567,
2016-07-08,2148.76,2138.081611512899,
2016-07-11,2155.72,2147.900948958397,
2016-07-12,2200.35,2153.2385143923757,
2016-07-13,2197.79,2159.9525820362564,
2016-07-14,2195.23,2170.675891082287,
2016-07-15,2192.39,2178.7286152350903,
2016-07-18,2187.98,2183.316595499515,
2016-07-19,2175.4,2188.2651311564446,
2016-07-20,2167.12,2190.2244571614265,
2016-07-21,2177.78,2187.4680886793135,
2016-07-22,2157.23,2183.207143329382,
2016-07-25,2159.55,2176.6954000043866,
2016-07-26,2182.5,2170.628313629627,
2016-07-27,2173.97,2167.5229236829277,
2016-07-28,2163.81,2169.021012716293,
2016-07-29,2155.24,2168.935829852819,
2016-08-01,2147.56,2167.5803530323506,
2016-08-02,2148.45,2166.0501852619645,
2016-08-03,2145.79,2161.511104046106,
2016-08-04,2143.84,2154.247612940073,
2016-08-05,2148.68,2146.7862428832054,
2016-08-08,2159.67,2141.049675630331,
2016-08-09,2175.35,2136.3455150711534,
2016-08-10,2170.1,2135.561688553095,
2016-08-11,2177.06,2141.854647682905,
2016-08-12,2222.49,2148.6770861911773,
2016-08-15,2287.66,2158.9821702051163,
2016-08-16,2257.7,2180.104636864662,
2016-08-17,2253.74,2206.026779423952,
2016-08-18,2244.72,2229.2170630979535,
2016-08-19,2249.34,2245.9919598031042,
2016-08-22,2237.13,2255.0253081190585,
2016-08-23,2241.95,2256.7629664468764,
2016-08-24,2232.21,2253.794301604032,
2016-08-25,2222.15,2246.053474085331,
2016-08-26,2219.31,2237.6943799722194,
2016-08-29,2214.26,2229.184143345356,
2016-08-30,2224.06,2226.0256492722033,
2016-08-31,2232.71,2225.4460693943497,
2016-09-01,2220.4,2221.809157602787,
2016-09-02,2229.89,2220.9220063138005,
2016-09-05,2228.72,2220.655043940544,
2016-09-06,2232.45,2221.30226549983,
2016-09-07,2236.55,2222.5345936107633,
2016-09-08,2236.63,2224.3109386551378,
2016-09-09,2229.31,2226.7375088858603,
2016-09-12,2199.98,2227.4353115248678,
2016-09-13,2193.19,2227.871318029165,
2016-09-14,2176.52,2224.470731614828,
2016-09-19,2189.46,2216.9576991724966,
2016-09-20,2184.21,2207.9227889704703,
2016-09-21,2187.15,2197.8545109140873,
2016-09-22,2200.7,2187.9116643238067,
2016-09-23,2196.29,2181.454587011337,
2016-09-26,2167.26,2177.5055382955074,
2016-09-27,2176.45,2173.526933889389,
2016-09-28,2166.72,2170.5674000728127,
2016-09-29,2175.37,2171.0676841962336,
2016-09-30,2177.35,2167.9288939166067,
2016-10-10,2202.87,2154.190544025898,
2016-10-11,2209.23,2154.413533298969,
2016-10-12,2201.0,2158.1411546278,
2016-10-13,2202.12,2163.0908917355537,
2016-10-14,2209.81,2168.072226999998,
2016-10-17,2192.88,2173.3959757494927,
2016-10-18,2222.78,2179.1034678924084,
2016-10-19,2221.53,2184.9905769336224,
2016-10-20,2223.42,2191.0372386443614,
2016-10-21,2240.75,2195.641558640003,
2016-10-24,2270.95,2201.3363154041767,
2016-10-25,2266.17,2212.3583051252363,
2016-10-26,2257.12,2223.873490409851,
2016-10-27,2250.26,2232.4684293198584,
2016-10-28,2253.8,2237.3263755846024,
2016-10-31,2250.47,2240.730205916166,
2016-11-01,2263.48,2241.508505760431,
2016-11-02,2244.74,2241.690765850544,
2016-11-03,2273.63,2241.1276458489892,
2016-11-04,2271.93,2243.3700336682796,
2016-11-07,2276.95,2249.4762873399254,
2016-11-08,2282.42,2255.5718480992314,
2016-11-09,2263.92,2260.4612723755836,
2016-11-10,2289.45,2264.4986277270314,
2016-11-11,2308.43,2268.37378721714,
2016-11-14,2317.77,2276.4800960767266,
2016-11-15,2310.9,2287.923434602022,
2016-11-16,2309.94,2296.1042334127424,
2016-11-17,2316.72,2300.2163190054894,
2016-11-18,2307.27,2302.712453238964,
2016-11-21,2334.68,2303.203125755787,
2016-11-22,2353.0,2306.721214060783,
2016-11-23,2360.34,2316.225170664787,
2016-11-24,2368.73,2328.447289614677,
2016-11-25,2393.95,2337.5105540561676,
2016-11-28,2403.14,2347.63806363821,
2016-11-29,2441.58,2363.8002204227446,
2016-11-30,2419.41,2384.6235258269307,
2016-12-01,2431.31,2403.6780553269386,
2016-12-02,2416.51,2419.4051667678355,
2016-12-05,2375.26,2430.310615758896,
2016-12-06,2368.68,2434.3991529154778,
2016-12-07,2376.92,2427.469424848556,
2016-12-08,2379.0,2411.6138783144947,
2016-12-09,2411.31,2393.2390095460414,
2016-12-12,2387.16,2383.834412925243,
2016-12-13,2372.93,2385.382602458,
2016-12-14,2360.38,2386.0061554360386,
2016-12-15,2309.82,2382.585624938011,
2016-12-16,2302.32,2375.0075940060615,
2016-12-19,2291.38,2361.9576754379273,
2016-12-20,2279.68,2344.6599073338507,
2016-12-21,2297.37,2323.174242089987,
2016-12-22,2292.04,2305.0526391553876,
2016-12-23,2278.48,2290.659498565197,
2016-12-26,2294.71,2281.6047644245623,
2016-12-27,2286.96,2275.2960662889477,
2016-12-28,2277.18,2268.392049269676,
2016-12-29,2275.11,2263.3164001154896,
2016-12-30,2286.9,2259.5130873847006,
2017-01-03,2307.89,2274.044394819736,
2017-01-04,2322.21,2271.110692195892,
2017-01-05,2322.68,2272.3138250517845,
2017-01-06,2308.94,2278.6974937188625,
2017-01-09,2318.34,2284.8826827096937,
2017-01-10,2312.6,2292.459872626066,
2017-01-11,2300.47,2298.4888730096814,
2017-01-12,2295.4,2302.256502650976,
2017-01-13,2308.06,2303.5296800899505,
2017-01-16,2337.39,2303.605251346826,
2017-01-17,2329.6,2307.4262254047394,
2017-01-18,2342.78,2310.4562843847275,
2017-01-19,2334.96,2312.29906965971,
