,Open,Close,sign,hold,balance,netAsset,profit
2014-01-02,2323.43,2321.98,-1.0,0.0,1000000.0,1000000.0,0.0
2014-07-23,2191.39,2197.83,1.0,456.0,226.5230800000718,999500.36308,0.0
2014-08-12,2361.17,2357.05,-1.0,0.0,1076381.69632,1076381.69632,76381.6963200001
2014-08-18,2366.27,2374.56,1.0,454.0,1557.9730299999937,1075844.55303,0.0
2014-08-27,2323.79,2327.6,-1.0,0.0,1056031.1327,1056031.1327,-20350.563620000146
2014-09-04,2411.93,2426.22,1.0,437.0,1490.7159950002097,1055504.1259950001,0.0
2014-09-17,2395.36,2401.33,-1.0,0.0,1047739.6498350003,1047739.6498350003,-8291.482864999678
2014-09-25,2453.42,2436.97,1.0,426.0,2060.1513750002487,1047217.0713750003,0.0
2014-10-17,2443.22,2441.73,-1.0,0.0,1042351.4655150003,1042351.4655150003,-5388.18432
2014-10-31,2473.5,2508.33,1.0,421.0,487.2937650003005,1041830.7937650003,0.0
2014-11-20,2528.78,2537.1,-1.0,0.0,1064571.3655750004,1064571.3655750004,22219.90006000013
2014-11-26,2695.26,2723.02,1.0,394.0,2107.9593550004065,1064040.3993550006,0.0
2014-12-26,3343.64,3445.84,-1.0,0.0,1318843.4222750005,1318843.4222750005,254272.05670000007
2014-12-31,3462.39,3533.71,1.0,380.0,2477.368175000651,1318185.5681750006,0.0
2015-01-05,3566.09,3641.54,1.0,380.0,2477.368175000651,1386262.5681750006,0.0
2015-01-20,3336.79,3396.22,-1.0,0.0,1269823.5780750008,1269823.5780750008,1267346.2099000001
2015-01-22,3551.05,3567.61,1.0,357.0,1464.8656500007492,1269189.7156500008,0.0
2015-01-29,3474.91,3481.8,-1.0,0.0,1241387.4642150006,1241387.4642150006,-28436.113860000158
2015-02-16,3473.29,3499.48,1.0,357.0,802.951950000599,1240767.4819500006,0.0
2015-05-07,4520.82,4470.09,-1.0,0.0,1613928.7255800008,1613928.7255800008,372541.26136500016
2015-05-12,4692.12,4747.42,1.0,343.0,3726.867000001017,1613124.027000001,0.0
2015-05-18,4582.06,4575.14,-1.0,0.0,1574587.6237100011,1574587.6237100011,-39341.101869999664
2015-05-20,4751.57,4754.92,1.0,331.0,1031.5688750012778,1573801.2388750012,0.0
2015-06-17,5072.31,5138.83,-1.0,0.0,1679126.7115700014,1679126.7115700014,104539.08786000032
2015-06-18,5107.69,4930.55,1.0,328.0,2966.7304100017063,1678289.0504100015,0.0
2015-06-19,4847.06,4637.05,-1.0,0.0,1592007.4925700019,1592007.4925700019,-87119.21899999958
2015-07-24,4255.2,4176.28,1.0,373.0,4024.2977700021584,1591213.897770002,0.0
2015-07-27,4097.8,3818.73,-1.0,0.0,1531739.4580700025,1531739.4580700025,-60268.03449999937
2015-12-21,3762.1,3865.96,1.0,406.0,3563.1517700026743,1530975.7517700025,0.0
2015-12-31,3760.9,3731.0,0.0,406.0,3563.1517700026743,1518349.1517700027,0.0
2016-01-04,3725.86,3469.07,1.0,406.0,3563.1517700026743,1412005.5717700028,0.0
2016-01-05,3382.18,3478.78,-1.0,0.0,1376041.6492300027,1376041.6492300027,1372478.49746
2016-07-04,3136.39,3204.7,1.0,438.0,1615.959820003016,1375354.7798200028,0.0
2016-08-01,3196.43,3176.81,-1.0,0.0,1400952.281650003,1400952.281650003,24910.632420000387
2016-08-15,3303.47,3393.42,1.0,423.0,2885.7877450033557,1400253.5977450032,0.0
2016-09-05,3321.01,3319.68,-1.0,0.0,1406970.6241300034,1406970.6241300034,6018.342480000341
2016-10-17,3305.96,3277.88,1.0,425.0,1235.1076300034765,1406268.1076300035,0.0
2016-12-14,3399.41,3378.95,-1.0,0.0,1445261.9830050035,1445261.9830050035,38291.35887500015
2016-12-30,3302.6,3310.08,0.0,0.0,1445261.9830050035,1445261.9830050035,0.0
2017-01-03,3313.95,3342.23,-1.0,0.0,1445261.9830050035,1445261.9830050035,0.0
2017-01-06,3366.85,3347.67,1.0,429.0,161.1436800037045,1444539.7936800036,0.0
2017-01-12,3332.69,3317.62,-1.0,0.0,1429170.2916750037,1429170.2916750037,-16091.691329999827
2017-01-24,3363.14,3364.45,1.0,424.0,2485.9459950039163,1428457.3059950038,0.0
2017-03-03,3424.66,3427.86,-1.0,0.0,1453815.7580750037,1453815.7580750037,24645.466400000034
2017-03-16,3472.27,3481.51,1.0,418.0,1681.1936450037174,1453090.0536450038,0.0
2017-04-05,3476.42,3503.89,-1.0,0.0,1454098.181865004,1454098.181865004,282.42379000014625
2017-04-06,3507.99,3514.05,1.0,414.0,1064.1679350039922,1453372.0279350039,0.0
2017-04-20,3444.52,3461.55,-1.0,0.0,1426382.4322950041,1426382.4322950041,-27715.749569999753
2017-05-24,3409.72,3424.17,1.0,418.0,406.84081500419416,1425669.8008150042,0.0
2017-08-10,3724.96,3715.92,-1.0,0.0,1556661.6041750044,1556661.6041750044,130279.17188000027
2017-08-22,3745.75,3752.3,1.0,415.0,1398.1110500046052,1555884.3610500046,0.0
2017-09-14,3843.57,3829.96,-1.0,0.0,1595682.1202750048,1595682.1202750048,39020.51610000036
2017-09-19,3849.88,3832.12,1.0,414.0,1034.8751150048338,1594885.195115005,0.0
2017-09-20,3830.15,3842.44,-1.0,0.0,1585924.134065005,1585924.134065005,-9757.98620999977
2017-09-22,3826.46,3837.73,1.0,414.0,977.6168450051919,1585132.0568450051,0.0
2017-09-27,3818.96,3821.2,-1.0,0.0,1581236.5321250053,1581236.5321250053,-4687.601939999731
2017-10-10,3883.0,3889.86,1.0,407.0,65.34162500523962,1580446.3416250052,0.0
2017-11-29,4061.35,4053.75,-1.0,0.0,1652208.3069000053,1652208.3069000053,70971.77477500006
2017-12-15,4018.73,3980.86,1.0,410.0,3705.1672500052955,1651384.4672500053,0.0
2017-12-19,3985.82,4035.33,-1.0,0.0,1637074.2741500053,1637074.2741500053,-15134.032750000013
2017-12-25,4057.42,4041.54,1.0,403.0,1116.4440200054087,1636256.7040200054,0.0
2017-12-29,4022.88,4030.86,0.0,403.0,1116.4440200054087,1625553.0240200055,0.0
2018-01-02,4045.21,4087.4,-1.0,0.0,1630520.9642050057,1630520.9642050057,1629404.5201850003
2018-01-03,4091.46,4111.39,1.0,398.0,1305.683665005723,1629706.7636650058,0.0
2018-02-02,4213.94,4271.23,-1.0,0.0,1677615.2296050056,1677615.2296050056,47094.26539999992
2018-02-28,4016.79,4023.64,1.0,417.0,1776.2988900057971,1676777.7288900057,0.0
2018-03-01,3994.87,4049.09,-1.0,0.0,1666804.158495006,1666804.158495006,-10811.07110999967
2018-03-02,4014.95,4016.46,1.0,414.0,3783.763845006237,1665973.063845006,0.0
2018-03-05,4021.66,4018.1,-1.0,0.0,1667918.5202250064,1667918.5202250064,1114.3617300004698
2018-03-07,4063.5,4036.65,1.0,410.0,1050.5027250065468,1667085.5027250065,0.0
2018-03-08,4038.95,4077.6,-1.0,0.0,1656192.0179750067,1656192.0179750067,-11726.50224999967
2018-03-09,4088.07,4108.87,1.0,404.0,3785.947835006751,1655366.2278350068,0.0
2018-03-22,4062.07,4020.35,-1.0,0.0,1644041.689695007,1644041.689695007,-12150.328279999783
2018-12-28,2994.8,3010.65,0.0,0.0,1644041.689695007,1644041.689695007,0.0
2019-01-02,3017.07,2969.54,-1.0,0.0,1644041.689695007,1644041.689695007,0.0
2019-02-11,3239.81,3306.47,1.0,507.0,636.7278600072023,1643220.3978600071,0.0
2019-03-15,3713.94,3745.01,-1.0,0.0,1882662.8240700073,1882662.8240700073,238621.13437500037
2019-03-21,3840.28,3836.89,1.0,489.0,3826.9556100072805,1881723.8756100074,0.0
2019-03-29,3739.77,3872.34,-1.0,0.0,1831660.1118450074,1831660.1118450074,-51002.71222499991
2019-04-03,3947.87,4022.16,1.0,463.0,2882.3699400073383,1830746.1799400074,0.0
2019-04-18,4085.11,4072.08,-1.0,0.0,1893342.5969750076,1893342.5969750076,61682.48513000016
2019-04-23,4021.63,4019.01,1.0,470.0,2231.413925007684,1892397.5139250078,0.0
2019-04-29,3896.58,3900.33,-1.0,0.0,1832708.3176250076,1832708.3176250076,-60634.27934999997
2019-05-23,3629.53,3583.96,1.0,504.0,2510.5560650075786,1831793.6760650077,0.0
2019-05-24,3584.9,3593.91,-1.0,0.0,1808396.7612650078,1808396.7612650078,-24311.556359999813
2019-06-03,3640.61,3632.01,1.0,496.0,1751.3299850078765,1807493.889985008,0.0
2019-06-06,3601.04,3564.68,-1.0,0.0,1786974.1120650081,1786974.1120650081,-21422.649199999636
2019-06-14,3690.48,3654.88,1.0,483.0,3581.0211450082716,1786082.8611450084,0.0
2019-07-11,3806.19,3785.22,-1.0,0.0,1841051.5962600084,1841051.5962600084,54077.48419500026
2019-07-23,3783.54,3789.91,1.0,486.0,1331.7560400085058,1840132.1960400084,0.0
2019-07-24,3803.59,3819.83,-1.0,0.0,1848952.2236700086,1848952.2236700086,7900.62741000019
2019-07-29,3857.94,3854.27,1.0,479.0,74.98704000865109,1848028.2470400087,0.0
2019-08-05,3724.41,3675.69,-1.0,0.0,1783175.3808450087,1783175.3808450087,-65776.84282499994
2019-08-20,3786.03,3787.73,1.0,470.0,2851.5637950086966,1782285.6637950088,0.0
2019-08-21,3778.31,3781.76,-1.0,0.0,1777769.3609450087,1777769.3609450087,-5406.019899999956
2019-08-23,3796.88,3820.86,1.0,467.0,3739.8294650088064,1776882.7894650088,0.0
2019-08-27,3791.46,3816.95,-1.0,0.0,1773466.343555009,1773466.343555009,-4303.017389999703
2019-08-28,3818.81,3802.58,1.0,464.0,652.5396350088995,1772580.379635009,0.0
2019-08-30,3816.68,3799.59,-1.0,0.0,1770706.589875009,1770706.589875009,-2759.7536800000817
2019-09-02,3803.69,3848.32,1.0,465.0,1106.3819500089157,1769822.231950009,0.0
2019-09-20,3933.46,3935.65,-1.0,0.0,1829250.752500009,1829250.752500009,58544.16262500011
2019-10-15,3953.16,3936.25,1.0,462.0,1977.652540009236,1828337.5725400092,0.0
2019-10-24,3877.92,3870.67,-1.0,0.0,1792680.8930200094,1792680.8930200094,-36569.859479999635
2019-11-01,3883.81,3952.39,1.0,461.0,1349.2648150096647,1791785.6748150096,0.0
2019-11-15,3908.49,3877.09,-1.0,0.0,1802262.2478700096,1802262.2478700096,9581.354850000236
2019-12-10,3886.44,3900.38,1.0,463.0,1940.8170100096613,1801362.5370100096,0.0
2019-12-30,4015.52,4081.63,-1.0,0.0,1860196.9841300098,1860196.9841300098,57934.73626000015
2019-12-31,4077.75,4096.58,0.0,0.0,1860196.9841300098,1860196.9841300098,0.0
2020-01-02,4121.35,4152.24,1.0,451.0,538.7697050098795,1859267.61970501,0.0
2020-01-23,4093.32,4003.9,-1.0,0.0,1845703.04604501,1845703.04604501,-14493.938084999798
2020-02-18,4069.83,4057.51,1.0,453.0,1148.2395500100683,1844781.22955001,0.0
2020-03-05,4150.21,4206.73,-1.0,0.0,1880253.3469850102,1880253.3469850102,34550.30094000022
2020-03-06,4158.2,4138.51,1.0,451.0,3967.4728850102983,1879315.6728850103,0.0
2020-03-13,3771.01,3895.31,-1.0,0.0,1703842.6201300104,1703842.6201300104,-176410.72685499978
2020-05-07,3937.59,3924.89,1.0,432.0,1953.2206900103483,1702992.1006900105,0.0
2020-05-08,3943.0,3963.62,-1.0,0.0,1704477.5326900105,1704477.5326900105,634.9125600000843
2020-05-11,3974.76,3960.18,1.0,428.0,2429.6540500104893,1703626.9340500105,0.0
2020-05-15,3941.13,3912.82,-1.0,0.0,1688389.8922300108,1688389.8922300108,-16087.640459999675
2020-05-20,3955.71,3935.22,1.0,426.0,2414.866000010865,1687547.3260000108,0.0
2020-05-22,3907.58,3824.06,-1.0,0.0,1666211.631460011,1666211.631460011,-22178.26076999982
2020-06-04,3998.16,3982.19,1.0,416.0,2145.45418001106,1665380.014180011,0.0
2020-07-24,4679.03,4505.59,-1.0,0.0,1947648.6959400112,1947648.6959400112,281437.0644800002
2020-08-05,4761.76,4777.11,1.0,408.0,3879.2169000112917,1946677.2969000114,0.0
2020-09-10,4632.1,4581.98,-1.0,0.0,1892831.0685000115,1892831.0685000115,-54817.62743999972
2020-10-14,4830.46,4807.1,1.0,391.0,3176.8535700114444,1891886.7135700115,0.0
2020-10-29,4683.61,4772.92,-1.0,0.0,1833552.7178150113,1833552.7178150113,-59278.35068500019
2020-11-06,4897.63,4885.72,1.0,374.0,923.2410050113685,1832636.8610050115,0.0
2020-12-14,4903.63,4934.83,-1.0,0.0,1833963.8821950115,1833963.8821950115,411.1643800002057
2020-12-24,5006.0,5000.02,1.0,366.0,851.7841950114816,1833047.7841950115,0.0
2020-12-31,5122.48,5211.29,0.0,366.0,851.7841950114816,1908183.9241950114,0.0
2021-01-04,5212.93,5267.72,1.0,366.0,851.7841950114816,1928837.3041950115,0.0
2021-02-01,5356.85,5417.65,-1.0,0.0,1960478.5806450117,1960478.5806450117,1959626.7964500003
2021-02-10,5709.68,5807.72,1.0,343.0,1079.130525011802,1959499.3705250118,0.0
2021-03-01,5389.25,5418.78,-1.0,0.0,1848667.624150012,1848667.624150012,-111810.95649499982
2021-04-06,5178.64,5140.34,1.0,356.0,4149.986230012029,1847745.826230012,0.0
2021-04-08,5078.26,5112.21,-1.0,0.0,1811106.615950012,1811106.615950012,-37561.00819999981
2021-05-26,5326.12,5320.59,1.0,339.0,4649.158610012382,1810203.8386100123,0.0
2021-06-10,5236.47,5271.47,-1.0,0.0,1778924.9069450125,1778924.9069450125,-32181.709004999604
2021-12-09,5000.69,5078.69,1.0,355.0,2792.334470012691,1778037.2844700126,0.0
2021-12-21,4876.51,4913.49,-1.0,0.0,1733087.8039450129,1733087.8039450129,-45837.10299999965
2021-12-31,4937.46,4940.37,0.0,0.0,1733087.8039450129,1733087.8039450129,0.0
