Date,Open,Close,sign,hold,balance,netAsset,profit
2014-01-02,2323.43,2321.98,0.0,0.0,1000000.0,1000000.0,0.0
2014-02-17,2308.79,2311.65,1.0,432.0,2104.0213600000134,999501.30136,0.0
2014-02-26,2147.74,2163.4,-1.0,0.0,929463.78952,929463.78952,-70536.21048000001
2014-04-09,2239.79,2238.62,1.0,414.0,1727.0929900001502,929000.1529900001,0.0
2014-04-29,2134.41,2158.47,-1.0,0.0,884931.0101200002,884931.0101200002,-44532.77939999977
2014-06-17,2185.68,2169.67,1.0,404.0,1474.782760000322,884489.5027600003,0.0
2014-06-20,2124.96,2136.73,-1.0,0.0,859529.3808400003,859529.3808400003,-25401.629279999877
2014-07-03,2169.0,2180.19,1.0,396.0,175.9188400004059,859099.9188400004,0.0
2014-10-28,2373.15,2416.65,-1.0,0.0,939473.4351400004,939473.4351400004,79944.05430000008
2014-10-30,2450.36,2468.93,1.0,383.0,516.3112000004621,939004.1912000005,0.0
2015-02-09,3305.73,3345.92,-1.0,0.0,1265977.8539050007,1265977.8539050007,326504.4187650003
2015-02-17,3511.54,3522.32,1.0,360.0,1191.3767050008755,1265345.7767050008,0.0
2015-06-26,4573.87,4336.19,-1.0,0.0,1646961.2801050008,1646961.2801050008,380983.4262000001
2015-10-19,3548.95,3534.18,1.0,463.0,2975.848180001136,1646139.698180001,0.0
2015-12-14,3573.88,3711.32,-1.0,0.0,1656854.9349600011,1656854.9349600011,9893.65485500032
2015-12-15,3707.73,3694.39,1.0,446.0,2380.5311700012535,1656028.1111700013,0.0
2016-01-06,3482.41,3539.81,-1.0,0.0,1554758.8137400013,1554758.8137400013,-102096.12121999986
2016-03-21,3203.29,3249.44,1.0,485.0,386.36591500137,1553982.0159150013,0.0
2016-05-03,3159.82,3213.54,-1.0,0.0,1532132.8095650016,1532132.8095650016,-22626.00417499966
2016-05-04,3203.47,3209.46,1.0,478.0,108.52023500180803,1531367.1802350017,0.0
2016-05-09,3115.43,3065.62,-1.0,0.0,1488539.472465002,1488539.472465002,-43593.337099999655
2016-06-06,3192.78,3178.79,1.0,465.0,3154.4511150019243,1487797.151115002,0.0
2016-06-15,3043.96,3116.37,-1.0,0.0,1417888.130415002,1417888.130415002,-70651.3420500001
2016-06-30,3152.83,3153.92,1.0,449.0,1559.6500800021458,1417180.320080002,0.0
2016-09-19,3242.74,3263.12,-1.0,0.0,1456821.9149500022,1456821.9149500022,38933.78453500033
2016-10-17,3305.96,3277.88,1.0,440.0,1472.2037500024308,1456094.6037500023,0.0
2016-12-16,3335.36,3346.03,-1.0,0.0,1468296.8245500026,1468296.8245500026,11474.909600000363
2017-02-03,3390.93,3364.49,1.0,432.0,2682.6236700026784,1467564.3836700027,0.0
2017-04-25,3427.73,3440.97,-1.0,0.0,1482721.5939900028,1482721.5939900028,14424.769440000178
2017-05-31,3495.07,3492.88,1.0,424.0,70.95915000257082,1481980.6391500027,0.0
2017-12-08,3962.83,4003.38,-1.0,0.0,1679470.7591900027,1679470.7591900027,196749.16519999993
2017-12-27,4045.28,3991.21,1.0,414.0,3887.4662300026976,1678633.3862300029,0.0
2017-12-28,3993.0,4018.9,-1.0,0.0,1656162.9152300027,1656162.9152300027,-23307.84395999997
2018-01-03,4091.46,4111.39,1.0,404.0,2386.6003100026865,1655336.4403100028,0.0
2018-02-09,3896.17,3840.65,-1.0,0.0,1575652.2539700028,1575652.2539700028,-80510.66125999996
2018-05-16,3909.82,3892.84,1.0,402.0,3118.7401500027627,1574866.380150003,0.0
2018-05-28,3816.27,3833.26,-1.0,0.0,1536492.2098800028,1536492.2098800028,-39160.04408999998
2018-09-27,3415.95,3403.59,1.0,449.0,1963.7791050029919,1535725.3291050028,0.0
2018-10-12,3123.37,3170.73,-1.0,0.0,1403655.712540003,1403655.712540003,-132836.49733999977
2018-11-19,3258.79,3294.6,1.0,430.0,1675.3726900031324,1402955.072690003,0.0
2018-11-26,3148.67,3141.24,-1.0,0.0,1354926.5086400034,1354926.5086400034,-48729.203899999615
2018-12-06,3218.11,3181.67,1.0,420.0,2644.5055400035344,1354250.7055400035,0.0
2018-12-07,3187.49,3181.56,-1.0,0.0,1340720.9326400035,1340720.9326400035,-14205.575999999885
2019-01-21,3170.88,3185.64,1.0,422.0,1940.5169600034133,1340051.8769600035,0.0
2019-05-08,3648.55,3667.46,-1.0,0.0,1540858.7729100036,1540858.7729100036,200137.84027000004
2019-06-21,3832.73,3833.94,1.0,401.0,3165.5805450037587,1540090.3105450037,0.0
2019-08-06,3609.11,3636.33,-1.0,0.0,1449695.063990004,1449695.063990004,-91163.70891999966
2019-08-26,3756.36,3765.91,1.0,385.0,2773.3646900039166,1448971.964690004,0.0
2019-11-25,3850.97,3878.21,-1.0,0.0,1484655.502965004,1484655.502965004,34960.438975000056
2019-12-16,3970.71,3987.55,1.0,373.0,2840.1355500039645,1483914.965550004,0.0
2020-02-04,3652.0,3785.64,-1.0,0.0,1364355.037550004,1364355.037550004,-120300.46541499998
2020-02-21,4134.87,4149.49,1.0,329.0,3302.6214350040536,1363674.851435004,0.0
2020-03-16,3899.86,3727.84,-1.0,0.0,1285715.034465004,1285715.034465004,-78640.00308499997
2020-04-23,3851.91,3829.75,1.0,333.0,2387.6614500039723,1285073.691450004,0.0
2020-09-11,4572.26,4627.28,-1.0,0.0,1524188.9601600042,1524188.9601600042,238473.92569500022
2020-10-14,4830.46,4807.1,1.0,315.0,1833.2627100043464,1523428.1627100043,0.0
2021-03-04,5388.48,5280.71,-1.0,0.0,1698355.7771100043,1698355.7771100043,174166.81695000012
2021-04-30,5156.36,5123.49,1.0,329.0,1065.1158900044393,1697507.5558900044,0.0
2021-05-10,5001.44,4992.42,-1.0,0.0,1645716.1390100042,1645716.1390100042,-52639.6381000001
2021-05-19,5173.17,5172.27,1.0,317.0,5001.30156500428,1644896.1915650044,0.0
2021-06-18,5104.93,5102.47,-1.0,0.0,1622454.9801600045,1622454.9801600045,-23261.158849999774
2021-07-01,5241.2,5229.66,1.0,309.0,2114.414760004496,1621645.2147600045,0.0
2021-07-05,5073.78,5085.79,-1.0,0.0,1569128.5357500047,1569128.5357500047,-53326.44440999976
2021-09-13,5006.77,4991.66,1.0,313.0,1225.9662450044416,1568344.9762450047,0.0
2021-09-17,4797.11,4855.94,-1.0,0.0,1501970.6485300045,1501970.6485300045,-67157.88722000015
2021-10-15,4896.56,4932.11,1.0,306.0,2874.1148500044364,1501221.4748500045,0.0
2021-11-03,4835.81,4821.11,-1.0,0.0,1481892.0959200046,1481892.0959200046,-20078.552609999897
2021-11-25,4917.61,4896.44,1.0,301.0,951.3856150049251,1481151.9956150048,0.0
2021-11-30,4857.18,4832.03,-1.0,0.0,1462231.5600250051,1462231.5600250051,-19660.535894999513
2021-12-08,4934.41,4995.93,1.0,296.0,915.9073450053111,1461501.2673450052,0.0
2021-12-31,4937.46,4940.37,-1.0,0.0,1461673.3232650054,1461673.3232650054,-558.236759999767
