Date,Open,Close
2008-07-07,2747.61,2882.76
2008-07-08,2900.57,2901.84
2008-07-09,2927.0,3015.13
2008-07-10,2970.98,2973.73
2008-07-11,2962.86,2953.5
2008-07-14,2927.24,2975.87
2008-07-15,2987.06,2852.98
2008-07-16,2818.76,2745.6
2008-07-17,2790.26,2718.07
2008-07-18,2746.54,2815.46
2008-07-21,2792.83,2911.05
2008-07-22,2905.28,2904.74
2008-07-23,2923.05,2883.32
2008-07-24,2905.04,2977.36
2008-07-25,2939.32,2939.2
2008-07-28,2959.11,2960.85
2008-07-29,2921.25,2905.63
2008-07-30,2940.02,2884.38
2008-07-31,2894.25,2805.21
2008-08-01,2786.12,2840.79
2008-08-04,2816.94,2773.15
2008-08-05,2780.76,2703.08
2008-08-06,2723.52,2721.69
2008-08-07,2717.66,2720.44
2008-08-08,2719.38,2591.46
2008-08-11,2579.8,2456.81
2008-08-12,2431.38,2444.16
2008-08-13,2427.5,2444.67
2008-08-14,2429.98,2443.51
2008-08-15,2440.39,2447.61
2008-08-18,2451.31,2313.4
2008-08-19,2285.51,2348.47
2008-08-20,2332.39,2532.94
2008-08-21,2494.26,2443.98
2008-08-22,2421.25,2404.93
2008-08-25,2408.03,2400.55
2008-08-26,2370.53,2331.53
2008-08-27,2322.54,2325.29
2008-08-28,2325.26,2335.86
2008-08-29,2347.4,2391.64
2008-09-01,2372.64,2309.17
2008-09-02,2292.69,2285.41
2008-09-03,2279.6,2245.96
2008-09-04,2238.65,2251.15
2008-09-05,2193.04,2183.43
2008-09-08,2189.82,2126.52
2008-09-09,2135.22,2139.15
2008-09-10,2124.97,2143.18
2008-09-11,2135.45,2072.13
2008-09-12,2071.06,2077.85
2008-09-16,2050.32,2000.65
2008-09-17,1981.25,1929.14
2008-09-18,1876.96,1895.99
2008-09-19,2065.78,2073.11
2008-09-22,2228.37,2207.61
2008-09-23,2141.6,2123.48
2008-09-24,2072.65,2138.85
2008-09-25,2143.73,2223.53
2008-09-26,2234.46,2243.66
2008-10-06,2206.56,2128.7
2008-10-07,2043.92,2102.45
2008-10-08,2041.99,2022.88
2008-10-09,2059.58,1995.3
2008-10-10,1913.27,1906.96
2008-10-13,1889.75,1985.49
2008-10-14,2054.41,1934.62
2008-10-15,1911.03,1914.36
2008-10-16,1833.48,1820.9
2008-10-17,1837.91,1833.26
2008-10-20,1828.41,1896.73
2008-10-21,1901.24,1881.41
2008-10-22,1854.6,1833.32
2008-10-23,1794.68,1834.78
2008-10-24,1831.46,1781.6
2008-10-27,1746.67,1654.67
2008-10-28,1614.62,1705.82
2008-10-29,1723.23,1658.22
2008-10-30,1669.97,1697.66
2008-10-31,1688.09,1663.66
2008-11-03,1648.56,1653.54
2008-11-04,1646.2,1627.76
2008-11-05,1641.26,1691.42
2008-11-06,1648.13,1649.78
2008-11-07,1618.75,1677.83
2008-11-10,1714.12,1801.67
2008-11-11,1795.3,1781.36
2008-11-12,1758.48,1801.82
2008-11-13,1777.03,1874.08
2008-11-14,1893.31,1943.65
2008-11-17,1934.74,1987.22
2008-11-18,1974.38,1839.82
2008-11-19,1831.6,1953.16
2008-11-20,1916.7,1932.43
2008-11-21,1872.27,1920.73
2008-11-24,1913.99,1837.64
2008-11-25,1870.06,1834.29
2008-11-26,1832.11,1843.49
2008-11-27,1961.89,1870.47
2008-11-28,1851.1,1829.92
2008-12-01,1823.77,1864.2
2008-12-02,1821.54,1868.63
2008-12-03,1884.6,1952.67
2008-12-04,1980.44,1982.93
2008-12-05,1969.74,2013.18
2008-12-08,2040.47,2095.04
2008-12-09,2104.12,2040.85
2008-12-10,2028.51,2096.39
2008-12-11,2087.43,2046.34
2008-12-12,2027.07,1960.38
2008-12-15,1991.55,1975.03
2008-12-16,1956.99,1994.45
2008-12-17,2002.03,2001.42
2008-12-18,2001.05,2045.1
2008-12-19,2037.37,2052.11
2008-12-22,2050.77,2017.55
2008-12-23,2019.23,1918.95
2008-12-24,1893.22,1887.07
2008-12-25,1891.53,1870.77
2008-12-26,1868.34,1862.1
2008-12-29,1852.41,1854.76
2008-12-30,1852.95,1833.44
2008-12-31,1835.1,1817.72
2009-01-05,1848.33,1882.96
2009-01-06,1880.67,1942.8
2009-01-07,1942.67,1931.18
2009-01-08,1894.66,1887.99
2009-01-09,1886.49,1918.36
2009-01-12,1911.74,1920.69
2009-01-13,1892.66,1876.19
2009-01-14,1873.63,1955.24
2009-01-15,1935.39,1954.87
2009-01-16,1965.44,1990.21
2009-01-19,2010.58,2012.46
2009-01-20,2006.53,2025.19
2009-01-21,1993.67,2021.71
2009-01-22,2034.29,2044.55
2009-01-23,2039.52,2032.68
2009-02-02,2052.44,2057.06
2009-02-03,2056.79,2108.91
2009-02-04,2118.56,2166.41
2009-02-05,2164.55,2150.97
2009-02-06,2158.08,2237.28
2009-02-09,2271.59,2296.67
2009-02-10,2288.07,2326.75
2009-02-11,2287.23,2331.14
2009-02-12,2335.4,2318.34
2009-02-13,2321.56,2399.06
2009-02-16,2421.19,2462.25
2009-02-17,2460.57,2385.29
2009-02-18,2331.66,2275.84
2009-02-19,2295.65,2298.41
2009-02-20,2300.81,2344.32
2009-02-23,2333.81,2410.48
2009-02-24,2376.7,2301.85
2009-02-25,2325.04,2304.25
2009-02-26,2295.43,2190.19
2009-02-27,2164.54,2140.49
2009-03-02,2123.37,2164.67
2009-03-03,2109.84,2142.15
2009-03-04,2150.24,2285.15
2009-03-05,2314.08,2304.92
2009-03-06,2260.76,2286.58
2009-03-09,2302.01,2202.53
2009-03-10,2175.31,2240.78
2009-03-11,2288.05,2220.38
2009-03-12,2208.04,2215.7
2009-03-13,2229.25,2205.42
2009-03-16,2197.25,2241.61
2009-03-17,2244.11,2322.4
2009-03-18,2335.42,2332.65
2009-03-19,2337.52,2382.56
2009-03-20,2389.89,2379.84
2009-03-23,2384.67,2439.4
2009-03-24,2477.57,2451.78
2009-03-25,2435.63,2401.33
2009-03-26,2407.76,2479.79
2009-03-27,2501.0,2498.93
2009-03-30,2501.31,2484.49
2009-03-31,2436.78,2507.79
2009-04-01,2519.89,2548.22
2009-04-02,2558.77,2576.4
2009-04-03,2597.92,2570.5
2009-04-07,2570.63,2576.95
2009-04-08,2563.72,2479.35
2009-04-09,2477.42,2517.67
2009-04-10,2540.11,2595.53
2009-04-13,2621.98,2656.52
2009-04-14,2651.2,2676.87
2009-04-15,2662.73,2686.99
2009-04-16,2690.51,2687.11
2009-04-17,2675.67,2650.69
2009-04-20,2643.73,2707.67
2009-04-21,2670.28,2675.44
2009-04-22,2687.86,2576.28
2009-04-23,2555.53,2593.56
2009-04-24,2605.7,2572.89
2009-04-27,2566.92,2513.29
2009-04-28,2490.53,2518.53
2009-04-29,2518.85,2605.37
2009-04-30,2616.49,2622.93
2009-05-04,2635.13,2714.3
2009-05-05,2733.11,2727.01
2009-05-06,2721.82,2764.98
2009-05-07,2783.58,2767.08
2009-05-08,2751.5,2789.22
2009-05-11,2808.14,2725.32
2009-05-12,2702.74,2788.56
2009-05-13,2792.42,2814.0
2009-05-14,2781.05,2792.6
2009-05-15,2800.57,2796.12
2009-05-18,2782.58,2810.57
2009-05-19,2836.34,2840.08
2009-05-20,2843.54,2812.86
2009-05-21,2795.83,2750.01
2009-05-22,2733.02,2740.68
2009-05-25,2684.21,2752.72
2009-05-26,2757.31,2719.76
2009-05-27,2734.42,2759.71
2009-06-01,2798.93,2858.34
2009-06-02,2878.53,2865.1
2009-06-03,2865.73,2939.39
2009-06-04,2924.27,2953.75
2009-06-05,2966.06,2939.31
2009-06-08,2937.64,2948.48
2009-06-09,2948.95,2960.56
2009-06-10,2972.42,2989.59
2009-06-11,2982.97,2961.63
2009-06-12,2955.57,2906.29
2009-06-15,2911.42,2966.19
2009-06-16,2936.51,2961.22
2009-06-17,2957.58,3010.59
2009-06-18,3014.44,3057.43
2009-06-19,3061.9,3080.0
2009-06-22,3106.39,3082.56
2009-06-23,3036.4,3083.9
2009-06-24,3079.5,3120.73
2009-06-25,3125.66,3117.92
2009-06-26,3126.23,3128.42
2009-06-29,3132.11,3179.97
2009-06-30,3191.64,3166.47
2009-07-01,3153.54,3237.9
2009-07-02,3248.2,3282.36
2009-07-03,3254.93,3327.14
2009-07-06,3333.1,3374.75
2009-07-07,3368.33,3340.49
2009-07-08,3306.43,3352.27
2009-07-09,3348.22,3396.3
2009-07-10,3398.91,3398.31
2009-07-13,3382.57,3361.01
2009-07-14,3375.87,3454.75
2009-07-15,3467.13,3493.3
2009-07-16,3516.78,3501.24
2009-07-17,3499.51,3519.81
2009-07-20,3532.52,3591.12
2009-07-21,3603.4,3539.83
2009-07-22,3532.63,3606.92
2009-07-23,3613.6,3651.97
2009-07-24,3672.21,3667.56
2009-07-27,3680.15,3743.63
2009-07-28,3745.55,3755.82
2009-07-29,3741.78,3558.51
2009-07-30,3587.05,3634.82
2009-07-31,3670.19,3734.62
2009-08-03,3754.22,3787.03
2009-08-04,3803.06,3786.61
2009-08-05,3781.4,3740.94
2009-08-06,3707.91,3663.12
2009-08-07,3655.46,3555.09
2009-08-10,3589.72,3544.54
2009-08-11,3558.65,3556.38
2009-08-12,3546.5,3397.4
2009-08-13,3398.89,3440.82
2009-08-14,3437.95,3344.46
2009-08-17,3283.44,3140.27
2009-08-18,3110.71,3171.99
2009-08-19,3178.28,3014.57
2009-08-20,3021.25,3144.39
2009-08-21,3135.37,3203.62
2009-08-24,3222.4,3229.6
2009-08-25,3210.85,3109.83
2009-08-26,3082.68,3172.39
2009-08-27,3149.57,3156.3
2009-08-28,3152.04,3046.78
2009-08-31,3003.54,2830.27
2009-09-01,2804.58,2843.7
2009-09-02,2824.64,2890.93
2009-09-03,2898.45,3051.96
2009-09-04,3055.35,3077.14
2009-09-07,3097.79,3104.21
2009-09-08,3084.2,3170.97
2009-09-09,3188.31,3194.91
2009-09-10,3179.19,3162.91
2009-09-11,3152.81,3238.13
2009-09-14,3248.35,3293.39
2009-09-15,3298.81,3302.64
2009-09-16,3290.39,3258.24
2009-09-17,3274.58,3320.1
2009-09-18,3325.06,3199.69
2009-09-21,3163.51,3208.6
2009-09-22,3196.01,3131.03
2009-09-23,3130.14,3060.07
2009-09-24,3041.82,3080.93
2009-09-25,3057.11,3058.53
2009-09-28,3066.37,2972.64
2009-09-29,2975.53,2972.29
2009-09-30,2992.98,3004.8
2009-10-09,3078.75,3163.71
2009-10-12,3181.58,3151.63
2009-10-13,3144.02,3198.52
2009-10-14,3209.06,3227.4
2009-10-15,3258.55,3239.64
2009-10-16,3250.1,3241.71
2009-10-19,3238.85,3329.16
2009-10-20,3355.36,3377.57
2009-10-21,3375.03,3369.28
2009-10-22,3364.15,3347.32
2009-10-23,3354.98,3413.25
2009-10-26,3421.7,3414.24
2009-10-27,3384.29,3314.72
2009-10-28,3303.77,3329.33
2009-10-29,3265.19,3247.05
2009-10-30,3305.38,3280.37
2009-11-02,3205.83,3392.8
2009-11-03,3402.53,3435.43
2009-11-04,3443.52,3453.89
2009-11-05,3458.86,3464.32
2009-11-06,3491.07,3483.02
2009-11-09,3487.11,3495.79
2009-11-10,3520.4,3503.78
2009-11-11,3500.59,3495.67
2009-11-12,3506.95,3499.99
2009-11-13,3489.54,3518.72
2009-11-16,3541.05,3625.8
2009-11-17,3644.96,3628.35
2009-11-18,3633.85,3630.23
2009-11-19,3638.07,3642.44
2009-11-20,3630.58,3631.01
2009-11-23,3636.53,3665.51
2009-11-24,3680.75,3548.08
2009-11-25,3541.51,3629.63
2009-11-26,3635.79,3485.77
2009-11-27,3440.34,3382.51
2009-11-30,3415.08,3511.67
2009-12-01,3507.56,3560.83
2009-12-02,3578.87,3597.33
2009-12-03,3596.95,3590.88
2009-12-04,3581.63,3643.49
2009-12-07,3644.63,3668.83
2009-12-08,3670.81,3624.02
2009-12-09,3579.28,3554.48
2009-12-10,3579.83,3577.24
2009-12-11,3589.41,3575.02
2009-12-14,3572.53,3612.75
2009-12-15,3594.51,3583.34
2009-12-16,3568.28,3560.72
2009-12-17,3571.05,3480.15
2009-12-18,3450.04,3391.74
2009-12-21,3386.33,3396.62
2009-12-22,3402.23,3305.54
2009-12-23,3303.73,3336.48
2009-12-24,3346.76,3438.82
2009-12-25,3434.33,3424.78
2009-12-28,3432.82,3478.43
2009-12-29,3481.9,3500.74
2009-12-30,3503.82,3558.86
2009-12-31,3561.37,3575.68
2010-01-04,3592.47,3535.23
2010-01-05,3545.19,3564.04
2010-01-06,3558.7,3541.73
2010-01-07,3543.16,3471.46
2010-01-08,3456.91,3480.13
2010-01-11,3593.11,3482.05
2010-01-12,3477.84,3534.92
2010-01-13,3448.29,3421.14
2010-01-14,3433.47,3469.05
2010-01-15,3472.52,3482.74
2010-01-18,3471.78,3500.68
2010-01-19,3506.81,3507.48
2010-01-20,3512.25,3394.43
2010-01-21,3397.04,3408.57
2010-01-22,3364.45,3366.2
2010-01-25,3340.01,3328.01
2010-01-26,3328.11,3242.8
2010-01-27,3243.04,3198.57
2010-01-28,3195.29,3206.57
2010-01-29,3190.31,3204.16
2010-02-01,3198.23,3152.71
2010-02-02,3170.78,3146.19
2010-02-03,3160.71,3230.72
2010-02-04,3206.43,3218.8
2010-02-05,3147.72,3153.09
2010-02-08,3152.25,3150.99
2010-02-09,3147.76,3169.19
2010-02-10,3195.14,3214.13
2010-02-11,3216.69,3220.4
2010-02-12,3232.88,3251.28
2010-02-22,3248.95,3233.34
2010-02-23,3225.39,3198.63
2010-02-24,3177.08,3244.48
2010-02-25,3252.15,3292.13
2010-02-26,3286.09,3281.67
2010-03-01,3290.01,3324.42
2010-03-02,3327.1,3311.24
2010-03-03,3313.02,3335.08
2010-03-04,3338.67,3250.57
2010-03-05,3253.16,3259.76
2010-03-08,3268.4,3286.18
2010-03-09,3285.62,3305.86
2010-03-10,3304.04,3279.69
2010-03-11,3282.2,3276.71
2010-03-12,3277.31,3233.13
2010-03-15,3231.22,3183.18
2010-03-16,3183.77,3203.97
2010-03-17,3214.22,3273.92
2010-03-18,3277.88,3267.55
2010-03-19,3270.98,3293.87
2010-03-22,3297.82,3302.63
2010-03-23,3305.55,3275.57
2010-03-24,3282.05,3276.67
2010-03-25,3270.39,3229.13
2010-03-26,3226.8,3275.0
2010-03-29,3295.76,3358.54
2010-03-30,3361.35,3366.71
2010-03-31,3369.19,3345.61
2010-04-01,3349.88,3391.94
2010-04-02,3400.14,3407.35
2010-04-06,3422.85,3405.15
2010-04-07,3403.09,3386.95
2010-04-08,3381.31,3346.74
2010-04-09,3348.77,3379.17
2010-04-12,3388.35,3351.48
2010-04-13,3350.73,3391.72
2010-04-14,3394.64,3403.71
2010-04-15,3407.02,3394.57
2010-04-16,3388.29,3356.33
2010-04-19,3313.5,3176.42
2010-04-20,3176.41,3173.37
2010-04-21,3178.88,3236.68
2010-04-22,3222.68,3201.54
2010-04-23,3198.78,3190.0
2010-04-26,3195.46,3172.0
2010-04-27,3163.1,3108.41
2010-04-28,3080.32,3097.35
2010-04-29,3114.94,3060.06
2010-04-30,3060.12,3067.36
2010-05-04,3005.49,3019.45
2010-05-05,2981.78,3036.39
2010-05-06,3014.91,2896.86
2010-05-07,2835.88,2836.79
2010-05-10,2842.37,2858.23
2010-05-11,2916.33,2800.82
2010-05-12,2781.71,2818.16
2010-05-13,2818.58,2886.91
2010-05-14,2865.58,2868.02
2010-05-17,2828.88,2714.72
2010-05-18,2711.41,2771.35
2010-05-19,2748.95,2762.17
2010-05-20,2739.22,2726.02
2010-05-21,2656.42,2768.79
2010-05-24,2787.75,2873.47
2010-05-25,2851.26,2813.94
2010-05-26,2814.44,2813.94
2010-05-27,2808.05,2859.98
2010-05-28,2885.86,2850.3
2010-05-31,2835.33,2773.26
2010-06-01,2755.28,2744.16
2010-06-02,2729.33,2757.53
2010-06-03,2769.1,2736.08
2010-06-04,2721.36,2744.39
2010-06-07,2692.83,2695.72
2010-06-08,2694.11,2699.34
2010-06-09,2711.64,2782.13
2010-06-10,2755.94,2750.02
2010-06-11,2766.2,2758.87
2010-06-17,2778.53,2742.73
2010-06-18,2739.03,2696.17
2010-06-21,2698.98,2780.66
2010-06-22,2772.89,2783.72
2010-06-23,2768.7,2758.5
2010-06-24,2753.71,2757.5
2010-06-25,2744.12,2736.29
2010-06-28,2734.51,2716.78
2010-06-29,2717.47,2592.02
2010-06-30,2572.91,2563.07
2010-07-01,2557.92,2526.07
2010-07-02,2523.03,2534.1
2010-07-05,2507.35,2512.65
2010-07-06,2504.87,2562.9
2010-07-07,2561.11,2580.48
2010-07-08,2591.51,2575.92
2010-07-09,2578.55,2647.1
2010-07-12,2647.42,2676.22
2010-07-13,2649.66,2634.59
2010-07-14,2640.93,2653.61
2010-07-15,2650.33,2608.52
2010-07-16,2597.0,2616.13
2010-07-19,2592.09,2682.47
2010-07-20,2685.46,2741.5
2010-07-21,2744.7,2747.33
2010-07-22,2738.03,2781.29
2010-07-23,2787.52,2793.08
2010-07-26,2798.76,2811.05
2010-07-27,2803.75,2795.72
2010-07-28,2796.48,2863.72
2010-07-29,2866.77,2877.98
2010-07-30,2871.48,2868.85
2010-08-02,2868.28,2917.27
2010-08-03,2925.25,2865.97
2010-08-04,2858.35,2876.43
2010-08-05,2874.66,2850.83
2010-08-06,2848.16,2897.66
2010-08-09,2894.1,2918.24
2010-08-10,2920.4,2832.64
2010-08-11,2823.15,2850.21
2010-08-12,2822.79,2816.39
2010-08-13,2818.41,2855.55
2010-08-16,2851.22,2922.08
2010-08-17,2927.26,2942.29
2010-08-18,2945.98,2937.36
2010-08-19,2940.77,2955.4
2010-08-20,2943.33,2898.33
2010-08-23,2895.71,2896.19
2010-08-24,2892.13,2911.83
2010-08-25,2893.99,2843.02
2010-08-26,2853.1,2850.09
2010-08-27,2847.45,2858.57
2010-08-30,2874.25,2915.01
2010-08-31,2905.15,2903.19
2010-09-01,2907.66,2884.04
2010-09-02,2917.74,2921.39
2010-09-03,2926.94,2920.21
2010-09-06,2935.89,2975.09
2010-09-07,2979.3,2983.11
2010-09-08,2970.0,2980.97
2010-09-09,2986.87,2926.46
2010-09-10,2928.0,2932.55
2010-09-13,2933.59,2962.32
2010-09-14,2971.55,2965.01
2010-09-15,2965.54,2913.19
2010-09-16,2908.32,2857.79
2010-09-17,2864.72,2861.37
2010-09-20,2865.04,2849.83
2010-09-21,2859.43,2857.48
2010-09-27,2869.93,2905.03
2010-09-28,2900.54,2880.91
2010-09-29,2877.27,2874.81
2010-09-30,2859.06,2935.57
2010-10-08,2965.65,3044.23
2010-10-11,3069.19,3132.9
2010-10-12,3121.64,3172.73
2010-10-13,3176.89,3217.58
2010-10-14,3245.13,3224.14
2010-10-15,3204.72,3327.68
2010-10-18,3345.8,3306.16
2010-10-19,3300.52,3375.67
2010-10-20,3304.22,3396.88
2010-10-21,3404.72,3374.69
2010-10-22,3365.6,3378.66
2010-10-25,3386.85,3481.08
2010-10-26,3491.47,3466.08
2010-10-27,3451.43,3403.87
2010-10-28,3390.43,3397.69
2010-10-29,3400.26,3379.98
2010-11-01,3390.41,3473.0
2010-11-02,3484.23,3463.13
2010-11-03,3462.74,3420.34
2010-11-04,3426.46,3480.5
2010-11-05,3538.99,3520.8
2010-11-08,3534.19,3548.57
2010-11-09,3547.44,3523.95
2010-11-10,3507.2,3499.11
2010-11-11,3490.74,3509.98
2010-11-12,3484.61,3291.83
2010-11-15,3298.74,3314.89
2010-11-16,3311.62,3169.54
2010-11-17,3124.11,3103.91
2010-11-18,3134.94,3147.96
2010-11-19,3168.17,3178.85
2010-11-22,3148.22,3171.94
2010-11-23,3156.48,3107.18
2010-11-24,3088.99,3177.04
2010-11-25,3197.97,3223.48
2010-11-26,3214.13,3194.85
2010-11-29,3183.54,3190.05
2010-11-30,3187.53,3136.99
2010-12-01,3127.26,3136.02
2010-12-02,3185.76,3155.06
2010-12-03,3161.93,3158.16
2010-12-06,3168.88,3165.57
2010-12-07,3152.73,3200.34
2010-12-08,3194.9,3171.88
2010-12-09,3156.0,3123.37
2010-12-10,3107.38,3161.98
2010-12-13,3176.33,3261.06
2010-12-14,3270.2,3269.47
2010-12-15,3270.78,3247.64
2010-12-16,3246.01,3230.67
2010-12-17,3229.3,3225.66
2010-12-20,3239.02,3178.66
2010-12-21,3184.7,3249.51
2010-12-22,3253.82,3215.45
2010-12-23,3210.67,3188.61
2010-12-24,3170.64,3162.96
2010-12-27,3176.11,3099.71
2010-12-28,3084.82,3044.93
2010-12-29,3049.93,3061.83
2010-12-30,3063.05,3064.1
2010-12-31,3069.05,3128.26
2011-01-04,3155.56,3189.68
2011-01-05,3170.18,3175.66
2011-01-06,3177.83,3159.64
2011-01-07,3156.36,3166.62
2011-01-10,3162.08,3108.19
2011-01-11,3096.25,3124.92
2011-01-12,3135.18,3142.34
2011-01-13,3153.99,3141.28
2011-01-14,3129.67,3091.86
2011-01-17,3067.43,2974.35
2011-01-18,2965.42,2977.65
2011-01-19,2978.46,3044.85
2011-01-20,3037.86,2944.71
2011-01-21,2935.23,2983.46
2011-01-24,2986.09,2954.23
2011-01-25,2949.65,2938.65
2011-01-26,2939.77,2978.43
2011-01-27,2953.59,3026.47
2011-01-28,3020.12,3036.74
2011-01-31,3035.42,3076.51
2011-02-01,3083.49,3077.28
2011-02-09,3055.4,3040.95
2011-02-10,3034.08,3104.16
2011-02-11,3100.27,3120.96
2011-02-14,3123.25,3219.14
2011-02-15,3223.22,3217.67
2011-02-16,3211.14,3248.53
2011-02-17,3255.63,3245.91
2011-02-18,3240.05,3211.88
2011-02-21,3192.15,3257.91
2011-02-22,3267.61,3163.58
2011-02-23,3152.44,3174.74
2011-02-24,3170.24,3190.94
2011-02-25,3190.87,3197.62
2011-02-28,3200.68,3239.56
2011-03-01,3241.71,3254.89
2011-03-02,3237.12,3243.3
2011-03-03,3248.16,3221.72
2011-03-04,3223.51,3270.67
2011-03-07,3287.41,3334.51
2011-03-08,3335.71,3337.46
2011-03-09,3344.1,3338.86
2011-03-10,3330.44,3280.26
2011-03-11,3263.08,3247.38
2011-03-14,3238.91,3262.92
2011-03-15,3250.59,3203.96
2011-03-16,3204.92,3248.2
2011-03-17,3216.29,3197.1
2011-03-18,3228.92,3215.69
2011-03-21,3220.68,3207.11
2011-03-22,3217.8,3222.96
2011-03-23,3222.32,3264.93
2011-03-24,3269.57,3251.36
2011-03-25,3256.18,3294.48
2011-03-28,3307.41,3290.57
2011-03-29,3288.56,3257.98
2011-03-30,3256.72,3256.08
2011-03-31,3257.16,3223.29
2011-04-01,3227.56,3272.73
2011-04-06,3269.19,3311.07
2011-04-07,3313.47,3324.42
2011-04-08,3321.54,3353.36
2011-04-11,3363.37,3333.43
2011-04-12,3324.75,3326.77
2011-04-13,3311.32,3372.03
2011-04-14,3374.32,3353.56
2011-04-15,3345.13,3358.94
2011-04-18,3346.15,3359.44
2011-04-19,3334.91,3295.81
2011-04-20,3300.42,3295.76
2011-04-21,3312.27,3317.37
2011-04-22,3317.08,3299.94
2011-04-25,3292.48,3249.57
2011-04-26,3242.53,3230.96
2011-04-27,3242.62,3209.5
2011-04-28,3224.41,3161.78
2011-04-29,3161.16,3192.72
2011-05-03,3192.84,3211.13
2011-05-04,3192.84,3129.03
2011-05-05,3115.0,3126.12
2011-05-06,3093.81,3121.4
2011-05-09,3126.26,3129.76
2011-05-10,3135.15,3153.22
2011-05-11,3153.65,3145.08
2011-05-12,3123.16,3101.6
2011-05-13,3105.3,3128.09
2011-05-16,3120.44,3100.46
2011-05-17,3097.07,3116.03
2011-05-18,3109.29,3139.38
2011-05-19,3148.35,3120.64
2011-05-20,3120.58,3121.6
2011-05-23,3115.31,3022.98
2011-05-24,3013.72,3026.22
2011-05-25,3020.32,2990.34
2011-05-26,3011.47,2978.38
2011-05-27,2980.72,2963.31
2011-05-30,2956.58,2954.51
2011-05-31,2958.61,3001.56
2011-06-01,2996.09,3004.17
2011-06-02,2970.63,2955.71
2011-06-03,2951.58,2986.35
2011-06-07,2977.68,3004.26
2011-06-08,3003.58,3008.65
2011-06-09,3000.4,2951.89
2011-06-10,2947.93,2961.93
2011-06-13,2940.39,2950.35
2011-06-14,2947.66,2993.56
2011-06-15,2984.96,2963.12
2011-06-16,2939.68,2917.58
2011-06-17,2916.41,2892.16
2011-06-20,2888.94,2874.9
2011-06-21,2883.35,2909.07
2011-06-22,2913.67,2908.58
2011-06-23,2899.01,2957.63
2011-06-24,2946.61,3027.47
2011-06-27,3028.5,3036.49
2011-06-28,3040.18,3041.73
2011-06-29,3039.05,3000.17
2011-06-30,3003.23,3044.09
2011-07-01,3052.12,3049.75
2011-07-04,3064.94,3121.98
2011-07-05,3122.9,3122.5
2011-07-06,3116.12,3113.71
2011-07-07,3123.29,3101.68
2011-07-08,3105.49,3109.18
2011-07-11,3097.87,3113.21
2011-07-12,3089.14,3056.91
2011-07-13,3060.42,3106.25
2011-07-14,3112.59,3115.75
2011-07-15,3105.5,3128.89
2011-07-18,3131.8,3122.6
2011-07-19,3108.47,3095.13
2011-07-20,3113.71,3091.57
2011-07-21,3092.27,3059.14
2011-07-22,3066.19,3067.99
2011-07-25,3050.9,2968.29
2011-07-26,2965.72,2977.77
2011-07-27,2961.58,3000.05
2011-07-28,2973.64,2981.0
2011-07-29,2981.02,2972.08
2011-08-01,2969.11,2977.72
2011-08-02,2958.85,2956.38
2011-08-03,2930.19,2954.87
2011-08-04,2962.91,2960.31
2011-08-05,2881.74,2897.42
2011-08-08,2864.51,2793.9
2011-08-09,2720.95,2798.19
2011-08-10,2845.35,2824.12
2011-08-11,2779.72,2866.92
2011-08-12,2881.55,2875.37
2011-08-15,2883.17,2917.88
2011-08-16,2920.83,2897.58
2011-08-17,2893.85,2886.01
2011-08-18,2887.1,2834.25
2011-08-19,2789.35,2807.66
2011-08-22,2809.33,2777.79
2011-08-23,2788.7,2821.0
2011-08-24,2834.58,2810.02
2011-08-25,2818.7,2903.84
2011-08-26,2889.38,2901.22
2011-08-29,2875.78,2852.81
2011-08-30,2875.14,2841.74
2011-08-31,2843.99,2846.78
2011-09-01,2852.39,2834.54
2011-09-02,2828.84,2803.85
2011-09-05,2780.83,2743.82
2011-09-06,2727.75,2723.3
2011-09-07,2738.79,2779.09
2011-09-08,2788.83,2756.11
2011-09-09,2770.15,2751.1
2011-09-13,2712.44,2720.28
2011-09-14,2729.26,2733.11
2011-09-15,2734.55,2729.05
2011-09-16,2744.22,2733.99
2011-09-19,2718.32,2679.27
2011-09-20,2675.04,2689.85
2011-09-21,2691.7,2771.01
2011-09-22,2745.15,2685.69
2011-09-23,2644.29,2669.48
2011-09-26,2645.25,2610.92
2011-09-27,2634.93,2637.88
2011-09-28,2654.83,2610.59
2011-09-29,2593.56,2588.19
2011-09-30,2595.58,2581.35
2011-10-10,2588.35,2557.08
2011-10-11,2625.16,2551.99
2011-10-12,2537.4,2644.76
2011-10-13,2636.86,2662.6
2011-10-14,2655.36,2653.78
2011-10-17,2658.95,2666.95
2011-10-18,2646.84,2592.21
2011-10-19,2599.92,2583.08
2011-10-20,2566.6,2520.53
2011-10-21,2522.26,2507.88
2011-10-24,2517.06,2576.67
2011-10-25,2572.71,2625.43
2011-10-26,2613.27,2651.65
2011-10-27,2658.43,2657.48
2011-10-28,2694.54,2709.02
2011-10-31,2704.54,2695.31
2011-11-01,2672.51,2697.53
2011-11-02,2658.55,2742.39
2011-11-03,2752.63,2744.3
2011-11-04,2770.57,2763.75
2011-11-07,2750.99,2736.25
2011-11-08,2745.06,2727.71
2011-11-09,2739.15,2751.65
2011-11-10,2720.84,2699.59
2011-11-11,2705.24,2695.0
2011-11-14,2717.54,2750.2
2011-11-15,2746.77,2744.68
2011-11-16,2745.86,2670.12
2011-11-17,2671.95,2662.02
2011-11-18,2643.67,2606.5
2011-11-21,2608.56,2609.69
