,shortEMA,mediumEMA,longEMA,netAsset
264,1,9,140,1365751.4000900018
265,1,9,141,1365751.4000900018
266,1,9,142,1365751.4000900018
267,1,9,143,1365751.4000900018
268,1,9,144,1365751.4000900018
269,1,9,145,1365751.4000900018
270,1,9,146,1368385.9799400014
271,1,9,147,1368385.9799400014
272,1,9,148,1368385.9799400014
273,1,9,149,1368385.9799400014
274,1,9,150,1368385.9799400014
275,1,9,151,1368385.9799400014
276,1,9,152,1368385.9799400014
277,1,9,153,1368385.9799400014
278,1,9,154,1368385.9799400014
279,1,9,155,1368385.9799400014
280,1,9,156,1368385.9799400014
281,1,9,157,1368385.9799400014
282,1,9,158,1368385.9799400014
283,1,9,159,1368385.9799400014
284,1,9,160,1368385.9799400014
285,1,9,161,1368385.9799400014
286,1,9,162,1368385.9799400014
287,1,9,163,1368385.9799400014
288,1,9,164,1368385.9799400014
289,1,9,165,1368385.9799400014
290,1,9,166,1368385.9799400014
291,1,9,167,1368385.9799400014
292,1,9,168,1368385.9799400014
293,1,9,169,1368385.9799400014
294,1,9,170,1368385.9799400014
295,1,9,171,1368385.9799400014
296,1,9,172,1368385.9799400014
297,1,9,173,1368385.9799400014
298,1,9,174,1368385.9799400014
299,1,9,175,1368385.9799400014
300,1,9,176,1368385.9799400014
301,1,9,177,1368385.9799400014
302,1,9,178,1368385.9799400014
303,1,9,179,1368385.9799400014
304,1,9,180,1368385.9799400014
305,1,10,120,1376955.8034400009
306,1,10,121,1376955.8034400009
307,1,10,122,1372038.5909000009
308,1,10,123,1372038.5909000009
309,1,10,124,1372038.5909000009
310,1,10,125,1372038.5909000009
311,1,10,126,1372038.5909000009
312,1,10,127,1372038.5909000009
313,1,10,128,1372038.5909000009
314,1,10,129,1372038.5909000009
315,1,10,130,1372038.5909000009
316,1,10,131,1372038.5909000009
317,1,10,132,1345352.8840600012
318,1,10,133,1345352.8840600012
319,1,10,134,1345352.8840600012
320,1,10,135,1345352.8840600012
321,1,10,136,1345352.8840600012
322,1,10,137,1368580.9913750011
323,1,10,138,1368580.9913750011
324,1,10,139,1368580.9913750011
325,1,10,140,1372328.9295000012
326,1,10,141,1372328.9295000012
327,1,10,142,1372328.9295000012
328,1,10,143,1372328.9295000012
329,1,10,144,1372328.9295000012
330,1,10,145,1372328.9295000012
331,1,10,146,1375033.1916650014
332,1,10,147,1375033.1916650014
333,1,10,148,1375033.1916650014
334,1,10,149,1375033.1916650014
335,1,10,150,1375033.1916650014
336,1,10,151,1375033.1916650014
337,1,10,152,1375033.1916650014
338,1,10,153,1375033.1916650014
339,1,10,154,1375033.1916650014
340,1,10,155,1375033.1916650014
341,1,10,156,1375033.1916650014
342,1,10,157,1375033.1916650014
343,1,10,158,1375033.1916650014
344,1,10,159,1375033.1916650014
345,1,10,160,1375033.1916650014
346,1,10,161,1375033.1916650014
347,1,10,162,1375033.1916650014
348,1,10,163,1375033.1916650014
349,1,10,164,1375033.1916650014
350,1,10,165,1375033.1916650014
351,1,10,166,1375033.1916650014
352,1,10,167,1375033.1916650014
353,1,10,168,1375033.1916650014
354,1,10,169,1375033.1916650014
355,1,10,170,1375033.1916650014
356,1,10,171,1375033.1916650014
357,1,10,172,1375033.1916650014
358,1,10,173,1375033.1916650014
359,1,10,174,1375033.1916650014
360,1,10,175,1375033.1916650014
361,1,10,176,1375033.1916650014
362,1,10,177,1375033.1916650014
363,1,10,178,1375033.1916650014
364,1,10,179,1375033.1916650014
365,1,10,180,1375033.1916650014
366,1,11,120,1372256.8416850006
367,1,11,121,1372256.8416850006
368,1,11,122,1366618.228200001
369,1,11,123,1366618.228200001
370,1,11,124,1366618.228200001
371,1,11,125,1366618.228200001
372,1,11,126,1366618.228200001
373,1,11,127,1366618.228200001
374,1,11,128,1366618.228200001
375,1,11,129,1366618.228200001
376,1,11,130,1366618.228200001
377,1,11,131,1366618.228200001
378,1,11,132,1340834.3340600014
379,1,11,133,1340834.3340600014
380,1,11,134,1340834.3340600014
381,1,11,135,1340834.3340600014
382,1,11,136,1340834.3340600014
383,1,11,137,1363170.1322800007
384,1,11,138,1363170.1322800007
385,1,11,139,1363170.1322800007
386,1,11,140,1367721.6370200012
387,1,11,141,1367721.6370200012
388,1,11,142,1367721.6370200012
389,1,11,143,1367721.6370200012
390,1,11,144,1367721.6370200012
391,1,11,145,1367721.6370200012
392,1,11,146,1369603.3253600008
393,1,11,147,1369603.3253600008
394,1,11,148,1369603.3253600008
395,1,11,149,1369603.3253600008
396,1,11,150,1369603.3253600008
397,1,11,151,1369603.3253600008
398,1,11,152,1369603.3253600008
399,1,11,153,1369603.3253600008
400,1,11,154,1369603.3253600008
401,1,11,155,1369603.3253600008
402,1,11,156,1369603.3253600008
403,1,11,157,1369603.3253600008
404,1,11,158,1369603.3253600008
405,1,11,159,1369603.3253600008
406,1,11,160,1369603.3253600008
407,1,11,161,1369603.3253600008
408,1,11,162,1369603.3253600008
409,1,11,163,1369603.3253600008
410,1,11,164,1369603.3253600008
411,1,11,165,1369603.3253600008
412,1,11,166,1369603.3253600008
413,1,11,167,1369603.3253600008
414,1,11,168,1369603.3253600008
415,1,11,169,1369603.3253600008
416,1,11,170,1369603.3253600008
417,1,11,171,1369603.3253600008
418,1,11,172,1369603.3253600008
419,1,11,173,1369603.3253600008
420,1,11,174,1369603.3253600008
421,1,11,175,1369603.3253600008
422,1,11,176,1369603.3253600008
423,1,11,177,1369603.3253600008
424,1,11,178,1369603.3253600008
425,1,11,179,1369603.3253600008
426,1,11,180,1369603.3253600008
427,1,12,120,1390480.7079450008
428,1,12,121,1390480.7079450008
429,1,12,122,1385616.973465001
430,1,12,123,1385616.973465001
431,1,12,124,1385616.973465001
432,1,12,125,1385616.973465001
433,1,12,126,1385616.973465001
434,1,12,127,1385616.973465001
435,1,12,128,1385616.973465001
436,1,12,129,1385616.973465001
437,1,12,130,1385616.973465001
438,1,12,131,1385616.973465001
439,1,12,132,1358756.6625700013
440,1,12,133,1358756.6625700013
441,1,12,134,1358756.6625700013
442,1,12,135,1358756.6625700013
443,1,12,136,1358756.6625700013
444,1,12,137,1382137.6656800013
445,1,12,138,1382137.6656800013
446,1,12,139,1382137.6656800013
447,1,12,140,1385965.830785001
448,1,12,141,1385965.830785001
449,1,12,142,1385965.830785001
450,1,12,143,1385965.830785001
451,1,12,144,1385965.830785001
452,1,12,145,1385965.830785001
453,1,12,146,1388444.884310001
454,1,12,147,1388444.884310001
455,1,12,148,1388444.884310001
456,1,12,149,1388444.884310001
457,1,12,150,1388444.884310001
458,1,12,151,1388444.884310001
459,1,12,152,1388444.884310001
460,1,12,153,1388444.884310001
461,1,12,154,1388444.884310001
462,1,12,155,1388444.884310001
463,1,12,156,1388444.884310001
464,1,12,157,1388444.884310001
465,1,12,158,1388444.884310001
466,1,12,159,1388444.884310001
467,1,12,160,1388444.884310001
468,1,12,161,1388444.884310001
469,1,12,162,1388444.884310001
470,1,12,163,1388444.884310001
471,1,12,164,1388444.884310001
472,1,12,165,1388444.884310001
473,1,12,166,1388444.884310001
474,1,12,167,1388444.884310001
475,1,12,168,1388444.884310001
476,1,12,169,1388444.884310001
477,1,12,170,1388444.884310001
478,1,12,171,1388444.884310001
479,1,12,172,1388444.884310001
480,1,12,173,1388444.884310001
481,1,12,174,1388444.884310001
482,1,12,175,1388444.884310001
483,1,12,176,1388444.884310001
484,1,12,177,1388444.884310001
485,1,12,178,1388444.884310001
486,1,12,179,1388444.884310001
487,1,12,180,1388444.884310001
488,1,13,120,1443489.7904150006
489,1,13,121,1443489.7904150006
490,1,13,122,1437534.6851950006
491,1,13,123,1437534.6851950006
492,1,13,124,1437534.6851950006
493,1,13,125,1437534.6851950006
494,1,13,126,1437534.6851950006
495,1,13,127,1437534.6851950006
496,1,13,128,1437534.6851950006
497,1,13,129,1437534.6851950006
498,1,13,130,1437534.6851950006
499,1,13,131,1437534.6851950006
500,1,13,132,1410104.1466800007
501,1,13,133,1410104.1466800007
502,1,13,134,1410104.1466800007
503,1,13,135,1410104.1466800007
504,1,13,136,1410104.1466800007
505,1,13,137,1433960.5491850006
506,1,13,138,1433960.5491850006
507,1,13,139,1433960.5491850006
508,1,13,140,1437883.5425150006
509,1,13,141,1437883.5425150006
510,1,13,142,1437883.5425150006
511,1,13,143,1437883.5425150006
512,1,13,144,1437883.5425150006
513,1,13,145,1437883.5425150006
514,1,13,146,1440645.822445001
515,1,13,147,1440645.822445001
516,1,13,148,1440645.822445001
517,1,13,149,1440645.822445001
518,1,13,150,1440645.822445001
519,1,13,151,1440645.822445001
520,1,13,152,1440645.822445001
521,1,13,153,1440645.822445001
522,1,13,154,1440645.822445001
523,1,13,155,1440645.822445001
524,1,13,156,1440645.822445001
525,1,13,157,1440645.822445001
526,1,13,158,1440645.822445001
527,1,13,159,1440645.822445001
528,1,13,160,1440645.822445001
529,1,13,161,1440645.822445001
530,1,13,162,1440645.822445001
531,1,13,163,1440645.822445001
532,1,13,164,1440645.822445001
533,1,13,165,1440645.822445001
534,1,13,166,1440645.822445001
535,1,13,167,1440645.822445001
536,1,13,168,1440645.822445001
537,1,13,169,1440645.822445001
538,1,13,170,1440645.822445001
539,1,13,171,1440645.822445001
540,1,13,172,1440645.822445001
541,1,13,173,1440645.822445001
542,1,13,174,1440645.822445001
543,1,13,175,1440645.822445001
544,1,13,176,1440645.822445001
545,1,13,177,1440645.822445001
546,1,13,178,1440645.822445001
547,1,13,179,1440645.822445001
548,1,13,180,1440645.822445001
549,1,14,120,1484583.3737750002
550,1,14,121,1484583.3737750002
551,1,14,122,1478443.3504350004
552,1,14,123,1478443.3504350004
553,1,14,124,1478443.3504350004
554,1,14,125,1478443.3504350004
555,1,14,126,1478443.3504350004
556,1,14,127,1478443.3504350004
557,1,14,128,1478443.3504350004
558,1,14,129,1478443.3504350004
559,1,14,130,1478443.3504350004
560,1,14,131,1478443.3504350004
561,1,14,132,1450084.7412600005
562,1,14,133,1450084.7412600005
563,1,14,134,1450084.7412600005
564,1,14,135,1450084.7412600005
565,1,14,136,1450084.7412600005
566,1,14,137,1474776.7553650006
567,1,14,138,1474776.7553650006
568,1,14,139,1474776.7553650006
569,1,14,140,1478792.2077550003
570,1,14,141,1478792.2077550003
571,1,14,142,1478792.2077550003
572,1,14,143,1478792.2077550003
573,1,14,144,1478792.2077550003
574,1,14,145,1478792.2077550003
575,1,14,146,1481646.9467450008
576,1,14,147,1481646.9467450008
577,1,14,148,1481646.9467450008
578,1,14,149,1481646.9467450008
579,1,14,150,1481646.9467450008
580,1,14,151,1481646.9467450008
581,1,14,152,1481646.9467450008
582,1,14,153,1481646.9467450008
583,1,14,154,1481646.9467450008
584,1,14,155,1481646.9467450008
585,1,14,156,1481646.9467450008
586,1,14,157,1481646.9467450008
587,1,14,158,1481646.9467450008
588,1,14,159,1481646.9467450008
589,1,14,160,1481646.9467450008
590,1,14,161,1481646.9467450008
591,1,14,162,1481646.9467450008
592,1,14,163,1481646.9467450008
593,1,14,164,1481646.9467450008
594,1,14,165,1481646.9467450008
595,1,14,166,1481646.9467450008
596,1,14,167,1481646.9467450008
597,1,14,168,1481646.9467450008
598,1,14,169,1481646.9467450008
599,1,14,170,1481646.9467450008
600,1,14,171,1481646.9467450008
601,1,14,172,1481646.9467450008
602,1,14,173,1481646.9467450008
603,1,14,174,1481646.9467450008
604,1,14,175,1481646.9467450008
605,1,14,176,1481646.9467450008
606,1,14,177,1481646.9467450008
607,1,14,178,1481646.9467450008
608,1,14,179,1481646.9467450008
609,1,14,180,1481646.9467450008
610,1,15,120,1496164.2389000007
611,1,15,121,1496164.2389000007
612,1,15,122,1489952.7041500006
613,1,15,123,1489952.7041500006
614,1,15,124,1489952.7041500006
615,1,15,125,1489952.7041500006
616,1,15,126,1489952.7041500006
617,1,15,127,1489952.7041500006
618,1,15,128,1489952.7041500006
619,1,15,129,1489952.7041500006
620,1,15,130,1489952.7041500006
621,1,15,131,1489952.7041500006
622,1,15,132,1461464.4013400008
623,1,15,133,1461464.4013400008
624,1,15,134,1461464.4013400008
625,1,15,135,1461464.4013400008
626,1,15,136,1461464.4013400008
627,1,15,137,1486288.1237600003
628,1,15,138,1486288.1237600003
629,1,15,139,1486288.1237600003
630,1,15,140,1491403.5737350008
631,1,15,141,1491403.5737350008
632,1,15,142,1491403.5737350008
633,1,15,143,1491403.5737350008
634,1,15,144,1491403.5737350008
635,1,15,145,1491403.5737350008
636,1,15,146,1493196.214080001
637,1,15,147,1493196.214080001
638,1,15,148,1493196.214080001
639,1,15,149,1493196.214080001
640,1,15,150,1493196.214080001
641,1,15,151,1493196.214080001
642,1,15,152,1493196.214080001
643,1,15,153,1493196.214080001
644,1,15,154,1493196.214080001
645,1,15,155,1493196.214080001
646,1,15,156,1493196.214080001
647,1,15,157,1493196.214080001
648,1,15,158,1493196.214080001
649,1,15,159,1493196.214080001
650,1,15,160,1493196.214080001
651,1,15,161,1493196.214080001
652,1,15,162,1493196.214080001
653,1,15,163,1493196.214080001
654,1,15,164,1493196.214080001
655,1,15,165,1493196.214080001
656,1,15,166,1493196.214080001
657,1,15,167,1493196.214080001
658,1,15,168,1493196.214080001
659,1,15,169,1493196.214080001
660,1,15,170,1493196.214080001
661,1,15,171,1493196.214080001
662,1,15,172,1493196.214080001
663,1,15,173,1493196.214080001
664,1,15,174,1493196.214080001
665,1,15,175,1493196.214080001
666,1,15,176,1493196.214080001
667,1,15,177,1493196.214080001
668,1,15,178,1493196.214080001
669,1,15,179,1493196.214080001
670,1,15,180,1493196.214080001
671,1,16,120,1507222.9525650006
672,1,16,121,1507222.9525650006
673,1,16,122,1502069.8632550007
674,1,16,123,1502069.8632550007
675,1,16,124,1502069.8632550007
676,1,16,125,1502069.8632550007
677,1,16,126,1502069.8632550007
678,1,16,127,1502069.8632550007
679,1,16,128,1502069.8632550007
680,1,16,129,1502069.8632550007
681,1,16,130,1502069.8632550007
682,1,16,131,1502069.8632550007
683,1,16,132,1472352.4086250002
684,1,16,133,1472352.4086250002
685,1,16,134,1472352.4086250002
686,1,16,135,1472352.4086250002
687,1,16,136,1472352.4086250002
688,1,16,137,1498366.1548650009
689,1,16,138,1498366.1548650009
690,1,16,139,1498366.1548650009
691,1,16,140,1502470.7924350007
692,1,16,141,1502470.7924350007
693,1,16,142,1502470.7924350007
694,1,16,143,1502470.7924350007
695,1,16,144,1502470.7924350007
696,1,16,145,1502470.7924350007
697,1,16,146,1504228.4480650006
698,1,16,147,1504228.4480650006
699,1,16,148,1504228.4480650006
700,1,16,149,1504228.4480650006
701,1,16,150,1504228.4480650006
702,1,16,151,1504228.4480650006
703,1,16,152,1504228.4480650006
704,1,16,153,1504228.4480650006
705,1,16,154,1504228.4480650006
706,1,16,155,1504228.4480650006
707,1,16,156,1504228.4480650006
708,1,16,157,1504228.4480650006
709,1,16,158,1504228.4480650006
710,1,16,159,1504228.4480650006
711,1,16,160,1504228.4480650006
712,1,16,161,1504228.4480650006
713,1,16,162,1504228.4480650006
714,1,16,163,1504228.4480650006
715,1,16,164,1504228.4480650006
716,1,16,165,1504228.4480650006
717,1,16,166,1504228.4480650006
718,1,16,167,1504228.4480650006
719,1,16,168,1504228.4480650006
720,1,16,169,1504228.4480650006
721,1,16,170,1504228.4480650006
722,1,16,171,1504228.4480650006
723,1,16,172,1504228.4480650006
724,1,16,173,1504228.4480650006
725,1,16,174,1504228.4480650006
726,1,16,175,1504228.4480650006
727,1,16,176,1504228.4480650006
728,1,16,177,1504228.4480650006
729,1,16,178,1504228.4480650006
730,1,16,179,1504228.4480650006
731,1,16,180,1504228.4480650006
732,1,17,120,1535717.3091950007
733,1,17,121,1535717.3091950007
734,1,17,122,1530492.726225
735,1,17,123,1530492.726225
736,1,17,124,1530492.726225
737,1,17,125,1530492.726225
738,1,17,126,1530492.726225
739,1,17,127,1530492.726225
740,1,17,128,1530492.726225
741,1,17,129,1530492.726225
742,1,17,130,1530492.726225
743,1,17,131,1530492.726225
744,1,17,132,1500426.4045050004
745,1,17,133,1500426.4045050004
746,1,17,134,1500426.4045050004
747,1,17,135,1500426.4045050004
748,1,17,136,1500426.4045050004
749,1,17,137,1526742.7889300005
750,1,17,138,1526742.7889300005
751,1,17,139,1526742.7889300005
752,1,17,140,1530893.655405
753,1,17,141,1530893.655405
754,1,17,142,1530893.655405
755,1,17,143,1530893.655405
756,1,17,144,1530893.655405
757,1,17,145,1530893.655405
758,1,17,146,1533779.6647600003
759,1,17,147,1533779.6647600003
760,1,17,148,1533779.6647600003
761,1,17,149,1533779.6647600003
762,1,17,150,1533779.6647600003
763,1,17,151,1533779.6647600003
764,1,17,152,1533779.6647600003
765,1,17,153,1533779.6647600003
766,1,17,154,1533779.6647600003
767,1,17,155,1533779.6647600003
768,1,17,156,1533779.6647600003
769,1,17,157,1533779.6647600003
770,1,17,158,1533779.6647600003
771,1,17,159,1533779.6647600003
772,1,17,160,1533779.6647600003
773,1,17,161,1533779.6647600003
774,1,17,162,1533779.6647600003
775,1,17,163,1533779.6647600003
776,1,17,164,1533779.6647600003
777,1,17,165,1533779.6647600003
778,1,17,166,1533779.6647600003
779,1,17,167,1533779.6647600003
780,1,17,168,1533779.6647600003
781,1,17,169,1533779.6647600003
782,1,17,170,1533779.6647600003
783,1,17,171,1533779.6647600003
784,1,17,172,1533779.6647600003
785,1,17,173,1533779.6647600003
786,1,17,174,1533779.6647600003
787,1,17,175,1533779.6647600003
788,1,17,176,1533779.6647600003
789,1,17,177,1533779.6647600003
790,1,17,178,1533779.6647600003
791,1,17,179,1533779.6647600003
792,1,17,180,1533779.6647600003
793,1,18,120,1541113.9929550006
794,1,18,121,1541113.9929550006
795,1,18,122,1534792.4633050007
796,1,18,123,1534792.4633050007
797,1,18,124,1534792.4633050007
798,1,18,125,1534792.4633050007
799,1,18,126,1534792.4633050007
800,1,18,127,1534792.4633050007
801,1,18,128,1534792.4633050007
802,1,18,129,1534792.4633050007
803,1,18,130,1534792.4633050007
804,1,18,131,1534792.4633050007
805,1,18,132,1505728.0148150001
806,1,18,133,1505728.0148150001
807,1,18,134,1505728.0148150001
808,1,18,135,1505728.0148150001
809,1,18,136,1505728.0148150001
810,1,18,137,1531035.11508
811,1,18,138,1531035.11508
812,1,18,139,1531035.11508
813,1,18,140,1535193.3924850007
814,1,18,141,1535193.3924850007
815,1,18,142,1535193.3924850007
816,1,18,143,1535193.3924850007
817,1,18,144,1535193.3924850007
818,1,18,145,1535193.3924850007
819,1,18,146,1538086.81277
820,1,18,147,1538086.81277
821,1,18,148,1538086.81277
822,1,18,149,1538086.81277
823,1,18,150,1538086.81277
824,1,18,151,1538086.81277
825,1,18,152,1538086.81277
826,1,18,153,1538086.81277
827,1,18,154,1538086.81277
828,1,18,155,1538086.81277
829,1,18,156,1538086.81277
830,1,18,157,1538086.81277
831,1,18,158,1538086.81277
832,1,18,159,1538086.81277
