,Open,Close,sign,hold,balance,netAsset,profit
2014-01-02,2323.43,2321.98,0.0,0.0,1000000.0,1000000.0,0.0
2014-01-23,2242.24,2231.89,1.0,445.0,1704.3016000001226,999501.1016,0.0
2014-04-22,2184.02,2196.8,-1.0,0.0,973107.2571500002,973107.2571500002,-26892.742849999806
2014-12-31,3462.39,3533.71,0.0,0.0,973107.2571500002,973107.2571500002,0.0
2015-01-05,3566.09,3641.54,0.0,0.0,973107.2571500002,973107.2571500002,0.0
2015-07-17,4023.76,4151.5,1.0,241.0,2896.2340700002387,972622.3940700003,0.0
2015-11-20,3778.88,3774.38,-1.0,0.0,913150.9590300004,913150.9590300004,-59956.29811999982
2015-12-31,3760.9,3731.0,0.0,0.0,913150.9590300004,913150.9590300004,0.0
2016-01-04,3725.86,3469.07,0.0,0.0,913150.9590300004,913150.9590300004,0.0
2016-02-05,2982.06,2963.79,1.0,306.0,184.3438500004122,912694.7038500004,0.0
2016-12-30,3302.6,3310.08,0.0,306.0,184.3438500004122,1013068.8238500004,0.0
2017-01-03,3313.95,3342.23,0.0,306.0,184.3438500004122,1022906.7238500004,0.0
2017-07-07,3647.64,3655.93,-1.0,0.0,1115804.0949300001,1115804.0949300001,1115619.7510799998
2017-12-22,4064.91,4054.6,1.0,274.0,1461.8622600003146,1115247.2022600002,0.0
2017-12-29,4022.88,4030.86,0.0,274.0,1461.8622600003146,1105917.5022600004,0.0
2018-01-02,4045.21,4087.4,0.0,274.0,1461.8622600003146,1121409.4622600004,0.0
2018-01-31,4234.11,4275.9,-1.0,0.0,1161027.9291900003,1161027.9291900003,1159566.06693
2018-03-07,4063.5,4036.65,1.0,285.0,2351.3804400004447,1160448.8804400004,0.0
2018-12-28,2994.8,3010.65,0.0,285.0,2351.3804400004447,860386.6304400004,0.0
2019-01-02,3017.07,2969.54,-1.0,0.0,861786.3979650006,861786.3979650006,859435.0175250001
2019-12-31,4077.75,4096.58,0.0,0.0,861786.3979650006,861786.3979650006,0.0
2020-01-02,4121.35,4152.24,0.0,0.0,861786.3979650006,861786.3979650006,0.0
2020-04-02,3656.32,3734.53,1.0,235.0,2121.5803650005255,861356.7803650006,0.0
2020-07-20,4597.2,4680.3,-1.0,0.0,1081923.4093650007,1081923.4093650007,220137.01140000008
2020-12-31,5122.48,5211.29,0.0,0.0,1081923.4093650007,1081923.4093650007,0.0
2021-01-04,5212.93,5267.72,0.0,0.0,1081923.4093650007,1081923.4093650007,0.0
2021-03-30,5043.1,5094.73,1.0,214.0,2160.3976650005206,1081383.7976650007,0.0
2021-06-09,5224.95,5236.45,-1.0,0.0,1119740.6280150006,1119740.6280150006,37817.21864999994
2021-08-06,4943.04,4921.56,1.0,226.0,2055.024495000718,1119182.0644950008,0.0
2021-12-31,4937.46,4940.37,0.0,226.0,2055.024495000718,1118578.6444950006,0.0
