,Open,Close,sign,hold,balance,netAsset,profit
2014-01-02,2323.43,2321.98,-1.0,0.0,1000000.0,1000000.0,0.0
2014-07-23,2191.39,2197.83,1.0,456.0,226.5230800000718,999500.36308,0.0
2014-08-29,2317.3,2338.29,-1.0,0.0,1056386.9786800002,1056386.9786800002,56386.978680000175
2014-09-05,2433.17,2449.26,1.0,433.0,2297.587375000119,1055860.1973750002,0.0
2014-10-24,2397.85,2390.71,-1.0,0.0,1040047.5028500002,1040047.5028500002,-16339.47583000001
2014-11-05,2516.87,2503.45,1.0,413.0,60.45919500023592,1039527.7691950002,0.0
2014-12-31,3462.39,3533.71,0.0,413.0,60.45919500023592,1459482.689195,0.0
2015-01-05,3566.09,3641.54,1.0,413.0,60.45919500023592,1504016.4791950001,0.0
2015-01-20,3336.79,3396.22,-1.0,0.0,1377465.6820600005,1377465.6820600005,1377405.2228650004
2015-01-22,3551.05,3567.61,1.0,387.0,2522.203885000432,1376778.5538850005,0.0
2015-01-29,3474.91,3481.8,-1.0,0.0,1346639.9788000004,1346639.9788000004,-30825.703260000097
2015-02-16,3473.29,3499.48,1.0,387.0,1804.6671850003768,1345967.8971850004,0.0
2015-05-07,4520.82,4470.09,-1.0,0.0,1750487.2285150003,1750487.2285150003,403847.2497149999
2015-05-12,4692.12,4747.42,1.0,372.0,4145.854195000604,1749614.4941950005,0.0
2015-05-18,4582.06,4575.14,-1.0,0.0,1707819.9110350008,1707819.9110350008,-42667.3174799995
2015-05-20,4751.57,4754.92,1.0,359.0,1153.3742200010456,1706967.004220001,0.0
2015-06-17,5072.31,5138.83,-1.0,0.0,1821202.1845750012,1821202.1845750012,113382.27354000043
2015-06-18,5107.69,4930.55,1.0,356.0,1955.375755001558,1820293.0157550015,0.0
2015-06-19,4847.06,4637.05,-1.0,0.0,1726645.9590750018,1726645.9590750018,-94556.22549999948
2015-12-18,3754.96,3767.91,1.0,459.0,2257.5557550017256,1725784.1957550019,0.0
2015-12-31,3760.9,3731.0,0.0,459.0,2257.5557550017256,1714786.5557550017,0.0
2016-01-04,3725.86,3469.07,-1.0,0.0,1711572.2108850018,1711572.2108850018,1709314.65513
2016-06-30,3152.83,3153.92,1.0,542.0,1883.9339550021105,1710717.793955002,0.0
2016-07-26,3228.23,3269.59,-1.0,0.0,1750709.7436250022,1750709.7436250022,39137.5327400004
2016-08-10,3255.18,3243.34,1.0,537.0,1804.0677950023673,1749835.7277950023,0.0
2016-08-29,3306.57,3307.78,-1.0,0.0,1776544.3437500026,1776544.3437500026,25834.600125000346
2016-09-08,3338.01,3339.56,1.0,531.0,3174.7920950027183,1775658.1020950028,0.0
2016-09-14,3245.74,3238.73,-1.0,0.0,1725800.9881250027,1725800.9881250027,-50743.35562499985
2016-10-12,3299.14,3300.01,1.0,522.0,2788.832585002994,1724939.9125850028,0.0
2016-12-08,3481.81,3470.14,-1.0,0.0,1819384.900175003,1819384.900175003,93583.91205000039
2016-12-30,3302.6,3310.08,0.0,0.0,1819384.900175003,1819384.900175003,0.0
2017-01-03,3313.95,3342.23,-1.0,0.0,1819384.900175003,1819384.900175003,0.0
2017-01-05,3368.34,3367.79,1.0,539.0,2941.8725450031925,1818477.1325450032,0.0
2017-01-12,3332.69,3317.62,-1.0,0.0,1798363.6225900033,1798363.6225900033,-21021.2775849998
2017-01-24,3363.14,3364.45,1.0,534.0,1548.9042100033257,1797465.6642100033,0.0
2017-03-03,3424.66,3427.86,-1.0,0.0,1829402.9599900034,1829402.9599900034,31039.337400000077
2017-03-15,3452.21,3463.64,1.0,529.0,2270.7604450033978,1828489.8504450035,0.0
2017-04-19,3452.99,3445.88,-1.0,0.0,1827989.1545900034,1827989.1545900034,-1413.8053999999538
2017-05-24,3409.72,3424.17,1.0,535.0,2876.8544900035486,1827077.0544900035,0.0
2017-06-21,3567.13,3587.96,-1.0,0.0,1910337.1972150037,1910337.1972150037,82348.04262500023
2017-06-26,3627.02,3668.09,1.0,526.0,1570.770955003798,1909383.2909550038,0.0
2017-07-10,3647.94,3653.69,-1.0,0.0,1919427.8027350039,1919427.8027350039,9090.605520000216
2017-07-13,3656.35,3686.92,1.0,524.0,2542.439035004005,1918469.839035004,0.0
2017-08-11,3687.93,3647.35,-1.0,0.0,1934051.521375004,1934051.521375004,14623.718640000094
2017-08-22,3745.75,3752.3,1.0,516.0,278.1178750041872,1933085.1178750042,0.0
2017-09-14,3843.57,3829.96,-1.0,0.0,1982568.5968150045,1982568.5968150045,48517.07544000051
2017-09-21,3843.26,3837.82,1.0,515.0,2300.057365004439,1981578.9573650046,0.0
2017-09-27,3818.96,3821.2,-1.0,0.0,1968081.0751650045,1968081.0751650045,-14487.52165000001
2017-10-11,3886.82,3902.69,1.0,506.0,366.78970500431024,1967097.7097050045,0.0
2017-11-30,4034.01,4006.1,-1.0,0.0,2040555.2451750045,2040555.2451750045,72474.17001
2017-12-15,4018.73,3980.86,1.0,507.0,2040.3871200045105,2039536.4971200046,0.0
2017-12-20,4036.02,4030.49,-1.0,0.0,2047279.3960500045,2047279.3960500045,6724.15087500005
2017-12-21,4023.08,4067.85,1.0,508.0,2532.8937300047837,2046257.5337300047,0.0
2017-12-22,4064.91,4054.6,-1.0,0.0,2066474.686590005,2066474.686590005,19195.290540000424
2017-12-26,4040.62,4053.62,1.0,511.0,685.4881800052244,2065442.308180005,0.0
2017-12-29,4022.88,4030.86,0.0,511.0,685.4881800052244,2060454.9481800052,0.0
2018-01-02,4045.21,4087.4,1.0,511.0,685.4881800052244,2089346.8881800054,0.0
2018-02-06,4182.33,4148.89,-1.0,0.0,2136787.5328650055,2136787.5328650055,2136102.0446850006
2018-03-08,4038.95,4077.6,1.0,528.0,3155.650065005757,2135721.250065006,0.0
2018-03-23,3896.74,3904.94,-1.0,0.0,2059605.630705006,2059605.630705006,-77181.90215999959
2018-12-28,2994.8,3010.65,0.0,0.0,2059605.630705006,2059605.630705006,0.0
2019-01-02,3017.07,2969.54,-1.0,0.0,2059605.630705006,2059605.630705006,0.0
2019-02-12,3306.35,3330.34,1.0,622.0,2027.6558550060727,2058577.355855006,0.0
2019-03-15,3713.94,3745.01,-1.0,0.0,2310943.3005150063,2310943.3005150063,251337.66981000034
2019-03-21,3840.28,3836.89,1.0,601.0,1781.0163750061765,2309789.2963750064,0.0
2019-03-29,3739.77,3872.34,-1.0,0.0,2248258.9854900064,2248258.9854900064,-62684.3150249999
2019-04-03,3947.87,4022.16,1.0,569.0,797.786475006491,2247135.8164750063,0.0
2019-04-19,4076.3,4120.61,-1.0,0.0,2319052.779125007,2319052.779125007,70793.79363500047
2019-04-22,4125.97,4025.61,1.0,561.0,3226.2745400071144,2317895.444540007,0.0
2019-04-26,3921.89,3889.28,-1.0,0.0,2202306.4743950074,2202306.4743950074,-116746.30472999951
2019-05-23,3629.53,3583.96,1.0,606.0,1711.5468050073832,2201206.7268050076,0.0
2019-05-24,3584.9,3593.91,-1.0,0.0,2173074.7221050076,2173074.7221050076,-29231.752289999742
2019-06-04,3632.56,3598.47,1.0,597.0,3352.082945007831,2171990.4029450077,0.0
2019-06-06,3601.04,3564.68,-1.0,0.0,2152098.052505008,2152098.052505008,-20976.669599999674
2019-06-14,3690.48,3654.88,1.0,582.0,3164.762825008016,2151024.122825008,0.0
2019-07-11,3806.19,3785.22,-1.0,0.0,2217259.7415350084,2217259.7415350084,65161.689030000474
2019-07-26,3835.23,3858.57,1.0,577.0,3225.5676800087094,2216153.2776800087,0.0
2019-08-06,3609.11,3636.33,-1.0,0.0,2084640.8094450089,2084640.8094450089,-132618.93208999955
2019-08-20,3786.03,3787.73,1.0,550.0,1283.1511950090062,2083599.651195009,0.0
2019-09-24,3895.87,3901.08,-1.0,0.0,2142940.2869450087,2142940.2869450087,58299.477499999804
2019-10-16,3939.28,3922.69,1.0,543.0,2841.7324250089005,2141870.772425009,0.0
2019-10-25,3871.77,3896.79,-1.0,0.0,2104161.656870009,2104161.656870009,-38778.63007499976
2019-11-04,3964.01,3978.12,1.0,530.0,2185.8942200089805,2103111.1942200093,0.0
2019-11-15,3908.49,3877.09,-1.0,0.0,2072649.8443700091,2072649.8443700091,-31511.812499999767
2019-12-10,3886.44,3900.38,1.0,533.0,141.58811000920832,2071614.1081100092,0.0
2019-12-31,4077.75,4096.58,0.0,533.0,141.58811000920832,2183618.7281100093,0.0
2020-01-02,4121.35,4152.24,1.0,533.0,141.58811000920832,2213285.508110009,0.0
2020-02-04,3652.0,3785.64,-1.0,0.0,1945684.3301100093,1945684.3301100093,1945542.742
2020-02-21,4134.87,4149.49,1.0,470.0,1323.7356600095518,1944712.6356600095,0.0
2020-03-02,3968.84,4069.67,-1.0,0.0,1865745.8582600097,1865745.8582600097,-79938.47184999962
2020-03-03,4125.14,4091.36,1.0,452.0,250.296620009467,1864813.5766200097,0.0
2020-03-13,3771.01,3895.31,-1.0,0.0,1703894.5683600095,1703894.5683600095,-161851.2899000002
2020-05-07,3937.59,3924.89,1.0,432.0,2005.168920009397,1703044.0489200095,0.0
2020-05-08,3943.0,3963.62,-1.0,0.0,1704529.4809200095,1704529.4809200095,634.9125600000843
2020-05-11,3974.76,3960.18,1.0,428.0,2481.602280009538,1703678.8822800096,0.0
2020-05-15,3941.13,3912.82,-1.0,0.0,1688441.8404600099,1688441.8404600099,-16087.640459999675
2020-05-20,3955.71,3935.22,1.0,426.0,2466.8142300099134,1687599.2742300099,0.0
2020-05-22,3907.58,3824.06,-1.0,0.0,1666263.57969001,1666263.57969001,-22178.26076999982
2020-06-08,4023.61,4021.95,1.0,413.0,3681.774225010071,1665432.7042250102,0.0
2020-07-31,4652.18,4695.05,-1.0,0.0,1924071.4390550102,1924071.4390550102,257807.85936500016
2020-08-07,4742.29,4707.93,1.0,405.0,2483.6753300104756,1923111.1253300104,0.0
2020-09-11,4572.26,4627.28,-1.0,0.0,1853323.0926800107,1853323.0926800107,-70748.3463749995
2020-10-14,4830.46,4807.1,1.0,383.0,2331.879590010969,1852398.059590011,0.0
2020-11-04,4781.45,4813.66,-1.0,0.0,1832711.581915011,1832711.581915011,-20611.51076499978
2020-11-06,4897.63,4885.72,1.0,374.0,82.10510501102544,1831795.7251050111,0.0
2020-12-16,4957.3,4953.87,-1.0,0.0,1853185.290005011,1853185.290005011,20473.708090000087
2020-12-25,4985.77,5042.01,1.0,371.0,2539.7596700110007,1852260.4296700112,0.0
2020-12-31,5122.48,5211.29,0.0,371.0,2539.7596700110007,1935928.349670011,0.0
2021-01-04,5212.93,5267.72,1.0,371.0,2539.7596700110007,1956863.879670011,0.0
2021-01-15,5471.39,5458.08,-1.0,0.0,2031410.5068250112,2031410.5068250112,2028870.7471550002
2021-01-19,5525.97,5437.52,1.0,367.0,2365.5013300112914,2030396.4913300113,0.0
2021-01-20,5439.91,5476.43,-1.0,0.0,1997814.2478450113,1997814.2478450113,-33596.258979999926
2021-01-22,5562.38,5569.78,1.0,358.0,5486.541825011373,1996818.5818250114,0.0
2021-01-27,5505.77,5528.0,-1.0,0.0,1975566.6689950116,1975566.6689950116,-22247.5788499997
2021-02-03,5499.3,5485.2,1.0,359.0,330.8446450117044,1974579.5446450117,0.0
2021-02-23,5542.68,5579.67,-1.0,0.0,1989158.053585012,1989158.053585012,13591.38459000038
2021-03-04,5388.48,5280.71,1.0,368.0,5205.933265012223,1988166.5732650121,0.0
2021-03-05,5191.97,5262.8,-1.0,0.0,1914895.5707850126,1914895.5707850126,-74262.48279999942
2021-03-15,5116.12,5035.54,1.0,374.0,509.97634501266293,1913938.8563450126,0.0
2021-03-16,5054.41,5079.36,-1.0,0.0,1889914.1416750127,1889914.1416750127,-24981.42910999991
2021-03-17,5062.77,5100.86,1.0,373.0,556.7250700125005,1888969.9350700127,0.0
2021-03-22,5008.4,5057.15,-1.0,0.0,1867755.8584700127,1867755.8584700127,-22158.283204999985
2021-03-29,5052.26,5046.88,1.0,369.0,2539.7765000124928,1866823.7165000127,0.0
2021-04-12,5026.98,4947.75,-1.0,0.0,1856567.9186900125,1856567.9186900125,-11187.939780000132
2021-04-20,5065.78,5083.37,1.0,366.0,1565.4009500127286,1855640.8809500127,0.0
2021-04-28,5073.97,5119.24,-1.0,0.0,1857709.8844400127,1857709.8844400127,1141.9657500002068
2021-04-29,5128.28,5164.17,1.0,362.0,344.3057600129396,1856781.6657600128,0.0
2021-05-07,5073.46,4996.05,-1.0,0.0,1836018.529500013,1836018.529500013,-21691.354939999757
2021-05-17,5115.31,5184.99,1.0,358.0,3821.909010012867,1835102.889010013,0.0
2021-05-24,5138.81,5155.59,-1.0,0.0,1842596.042020013,1842596.042020013,6577.512520000106
2021-05-26,5326.12,5320.59,1.0,345.0,4165.88632001332,1841677.2863200132,0.0
2021-06-03,5285.71,5255.29,-1.0,0.0,1826824.0513450133,1826824.0513450133,-15771.990674999775
2021-06-11,5275.75,5224.7,1.0,346.0,501.84659501351416,1825911.3465950135,0.0
2021-06-15,5218.56,5166.56,-1.0,0.0,1805220.7957150138,1805220.7957150138,-21603.255629999563
2021-06-28,5253.61,5251.76,1.0,343.0,2331.571600013878,1804319.8016000139,0.0
2021-06-30,5189.38,5224.04,-1.0,0.0,1781398.932930014,1781398.932930014,-23821.862784999656
2021-07-01,5241.2,5229.66,1.0,339.0,3743.7495300141163,1780510.5495300142,0.0
2021-07-05,5073.78,5085.79,-1.0,0.0,1722895.163820014,1722895.163820014,-58503.769109999994
2021-12-10,5046.27,5055.12,1.0,341.0,1256.704785014037,1722034.774785014,0.0
2021-12-16,5006.61,5034.73,-1.0,0.0,1707657.087780014,1707657.087780014,-15238.07604000019
2021-12-31,4937.46,4940.37,0.0,0.0,1707657.087780014,1707657.087780014,0.0
