,Open,Close,sign,hold,balance,netAsset,profit
2014-01-02,2323.43,2321.98,-1.0,0.0,1000000.0,1000000.0,0.0
2014-07-23,2191.39,2197.83,1.0,456.0,226.5230800000718,999500.36308,0.0
2014-08-29,2317.3,2338.29,-1.0,0.0,1056386.9786800002,1056386.9786800002,56386.978680000175
2014-09-05,2433.17,2449.26,1.0,433.0,2297.587375000119,1055860.1973750002,0.0
2014-10-24,2397.85,2390.71,-1.0,0.0,1040047.5028500002,1040047.5028500002,-16339.47583000001
2014-11-05,2516.87,2503.45,1.0,413.0,60.45919500023592,1039527.7691950002,0.0
2014-12-31,3462.39,3533.71,0.0,413.0,60.45919500023592,1459482.689195,0.0
2015-01-05,3566.09,3641.54,1.0,413.0,60.45919500023592,1504016.4791950001,0.0
2015-01-20,3336.79,3396.22,-1.0,0.0,1377465.6820600005,1377465.6820600005,1377405.2228650004
2015-01-22,3551.05,3567.61,1.0,387.0,2522.203885000432,1376778.5538850005,0.0
2015-01-29,3474.91,3481.8,-1.0,0.0,1346639.9788000004,1346639.9788000004,-30825.703260000097
2015-02-16,3473.29,3499.48,1.0,387.0,1804.6671850003768,1345967.8971850004,0.0
2015-05-07,4520.82,4470.09,-1.0,0.0,1750487.2285150003,1750487.2285150003,403847.2497149999
2015-05-12,4692.12,4747.42,1.0,372.0,4145.854195000604,1749614.4941950005,0.0
2015-05-18,4582.06,4575.14,-1.0,0.0,1707819.9110350008,1707819.9110350008,-42667.3174799995
2015-05-20,4751.57,4754.92,1.0,359.0,1153.3742200010456,1706967.004220001,0.0
2015-06-17,5072.31,5138.83,-1.0,0.0,1821202.1845750012,1821202.1845750012,113382.27354000043
2015-12-18,3754.96,3767.91,1.0,484.0,2892.844255001284,1820293.4842550014,0.0
2015-12-29,3723.05,3761.87,-1.0,0.0,1803948.0661550015,1803948.0661550015,-17254.118419999722
2015-12-30,3762.91,3765.18,1.0,479.0,612.9592100016307,1803046.8492100015,0.0
2015-12-31,3760.9,3731.0,0.0,479.0,612.9592100016307,1787761.9592100016,0.0
2016-01-04,3725.86,3469.07,-1.0,0.0,1784407.5557400018,1784407.5557400018,1783794.5965300002
2016-06-30,3152.83,3153.92,1.0,565.0,2167.9312650018837,1783516.8812650018,0.0
2016-07-26,3228.23,3269.59,-1.0,0.0,1825205.906290002,1825205.906290002,40798.35055000009
2016-08-11,3239.56,3233.36,1.0,563.0,421.6901500020176,1824293.970150002,0.0
2016-08-29,3306.57,3307.78,-1.0,0.0,1861089.8006950023,1861089.8006950023,35883.89440500038
2016-09-07,3344.07,3340.82,1.0,556.0,857.2292350023054,1860160.1492350025,0.0
2016-09-14,3245.74,3238.73,-1.0,0.0,1804586.3535150024,1804586.3535150024,-56503.4471799999
2016-10-13,3299.16,3302.65,1.0,546.0,2344.32283500256,1803685.6828350024,0.0
2016-11-04,3362.21,3354.17,-1.0,0.0,1837193.0995050026,1837193.0995050026,32606.7459900002
2016-11-09,3370.6,3353.05,1.0,544.0,2669.896305002738,1836276.2963050026,0.0
2016-12-08,3481.81,3470.14,-1.0,0.0,1895827.4839850029,1895827.4839850029,58634.38448000024
2016-12-30,3302.6,3310.08,0.0,0.0,1895827.4839850029,1895827.4839850029,0.0
2017-01-03,3313.95,3342.23,-1.0,0.0,1895827.4839850029,1895827.4839850029,0.0
2017-01-09,3345.75,3363.9,1.0,566.0,1186.136735002976,1894880.636735003,0.0
2017-01-13,3317.96,3319.91,-1.0,0.0,1878212.5140550032,1878212.5140550032,-17614.969929999672
2017-01-24,3363.14,3364.45,1.0,558.0,642.0779950034339,1877274.1979950033,0.0
2017-03-07,3446.16,3453.96,-1.0,0.0,1922637.8793550036,1922637.8793550036,44425.36530000041
2017-03-20,3449.05,3449.61,1.0,557.0,556.4689300036989,1921677.3189300038,0.0
2017-04-20,3444.52,3461.55,-1.0,0.0,1918194.8101100037,1918194.8101100037,-4443.069244999904
2017-05-24,3409.72,3424.17,1.0,562.0,974.0387900038622,1917236.6787900038,0.0
2017-08-11,3687.93,3647.35,-1.0,0.0,2072554.3904600039,2072554.3904600039,154359.58035000018
2017-08-23,3747.61,3756.09,1.0,552.0,2839.3301000040956,2071520.050100004,0.0
2017-09-22,3826.46,3837.73,-1.0,0.0,2113989.147140004,2113989.147140004,41434.75668000034
2017-09-25,3829.22,3817.79,1.0,551.0,3033.9770300043747,2112934.197030004,0.0
2017-09-26,3810.33,3820.78,-1.0,0.0,2101476.0611150046,2101476.0611150046,-12513.086024999619
2017-10-11,3886.82,3902.69,1.0,540.0,1543.8197150044143,2100426.6197150047,0.0
2017-11-30,4034.01,4006.1,-1.0,0.0,2178820.0370150045,2178820.0370150045,77343.97589999996
2017-12-25,4057.42,4041.54,1.0,536.0,2955.5284550045617,2177732.6484550047,0.0
2017-12-29,4022.88,4030.86,0.0,536.0,2955.5284550045617,2163496.4884550045,0.0
2018-01-02,4045.21,4087.4,1.0,536.0,2955.5284550045617,2193801.9284550045,0.0
2018-02-05,4204.46,4274.15,-1.0,0.0,2255419.293175005,2255419.293175005,2252463.7647200003
2018-03-07,4063.5,4036.65,1.0,554.0,3114.7036750051193,2254293.703675005,0.0
2018-03-08,4038.95,4077.6,-1.0,0.0,2239574.214525005,2239574.214525005,-15845.07865000004
2018-03-09,4088.07,4108.87,1.0,547.0,2281.8373800050467,2238456.127380005,0.0
2018-03-22,4062.07,4020.35,-1.0,0.0,2223123.1512350054,2223123.1512350054,-16451.063289999496
2018-12-28,2994.8,3010.65,0.0,0.0,2223123.1512350054,2223123.1512350054,0.0
2019-01-02,3017.07,2969.54,-1.0,0.0,2223123.1512350054,2223123.1512350054,0.0
2019-02-12,3306.35,3330.34,1.0,672.0,145.01763500552624,2222012.2176350052,0.0
2019-03-04,3783.04,3794.1,-1.0,0.0,2541076.7961950055,2541076.7961950055,317953.6449600002
2019-03-05,3785.38,3816.01,1.0,670.0,3604.093895005528,2539808.6938950056,0.0
2019-03-11,3663.98,3729.95,-1.0,0.0,2457243.260595006,2457243.260595006,-83833.5355999996
2019-03-14,3710.29,3698.49,1.0,661.0,3515.3197500063106,2456017.0097500063,0.0
2019-03-18,3753.64,3851.75,-1.0,0.0,2483430.7817300064,2483430.7817300064,26187.521135000512
2019-03-19,3856.59,3833.96,1.0,643.0,2403.51804500632,2482190.8880450064,0.0
2019-03-25,3776.44,3742.83,-1.0,0.0,2429440.3125850065,2429440.3125850065,-53990.46914499998
2019-04-01,3901.17,3973.93,1.0,622.0,1699.3087150063366,2428227.0487150066,0.0
2019-04-12,3986.78,3988.62,-1.0,0.0,2480236.5801350065,2480236.5801350065,50796.26754999999
2019-04-18,4085.11,4072.08,1.0,606.0,3422.1318050064147,2478998.7918050066,0.0
2019-04-23,4021.63,4019.01,-1.0,0.0,2439311.3579150066,2439311.3579150066,-40925.22221999988
2019-05-15,3674.99,3727.09,1.0,663.0,1574.7287300070748,2438093.0987300067,0.0
2019-05-21,3619.44,3666.78,-1.0,0.0,2400063.6043700073,2400063.6043700073,-39247.75354499929
2019-05-24,3584.9,3593.91,1.0,669.0,566.3553200075403,2398864.4553200076,0.0
2019-05-27,3592.6,3637.2,-1.0,0.0,2402814.030620008,2402814.030620008,2750.4262500004843
2019-05-29,3642.54,3663.91,1.0,659.0,1179.9536900082603,2401613.813690008,0.0
2019-06-03,3640.61,3632.01,-1.0,0.0,2399142.3626950085,2399142.3626950085,-3671.6679249992594
2019-06-12,3706.86,3691.1,1.0,646.0,3313.4869150086306,2397945.0469150087,0.0
2019-06-18,3661.13,3667.62,-1.0,0.0,2367220.9219250088,2367220.9219250088,-31921.440769999754
2019-06-20,3718.94,3828.52,1.0,636.0,792.4590050089173,2366038.299005009,0.0
2019-06-27,3807.54,3834.82,-1.0,0.0,2421177.101285009,2421177.101285009,53956.17936000042
2019-07-02,3931.05,3937.17,1.0,615.0,2372.553410009481,2419968.3034100095,0.0
2019-07-08,3875.75,3802.79,-1.0,0.0,2384767.0102850096,2384767.0102850096,-36410.09099999955
2019-07-16,3819.25,3806.85,1.0,624.0,363.4042850099504,2383575.40428501,0.0
2019-07-19,3787.51,3807.96,-1.0,0.0,2362587.9411650104,2362587.9411650104,-22179.069119999185
2019-07-24,3803.59,3819.83,1.0,620.0,3183.0282650101,2361408.8282650104,0.0
2019-08-01,3819.32,3803.47,-1.0,0.0,2369977.4390650103,2369977.4390650103,7389.497899999842
2019-08-13,3675.59,3665.75,1.0,644.0,1713.9390850104392,2368793.8990850104,0.0
2019-08-14,3712.07,3682.4,-1.0,0.0,2391091.7325450107,2391091.7325450107,21114.29348000046
2019-08-15,3618.01,3694.0,1.0,660.0,2011.1892450107262,2389897.789245011,0.0
2019-08-29,3805.49,3790.19,-1.0,0.0,2512378.7775450107,2512378.7775450107,121287.04499999993
2019-08-30,3816.68,3799.59,1.0,657.0,3566.238165011164,2511124.998165011,0.0
2019-09-16,3981.36,3957.72,-1.0,0.0,2618011.8814050113,2618011.8814050113,105633.10386000061
2019-09-24,3895.87,3901.08,1.0,671.0,2576.0470200115815,2616704.8170200116,0.0
2019-09-25,3887.55,3870.98,-1.0,0.0,2609817.823995012,2609817.823995012,-8194.057409999426
2019-10-11,3885.52,3911.73,1.0,671.0,1330.312035012059,2608514.232035012,0.0
2019-10-18,3935.42,3869.38,-1.0,0.0,2640676.798625012,2640676.798625012,30858.97463000007
2019-10-25,3871.77,3896.79,1.0,681.0,2683.090940012131,2639358.4609400122,0.0
2019-10-28,3904.98,3926.59,-1.0,0.0,2660644.8252500123,2660644.8252500123,19968.026625000406
2019-10-29,3929.71,3910.23,1.0,676.0,2832.6232700124383,2659316.5832700124,0.0
2019-11-01,3883.81,3952.39,-1.0,0.0,2626975.4554900127,2626975.4554900127,-33669.36975999968
2019-11-05,3982.12,4002.81,1.0,659.0,1446.2669500126503,2625663.3469500127,0.0
2019-11-11,3948.62,3902.98,-1.0,0.0,2602285.776660013,2602285.776660013,-24689.67882999964
2019-11-20,3940.13,3907.86,1.0,660.0,499.7337600127794,2600985.533760013,0.0
2019-11-25,3850.97,3878.21,-1.0,0.0,2540869.113660013,2540869.113660013,-61416.663000000175
2019-11-28,3877.9,3862.3,1.0,654.0,3454.44036001293,2539601.040360013,0.0
2019-12-02,3835.51,3836.06,-1.0,0.0,2510623.768590013,2510623.768590013,-30245.345069999807
2019-12-05,3863.61,3879.36,1.0,649.0,1887.1371450130828,2509370.027145013,0.0
2019-12-13,3928.0,3968.22,-1.0,0.0,2549884.501145013,2549884.501145013,39260.73255500011
2019-12-16,3970.71,3987.55,1.0,641.0,3386.778590013273,2548611.888590013,0.0
2019-12-24,3971.56,3992.96,-1.0,0.0,2547883.853610013,2547883.853610013,-2000.6475349999964
2019-12-27,4029.25,4022.03,1.0,632.0,124.61061001336202,2546610.6106100134,0.0
2019-12-31,4077.75,4096.58,0.0,632.0,124.61061001336202,2589163.1706100134,0.0
2020-01-02,4121.35,4152.24,1.0,632.0,124.61061001336202,2624340.290610013,0.0
2020-02-04,3652.0,3785.64,-1.0,0.0,2307034.5786100137,2307034.5786100137,2306909.9680000003
2020-02-21,4134.87,4149.49,1.0,557.0,2760.427315013949,2305883.017315014,0.0
2020-03-02,3968.84,4069.67,-1.0,0.0,2212298.985375014,2212298.985375014,-94735.59323499957
2020-03-03,4125.14,4091.36,1.0,536.0,118.40785501431674,2211193.4478550144,0.0
2020-03-13,3771.01,3895.31,-1.0,0.0,2020369.1371750145,2020369.1371750145,-191929.84819999966
2020-05-07,3937.59,3924.89,1.0,512.0,3315.0341350145172,2019361.1141350146,0.0
2020-05-08,3943.0,3963.62,-1.0,0.0,2021121.6261350147,2021121.6261350147,752.4889600002207
2020-05-11,3974.76,3960.18,1.0,508.0,933.9570950146299,2020112.0370950147,0.0
2020-05-15,3941.13,3912.82,-1.0,0.0,2002026.9500750147,2002026.9500750147,-19094.67605999997
2020-05-20,3955.71,3935.22,1.0,505.0,3394.583300014725,2001028.1333000148,0.0
2020-05-22,3907.58,3824.06,-1.0,0.0,1975735.8193500147,1975735.8193500147,-26291.130725000054
2020-06-08,4023.61,4021.95,1.0,490.0,3181.1349000146147,1974750.0349000148,0.0
2020-07-31,4652.18,4695.05,-1.0,0.0,2281609.550800015,2281609.550800015,305873.73145000055
2020-08-07,4742.29,4707.93,1.0,480.0,4172.201200015377,2280471.4012000156,0.0
2020-09-11,4572.26,4627.28,-1.0,0.0,2197759.6588000157,2197759.6588000157,-83849.89199999953
2020-10-14,4830.46,4807.1,1.0,454.0,3634.3043800159357,2196663.144380016,0.0
2020-11-04,4781.45,4813.66,-1.0,0.0,2173327.215230016,2173327.215230016,-24432.443569999654
2020-11-06,4897.63,4885.72,1.0,443.0,2592.3001850163564,2172242.390185016,0.0
2020-12-16,4957.3,4953.87,-1.0,0.0,2197578.1582350163,2197578.1582350163,24250.94300500024
2020-12-25,4985.77,5042.01,1.0,440.0,2742.4888350162655,2196481.2888350165,0.0
2020-12-31,5122.48,5211.29,0.0,440.0,2742.4888350162655,2295710.0888350164,0.0
2021-01-04,5212.93,5267.72,1.0,440.0,2742.4888350162655,2320539.2888350165,0.0
2021-01-19,5525.97,5437.52,-1.0,0.0,2432953.575435017,2432953.575435017,2430211.0866000005
2021-01-21,5492.96,5564.97,1.0,442.0,3851.311275016982,2431739.631275017,0.0
2021-01-25,5564.12,5625.92,-1.0,0.0,2461962.6807550173,2461962.6807550173,29009.105320000555
2021-01-26,5600.9,5512.97,1.0,439.0,1938.18320501782,2460733.2832050174,0.0
2021-01-28,5450.37,5377.14,-1.0,0.0,2393454.2569900183,2393454.2569900183,-68508.42376499902
2021-02-04,5453.98,5473.95,1.0,438.0,3416.5953700188547,2392259.8353700186,0.0
2021-02-24,5591.48,5437.57,-1.0,0.0,2451260.3012500186,2451260.3012500186,57806.044260000344
2021-03-05,5191.97,5262.8,1.0,471.0,4619.722315018531,2450037.5923150186,0.0
2021-03-08,5299.79,5080.02,-1.0,0.0,2499572.7117700186,2499572.7117700186,48312.41051999992
2021-03-16,5054.41,5079.36,1.0,494.0,1445.732500018552,2498324.2725000186,0.0
2021-03-18,5114.59,5141.77,-1.0,0.0,2526789.8887700187,2526789.8887700187,27217.17700000014
2021-03-22,5008.4,5057.15,1.0,504.0,1294.171970019117,2525527.7719700187,0.0
2021-03-23,5057.06,5009.25,-1.0,0.0,2548778.0328500196,2548778.0328500196,21988.14408000093
2021-03-31,5085.95,5048.36,1.0,500.0,4531.54535001982,2547506.54535002,0.0
2021-04-12,5026.98,4947.75,-1.0,0.0,2516764.80035002,2516764.80035002,-32013.23249999946
2021-04-20,5065.78,5083.37,1.0,496.0,2881.6069100205787,2515508.4869100205,0.0
2021-04-28,5073.97,5119.24,-1.0,0.0,2518312.382350021,2518312.382350021,1547.582000000868
2021-04-29,5128.28,5164.17,1.0,490.0,4198.753750021569,2517055.9537500213,0.0
2021-04-30,5156.36,5123.49,-1.0,0.0,2529551.8455500216,2529551.8455500216,11239.46320000058
2021-05-06,5098.8,5061.12,1.0,495.0,4383.892550021876,2528289.892550022,0.0
2021-05-10,5001.44,4992.42,-1.0,0.0,2478858.8361500218,2478858.8361500218,-50693.009399999864
2021-05-17,5115.31,5184.99,1.0,484.0,1810.8911300217733,2477620.931130022,0.0
2021-05-24,5138.81,5155.59,-1.0,0.0,2487751.339110022,2487751.339110022,8892.502960000187
2021-05-26,5326.12,5320.59,1.0,466.0,4538.433150022291,2486510.353150022,0.0
2021-06-03,5285.71,5255.29,-1.0,0.0,2466447.7227200223,2466447.7227200223,-21303.61638999963
2021-06-10,5236.47,5271.47,1.0,470.0,4076.252270022407,2465217.1522700223,0.0
2021-06-11,5275.75,5224.7,-1.0,0.0,2482438.9510200224,2482438.9510200224,15991.228300000075
2021-06-24,5156.56,5155.97,1.0,481.0,893.4383400222287,2481198.7983400226,0.0
2021-07-02,5186.66,5081.12,-1.0,0.0,2494429.5066100224,2494429.5066100224,11990.555590000004
2021-12-10,5046.27,5055.12,1.0,494.0,325.6979200220667,2493183.0779200224,0.0
2021-12-16,5006.61,5034.73,-1.0,0.0,2472354.405250022,2472354.405250022,-22075.101360000204
2021-12-31,4937.46,4940.37,0.0,0.0,2472354.405250022,2472354.405250022,0.0
