,Close,netAsset,closeFR,netAssetFR
2014-04-02,2180.73,955612.8763300001,-0.06407642820049535,-0.04438712366999988
2014-04-03,2165.01,948727.5163300002,-0.07082312244906716,-0.05127248366999975
2014-04-04,2185.47,957688.99633,-0.06204211962936116,-0.04231100367000001
2014-04-08,2237.32,980399.2963300002,-0.039789187263683315,-0.01960070366999984
2014-04-09,2238.62,980968.6963300001,-0.039231254533203565,-0.019031303669999937
2014-04-10,2273.76,996360.0163300002,-0.024149903649309225,-0.003639983669999754
2014-04-11,2270.67,995006.5963300002,-0.025476066831757585,-0.004993403669999796
2014-04-14,2268.61,994104.3163300002,-0.026360175620056422,-0.0058956836699998235
2014-04-15,2229.46,976956.6163300001,-0.04316253438796932,-0.023043383669999893
2014-04-16,2232.53,978301.2763300003,-0.041844954785989874,-0.021698723669999746
2014-04-17,2224.8,974915.5363300001,-0.04516250863722785,-0.025084463669999852
2014-04-18,2224.48,974775.3763300001,-0.04529984592473066,-0.025224623669999884
2014-04-21,2187.25,958468.6363300001,-0.061278180967627105,-0.04153136366999988
2014-04-22,2196.8,962651.5363300001,-0.05717952129371725,-0.03734846366999985
2014-04-23,2194.67,961718.5963300002,-0.05809367261365739,-0.0382814036699998
2014-04-24,2190.47,959878.99633,-0.05989622451213091,-0.04012100367
2014-04-25,2167.83,949962.67633,-0.06961283760294942,-0.05003732366999995
2014-04-28,2134.97,935569.99633,-0.08371566031338669,-0.06443000367
2014-04-29,2158.47,945862.99633,-0.07362995326240451,-0.05413700367
2014-04-30,2158.66,945946.2163300001,-0.07354840924794974,-0.05405378366999992
2014-05-05,2156.47,944986.99633,-0.07448831130929662,-0.055013003670000005
2014-05-06,2157.33,945363.67633,-0.07411921734913296,-0.05463632366999995
2014-05-07,2137.32,936599.2963300002,-0.08270708960828832,-0.06340070366999984
2014-05-08,2135.5,935802.1363300001,-0.0834881954309602,-0.06419786366999987
2014-05-09,2133.91,935105.7163300001,-0.08417059007823947,-0.06489428366999991
2014-05-12,2180.05,955315.0363300001,-0.06436826993643859,-0.04468496366999985
2014-05-13,2174.85,953037.43633,-0.06660000085835817,-0.04696256366999994
2014-05-14,2172.37,951951.1963300001,-0.06766436483650438,-0.04804880366999994
2014-05-15,2144.08,939560.17633,-0.07980583940979312,-0.060439823669999955
2014-05-16,2145.95,940379.2363300001,-0.07900327463594906,-0.059620763669999896
2014-05-19,2115.14,926884.4563300001,-0.09222628034832182,-0.07311554366999992
2014-05-20,2115.77,927160.3963300001,-0.09195589756355077,-0.07283960366999986
2014-05-21,2135.9,935977.3363300002,-0.08331652382158174,-0.0640226636699998
2014-05-22,2130.87,933774.1963300001,-0.08547529430951545,-0.06622580366999993
2014-05-23,2148.41,941456.7163300001,-0.07794749423827176,-0.05854328366999992
2014-05-26,2155.98,944772.3763300001,-0.07469860903078508,-0.055227623669999885
2014-05-27,2147.28,940961.7763300003,-0.07843246653476564,-0.059038223669999744
2014-05-28,2169.35,950628.43633,-0.06896048548731144,-0.049371563669999945
2014-05-29,2155.16,944413.2163300001,-0.07505053583001091,-0.05558678366999992
2014-05-30,2156.46,944982.6163300001,-0.07449260309953097,-0.05501738366999989
2014-06-03,2149.92,942118.0963300002,-0.07729943391286813,-0.0578819036699998
2014-06-04,2128.27,932635.3963300001,-0.08659115977047514,-0.06736460366999987
2014-06-05,2150.6,942415.93633,-0.07700759217692488,-0.05758406366999994
2014-06-06,2134.72,935460.49633,-0.0838229550692482,-0.06453950367000001
2014-06-09,2134.28,935267.7763300003,-0.0840117938395643,-0.06473222366999974
2014-06-10,2161.27,947089.3963300001,-0.0724282519967555,-0.05291060366999987
2014-06-11,2160.77,946870.3963300001,-0.07264284150847852,-0.053129603669999866
2014-06-12,2153.41,943646.7163300001,-0.07580159912104151,-0.056353283669999914
2014-06-13,2176.24,953646.25633,-0.06600344201576822,-0.046353743669999996
2014-06-16,2191.86,960487.8163300002,-0.059299665669540765,-0.039512183669999826
2014-06-17,2169.67,950768.5963300002,-0.06882314819980863,-0.0492314036699998
2014-06-18,2160.24,946638.25633,-0.07287030639090501,-0.053361743669999996
2014-06-19,2126.91,932039.7163300001,-0.08717484324236183,-0.06796028366999991
2014-06-20,2136.73,936340.8763300001,-0.08296030523212154,-0.06365912366999989
2014-06-23,2134.11,935193.3163300002,-0.08408475427355015,-0.06480668366999982
2014-06-24,2144.82,939884.2963300002,-0.07948824693244294,-0.06011570366999984
2014-06-25,2133.37,934869.1963300001,-0.08440234675090033,-0.06513080366999993
2014-06-26,2149.08,941750.17633,-0.07765994429256287,-0.05824982366999996
2014-06-27,2150.26,942267.0163300002,-0.0771535130448964,-0.05773298366999975
2014-06-30,2165.12,948775.6963300001,-0.07077591275648824,-0.051224303669999936
2014-07-01,2164.56,948530.4163300002,-0.071016253009618,-0.05146958366999985
2014-07-02,2170.87,951294.1963300001,-0.06830813337167345,-0.048705803669999936
2014-07-03,2180.19,955376.3563300001,-0.06430818487315619,-0.0446236436699999
2014-07-04,2178.69,954719.3563300001,-0.06495195340832527,-0.045280643669999905
2014-07-07,2176.29,953668.1563300001,-0.06598198306459584,-0.04633184366999986
2014-07-08,2180.47,955498.99633,-0.06418801474659142,-0.044501003670000004
2014-07-09,2148.71,941588.1163300001,-0.07781874053123786,-0.058411883669999894
2014-07-10,2142.85,939021.43633,-0.08033372960863176,-0.060978563669999944
2014-07-11,2148.01,941281.5163300002,-0.07811916584765001,-0.05871848366999975
2014-07-14,2171.76,951684.0163300002,-0.06792616404080633,-0.04831598366999976
2014-07-15,2174.98,953094.3763300001,-0.06654420758531013,-0.04690562366999988
2014-07-16,2170.87,951294.1963300001,-0.06830813337167345,-0.048705803669999936
2014-07-17,2157.07,945249.7963300002,-0.07423080389522882,-0.054750203669999845
2014-07-18,2164.14,948346.4563300001,-0.07119650819946538,-0.05165354366999993
2014-07-21,2166.3,949292.5363300001,-0.07026948150882177,-0.05070746366999985
2014-07-22,2192.7,960855.7363300001,-0.05893915528984621,-0.0391442636699999
2014-07-23,2197.83,963102.67633,-0.05673746689956793,-0.036897323669999954
2014-07-24,2237.01,980263.5163300002,-0.03992223276095157,-0.019736483669999753
2014-07-25,2260.45,990530.2363300001,-0.029862276451376325,-0.009469763669999898
2014-07-28,2323.9,1018321.3363300002,-0.0026308674137243333,0.018321336330000194
2014-07-29,2331.37,1021593.1963300001,0.0005750998914175743,0.021593196330000064
2014-07-30,2322.01,1017493.5163300002,-0.003442015768037313,0.017493516330000247
2014-07-31,2350.25,1029862.6363300001,0.008677999854079046,0.029862636330000126
2014-08-01,2329.4,1020730.3363300002,-0.00027038278477105836,0.020730336330000196
2014-08-04,2375.62,1040974.6963300001,0.019566271678905286,0.04097469633000007
2014-08-05,2369.35,1038228.43633,0.01687531920189856,0.03822843633000005
2014-08-06,2363.22,1035543.49633,0.014244451788174229,0.03554349632999999
2014-08-07,2327.46,1019880.6163300001,-0.0011029900902564187,0.019880616330000107
2014-08-08,2331.13,1021488.0763300002,0.00047209692579061596,0.021488076330000185
2014-08-11,2365.35,1036476.43633,0.015158603108114361,0.036476436330000056
2014-08-12,2357.05,1032841.0363300001,0.011596417213512263,0.03284103633000015
2014-08-13,2358.9,1033651.3363300002,0.012390398406887417,0.0336513363300002
2014-08-14,2335.95,1023599.2363300001,0.002540739818800452,0.023599236330000103
2014-08-15,2360.63,1034409.0763300002,0.013132878117449091,0.034409076330000184
2014-08-18,2374.56,1040510.4163300002,0.019111341914052497,0.04051041633000015
2014-08-19,2374.77,1040602.3963300001,0.019201469508976183,0.04060239633000014
2014-08-20,2366.14,1036822.4563300001,0.015497654536636726,0.03682245633000007
2014-08-21,2354.24,1031610.25633,0.010390424157628692,0.03161025633
2014-08-22,2365.36,1036480.8163300002,0.015162894898348916,0.03648081633000018
2014-08-25,2342.86,1026625.8163300002,0.00550636687081279,0.026625816330000177
2014-08-26,2324.09,1018404.5563300002,-0.0025493233992695606,0.018404556330000165
2014-08-27,2327.6,1019941.93633,-0.0010429050269740265,0.019941936330000055
2014-08-28,2311.28,1012793.7763300003,-0.008047106689613438,0.012793776330000256
2014-08-29,2338.29,1024624.1563300001,0.0035450187336642717,0.024624156330000143
2014-09-01,2355.32,1032083.2963300002,0.010853937502950588,0.032083296330000156
2014-09-02,2386.46,1045722.6163300001,0.02421857229306053,0.045722616330000104
2014-09-03,2408.84,1055525.0563300003,0.03382359883778318,0.05552505633000028
2014-09-04,2426.22,1063137.49633,0.04128273026527538,0.06313749633
2014-09-05,2449.26,1073229.0163300002,0.05117101496547255,0.07322901633000024
2014-09-09,2445.22,1071459.49633,0.04943713171075033,0.07145949633
2014-09-10,2432.43,1065857.47633,0.043947932000875364,0.06585747632999997
2014-09-11,2423.45,1061924.23633,0.04009390437032983,0.061924236329999986
2014-09-12,2438.36,1068454.8163300003,0.046492963609910565,0.06845481633000029
2014-09-15,2437.19,1067942.35633,0.045990824152478654,0.06794235633000009
2014-09-16,2388.76,1046730.0163300002,0.025205684046986525,0.04673001633000025
2014-09-17,2401.33,1052235.6763300002,0.03060046437170325,0.05223567633000016
2014-09-18,2408.66,1055446.21633,0.03374634661356277,0.055446216329999964
2014-09-19,2425.21,1062695.11633,0.04084925945159497,0.0626951163300001
2014-09-22,2378.92,1042420.0963300002,0.02098256245627733,0.042420096330000205
2014-09-23,2399.46,1051416.61633,0.02979789959785918,0.05141661633000011
2014-09-24,2441.86,1069987.8163300003,0.04799509019197174,0.0699878163300003
2014-09-25,2436.97,1067845.99633,0.04589640476732042,0.06784599632999999
2014-09-26,2437.2,1067946.73633,0.045995115942713015,0.06794673632999998
2014-09-29,2447.8,1072589.5363300003,0.0505444135912413,0.07258953633000026
2014-09-30,2450.99,1073986.75633,0.05191349467603403,0.07398675633
2014-10-08,2478.38,1085983.57633,0.06366870812822148,0.08598357633000007
2014-10-09,2481.95,1087547.23633,0.06520087724192375,0.08754723632999999
2014-10-10,2466.79,1080907.1563300001,0.0586945232464817,0.08090715633000015
2014-10-13,2454.95,1075721.23633,0.053613043608880404,0.07572123632999998
2014-10-14,2446.56,1072046.4163300002,0.0500122316021681,0.07204641633000015
2014-10-15,2463.87,1079628.1963300002,0.0574413204980192,0.07962819633000018
2014-10-16,2444.39,1071095.95633,0.04908091312129014,0.07109595632999996
2014-10-17,2441.73,1069930.87633,0.04793929691892371,0.06993087633000011
2014-10-20,2454.71,1075616.11633,0.053510040643253445,0.07561611633000011
2014-10-21,2433.39,1066277.95633,0.044359943863383586,0.06627795632999996
2014-10-22,2418.64,1059817.45633,0.038029553267554354,0.059817456329999956
2014-10-23,2395.94,1049874.85633,0.028287189435329093,0.0498748563300001
2014-10-24,2390.71,1047584.1163300001,0.026042583142706244,0.047584116330000106
2014-10-27,2368.83,1038000.67633,0.016652146109706622,0.038000676330000045
2014-10-28,2416.65,1058945.83633,0.037175487010896804,0.05894583633000008
2014-10-29,2451.38,1074157.57633,0.05208087449517813,0.07415757633000007
2014-10-30,2468.93,1081844.47633,0.059612966356656194,0.08184447632999997
2014-10-31,2508.33,1099101.6763300002,0.0765226198804306,0.09910167633000017
2014-11-03,2512.55,1100950.0363300003,0.07833375535937304,0.10095003633000027
2014-11-04,2513.17,1101221.59633,0.07859984635390954,0.1012215963300001
2014-11-05,2503.45,1096964.23633,0.07442822624601383,0.09696423632999998
2014-11-06,2506.07,1098111.7963300003,0.07555267528744262,0.09811179633000028
2014-11-07,2502.15,1096394.83633,0.07387029351553408,0.09639483633000008
2014-11-10,2565.73,1124242.87633,0.10115749582623391,0.12424287633000011
2014-11-11,2558.61,1121124.3163300003,0.09810174117929808,0.12112431633000029
2014-11-12,2594.32,1136765.2963300003,0.11342772410655655,0.13676529633000029
2014-11-13,2579.75,1130383.6363300001,0.10717458573494752,0.13038363633000014
2014-11-14,2581.09,1130970.5563300003,0.10774968562636529,0.1309705563300003
2014-11-17,2567.1,1124842.9363300002,0.10174547108835495,0.12484293633000017
2014-11-18,2541.42,1113595.09633,0.09072415376626046,0.11359509633000009
2014-11-19,2537.22,1111755.49633,0.08892160186778693,0.11175549633
2014-11-20,2537.1,1111702.9363300002,0.08887010038497345,0.11170293633000017
2014-11-21,2583.46,1132008.61633,0.10876683991193238,0.1320086163300001
2014-11-24,2649.26,1160829.0163300002,0.13700681965468256,0.16082901633000024
2014-11-25,2685.56,1176728.4163300002,0.15258601820577405,0.17672841633000017
2014-11-26,2723.02,1193135.8963300001,0.1686630644240631,0.19313589633000014
2014-11-27,2754.49,1206919.75633,0.1821693282919102,0.20691975633
2014-11-28,2808.82,1230716.2963300003,0.20548662463573428,0.23071629633000026
2014-12-01,2819.81,1235529.9163300002,0.21020330210340626,0.23552991633000014
2014-12-02,2923.94,1281138.85633,0.2548937138148435,0.2811388563300001
2014-12-03,2967.55,1300240.0363300003,0.2736102110273258,0.30024003633000024
2014-12-04,3104.35,1360158.4363300002,0.3323219014347453,0.36015843633000016
2014-12-05,3124.88,1369150.57633,0.3411329467860928,0.3691505763300001
2014-12-08,3252.88,1425214.57633,0.3960678617871872,0.4252145763300001
2014-12-09,3106.91,1361279.71633,0.3334205997347672,0.36127971632999994
2014-12-10,3221.55,1411492.0363300003,0.3826216829826225,0.41149203633000025
2014-12-11,3183.01,1394611.5163300002,0.3660811234190117,0.39461151633000024
2014-12-12,3193.23,1399087.87633,0.3704673330386303,0.3990878763300001
2014-12-15,3217.23,1409599.87633,0.3807676296013355,0.4095998763300001
2014-12-16,3303.4,1447342.33633,0.4177499860516817,0.4473423363300001
2014-12-17,3360.6,1472395.9363300002,0.44229902619279565,0.47239593633000015
2014-12-18,3345.93,1465970.47633,0.4360029699188421,0.46597047633
2014-12-19,3383.17,1482281.59633,0.4519855967519731,0.48228159633000006
2014-12-22,3394.48,1487235.37633,0.45683961150714786,0.48723537633000014
2014-12-23,3324.92,1456768.09633,0.42698591863624064,0.4567680963300001
2014-12-24,3230.39,1415363.95633,0.38641562554988546,0.41536395632999995
2014-12-25,3335.42,1461367.09633,0.43149229838242414,0.4613670963300001
2014-12-26,3445.84,1509731.0563300003,0.47888224615133707,0.5097310563300003
2014-12-29,3455.46,1513944.61633,0.483010948356888,0.5139446163300001
2014-12-30,3457.55,1514860.0363300003,0.4839079325158903,0.5148600363300002
2014-12-31,3533.71,1548218.11633,0.5165942069415415,0.5482181163300001
2015-01-05,3641.54,1595447.6563300001,0.5628725810397289,0.5954476563300002
2015-01-06,3641.06,1595237.4163300002,0.5626665751084748,0.5952374163300002
2015-01-07,3643.79,1596433.1563300001,0.5638382338424826,0.5964331563300002
2015-01-08,3559.26,1559409.0163300002,0.5275597309905881,0.5594090163300003
2015-01-09,3546.72,1553916.49633,0.5221778260365744,0.55391649633
2015-01-12,3513.58,1539401.1763300002,0.5079548331995724,0.5394011763300002
2015-01-13,3514.04,1539602.6563300001,0.5081522555503576,0.5396026563300002
2015-01-14,3502.42,1534513.09633,0.5031651952979145,0.5345130963300001
2015-01-15,3604.12,1579057.6963300002,0.5468127019823777,0.5790576963300001
2015-01-16,3635.15,1592648.83633,0.5601301270799087,0.5926488363300001
2015-01-19,3355.16,1470013.21633,0.4399642923052491,0.47001321633
2015-01-20,3396.22,1487997.49633,0.4575863830079439,0.48799749633
2015-01-21,3548.88,1554862.57633,0.5231048527272181,0.55486257633
2015-01-22,3567.61,1563066.3163300003,0.5311433758363625,0.5630663163300003
2015-01-23,3571.73,1564870.87633,0.5329115934129602,0.5648708763300001
2015-01-26,3607.98,1580748.37633,0.5484693330128796,0.5807483763300001
2015-01-27,3574.93,1566272.47633,0.5342849662879875,0.56627247633
2015-01-28,3525.32,1544543.2963300003,0.5129933949348291,0.5445432963300003
2015-01-29,3481.8,1525481.5363300003,0.49431552383445704,0.5254815363300003
2015-01-30,3434.39,1504715.95633,0.47396814633287965,0.50471595633
2015-02-02,3353.96,1469487.61633,0.43944927747711393,0.4694876163300001
2015-02-03,3437.45,1506056.23633,0.47528143414462454,0.50605623633
2015-02-04,3401.77,1490428.3963300001,0.4599683265880696,0.4904283963300001
2015-02-05,3366.95,1475177.23633,0.445024312991678,0.47517723633
2015-02-06,3312.42,1451293.09633,0.421621180843165,0.4512930963300001
2015-02-09,3345.92,1465966.09633,0.4359986781286077,0.4659660963300001
2015-02-10,3406.94,1492692.85633,0.46218718213928567,0.4926928563300001
2015-02-11,3434.12,1504597.6963300002,0.4738522679965492,0.5045976963300002
2015-02-12,3442.87,1508430.1963300002,0.47760758445170215,0.5084301963300002
2015-02-13,3469.83,1520238.6763300002,0.4891782509238077,0.5202386763300002
2015-02-16,3499.48,1533225.37633,0.5019034089689831,0.5332253763300001
2015-02-17,3522.32,1543229.2963300003,0.511705857864491,0.5432292963300003
2015-02-25,3478.73,1523683.74,0.49299794423247756,0.52368374
2015-02-26,3566.29,1562035.02,0.5305768595254137,0.56203502
2015-02-27,3572.84,1564903.9200000002,0.5333879821289854,0.5649039200000001
2015-03-02,3601.27,1577356.26,0.5455895417655565,0.57735626
2015-03-03,3507.9,1536460.2,0.5055170963463989,0.5364601999999999
2015-03-04,3530.82,1546499.1600000001,0.5153538795637824,0.5464991600000001
2015-03-05,3496.34,1531396.9200000002,0.5005557868353626,0.5313969200000002
2015-03-06,3478.52,1523591.76,0.4929078166375539,0.52359176
2015-03-09,3537.75,1549534.5,0.5183280901962635,0.5495345
2015-03-10,3520.61,1542027.1800000002,0.5109719617343982,0.5420271800000002
2015-03-11,3524.65,1543796.7,0.5127058449891202,0.5437966999999999
2015-03-12,3592.84,1573663.9200000002,0.5419715625979064,0.5736639200000001
2015-03-13,3617.66,1584535.0799999998,0.5526237859598372,0.5845350799999999
2015-03-16,3705.67,1623083.46,0.5903958318133242,0.6230834599999999
2015-03-17,3757.12,1645618.56,0.6124770925696233,0.6456185600000001
2015-03-18,3846.06,1684574.28,0.6506482749149151,0.68457428
2015-03-19,3839.74,1681806.1199999999,0.647935863486736,0.6818061199999998
2015-03-20,3892.57,1704945.6600000001,0.670609391295391,0.7049456600000001
2015-03-23,3972.06,1739762.28,0.7047248318691174,0.73976228
2015-03-24,3973.05,1740195.9000000001,0.705149719102329,0.7401959000000001
2015-03-25,3940.41,1725899.5799999998,0.6911413157770498,0.7258995799999999
2015-03-26,3950.0,1730100.0,0.6952571426118975,0.7301
2015-03-27,3971.7,1739604.5999999999,0.7045703274206767,0.7396045999999998
2015-03-30,4088.18,1790622.8399999999,0.7545611000716727,0.7906228399999998
2015-03-31,4051.2,1774425.5999999999,0.7386900597846378,0.7744255999999998
2015-04-01,4123.9,1806268.2,0.7698913747891655,0.8062682
2015-04-02,4124.78,1806653.64,0.770269052329798,0.80665364
2015-04-03,4170.54,1826696.52,0.7899082844426895,0.82669652
2015-04-07,4260.04,1865897.52,0.8283198070411109,0.86589752
2015-04-08,4295.8,1881560.4000000001,0.8436672489195417,0.8815604000000001
2015-04-09,4262.14,1866817.32,0.8292210829903478,0.8668173200000001
2015-04-10,4344.42,1902855.96,0.8645339330394887,0.90285596
2015-04-13,4421.07,1936428.66,0.8974305051866283,0.9364286599999999
2015-04-14,4438.18,1943922.84,0.9047737582777904,0.94392284
2015-04-15,4380.51,1918663.3800000001,0.8800230039956567,0.9186633800000001
2015-04-16,4513.55,1976934.9000000001,0.9371209812749192,0.9769349000000002
2015-04-17,4596.14,2013109.32,0.9725668768213285,1.01310932
2015-04-20,4521.92,1980600.96,0.9407132097011625,0.98060096
2015-04-21,4619.16,2023192.0799999998,0.9824465779410563,1.0231920799999998
2015-04-22,4739.81,2076036.7800000003,1.0342270271198224,1.0760367800000004
2015-04-23,4740.89,2076509.82,1.034690540465144,1.07650982
2015-04-24,4702.64,2059756.32,1.0182744428183328,1.05975632
2015-04-27,4807.59,2105724.42,1.0633167813289957,1.1057244199999998
2015-04-28,4741.86,2076934.68,1.0351068441178866,1.07693468
2015-04-29,4774.33,2091156.54,1.04904228700918,1.09115654
2015-04-30,4749.89,2080451.82,1.0385531516761586,1.0804518200000002
2015-05-04,4787.74,2097030.1199999999,1.0547975777135914,1.0970301199999999
2015-05-05,4596.84,2013415.9200000002,0.9728673021377406,1.0134159200000001
2015-05-06,4553.33,1994358.54,0.9541937228276028,0.99435854
2015-05-07,4470.09,1957899.4200000002,0.9184688609159538,0.9578994200000002
2015-05-08,4558.4,1996579.2,0.9563696604764742,0.9965792
2015-05-11,4690.53,2054452.14,1.0130770848444008,1.05445214
2015-05-12,4747.42,2079369.96,1.0374930794882469,1.07936996
2015-05-13,4718.44,2066676.7199999997,1.02505547138878,1.0666767199999998
2015-05-14,4700.78,2058941.64,1.0174761698347228,1.0589416399999998
2015-05-15,4617.47,2022451.86,0.9817212653914327,1.02245186
2015-05-18,4575.14,2003911.32,0.9635541173289615,1.00391132
2015-05-19,4731.22,2072274.36,1.030540379308421,1.0722743600000002
2015-05-20,4754.92,2082654.96,1.0407119221640921,1.08265496
2015-05-21,4840.98,2120349.2399999998,1.077647068921859,1.1203492399999997
2015-05-22,4951.33,2168682.54,1.1250069741591309,1.16868254
2015-05-25,5099.49,2233576.62,1.1885941382728975,1.23357662
2015-05-26,5198.92,2277126.96,1.2312674085741384,1.27712696
2015-05-27,5181.43,2269466.3400000003,1.223761067454067,1.2694663400000004
2015-05-28,4834.01,2117296.38,1.0746556911284404,1.11729638
2015-05-29,4840.83,2120283.54,1.0775826920683422,1.12028354
2015-06-01,5076.18,2223366.8400000003,1.1785899752363702,1.2233668400000004
2015-06-02,5161.87,2260899.06,1.215366325755462,1.26089906
2015-06-03,5143.59,2252892.42,1.2075209332068684,1.25289242
2015-06-04,5181.42,2269461.96,1.2237567756638326,1.26946196
2015-06-05,5230.55,2290980.9,1.244842341085737,1.2909808999999999
2015-06-08,5353.75,2344942.5,1.2977171967742902,1.3449425
2015-06-09,5317.46,2329047.48,1.2821422900134332,1.32904748
2015-06-10,5309.11,2325390.1799999997,1.2785586451676585,1.3253901799999996
2015-06-11,5306.59,2324286.42,1.2774771140285746,1.32428642
2015-06-12,5335.12,2336782.56,1.2897215915674902,1.33678256
2015-06-15,5221.17,2286872.46,1.240816641845813,1.2868724599999999
2015-06-16,5064.82,2218391.1599999997,1.173714501530023,1.2183911599999997
2015-06-17,5138.83,2250807.54,1.2054780410552652,1.25080754
2015-06-18,4930.55,2159580.9,1.116088634051922,1.1595809
2015-06-19,4637.05,2031027.9000000001,0.9901245906705063,1.0310279000000002
2015-06-23,4786.09,2096307.4200000002,1.0540894323249055,1.0963074200000003
2015-06-24,4880.13,2137496.94,1.094449427689772,1.13749694
2015-06-25,4706.52,2061455.7600000002,1.0199396574293036,1.0614557600000003
2015-06-26,4336.19,1899251.2199999997,0.8610017896765274,0.8992512199999997
2015-06-29,4191.55,1947195.1983700003,0.798925335725291,0.9471951983700003
2015-06-30,4473.0,1947195.1983700003,0.9197177718741817,0.9471951983700003
2015-07-01,4253.02,1947195.1983700003,0.8253069702965198,0.9471951983700003
2015-07-02,4108.0,1947195.1983700003,0.7630674283163734,0.9471951983700003
2015-07-03,3885.92,1947195.1983700003,0.6677553507894747,0.9471951983700003
2015-07-06,3998.54,1947195.1983700003,0.7160894924099688,0.9471951983700003
2015-07-07,3928.0,1947195.1983700003,0.6858152040960844,0.9471951983700003
2015-07-08,3663.04,1947195.1983700003,0.572099930043819,0.9471951983700003
2015-07-09,3897.63,1947195.1983700003,0.6727810371540279,0.9471951983700003
2015-07-10,4106.56,1947195.1983700003,0.7624494105226113,0.9471951983700003
2015-07-13,4211.81,1947195.1983700003,0.807620502740308,0.9471951983700003
