,Open,Close,sign,hold,balance,netAsset,profit
2014-01-02,2323.43,2321.98,0.0,0.0,1000000.0,1000000.0,0.0
2014-04-11,2269.56,2270.67,1.0,440.0,894.296800000011,999500.6968,0.0
2014-04-16,2223.47,2232.53,-1.0,0.0,978731.9334,978731.9334,-21268.06660000002
2014-07-23,2191.39,2197.83,1.0,446.0,883.3134300000966,978243.25343,0.0
2014-08-29,2317.3,2338.29,-1.0,0.0,1033882.3555300002,1033882.3555300002,55150.422130000195
2014-09-01,2340.92,2355.32,1.0,441.0,1020.4626700001536,1033366.1826700002,0.0
2014-10-23,2415.44,2395.94,-1.0,0.0,1065696.8981500003,1065696.8981500003,31814.54262000008
2014-10-31,2473.5,2508.33,1.0,430.0,1560.0956500002649,1065165.0956500003,0.0
2014-12-31,3462.39,3533.71,0.0,430.0,1560.0956500002649,1521055.3956500003,0.0
2015-01-05,3566.09,3641.54,0.0,430.0,1560.0956500002649,1567422.2956500002,0.0
2015-02-03,3388.6,3437.45,-1.0,0.0,1457929.5466500004,1457929.5466500004,1456369.4510000001
2015-02-16,3473.29,3499.48,1.0,419.0,1893.3823950004298,1457201.8923950004,0.0
2015-06-19,4847.06,4637.05,-1.0,0.0,2031796.0633250007,2031796.0633250007,573866.5166750003
2015-08-14,4097.92,4073.54,1.0,495.0,2311.428125000559,2030781.8281250007,0.0
2015-08-19,3748.27,3886.14,-1.0,0.0,1856777.3813000005,1856777.3813000005,-175018.68202500022
2015-11-09,3796.38,3840.35,1.0,488.0,3217.624580000527,1855851.0645800005,0.0
2015-11-19,3725.62,3774.97,-1.0,0.0,1820411.1333000006,1820411.1333000006,-36366.247999999905
2015-11-20,3778.88,3774.38,1.0,481.0,1861.0326600007247,1819502.3126600008,0.0
2015-11-30,3554.89,3566.41,-1.0,0.0,1710908.1716150006,1710908.1716150006,-109502.96168499999
2015-12-04,3719.73,3677.59,1.0,459.0,2698.4235800006427,1710054.4935800007,0.0
2015-12-07,3681.58,3687.61,-1.0,0.0,1691698.7209700006,1691698.7209700006,-19209.450644999975
2015-12-18,3754.96,3767.91,1.0,450.0,1121.8549700006843,1690853.8549700007,0.0
2015-12-29,3723.05,3761.87,-1.0,0.0,1675656.668720001,1675656.668720001,-16042.052249999717
2015-12-30,3762.91,3765.18,1.0,445.0,324.4712450010702,1674819.421245001,0.0
2015-12-31,3760.9,3731.0,0.0,445.0,324.4712450010702,1660619.471245001,0.0
2016-01-04,3725.86,3469.07,-1.0,0.0,1657503.167395001,1657503.167395001,1657178.69615
2016-07-07,3206.55,3209.95,1.0,516.0,2096.0774950010236,1656675.877495001,0.0
2016-07-11,3199.04,3203.33,-1.0,0.0,1651975.365175001,1651975.365175001,-5527.802219999954
2016-07-13,3274.02,3282.87,1.0,504.0,1044.2321350011043,1651150.3121350012,0.0
2016-08-01,3196.43,3176.81,-1.0,0.0,1611239.4517750011,1611239.4517750011,-40735.91339999996
2016-08-09,3232.6,3256.98,1.0,498.0,599.7343750011642,1610434.5343750012,0.0
2016-09-13,3265.34,3260.33,-1.0,0.0,1625925.9847150014,1625925.9847150014,14686.532940000296
2016-10-12,3299.14,3300.01,1.0,492.0,1937.5162750016898,1625114.3962750016,0.0
2016-12-13,3394.21,3405.04,-1.0,0.0,1671053.8606150018,1671053.8606150018,45127.875900000334
2016-12-30,3302.6,3310.08,0.0,0.0,1671053.8606150018,1671053.8606150018,0.0
2017-01-03,3313.95,3342.23,0.0,0.0,1671053.8606150018,1671053.8606150018,0.0
2017-01-24,3363.14,3364.45,1.0,496.0,2102.361895001959,1670219.801895002,0.0
2017-04-19,3452.99,3445.88,-1.0,0.0,1713929.0603750017,1713929.0603750017,42875.19975999999
2017-05-24,3409.72,3424.17,1.0,502.0,1393.7806550019886,1713073.220655002,0.0
2017-08-14,3651.38,3694.68,-1.0,0.0,1833470.044275002,1833470.044275002,119540.98390000034
2017-08-18,3707.19,3724.67,1.0,494.0,1202.5083450020757,1832554.3683450022,0.0
2017-11-30,4034.01,4006.1,-1.0,0.0,1993007.0478750023,1993007.0478750023,159537.00360000017
2017-12-22,4064.91,4054.6,1.0,490.0,205.24492500256747,1992011.1449250025,0.0
2017-12-28,3993.0,4018.9,-1.0,0.0,1955796.9599250027,1955796.9599250027,-37210.08794999961
2017-12-29,4022.88,4030.86,0.0,0.0,1955796.9599250027,1955796.9599250027,0.0
2018-01-02,4045.21,4087.4,0.0,0.0,1955796.9599250027,1955796.9599250027,0.0
2018-01-03,4091.46,4111.39,1.0,477.0,3194.7267150029074,1954821.1467150028,0.0
2018-02-07,4205.74,4050.5,-1.0,0.0,2008329.637725003,2008329.637725003,52532.67780000041
2018-03-13,4124.33,4091.25,1.0,486.0,2903.0455350033008,2007327.4255350032,0.0
2018-03-19,4054.62,4074.25,-1.0,0.0,1972463.0928750033,1972463.0928750033,-35866.544849999715
2018-12-28,2994.8,3010.65,0.0,0.0,1972463.0928750033,1972463.0928750033,0.0
2019-01-02,3017.07,2969.54,0.0,0.0,1972463.0928750033,1972463.0928750033,0.0
2019-02-11,3239.81,3306.47,1.0,608.0,1673.710635003401,1971478.1906350034,0.0
2019-04-29,3896.58,3900.33,-1.0,0.0,2369609.790315004,2369609.790315004,397146.6974400007
2019-06-14,3690.48,3654.88,1.0,641.0,2829.3114750040695,2368426.9914750042,0.0
2019-06-17,3654.44,3654.82,-1.0,0.0,2344154.1034550043,2344154.1034550043,-25455.686859999783
2019-06-20,3718.94,3828.52,1.0,630.0,50.437355004251,2342982.6373550044,0.0
2019-07-19,3787.51,3807.96,-1.0,0.0,2384988.6717050048,2384988.6717050048,40834.56825000048
2019-07-25,3821.39,3851.07,1.0,623.0,3072.3387200050056,2383798.3087200047,0.0
2019-08-05,3724.41,3675.69,-1.0,0.0,2322219.6150050047,2322219.6150050047,-62769.056700000074
2019-08-21,3778.31,3781.76,1.0,614.0,1177.3338350048289,2321059.6738350047,0.0
2019-09-27,3843.46,3852.65,-1.0,0.0,2359881.8316150047,2359881.8316150047,37662.21661
