,real,predict,ratio
2014-01-02,1561.1,1577.7394802583162,0.009916263515502195
2014-01-03,1536.07,1559.233096718935,
2014-01-06,1512.93,1535.2584701308633,
2014-01-07,1510.65,1511.9393111164804,
2014-01-08,1515.33,1508.6063536652423,
2014-01-09,1503.88,1515.468860063805,
2014-01-10,1498.27,1505.1107124754653,
2014-01-13,1494.61,1496.9826335213775,
2014-01-14,1499.29,1494.6416756962424,
2014-01-15,1488.51,1498.352337959264,
2014-01-16,1493.09,1486.6044842565816,
2014-01-17,1475.67,1493.592661032698,
2014-01-20,1464.84,1474.4900921510282,
2014-01-21,1478.88,1462.980440969212,
2014-01-22,1514.12,1479.49639487041,
2014-01-23,1499.03,1516.8883494657305,
2014-01-24,1502.06,1499.380550308179,
2014-01-27,1478.87,1503.959363546145,
2014-01-28,1487.8,1477.419918809489,
2014-01-29,1494.49,1486.0093690151966,
2014-01-30,1477.35,1492.714858155986,
2014-02-07,1475.34,1475.384496968254,
2014-02-10,1505.83,1472.6724536566942,
2014-02-11,1528.32,1507.6206313367654,
2014-02-12,1527.0,1533.0912589254692,
2014-02-13,1528.02,1528.4126534572913,
2014-02-14,1534.24,1533.3673690934859,
2014-02-17,1538.1,1533.411146527885,
2014-02-18,1508.54,1538.4768030474706,
2014-02-19,1533.4,1509.3563951915494,
2014-02-20,1520.14,1536.9973144213157,
2014-02-21,1505.33,1526.3506910066076,
2014-02-24,1468.06,1505.0529591993338,
2014-02-25,1440.89,1467.98334489667,
2014-02-26,1444.2,1442.5562742583134,
2014-02-27,1452.46,1442.6451755340086,
2014-02-28,1464.32,1453.855106865542,
2014-03-03,1462.69,1465.306715888729,
2014-03-04,1464.28,1463.3816226382148,
2014-03-05,1448.33,1464.4127208564894,
2014-03-06,1459.51,1448.2686433286046,
2014-03-07,1455.58,1460.5754161414957,
2014-03-10,1408.87,1457.828805508529,
2014-03-11,1412.73,1410.2560730706914,
2014-03-12,1418.7,1412.3276769113254,
2014-03-13,1437.39,1420.2068819768845,
2014-03-14,1426.4,1441.229028792651,
2014-03-17,1434.16,1427.0994297425382,
2014-03-18,1427.63,1432.5019595558815,
2014-03-19,1418.71,1426.955500084499,
2014-03-20,1406.92,1415.9570174030584,
2014-03-21,1464.08,1409.9374517694166,
2014-03-24,1477.53,1473.4470375964063,
2014-03-25,1470.12,1482.5400290817727,
2014-03-26,1467.08,1472.4035453840943,
2014-03-27,1464.53,1467.364763484431,
2014-03-28,1472.05,1468.125206177723,
2014-03-31,1465.78,1474.2269544576964,
2014-04-01,1473.14,1465.381588454046,
2014-04-02,1491.3,1473.6806633424803,
2014-04-03,1477.49,1491.9676026256734,
2014-04-04,1490.33,1480.275036376624,
2014-04-08,1534.75,1490.0455356221796,
2014-04-09,1530.88,1543.451649115558,
2014-04-10,1570.4,1531.5144939712698,
2014-04-11,1565.31,1580.9969504300243,
2014-04-14,1557.7,1568.0070969576711,
2014-04-15,1523.22,1557.2526188433126,
2014-04-16,1527.05,1523.4323267176956,
2014-04-17,1520.56,1526.7468947333425,
2014-04-18,1521.28,1518.712689070146,
2014-04-21,1493.76,1519.6227678496728,
2014-04-22,1509.55,1496.5320527752078,
2014-04-23,1507.04,1508.875016835841,
2014-04-24,1510.29,1506.4834772402426,
2014-04-25,1501.05,1511.1680712785687,
2014-04-28,1483.78,1502.4035738110124,
2014-04-29,1496.01,1484.0168606598706,
2014-04-30,1494.81,1494.786423462067,
2014-05-05,1487.53,1493.0111332325962,
2014-05-06,1485.25,1485.8263146634945,
2014-05-07,1476.18,1485.8330668979252,
2014-05-08,1478.72,1474.6518137119804,
2014-05-09,1480.74,1481.8149968454154,
2014-05-12,1508.39,1479.1887413415704,
2014-05-13,1503.52,1510.3892571656274,
2014-05-14,1500.82,1503.097950028093,
2014-05-15,1488.77,1500.2231740863979,
2014-05-16,1487.74,1488.06842071217,
2014-05-19,1459.21,1485.2980617744543,
2014-05-20,1460.82,1458.240694187292,
2014-05-21,1474.14,1458.3600549566281,
2014-05-22,1471.55,1473.1192086720237,
2014-05-23,1484.38,1474.501603562707,
2014-05-26,1486.05,1483.1758323131598,
2014-05-27,1479.73,1484.9044314627079,
2014-05-28,1491.76,1478.3907070178668,
2014-05-29,1484.31,1490.8699614133614,
2014-05-30,1482.1,1483.8266135134068,
2014-06-03,1477.52,1480.7272017809014,
2014-06-04,1466.39,1477.3209352702224,
2014-06-05,1484.24,1464.433103327269,
2014-06-06,1472.27,1483.5220871547208,
2014-06-09,1475.35,1470.5533798646811,
2014-06-10,1493.53,1477.2769712604272,
2014-06-11,1488.76,1493.1693408419833,
2014-06-12,1483.86,1487.0149439954682,
2014-06-13,1502.96,1482.27074670441,
2014-06-16,1518.7,1505.0319867510887,
2014-06-17,1501.94,1519.944084552151,
2014-06-18,1495.43,1500.7272668670907,
2014-06-19,1478.04,1494.0406498320672,
2014-06-20,1484.48,1478.0651183847747,
2014-06-23,1475.76,1482.0779235850932,
2014-06-24,1480.13,1474.9115032422596,
2014-06-25,1469.95,1478.1758657696842,
