,real,predict,bestPastDays,bestMa,ratio
2014-03-07,1455.58,1465.475595247792,,,
2014-03-10,1408.87,1462.6483322249298,,,
2014-03-11,1412.73,1460.9239694364599,,,
2014-03-12,1418.7,1445.4023439218372,,,
2014-03-13,1437.39,1461.1479960477302,,,
2014-03-14,1426.4,1466.2233798413322,,,
2014-03-17,1434.16,1418.6131551343049,,,
2014-03-18,1427.63,1424.005079295162,,,
2014-03-19,1418.71,1431.872118906261,,,
2014-03-20,1406.92,1459.2026767514294,,,
2014-03-21,1464.08,1432.4137462290935,,,
2014-03-24,1477.53,1430.9888433853878,,,
2014-03-25,1470.12,1423.6283257414489,,,
2014-03-26,1467.08,1407.4980631391186,,,
2014-03-27,1464.53,1413.741463169283,,,
2014-03-28,1472.05,1500.9810513625969,,,
2014-03-31,1465.78,1503.1140402000703,,,
2014-04-01,1473.14,1480.8219085243545,,,
2014-04-02,1491.3,1473.6161956988872,,,
2014-04-03,1477.49,1478.0026076152474,,,
2014-04-04,1490.33,1491.8415231820138,,,
2014-04-08,1534.75,1474.137695911508,,,
2014-04-09,1530.88,1480.3030627258386,,,
2014-04-10,1570.4,1503.377294262569,,,
2014-04-11,1565.31,1489.4255995573492,,,
2014-04-14,1557.7,1494.3661163436238,,,
2014-04-15,1523.22,1558.5502539841023,,,
2014-04-16,1527.05,1542.0144240258294,,,
2014-04-17,1520.56,1598.6224587765944,,,
2014-04-18,1521.28,1583.4449545127345,,,
2014-04-21,1493.76,1560.5886017047433,,,
2014-04-22,1509.55,1524.6055112810652,,,
2014-04-23,1507.04,1538.0259039147948,,,
2014-04-24,1510.29,1530.5955670486483,,,
2014-04-25,1501.05,1520.5152426097475,,,
2014-04-28,1483.78,1502.5319122887481,,,
2014-04-29,1496.01,1522.5749067052127,,,
2014-04-30,1494.81,1506.9296625106917,,,
2014-05-05,1487.53,1518.480735823002,,,
2014-05-06,1485.25,1512.6496108276228,,,
2014-05-07,1476.18,1491.920076355361,,,
2014-05-08,1478.72,1498.8506793568781,,,
2014-05-09,1480.74,1492.289478841827,,,
2014-05-12,1508.39,1478.7378467830708,,,
2014-05-13,1503.52,1488.3289297780566,,,
2014-05-14,1500.82,1480.3223196551432,,,
2014-05-15,1488.77,1494.6288073506726,,,
2014-05-16,1487.74,1489.6861558550984,,,
2014-05-19,1459.21,1515.850413469576,,,
2014-05-20,1460.82,1503.1890523689444,,,
2014-05-21,1474.14,1501.4487993761143,,,
2014-05-22,1471.55,1490.3470455051024,,,
2014-05-23,1484.38,1486.495728710516,,,
2014-05-26,1486.05,1454.661930536387,,,
2014-05-27,1479.73,1462.9653133612892,,,
2014-05-28,1491.76,1471.284283791723,,,
2014-05-29,1484.31,1484.3916116000053,,,
2014-05-30,1482.1,1491.933409510467,,,
2014-06-03,1477.52,1483.5396883432948,,,
2014-06-04,1466.39,1475.5413809582737,,,
2014-06-05,1484.24,1490.5766117728142,,,
2014-06-06,1472.27,1484.3710132597441,,,
2014-06-09,1475.35,1485.3790357071096,,,
2014-06-10,1493.53,1483.7897644680218,,,
2014-06-11,1488.76,1466.9408519140882,,,
2014-06-12,1483.86,1483.3579754465754,,,
2014-06-13,1502.96,1466.330223762119,,,
2014-06-16,1518.7,1481.3337208654746,,,
2014-06-17,1501.94,1502.246373928025,,,
2014-06-18,1495.43,1481.612950066181,,,
2014-06-19,1478.04,1480.1845077216171,,,
2014-06-20,1484.48,1511.5736270981017,,,
2014-06-23,1475.76,1528.1012583327256,,,
2014-06-24,1480.13,1500.1386286028003,,,
2014-06-25,1469.95,1494.635129088278,,,
2014-06-26,1478.01,1483.123106091192,,,
2014-06-27,1473.76,1486.4392347880205,,,
2014-06-30,1482.41,1477.4481824029072,,,
2014-07-01,1481.66,1480.9450462962745,,,
2014-07-02,1484.84,1465.1531562026325,,,
2014-07-03,1489.55,1476.9460546235596,,,
2014-07-04,1492.46,1471.0950784295433,,,
2014-07-07,1492.84,1485.0771522189536,,,
2014-07-08,1491.96,1480.7857425730274,,,
2014-07-09,1475.14,1480.399195394735,,,
2014-07-10,1471.17,1486.6715407298075,,,
2014-07-11,1468.54,1492.5089062966501,,,
2014-07-14,1482.78,1492.400110010099,,,
2014-07-15,1484.66,1486.906762536477,,,
2014-07-16,1483.18,1473.429530718822,,,
2014-07-17,1473.67,1474.303830317808,,,
2014-07-18,1478.76,1470.4735385934873,,,
2014-07-21,1479.84,1487.3325454595804,,,
2014-07-22,1495.93,1484.6744732662746,,,
2014-07-23,1506.76,1487.3176035409087,,,
2014-07-24,1541.9,1470.7929217718117,,,
2014-07-25,1557.02,1480.7462747030015,,,
2014-07-28,1609.48,1482.3856145162288,,,
2014-07-29,1611.85,1503.0334718163303,,,
2014-07-30,1601.38,1519.034224726264,,,
2014-07-31,1621.85,1564.51068966969,,,
2014-08-01,1607.97,1566.764340429645,,,
2014-08-04,1644.63,1641.2992416458894,,,
2014-08-05,1632.41,1632.7643597527456,,,
2014-08-06,1619.01,1619.048010080901,,,
2014-08-07,1593.42,1637.8137251500816,,,
2014-08-08,1595.66,1635.8736071238616,,,
2014-08-11,1619.25,1676.5463839363904,,,
2014-08-12,1607.91,1638.2337098918256,,,
2014-08-13,1610.14,1615.2328686065603,,,
2014-08-14,1596.84,1602.909057139087,,,
2014-08-15,1612.0,1603.0928163569129,,,
2014-08-18,1613.13,1627.5892896405715,,,
2014-08-19,1609.09,1606.5264039769302,,,
2014-08-20,1600.34,1610.4560606717862,,,
2014-08-21,1587.03,1602.4996329802768,,,
2014-08-22,1594.18,1617.3850204335013,,,
2014-08-25,1577.43,1617.910344428341,,,
2014-08-26,1573.39,1607.4345578406428,,,
2014-08-27,1572.79,1594.2169059076257,,,
2014-08-28,1563.89,1583.8551261636292,,,
2014-08-29,1581.28,1592.5954193325338,,,
2014-09-01,1586.02,1580.1021877493984,,,
2014-09-02,1607.5,1578.022624297666,,,
2014-09-03,1624.03,1575.9176812200499,,,
2014-09-04,1637.29,1569.2349442527743,,,
2014-09-05,1656.24,1585.9935164183123,,,
2014-09-09,1645.11,1580.5966562578574,,,
2014-09-10,1629.99,1608.944603174599,,,
2014-09-11,1622.81,1632.806625075187,,,
2014-09-12,1630.2,1642.0055313644025,,,
2014-09-15,1624.07,1663.6481044539762,,,
2014-09-16,1600.92,1649.613818761123,,,
2014-09-17,1604.92,1628.465265442171,,,
2014-09-18,1609.87,1643.705744191297,,,
2014-09-19,1619.58,1643.6805153433345,,,
2014-09-22,1583.89,1621.3943891438744,,,
2014-09-23,1595.64,1612.7255148596564,,,
2014-09-24,1625.73,1613.1317005796782,,,
2014-09-25,1618.52,1613.585254662281,,,
2014-09-26,1616.09,1623.598088390183,,,
2014-09-29,1621.82,1584.0106516127805,,,
2014-09-30,1619.7,1601.496822162194,,,
2014-10-08,1633.57,1639.641988016843,,,
2014-10-09,1634.04,1628.6605624144306,,,
2014-10-10,1621.71,1611.8261341771736,,,
2014-10-13,1605.99,1625.539330968086,,,
2014-10-14,1600.3,1621.8747608391548,,,
2014-10-15,1612.77,1634.6508945961648,,,
2014-10-16,1608.74,1632.8539756228274,,,
2014-10-17,1608.52,1624.2680014217133,,,
2014-10-20,1612.4,1602.973031783238,,,
2014-10-21,1600.84,1605.2305256022403,,,
2014-10-22,1597.13,1622.3733305544345,,,
2014-10-23,1586.56,1628.9309653102384,,,
2014-10-24,1583.42,1624.1773418130215,,,
2014-10-27,1559.91,1612.0210496056156,,,
2014-10-28,1585.74,1601.7816772456365,,,
2014-10-29,1608.4,1607.9863358331506,,,
2014-10-30,1619.1,1600.5583661171756,,,
2014-10-31,1657.29,1592.593412977706,,,
2014-11-03,1651.05,1557.5915962505144,,,
2014-11-04,1645.62,1592.5322998206086,,,
2014-11-05,1637.63,1622.7928488073262,,,
2014-11-06,1635.96,1630.9537569381766,,,
2014-11-07,1640.32,1688.1126609864148,,,
2014-11-10,1689.02,1669.8269473971554,,,
2014-11-11,1710.88,1651.8467577583733,,,
2014-11-12,1731.02,1645.160884402067,,,
2014-11-13,1726.34,1641.1122482394182,,,
2014-11-14,1728.81,1675.903669748623,,,
2014-11-17,1708.1,1732.3079771779887,,,
2014-11-18,1679.42,1766.4573744032714,,,
2014-11-19,1671.65,1763.1099000862973,,,
2014-11-20,1676.6,1752.5037462431683,,,
2014-11-21,1714.71,1740.6658114953116,,,
2014-11-24,1758.1,1732.1273609807524,,,
2014-11-25,1777.67,1698.507977226091,,,
2014-11-26,1820.49,1684.9669335324115,,,
2014-11-27,1853.0,1690.5624016938684,,,
2014-11-28,1914.44,1733.2148023935408,,,
2014-12-01,1920.38,1800.21332611554,,,
2014-12-02,2021.54,1801.7150589258597,,,
2014-12-03,2037.58,1846.3775645223045,,,
2014-12-04,2160.66,1878.5006149258168,,,
2014-12-05,2200.25,1958.6351994248478,,,
2014-12-08,2298.85,1998.70351385113,,,
2014-12-09,2182.69,2120.435025802678,,,
2014-12-10,2254.82,2157.2079658310513,,,
2014-12-11,2193.54,2263.7002775218334,,,
2014-12-12,2193.29,2287.8396944432307,,,
2014-12-15,2201.54,2381.8217075209313,,,
2014-12-16,2299.28,2359.5758380360817,,,
2014-12-17,2383.95,2372.94205745793,,,
2014-12-18,2364.04,2248.900648415828,,,
2014-12-19,2390.28,2306.8360950254746,,,
2014-12-22,2426.68,2249.231184506345,,,
2014-12-23,2374.95,2352.4231399904934,,,
2014-12-24,2270.88,2454.2650410848278,,,
2014-12-25,2359.66,2415.1223608860946,,,
2014-12-26,2464.82,2413.968500129539,,,
2014-12-29,2481.66,2508.1189693165697,,,
2014-12-30,2523.63,2470.6760409380413,,,
2014-12-31,2581.57,2344.7021270676896,,,
2015-01-05,2649.64,2420.5765488010716,,,
2015-01-06,2629.4,2539.0572286474253,,,
2015-01-07,2635.23,2583.957823043586,,,
2015-01-08,2558.11,2599.7428477898275,,,
2015-01-09,2569.02,2650.685891506734,,,
2015-01-12,2543.85,2732.751909885556,,,
2015-01-13,2527.83,2721.379462768124,,,
2015-01-14,2534.23,2730.2369461311605,,,
2015-01-15,2632.89,2644.7323083934325,,,
2015-01-16,2653.03,2738.3651156660003,,,
2015-01-19,2410.2,2666.7326999980924,,,
2015-01-20,2403.72,2575.554591744056,,,
2015-01-21,2542.32,2584.9145455490534,,,
2015-01-22,2544.31,2678.389996137764,,,
2015-01-23,2564.51,2704.0253055304465,,,
2015-01-26,2562.36,2437.3238533238446,,,
2015-01-27,2522.1,2499.8621496510937,,,
2015-01-28,2486.28,2646.102263451331,,,
2015-01-29,2442.04,2580.836004603348,,,
2015-01-30,2405.38,2626.534958193942,,,
2015-02-02,2332.53,2573.589393189076,,,
2015-02-03,2405.76,2513.417113722836,,,
2015-02-04,2372.46,2488.480811281018,,,
2015-02-05,2348.92,2443.6679475222454,,,
2015-02-06,2325.24,2441.892501915202,,,
2015-02-09,2366.77,2368.80035058238,,,
2015-02-10,2403.55,2444.9409390693836,,,
2015-02-11,2415.13,2396.4197213498464,,,
2015-02-12,2416.45,2420.458482087628,,,
2015-02-13,2427.47,2343.238104757381,,,
2015-02-16,2431.21,2396.4258364285133,,,
2015-02-17,2445.26,2417.3732603470717,,,
2015-02-25,2407.46,2406.3468152354235,,,
2015-02-26,2478.06,2401.375571117509,,,
2015-02-27,2474.6,2454.5669414522727,,,
2015-03-02,2479.24,2434.805079512631,,,
2015-03-03,2396.8,2454.5999296814007,,,
2015-03-04,2397.99,2416.1146740140366,,,
2015-03-05,2366.9,2500.5407949529417,,,
2015-03-06,2371.62,2491.3417282902974,,,
2015-03-09,2429.87,2491.8733043255006,,,
2015-03-10,2395.43,2398.2092711028517,,,
2015-03-11,2408.5,2405.4958977192473,,,
2015-03-12,2485.11,2356.267045388209,,,
2015-03-13,2495.28,2378.974968423313,,,
2015-03-16,2550.86,2456.9201850976633,,,
2015-03-17,2583.2,2397.9067794533485,,,
2015-03-18,2649.64,2436.7939632178513,,,
2015-03-19,2630.24,2543.1672730159917,,,
2015-03-20,2680.68,2521.5941128826407,,,
2015-03-23,2720.67,2569.699134944718,,,
2015-03-24,2683.65,2591.2084742026664,,,
2015-03-25,2649.16,2676.3871233733134,,,
2015-03-26,2687.76,2639.3722221716143,,,
2015-03-27,2689.24,2721.095935929995,,,
2015-03-30,2784.46,2757.9595693103247,,,
2015-03-31,2754.66,2697.2669916326804,,,
2015-04-01,2799.45,2668.305118272404,,,
2015-04-02,2781.64,2740.1069562220473,,,
2015-04-03,2817.18,2729.276691919841,,,
2015-04-07,2889.45,2853.7485982576836,,,
2015-04-08,2952.08,2837.504311380424,,,
2015-04-09,2931.77,2853.082110045999,,,
2015-04-10,2986.61,2798.034320169065,,,
2015-04-13,3041.12,2819.145049692268,,,
2015-04-14,3052.41,2929.225943397895,,,
2015-04-15,3053.3,2991.993806321494,,,
2015-04-16,3183.3,3004.0278188532366,,,
2015-04-17,3235.33,3041.0497542612056,,,
2015-04-20,3164.46,3090.8349477085476,,,
2015-04-21,3214.36,3080.1745586310144,,,
2015-04-22,3299.22,3126.349352315381,,,
2015-04-23,3273.4,3266.692551314668,,,
2015-04-24,3223.96,3315.247723426349,,,
2015-04-27,3308.45,3270.6295900838713,,,
2015-04-28,3282.33,3262.254223321772,,,
2015-04-29,3283.28,3344.336316306012,,,
2015-04-30,3250.49,3298.7800505983705,,,
2015-05-04,3272.0,3248.6906129183185,,,
2015-05-05,3148.81,3390.083300636769,,,
2015-05-06,3139.02,3420.808788040129,,,
2015-05-07,3094.88,3357.9676301938166,,,
2015-05-08,3110.45,3307.2431079681173,,,
2015-05-11,3169.13,3302.617339174519,,,
2015-05-12,3188.31,3188.446556861074,,,
2015-05-13,3141.3,3243.9425629666052,,,
2015-05-14,3128.57,3160.3241359441477,,,
2015-05-15,3060.41,3136.766582995498,,,
2015-05-18,2998.39,3168.3148713399914,,,
2015-05-19,3116.09,3196.13428980344,,,
2015-05-20,3122.85,3148.6786936545705,,,
2015-05-21,3150.9,3139.6850302436596,,,
2015-05-22,3248.86,3070.9521344131754,,,
2015-05-25,3349.95,3015.0096779881587,,,
2015-05-26,3386.59,3175.8744837601257,,,
2015-05-27,3344.74,3195.5651807858135,,,
2015-05-28,3124.62,3185.1468612391996,,,
2015-05-29,3111.33,3287.549072934029,,,
2015-06-01,3244.32,3384.07975217091,,,
2015-06-02,3258.31,3384.3174897728804,,,
2015-06-03,3238.43,3346.312982924655,,,
2015-06-04,3299.03,3206.384537371991,,,
2015-06-05,3303.99,3174.718925662033,,,
2015-06-08,3458.71,3281.3101794850018,,,
2015-06-09,3414.0,3267.1754283110085,,,
2015-06-10,3370.38,3230.220911898076,,,
2015-06-11,3347.12,3284.2580142262254,,,
2015-06-12,3350.25,3295.898543561892,,,
2015-06-15,3262.48,3521.1920833670815,,,
2015-06-16,3179.65,3453.2116831831677,,,
2015-06-17,3211.71,3401.9807897810556,,,
2015-06-18,3068.49,3384.1777483841206,,,
2015-06-19,2903.06,3368.036933151282,,,
2015-06-23,3003.16,3306.1208610868925,,,
2015-06-24,3045.24,3242.2111545654893,,,
2015-06-25,2943.99,3250.7303506889425,,,
2015-06-26,2736.7,3081.3044094170536,,,
2015-06-29,2678.37,2964.039417285149,,,
2015-06-30,2870.03,3037.5659028926552,,,
2015-07-01,2736.85,2998.3463952396314,,,
2015-07-02,2714.25,2944.563356036838,,,
2015-07-03,2582.27,2781.8138911125934,,,
2015-07-06,2750.0,2717.800592225795,,,
2015-07-07,2812.45,2878.2142158146285,,,
2015-07-08,2608.98,2743.874135445895,,,
2015-07-09,2781.08,2755.3811669536167,,,
2015-07-10,2898.41,2603.1188314290275,,,
2015-07-13,2869.05,2860.4933053987374,,,
2015-07-14,2763.07,2788.7478005805206,,,
2015-07-15,2757.95,2669.6541466135313,,,
2015-07-16,2742.85,2917.6732161860805,,,
2015-07-17,2807.06,3056.3304109816804,,,
2015-07-20,2783.76,2961.9655356543453,,,
2015-07-21,2772.77,2785.441990165786,,,
2015-07-22,2739.79,2757.2666267726663,,,
2015-07-23,2790.76,2750.3754711108845,,,
2015-07-24,2741.04,2833.140917472986,,,
2015-07-27,2493.29,2788.0120426747962,,,
2015-07-28,2485.67,2793.2791561693875,,,
2015-07-29,2531.44,2740.129144345822,,,
2015-07-30,2467.37,2790.199316764826,,,
2015-07-31,2461.24,2748.4347704468896,,,
2015-08-03,2479.72,2528.429395470347,,,
2015-08-04,2534.71,2537.5735119527103,,,
2015-08-05,2487.06,2514.8908249311366,,,
2015-08-06,2467.52,2446.156771094286,,,
2015-08-07,2503.8,2456.7782096440815,,,
2015-08-10,2617.66,2450.226996027395,,,
2015-08-11,2590.71,2495.3690318550603,,,
2015-08-12,2561.13,2449.945411474409,,,
2015-08-13,2580.78,2451.354097997226,,,
2015-08-14,2577.04,2526.099372418804,,,
2015-08-17,2550.47,2653.799419148872,,,
2015-08-18,2407.97,2580.7140699270444,,,
2015-08-19,2430.28,2564.4038440121444,,,
2015-08-20,2356.92,2576.7228405161495,,,
2015-08-21,2271.36,2556.7107546590055,,,
2015-08-24,2058.25,2515.6995505881778,,,
2015-08-25,1914.05,2440.1469505706573,,,
2015-08-26,1942.45,2440.8750707711847,,,
2015-08-27,2094.72,2333.726466755199,,,
2015-08-28,2159.96,2284.7660429640614,,,
2015-08-31,2210.45,2066.487697404366,,,
2015-09-01,2230.32,1951.056470814043,,,
2015-09-02,2243.63,2023.319870070976,,,
2015-09-07,2133.98,2117.9684848386387,,,
2015-09-08,2180.13,2132.320607551769,,,
2015-09-09,2211.2,2164.4250578071633,,,
2015-09-10,2208.48,2179.191626033592,,,
2015-09-11,2195.39,2208.0645341618574,,,
2015-09-14,2228.15,2127.368930236184,,,
2015-09-15,2175.17,2202.890556997788,,,
2015-09-16,2241.95,2234.846629509829,,,
2015-09-17,2194.82,2213.8509147286272,,,
2015-09-18,2198.99,2194.980663017963,,,
2015-09-21,2214.45,2211.527373952321,,,
2015-09-22,2237.31,2104.0814766193635,,,
2015-09-23,2178.55,2258.3900269239484,,,
2015-09-24,2188.09,2228.921366355937,,,
2015-09-25,2183.4,2232.7682692369394,,,
2015-09-28,2169.94,2215.7085594249866,,,
2015-09-29,2127.2,2246.644818981145,,,
2015-09-30,2146.12,2174.0423257910284,,,
2015-10-08,2191.34,2185.0149617203556,,,
2015-10-09,2219.29,2157.57540493801,,,
2015-10-12,2283.43,2135.612688292696,,,
2015-10-13,2270.95,2094.331330267694,,,
2015-10-14,2253.91,2148.5395837210535,,,
2015-10-15,2297.9,2222.327887090235,,,
2015-10-16,2323.78,2217.943836789924,,,
2015-10-19,2318.47,2312.1525369159076,,,
2015-10-20,2337.08,2269.8730600981985,,,
2015-10-21,2340.36,2259.3672738550495,,,
2015-10-22,2331.79,2308.9547915422713,,,
2015-10-23,2343.96,2324.6877547921044,,,
2015-10-26,2350.02,2320.8044082938645,,,
2015-10-27,2349.9,2332.1668608415016,,,
2015-10-28,2310.7,2335.3896618311915,,,
2015-10-29,2307.35,2301.3866117401776,,,
2015-10-30,2312.97,2329.705912870143,,,
2015-11-02,2280.09,2355.161791451525,,,
2015-11-03,2271.65,2327.727877142244,,,
2015-11-04,2370.5,2285.2812941400066,,,
2015-11-05,2440.65,2299.647050982288,,,
2015-11-06,2493.48,2317.7751818485813,,,
2015-11-09,2534.08,2281.9481338445826,,,
2015-11-10,2522.68,2273.383411159962,,,
2015-11-11,2505.83,2395.7232939698274,,,
2015-11-12,2476.43,2528.4495307140683,,,
2015-11-13,2447.77,2528.90082910331,,,
2015-11-16,2447.29,2597.9811562783334,,,
2015-11-17,2453.26,2563.423081100348,,,
2015-11-18,2439.45,2495.155999004323,,,
2015-11-19,2468.49,2458.9361884713403,,,
2015-11-20,2466.76,2458.5717946970353,,,
2015-11-23,2456.84,2448.436512349563,,,
2015-11-24,2447.9,2500.0994152130825,,,
2015-11-25,2459.56,2468.62817764732,,,
2015-11-26,2450.96,2457.5087605763797,,,
2015-11-27,2334.44,2449.782367707615,,,
2015-11-30,2336.29,2451.3391960346185,,,
2015-12-01,2344.83,2421.0681207726557,,,
2015-12-02,2458.41,2427.297156103347,,,
2015-12-03,2461.45,2445.3285368728298,,,
2015-12-04,2397.56,2334.7837954616552,,,
2015-12-07,2395.58,2322.8673093096363,,,
2015-12-08,2364.34,2326.7007629776813,,,
2015-12-09,2369.74,2483.320186967814,,,
2015-12-10,2357.21,2457.024495888671,,,
2015-12-11,2342.45,2372.9254197418604,,,
2015-12-14,2414.92,2375.6816320007615,,,
2015-12-15,2383.83,2337.8096199834763,,,
2015-12-16,2376.54,2362.137665212656,,,
2015-12-17,2408.32,2381.761774980946,,,
2015-12-18,2422.83,2345.3966938275576,,,
2015-12-21,2500.06,2422.1260163531897,,,
2015-12-22,2496.05,2363.953407608593,,,
2015-12-23,2503.06,2358.236138634998,,,
2015-12-24,2481.75,2415.8603239450413,,,
2015-12-25,2492.34,2454.658674164991,,,
2015-12-28,2411.41,2544.176847214868,,,
2015-12-29,2432.88,2484.577458554847,,,
2015-12-30,2432.77,2531.6989798651252,,,
2015-12-31,2420.8,2483.356919290552,,,
2016-01-04,2270.46,2469.467968211717,,,
2016-01-05,2288.11,2418.7419556193,,,
2016-01-06,2317.65,2439.646280594117,,,
2016-01-07,2180.59,2404.5038599615677,,,
2016-01-08,2219.61,2398.0746755250875,,,
2016-01-11,2120.23,2274.0570734106923,,,
2016-01-12,2131.37,2314.548770612372,,,
2016-01-13,2105.51,2310.2346298734874,,,
2016-01-14,2132.08,2149.2823973100767,,,
2016-01-15,2070.93,2235.334166658733,,,
2016-01-18,2069.27,2112.185361465644,,,
2016-01-19,2128.57,2141.126799742419,,,
2016-01-20,2088.72,2102.152484648273,,,
2016-01-21,2040.98,2118.9947199567523,,,
2016-01-22,2061.96,2062.760721385128,,,
2016-01-25,2065.44,2073.0529669505786,,,
2016-01-26,1951.61,2133.174104426246,,,
2016-01-27,1953.46,2076.1329327685844,,,
2016-01-28,1912.72,2061.0541750679095,,,
2016-01-29,1973.01,2078.207334087667,,,
2016-02-01,1937.07,2044.058776354979,,,
2016-02-02,1969.62,1948.3429321367091,,,
2016-02-03,1952.37,1949.3284591956792,,,
2016-02-04,1974.24,1901.8857796294535,,,
2016-02-05,1967.26,1998.8888612170294,,,
2016-02-15,1948.28,1923.467735067043,,,
2016-02-16,2000.9,1968.1669131450599,,,
2016-02-17,2014.44,1929.6097681792521,,,
2016-02-18,2009.27,1965.7986839639375,,,
2016-02-19,2004.11,1956.233804028648,,,
2016-02-22,2053.86,1937.9226671241668,,,
2016-02-23,2029.52,2016.7300764886943,,,
2016-02-24,2041.39,2018.8783438188825,,,
2016-02-25,1932.6,2013.979069333666,,,
2016-02-26,1955.4,2002.5189126387506,,,
2016-02-29,1944.61,2067.612448078017,,,
2016-03-01,1973.19,2018.823175274553,,,
2016-03-02,2043.41,2027.8060643086008,,,
2016-03-03,2053.27,1937.227354675709,,,
2016-03-04,2122.27,1972.705793396214,,,
2016-03-07,2107.67,1911.6239543304764,,,
2016-03-08,2115.16,1957.2388939549649,,,
2016-03-09,2111.92,2060.9852670294194,,,
2016-03-10,2061.45,2045.635294920916,,,
2016-03-11,2070.72,2134.800278697977,,,
2016-03-14,2078.41,2100.0101551448665,,,
2016-03-15,2101.12,2079.9525421913518,,,
2016-03-16,2136.13,2076.043322149766,,,
2016-03-17,2131.48,2056.5693269863646,,,
2016-03-18,2141.18,2078.8381752772366,,,
2016-03-21,2193.39,2108.5187703699758,,,
2016-03-22,2173.26,2108.3571003946813,,,
2016-03-23,2175.28,2139.3190293343014,,,
2016-03-24,2137.59,2127.548918456477,,,
2016-03-25,2149.2,2161.182860926712,,,
2016-03-28,2123.03,2226.6145447202625,,,
2016-03-29,2106.86,2175.8202871335448,,,
2016-03-30,2157.53,2175.1535588732963,,,
2016-03-31,2156.54,2129.3278714262988,,,
2016-04-01,2167.78,2149.0037007074943,,,
2016-04-05,2180.26,2131.0442931869757,,,
2016-04-06,2168.04,2112.138820287345,,,
2016-04-07,2139.4,2167.2595090298278,,,
2016-04-08,2123.8,2150.013880490535,,,
2016-04-11,2148.44,2138.7786681090993,,,
2016-04-12,2143.9,2159.3727863144395,,,
2016-04-13,2171.31,2150.2702426388487,,,
2016-04-14,2178.87,2134.5799292928127,,,
2016-04-15,2182.07,2112.89545634988,,,
2016-04-18,2158.23,2161.8078570841317,,,
2016-04-19,2163.61,2138.7057220174956,,,
2016-04-20,2154.89,2193.294905404251,,,
2016-04-21,2147.72,2178.490920078684,,,
2016-04-22,2157.72,2170.3042805785826,,,
2016-04-25,2148.28,2138.7103492304464,,,
2016-04-26,2155.79,2150.631174414164,,,
2016-04-27,2145.38,2123.1178722402565,,,
2016-04-28,2142.06,2130.139552091934,,,
2016-04-29,2135.51,2155.069493361718,,,
2016-05-03,2158.27,2128.88996676274,,,
2016-05-04,2152.93,2140.8172852378616,,,
2016-05-05,2152.88,2132.687769185825,,,
2016-05-06,2107.01,2129.061855529828,,,
2016-05-09,2072.47,2126.4543982321948,,,
2016-05-10,2072.38,2159.5356444195754,,,
2016-05-11,2078.41,2141.4034291719595,,,
2016-05-12,2084.84,2137.351035540918,,,
2016-05-13,2076.19,2099.329858837229,,,
2016-05-16,2082.62,2064.4086739392314,,,
2016-05-17,2075.47,2067.165430661753,,,
2016-05-18,2078.76,2076.6465625193746,,,
2016-05-19,2073.8,2068.1395544655697,,,
2016-05-20,2083.12,2064.09344376511,,,
2016-05-23,2082.41,2066.630387338626,,,
2016-05-24,2066.64,2054.608542480728,,,
2016-05-25,2071.91,2055.7683929525047,,,
2016-05-26,2076.14,2057.491638829984,,,
2016-05-27,2074.92,2072.8056859369017,,,
2016-05-30,2092.16,2076.338281343309,,,
2016-05-31,2155.66,2055.8911291183467,,,
