,real,predict,ratio
2014-01-02,1561.1,1540.2029908787242,0.014877984847217274
2014-01-03,1536.07,1569.7920494409332,
2014-01-06,1512.93,1553.3246506693786,
2014-01-07,1510.65,1527.0844677648201,
2014-01-08,1515.33,1499.510779601269,
2014-01-09,1503.88,1493.1041306970856,
2014-01-10,1498.27,1510.83917259055,
2014-01-13,1494.61,1506.0713910319369,
2014-01-14,1499.29,1498.43454167141,
2014-01-15,1488.51,1492.5963283378303,
2014-01-16,1493.09,1494.1149601414575,
2014-01-17,1475.67,1478.0868279081096,
2014-01-20,1464.84,1485.758375781019,
2014-01-21,1478.88,1468.2533259228874,
2014-01-22,1514.12,1455.7949298054418,
2014-01-23,1499.03,1478.1981073125926,
2014-01-24,1502.06,1514.9582578311895,
2014-01-27,1478.87,1496.7398076811728,
2014-01-28,1487.8,1509.1249536865903,
2014-01-29,1494.49,1477.0631975682854,
2014-01-30,1477.35,1478.4563122200564,
2014-02-07,1475.34,1490.4520344522857,
2014-02-10,1505.83,1474.529767885742,
2014-02-11,1528.32,1466.6067545883163,
2014-02-12,1527.0,1500.1798727065614,
2014-02-13,1528.02,1530.2764144314679,
2014-02-14,1534.24,1527.6481606440475,
2014-02-17,1538.1,1540.8940598124516,
2014-02-18,1508.54,1537.8423145379,
2014-02-19,1533.4,1539.5420296070356,
2014-02-20,1520.14,1510.0744627240813,
2014-02-21,1505.33,1537.8311195136175,
2014-02-24,1468.06,1533.5075317697501,
2014-02-25,1440.89,1516.721556605032,
2014-02-26,1444.2,1475.2714244788936,
2014-02-27,1452.46,1443.8953489173286,
2014-02-28,1464.32,1442.5332391931383,
2014-03-03,1462.69,1452.8393602540452,
2014-03-04,1464.28,1460.6219788651774,
2014-03-05,1448.33,1459.4241302614378,
2014-03-06,1459.51,1454.0570282925223,
2014-03-07,1455.58,1437.6398784020187,
2014-03-10,1408.87,1455.0914857607165,
2014-03-11,1412.73,1457.631455398359,
2014-03-12,1418.7,1416.481215358048,
2014-03-13,1437.39,1414.174463359461,
2014-03-14,1426.4,1416.6328507336161,
2014-03-17,1434.16,1442.8213674239794,
2014-03-18,1427.63,1433.416574002257,
2014-03-19,1418.71,1431.044604407353,
2014-03-20,1406.92,1426.6779879032492,
2014-03-21,1464.08,1410.6235937579913,
2014-03-24,1477.53,1409.5603848965352,
2014-03-25,1470.12,1477.480954746526,
2014-03-26,1467.08,1478.2949250489232,
2014-03-27,1464.53,1469.1519665810906,
2014-03-28,1472.05,1469.276691520891,
2014-03-31,1465.78,1471.5118275971545,
2014-04-01,1473.14,1480.7320128224849,
2014-04-02,1491.3,1468.2625813100249,
2014-04-03,1477.49,1477.2454680128799,
2014-04-04,1490.33,1496.8186276911936,
2014-04-08,1534.75,1481.550797300476,
2014-04-09,1530.88,1493.544551028822,
2014-04-10,1570.4,1550.2570889702681,
2014-04-11,1565.31,1534.7585477504833,
2014-04-14,1557.7,1589.7340666495547,
2014-04-15,1523.22,1570.7007329243659,
2014-04-16,1527.05,1555.073589552748,
2014-04-17,1520.56,1524.34597083002,
2014-04-18,1521.28,1529.8666034007738,
2014-04-21,1493.76,1521.9922947098848,
2014-04-22,1509.55,1521.7232084123598,
2014-04-23,1507.04,1502.9564479215974,
2014-04-24,1510.29,1515.213558788555,
2014-04-25,1501.05,1511.5493594144318,
2014-04-28,1483.78,1518.2676101763013,
2014-04-29,1496.01,1514.6715342673945,
2014-04-30,1494.81,1492.2813704318949,
2014-05-05,1487.53,1500.9064684375246,
2014-05-06,1485.25,1495.9173067471374,
2014-05-07,1476.18,1485.5269087467623,
2014-05-08,1478.72,1487.2571385787594,
2014-05-09,1480.74,1474.9965904779635,
2014-05-12,1508.39,1482.338276444452,
2014-05-13,1503.52,1484.9497007467162,
2014-05-14,1500.82,1514.8272090304058,
2014-05-15,1488.77,1505.170688481812,
2014-05-16,1487.74,1506.1803124089386,
2014-05-19,1459.21,1492.8950349656116,
2014-05-20,1460.82,1485.7550802771311,
2014-05-21,1474.14,1454.9153330939137,
2014-05-22,1471.55,1455.7773446940423,
2014-05-23,1484.38,1468.9815650537164,
2014-05-26,1486.05,1474.0954892815619,
2014-05-27,1479.73,1485.659906798021,
2014-05-28,1491.76,1480.4634155625383,
2014-05-29,1484.31,1476.9481424842888,
2014-05-30,1482.1,1491.9659191681376,
2014-06-03,1477.52,1484.1842836768303,
2014-06-04,1466.39,1486.322696143482,
2014-06-05,1484.24,1482.0995374808215,
2014-06-06,1472.27,1466.596974347144,
2014-06-09,1475.35,1482.1119039180157,
2014-06-10,1493.53,1467.2286106087784,
2014-06-11,1488.76,1477.899458748193,
2014-06-12,1483.86,1494.5110101947837,
2014-06-13,1502.96,1481.7445623675042,
2014-06-16,1518.7,1484.3888988467954,
2014-06-17,1501.94,1506.88046126671,
2014-06-18,1495.43,1516.5752749146147,
2014-06-19,1478.04,1498.683682366349,
2014-06-20,1484.48,1494.6030756532643,
2014-06-23,1475.76,1478.9003201687,
2014-06-24,1480.13,1481.78208863725,
2014-06-25,1469.95,1477.670284556274,
2014-06-26,1478.01,1478.0941839258498,
2014-06-27,1473.76,1463.2758713809772,
2014-06-30,1482.41,1472.3088216473134,
2014-07-01,1481.66,1473.0501680897162,
2014-07-02,1484.84,1482.622522795622,
2014-07-03,1489.55,1482.3937183945618,
2014-07-04,1492.46,1484.585403883019,
2014-07-07,1492.84,1486.8026149746731,
2014-07-08,1491.96,1487.4568686983614,
2014-07-09,1475.14,1489.7596493710896,
2014-07-10,1471.17,1483.8181004276703,
2014-07-11,1468.54,1472.040012425299,
2014-07-14,1482.78,1468.6909038447764,
2014-07-15,1484.66,1466.643803519592,
2014-07-16,1483.18,1479.5714932414437,
2014-07-17,1473.67,1480.542223348604,
2014-07-18,1478.76,1483.8698987873856,
2014-07-21,1479.84,1467.3917006640693,
2014-07-22,1495.93,1474.0071877393095,
2014-07-23,1506.76,1475.3228261837194,
2014-07-24,1541.9,1493.5702364026317,
2014-07-25,1557.02,1506.7864401178508,
2014-07-28,1609.48,1548.7102752835438,
2014-07-29,1611.85,1552.494175260461,
2014-07-30,1601.38,1620.1877739455097,
2014-07-31,1621.85,1615.0838578131538,
2014-08-01,1607.97,1611.1883354573338,
2014-08-04,1644.63,1626.8636881324187,
2014-08-05,1632.41,1621.6748510702917,
2014-08-06,1619.01,1655.811030375658,
2014-08-07,1593.42,1629.1909931635375,
2014-08-08,1595.66,1613.986224448944,
2014-08-11,1619.25,1594.2495547977387,
2014-08-12,1607.91,1589.4484430449884,
2014-08-13,1610.14,1619.6987344540617,
2014-08-14,1596.84,1607.2232679485783,
2014-08-15,1612.0,1611.57213154075,
2014-08-18,1613.13,1595.4157692103868,
2014-08-19,1609.09,1611.4759187464872,
2014-08-20,1600.34,1616.107795057936,
2014-08-21,1587.03,1609.5888233596208,
2014-08-22,1594.18,1597.0184406526382,
2014-08-25,1577.43,1582.2905241148865,
2014-08-26,1573.39,1588.0189283512075,
2014-08-27,1572.79,1575.5265464125343,
2014-08-28,1563.89,1573.1914254133244,
2014-08-29,1581.28,1573.9401983826917,
2014-09-01,1586.02,1571.1995372744602,
2014-09-02,1607.5,1587.343111762232,
2014-09-03,1624.03,1584.229373579327,
2014-09-04,1637.29,1606.7861255697194,
2014-09-05,1656.24,1622.7694525784043,
2014-09-09,1645.11,1630.3248145766374,
2014-09-10,1629.99,1650.9197349923436,
2014-09-11,1622.81,1637.716359220512,
2014-09-12,1630.2,1619.4667643427201,
2014-09-15,1624.07,1629.0476156994564,
2014-09-16,1600.92,1626.6592545316064,
2014-09-17,1604.92,1613.9914692067784,
2014-09-18,1609.87,1598.34971863448,
2014-09-19,1619.58,1592.5182274277931,
2014-09-22,1583.89,1605.6411474313115,
2014-09-23,1595.64,1620.551081683897,
2014-09-24,1625.73,1584.8659389584082,
2014-09-25,1618.52,1589.9938515504662,
2014-09-26,1616.09,1624.1511105809916,
2014-09-29,1621.82,1613.5468587295686,
2014-09-30,1619.7,1611.2884051786505,
2014-10-08,1633.57,1618.5852942950553,
2014-10-09,1634.04,1611.3977481304505,
2014-10-10,1621.71,1625.2141571016966,
2014-10-13,1605.99,1626.064254844019,
2014-10-14,1600.3,1615.5186527498388,
2014-10-15,1612.77,1592.5574010231744,
2014-10-16,1608.74,1589.5017145399447,
2014-10-17,1608.52,1607.0405665999472,
2014-10-20,1612.4,1615.9955659401512,
2014-10-21,1600.84,1608.8556188743378,
2014-10-22,1597.13,1600.2688308645763,
2014-10-23,1586.56,1596.7715596280507,
2014-10-24,1583.42,1601.396732949066,
2014-10-27,1559.91,1591.1498610691488,
2014-10-28,1585.74,1582.6856856597105,
2014-10-29,1608.4,1554.360011060803,
2014-10-30,1619.1,1579.3046276105733,
2014-10-31,1657.29,1608.8083392291508,
2014-11-03,1651.05,1622.9326416268248,
2014-11-04,1645.62,1670.952580846129,
2014-11-05,1637.63,1647.7687978676724,
2014-11-06,1635.96,1643.3494325015151,
2014-11-07,1640.32,1634.7746433868263,
2014-11-10,1689.02,1621.7370024642778,
2014-11-11,1710.88,1652.0713276199185,
2014-11-12,1731.02,1700.6527720814433,
2014-11-13,1726.34,1744.0026485339915,
2014-11-14,1728.81,1736.8234533586142,
2014-11-17,1708.1,1732.424094955469,
2014-11-18,1679.42,1724.6584460805893,
2014-11-19,1671.65,1703.937247857146,
2014-11-20,1676.6,1687.751534232948,
2014-11-21,1714.71,1679.1593188949946,
2014-11-24,1758.1,1677.4692545208559,
2014-11-25,1777.67,1720.2385167982466,
2014-11-26,1820.49,1776.455280653135,
2014-11-27,1853.0,1781.0392444409283,
2014-11-28,1914.44,1826.5062972498476,
2014-12-01,1920.38,1857.9471011729113,
2014-12-02,2021.54,1923.6048081447038,
2014-12-03,2037.58,1941.2887229921348,
2014-12-04,2160.66,2053.8813249151417,
2014-12-05,2200.25,2093.6957275837076,
2014-12-08,2298.85,2194.3664008014703,
2014-12-09,2182.69,2227.483523560477,
2014-12-10,2254.82,2320.362595950395,
2014-12-11,2193.54,2286.280886868931,
2014-12-12,2193.29,2271.764666462009,
2014-12-15,2201.54,2201.4169006331194,
2014-12-16,2299.28,2249.7714466099587,
2014-12-17,2383.95,2228.229894724979,
2014-12-18,2364.04,2298.219026632075,
2014-12-19,2390.28,2402.088260869825,
2014-12-22,2426.68,2376.2213950245214,
2014-12-23,2374.95,2389.199629761034,
2014-12-24,2270.88,2455.663570862138,
2014-12-25,2359.66,2408.5342246525943,
2014-12-26,2464.82,2300.29495524753,
2014-12-29,2481.66,2362.402638241935,
2014-12-30,2523.63,2480.4646776528534,
2014-12-31,2581.57,2527.4811667982403,
2015-01-05,2649.64,2586.0110543329997,
2015-01-06,2629.4,2629.0286542371164,
2015-01-07,2635.23,2694.3383725485132,
2015-01-08,2558.11,2695.6561360950454,
2015-01-09,2569.02,2681.540794699243,
2015-01-12,2543.85,2598.5243539310163,
2015-01-13,2527.83,2682.34729162886,
2015-01-14,2534.23,2632.677172662479,
2015-01-15,2632.89,2573.1727162969473,
2015-01-16,2653.03,2590.0522554227337,
2015-01-19,2410.2,2669.86522814082,
2015-01-20,2403.72,2675.3073079488045,
2015-01-21,2542.32,2435.3119089558277,
2015-01-22,2544.31,2377.8970319199793,
2015-01-23,2564.51,2483.1358801966817,
2015-01-26,2562.36,2511.05913771787,
2015-01-27,2522.1,2615.4364607568687,
2015-01-28,2486.28,2573.1560989167056,
2015-01-29,2442.04,2519.594014985858,
2015-01-30,2405.38,2485.6548571608027,
2015-02-02,2332.53,2446.44692989186,
2015-02-03,2405.76,2391.1251373602,
2015-02-04,2372.46,2347.619779440092,
2015-02-05,2348.92,2407.5038467837935,
2015-02-06,2325.24,2373.48190955853,
2015-02-09,2366.77,2409.0473007616583,
2015-02-10,2403.55,2383.8510933045827,
2015-02-11,2415.13,2425.2389627644025,
2015-02-12,2416.45,2418.2954087159155,
2015-02-13,2427.47,2413.2956825551823,
2015-02-16,2431.21,2399.989711904005,
2015-02-17,2445.26,2422.2535305221963,
2015-02-25,2407.46,2414.195568837663,
2015-02-26,2478.06,2439.901568455647,
2015-02-27,2474.6,2410.6218158155248,
2015-03-02,2479.24,2480.9187796387614,
2015-03-03,2396.8,2467.631906911061,
2015-03-04,2397.99,2476.734453978291,
2015-03-05,2366.9,2398.923801036081,
2015-03-06,2371.62,2390.403646979265,
2015-03-09,2429.87,2344.047731369901,
2015-03-10,2395.43,2348.462659092552,
2015-03-11,2408.5,2445.7648422748,
2015-03-12,2485.11,2393.7729053692274,
2015-03-13,2495.28,2417.163040580034,
2015-03-16,2550.86,2495.6401511557156,
2015-03-17,2583.2,2513.325533660303,
2015-03-18,2649.64,2568.159767526069,
2015-03-19,2630.24,2582.5794099432987,
2015-03-20,2680.68,2661.0569665940857,
2015-03-23,2720.67,2631.198130073129,
2015-03-24,2683.65,2693.8590635629785,
2015-03-25,2649.16,2730.307732076559,
2015-03-26,2687.76,2688.581884279724,
2015-03-27,2689.24,2639.2224539595536,
2015-03-30,2784.46,2700.6556633149526,
2015-03-31,2754.66,2696.0359853757195,
2015-04-01,2799.45,2802.766710228077,
2015-04-02,2781.64,2785.4737609806575,
2015-04-03,2817.18,2842.555260984258,
2015-04-07,2889.45,2813.215957869241,
2015-04-08,2952.08,2806.3207026269097,
2015-04-09,2931.77,2891.340359081172,
2015-04-10,2986.61,2945.991241703808,
2015-04-13,3041.12,2976.189744272318,
2015-04-14,3052.41,3023.8537527351455,
2015-04-15,3053.3,3056.7115775536563,
2015-04-16,3183.3,3059.4644870204324,
2015-04-17,3235.33,3111.9351851688803,
2015-04-20,3164.46,3231.064261159293,
2015-04-21,3214.36,3263.549682347528,
2015-04-22,3299.22,3239.619917946019,
2015-04-23,3273.4,3248.610165219952,
2015-04-24,3223.96,3329.4824139059924,
2015-04-27,3308.45,3274.471351234591,
2015-04-28,3282.33,3204.6040089265657,
2015-04-29,3283.28,3279.2244935488575,
2015-04-30,3250.49,3303.073219523835,
2015-05-04,3272.0,3301.165616242691,
2015-05-05,3148.81,3288.209565503973,
2015-05-06,3139.02,3250.497129119213,
2015-05-07,3094.88,3125.057767946515,
2015-05-08,3110.45,3160.011261334568,
2015-05-11,3169.13,3139.2568780653196,
2015-05-12,3188.31,3135.620343776115,
2015-05-13,3141.3,3158.7766689745827,
2015-05-14,3128.57,3161.4962052041633,
2015-05-15,3060.41,3119.986766141778,
2015-05-18,2998.39,3111.4558584135475,
2015-05-19,3116.09,3040.773958823344,
2015-05-20,3122.85,2979.9918744754254,
2015-05-21,3150.9,3121.5693528064417,
2015-05-22,3248.86,3127.742023641791,
2015-05-25,3349.95,3157.2230013757667,
2015-05-26,3386.59,3257.315325163558,
2015-05-27,3344.74,3342.310159194634,
2015-05-28,3124.62,3362.686979628933,
2015-05-29,3111.33,3332.487024434638,
2015-06-01,3244.32,3147.4097012709726,
2015-06-02,3258.31,3091.7497539642914,
2015-06-03,3238.43,3216.00763669909,
2015-06-04,3299.03,3234.1381943125316,
2015-06-05,3303.99,3230.0537603361317,
2015-06-08,3458.71,3221.484826263353,
2015-06-09,3414.0,3201.197883500576,
2015-06-10,3370.38,3444.5503796468815,
2015-06-11,3347.12,3413.0052967214815,
2015-06-12,3350.25,3387.229148841584,
2015-06-15,3262.48,3356.5776335430587,
2015-06-16,3179.65,3304.091136028102,
2015-06-17,3211.71,3255.722600653887,
2015-06-18,3068.49,3198.9537111553013,
2015-06-19,2903.06,3220.632944511416,
2015-06-23,3003.16,3063.6033182315223,
2015-06-24,3045.24,2942.774890880172,
2015-06-25,2943.99,2976.9321991736647,
2015-06-26,2736.7,2966.1084205373854,
2015-06-29,2678.37,2948.1905749107755,
2015-06-30,2870.03,2791.3228233338677,
2015-07-01,2736.85,2665.9714077846406,
2015-07-02,2714.25,2819.068935301377,
2015-07-03,2582.27,2740.457080411928,
2015-07-06,2750.0,2733.3467170884037,
2015-07-07,2812.45,2580.624567820109,
2015-07-08,2608.98,2732.7019429964535,
2015-07-09,2781.08,2807.1298876908227,
2015-07-10,2898.41,2660.770392380841,
2015-07-13,2869.05,2761.0575889303864,
2015-07-14,2763.07,2841.665687371298,
2015-07-15,2757.95,2869.612658717806,
2015-07-16,2742.85,2747.622502607452,
2015-07-17,2807.06,2689.321188372117,
2015-07-20,2783.76,2654.697970591423,
2015-07-21,2772.77,2753.203692792329,
2015-07-22,2739.79,2749.6958423627248,
2015-07-23,2790.76,2743.302636307614,
2015-07-24,2741.04,2699.7843478891014,
2015-07-27,2493.29,2757.14669609528,
2015-07-28,2485.67,2724.906718251358,
2015-07-29,2531.44,2518.729792763683,
2015-07-30,2467.37,2499.8783147466784,
2015-07-31,2461.24,2484.091783411607,
2015-08-03,2479.72,2450.8442042245583,
2015-08-04,2534.71,2484.031663768457,
2015-08-05,2487.06,2467.4284530664527,
2015-08-06,2467.52,2500.2300668788366,
2015-08-07,2503.8,2447.269828655501,
2015-08-10,2617.66,2454.528663375331,
2015-08-11,2590.71,2507.4527688215685,
2015-08-12,2561.13,2642.301796263655,
2015-08-13,2580.78,2597.4532829997943,
2015-08-14,2577.04,2563.727380289314,
2015-08-17,2550.47,2572.589817469332,
2015-08-18,2407.97,2541.8627086675942,
2015-08-19,2430.28,2522.177636764915,
2015-08-20,2356.92,2397.493872522513,
2015-08-21,2271.36,2406.184710808798,
2015-08-24,2058.25,2325.857705301418,
2015-08-25,1914.05,2257.0298092294825,
2015-08-26,1942.45,2072.6372097430176,
2015-08-27,2094.72,1936.6841332975482,
2015-08-28,2159.96,1971.347334956592,
2015-08-31,2210.45,2091.104308268532,
2015-09-01,2230.32,2163.3351608981884,
2015-09-02,2243.63,2192.742182130026,
2015-09-07,2133.98,2176.629194704725,
2015-09-08,2180.13,2168.3648072842834,
2015-09-09,2211.2,2069.809928238418,
2015-09-10,2208.48,2115.5780979323963,
2015-09-11,2195.39,2170.020131491998,
2015-09-14,2228.15,2198.5846717249765,
2015-09-15,2175.17,2188.4303525308333,
2015-09-16,2241.95,2179.8943205949,
2015-09-17,2194.82,2105.4441661502483,
2015-09-18,2198.99,2204.754646000228,
2015-09-21,2214.45,2179.8651638689917,
