,real,predict,bestPastDays,bestMa,ratio
2015-07-21,2772.77,2800.5554235117793,,,
2015-07-22,2739.79,2789.0963881085745,,,
2015-07-23,2790.76,2791.9943356630383,,,
2015-07-24,2741.04,2741.167258447602,,,
2015-07-27,2493.29,2788.857110830271,,,
2015-07-28,2485.67,2745.443044301566,,,
2015-07-29,2531.44,2543.347416954126,,,
2015-07-30,2467.37,2512.039618116251,,,
2015-07-31,2461.24,2493.8946150036304,,,
2015-08-03,2479.72,2455.270435480204,,,
2015-08-04,2534.71,2486.2156683120124,,,
2015-08-05,2487.06,2490.359881614944,,,
2015-08-06,2467.52,2517.171614869039,,,
2015-08-07,2503.8,2484.8739767273705,,,
2015-08-10,2617.66,2494.754892797055,,,
2015-08-11,2590.71,2515.424457358454,,,
2015-08-12,2561.13,2632.744835132451,,,
2015-08-13,2580.78,2596.023964817274,,,
2015-08-14,2577.04,2589.6641397097355,,,
2015-08-17,2550.47,2580.747566613054,,,
2015-08-18,2407.97,2549.226133836342,,,
2015-08-19,2430.28,2527.940799162758,,,
2015-08-20,2356.92,2430.375548662409,,,
2015-08-21,2271.36,2426.5276732365533,,,
2015-08-24,2058.25,2321.3471760694115,,,
2015-08-25,1914.05,2290.1336460168964,,,
2015-08-26,1942.45,2080.3991797212925,,,
2015-08-27,2094.72,1951.8347026429471,,,
2015-08-28,2159.96,1974.525323856712,,,
2015-08-31,2210.45,2104.16053564909,,,
2015-09-01,2230.32,2165.4356264534285,,,
2015-09-02,2243.63,2232.548966448109,,,
2015-09-07,2133.98,2223.365317332397,,,
2015-09-08,2180.13,2232.0056507958084,,,
2015-09-09,2211.2,2137.2119829824887,,,
2015-09-10,2208.48,2183.524602218838,,,
2015-09-11,2195.39,2189.5600325370874,,,
2015-09-14,2228.15,2208.053118545388,,,
2015-09-15,2175.17,2197.9320448757685,,,
2015-09-16,2241.95,2216.009086707883,,,
2015-09-17,2194.82,2124.0983619539384,,,
2015-09-18,2198.99,2245.4375031602226,,,
2015-09-21,2214.45,2219.355796718965,,,
2015-09-22,2237.31,2226.030321022816,,,
2015-09-23,2178.55,2217.4310179802515,,,
2015-09-24,2188.09,2243.669644774695,,,
2015-09-25,2183.4,2185.29933502347,,,
2015-09-28,2169.94,2188.239224430031,,,
2015-09-29,2127.2,2165.4765054245295,,,
2015-09-30,2146.12,2143.7211463977555,,,
2015-10-08,2191.34,2108.1498443932605,,,
2015-10-09,2219.29,2145.395423993205,,,
2015-10-12,2283.43,2198.127264457723,,,
2015-10-13,2270.95,2235.366308530941,,,
2015-10-14,2253.91,2310.978324549242,,,
2015-10-15,2297.9,2286.6393433298344,,,
2015-10-16,2323.78,2264.9971706589045,,,
2015-10-19,2318.47,2301.360915942344,,,
2015-10-20,2337.08,2310.608827039788,,,
2015-10-21,2340.36,2319.8659797044616,,,
2015-10-22,2331.79,2337.6129239165766,,,
2015-10-23,2343.96,2321.1537488481795,,,
2015-10-26,2350.02,2309.8189522123025,,,
2015-10-27,2349.9,2328.5771420545525,,,
2015-10-28,2310.7,2349.734014420178,,,
2015-10-29,2307.35,2338.2772954838238,,,
2015-10-30,2312.97,2292.227543162981,,,
2015-11-02,2280.09,2304.3875647050295,,,
2015-11-03,2271.65,2313.500316008704,,,
2015-11-04,2370.5,2288.9040534199585,,,
2015-11-05,2440.65,2277.565168702094,,,
2015-11-06,2493.48,2382.1928058247463,,,
2015-11-09,2534.08,2480.1579730555563,,,
2015-11-10,2522.68,2540.6834157218764,,,
2015-11-11,2505.83,2585.382213458357,,,
2015-11-12,2476.43,2577.1885060286495,,,
2015-11-13,2447.77,2496.368146889879,,,
2015-11-16,2447.29,2451.745071798165,,,
2015-11-17,2453.26,2445.118504503109,,,
2015-11-18,2439.45,2440.775202208801,,,
2015-11-19,2468.49,2468.026290793859,,,
2015-11-20,2466.76,2469.67760130033,,,
2015-11-23,2456.84,2472.859672300737,,,
2015-11-24,2447.9,2462.996209056661,,,
2015-11-25,2459.56,2466.770332261032,,,
2015-11-26,2450.96,2438.910845036347,,,
2015-11-27,2334.44,2436.8604437345844,,,
2015-11-30,2336.29,2443.736155208268,,,
2015-12-01,2344.83,2349.468813619825,,,
2015-12-02,2458.41,2317.068434321007,,,
2015-12-03,2461.45,2316.890737930955,,,
2015-12-04,2397.56,2463.6994019154463,,,
2015-12-07,2395.58,2464.176643319451,,,
2015-12-08,2364.34,2419.528834916519,,,
2015-12-09,2369.74,2389.325667742659,,,
2015-12-10,2357.21,2343.48739541133,,,
2015-12-11,2342.45,2356.681702182037,,,
2015-12-14,2414.92,2374.377397330449,,,
2015-12-15,2383.83,2352.340701139286,,,
2015-12-16,2376.54,2416.3162112553723,,,
2015-12-17,2408.32,2373.3236959718065,,,
2015-12-18,2422.83,2376.7954917920715,,,
2015-12-21,2500.06,2414.2471511286153,,,
2015-12-22,2496.05,2450.0862013280366,,,
2015-12-23,2503.06,2528.2314297222256,,,
2015-12-24,2481.75,2496.6282803898143,,,
2015-12-25,2492.34,2529.501916025096,,,
2015-12-28,2411.41,2491.257075014735,,,
2015-12-29,2432.88,2472.3512827892346,,,
2015-12-30,2432.77,2409.7689820615683,,,
2015-12-31,2420.8,2433.480562668828,,,
2016-01-04,2270.46,2404.536241398819,,,
2016-01-05,2288.11,2403.266439518246,,,
2016-01-06,2317.65,2290.619945346166,,,
2016-01-07,2180.59,2305.1661643687657,,,
2016-01-08,2219.61,2292.7583091548313,,,
2016-01-11,2120.23,2178.4569785134167,,,
2016-01-12,2131.37,2216.504966435744,,,
2016-01-13,2105.51,2127.850466275443,,,
2016-01-14,2132.08,2132.3261596265747,,,
2016-01-15,2070.93,2107.3008102188114,,,
2016-01-18,2069.27,2149.880847472345,,,
2016-01-19,2128.57,2060.3730896609977,,,
2016-01-20,2088.72,2088.4183453493265,,,
2016-01-21,2040.98,2128.007521905287,,,
2016-01-22,2061.96,2082.569199310764,,,
2016-01-25,2065.44,2070.2000134699365,,,
2016-01-26,1951.61,2073.7260721716075,,,
2016-01-27,1953.46,2044.9808558811503,,,
2016-01-28,1912.72,1955.7003533057816,,,
2016-01-29,1973.01,1946.752543523668,,,
2016-02-01,1937.07,1899.0643606336453,,,
2016-02-02,1969.62,1980.6905683838531,,,
2016-02-03,1952.37,1935.8710864001816,,,
2016-02-04,1974.24,1983.165264985004,,,
2016-02-05,1967.26,1943.4574584440215,,,
2016-02-15,1948.28,1970.296717885818,,,
2016-02-16,2000.9,1965.6897097992655,,,
2016-02-17,2014.44,1954.891258796114,,,
2016-02-18,2009.27,1996.8033228262234,,,
2016-02-19,2004.11,2014.3598903898728,,,
2016-02-22,2053.86,2017.163648685534,,,
2016-02-23,2029.52,2011.4400299673907,,,
2016-02-24,2041.39,2057.1338416505628,,,
2016-02-25,1932.6,2020.8649963295663,,,
2016-02-26,1955.4,2032.2215699743501,,,
2016-02-29,1944.61,1937.4500169010964,,,
2016-03-01,1973.19,1952.9061464997692,,,
2016-03-02,2043.41,1908.3855523752134,,,
2016-03-03,2053.27,1956.0190633903285,,,
2016-03-04,2122.27,2050.6838302589586,,,
2016-03-07,2107.67,2059.80735804113,,,
2016-03-08,2115.16,2133.6575943163543,,,
2016-03-09,2111.92,2111.8706138225307,,,
2016-03-10,2061.45,2096.5464954398217,,,
2016-03-11,2070.72,2068.752286049402,,,
2016-03-14,2078.41,2048.626320240171,,,
2016-03-15,2101.12,2062.1275759958876,,,
2016-03-16,2136.13,2086.259528469238,,,
2016-03-17,2131.48,2107.2800649361075,,,
2016-03-18,2141.18,2132.886563376495,,,
2016-03-21,2193.39,2140.447454065989,,,
2016-03-22,2173.26,2153.5218560077187,,,
2016-03-23,2175.28,2216.0631158997317,,,
2016-03-24,2137.59,2184.609528125604,,,
2016-03-25,2149.2,2178.8916703282566,,,
2016-03-28,2123.03,2133.710985814373,,,
2016-03-29,2106.86,2144.8616192872682,,,
2016-03-30,2157.53,2123.7432636388403,,,
2016-03-31,2156.54,2112.7877102120233,,,
2016-04-01,2167.78,2157.816378667584,,,
2016-04-05,2180.26,2156.373024302478,,,
2016-04-06,2168.04,2157.1136702742165,,,
2016-04-07,2139.4,2169.298416410194,,,
2016-04-08,2123.8,2161.156267968566,,,
2016-04-11,2148.44,2135.5838710007024,,,
2016-04-12,2143.9,2118.8077557252323,,,
2016-04-13,2171.31,2148.307944535982,,,
2016-04-14,2178.87,2143.4431715238634,,,
2016-04-15,2182.07,2185.2953959695765,,,
2016-04-18,2158.23,2192.0445903135055,,,
2016-04-19,2163.61,2181.3747871240416,,,
2016-04-20,2154.89,2151.8392942654395,,,
2016-04-21,2147.72,2155.767255140309,,,
2016-04-22,2157.72,2126.874757000809,,,
2016-04-25,2148.28,2128.906803474643,,,
2016-04-26,2155.79,2157.327331523672,,,
2016-04-27,2145.38,2137.6864821864083,,,
2016-04-28,2142.06,2146.6724908578817,,,
2016-04-29,2135.51,2140.785044128203,,,
2016-05-03,2158.27,2138.329960275395,,,
2016-05-04,2152.93,2131.2603782591846,,,
2016-05-05,2152.88,2160.912808863229,,,
2016-05-06,2107.01,2148.0223936577177,,,
2016-05-09,2072.47,2148.601524572301,,,
2016-05-10,2072.38,2108.35648574245,,,
2016-05-11,2078.41,2068.850077437752,,,
2016-05-12,2084.84,2063.6818023130336,,,
2016-05-13,2076.19,2073.236996254646,,,
2016-05-16,2082.62,2078.9929911244417,,,
2016-05-17,2075.47,2074.0422886165175,,,
2016-05-18,2078.76,2081.0957024985123,,,
2016-05-19,2073.8,2064.529344771162,,,
2016-05-20,2083.12,2067.7760216904617,,,
2016-05-23,2082.41,2064.7692696135514,,,
2016-05-24,2066.64,2079.20391396307,,,
2016-05-25,2071.91,2078.3931588384526,,,
2016-05-26,2076.14,2065.036932780479,,,
2016-05-27,2074.92,2067.7237980402183,,,
2016-05-30,2092.16,2072.9460121905954,,,
2016-05-31,2155.66,2067.4214979581334,,,
