,real,predict,ratio
2017-04-21,2347.67,2324.81102865554,
2017-04-24,2341.93,2336.3566518983,
2017-04-25,2344.74,2330.2414762961944,
2017-04-26,2344.5,2331.126618493414,
2017-04-27,2351.64,2337.611660505666,
2017-04-28,2347.04,2340.346656941201,
2017-05-02,2336.79,2336.442651393304,
2017-05-03,2329.77,2321.1871840255935,
2017-05-04,2325.43,2319.7008292405135,
2017-05-05,2320.6,2318.0085754197216,
2017-05-08,2326.1,2310.7203685848835,
2017-05-09,2316.29,2309.5840206653293,
2017-05-10,2324.92,2300.1567813280762,
2017-05-11,2339.29,2312.4242814170984,
2017-05-12,2375.45,2327.3376372033927,
2017-05-15,2381.75,2369.994656433769,
2017-05-16,2381.32,2373.8459611456665,
2017-05-17,2363.56,2369.5399001063497,
2017-05-18,2354.75,2355.098527332507,
2017-05-19,2361.66,2344.3212186502387,
2017-05-22,2381.55,2351.928521992135,
2017-05-23,2411.8,2370.8585292207545,
2017-05-24,2407.57,2403.202313194093,
2017-05-25,2473.5,2395.0638180942897,
2017-05-26,2471.21,2463.0091996599876,
2017-05-31,2479.08,2453.6016173353364,
2017-06-01,2496.45,2470.617443562409,
2017-06-02,2475.46,2492.6999310200827,
2017-06-05,2450.35,2465.152767887168,
2017-06-06,2466.01,2443.5609842837202,
2017-06-07,2484.03,2457.1502688805804,
2017-06-08,2507.03,2474.6992014906646,
2017-06-09,2519.27,2492.5609762962195,
2017-06-12,2521.17,2515.9187965911206,
2017-06-13,2515.14,2516.1239159870465,
2017-06-14,2477.32,2516.5396410718777,
2017-06-15,2461.97,2463.537780781975,
2017-06-16,2452.79,2451.987292486374,
2017-06-19,2484.12,2443.727718786836,
2017-06-20,2474.43,2476.645387746794,
2017-06-21,2497.25,2466.7733421398334,
2017-06-22,2516.67,2485.6685208480694,
2017-06-23,2529.1,2509.786136228402,
2017-06-26,2543.32,2527.181005488438,
2017-06-27,2554.7,2539.9197020677175,
2017-06-28,2537.64,2542.202152111705,
2017-06-29,2552.98,2533.0676476848676,
2017-06-30,2549.97,2542.070067622991,
2017-07-03,2534.37,2544.3771280330366,
2017-07-04,2511.15,2526.42457316542,
2017-07-05,2548.1,2504.6019750770647,
2017-07-06,2553.88,2542.4143179260973,
2017-07-07,2543.66,2549.633401515018,
2017-07-10,2550.11,2527.811077750359,
2017-07-11,2570.59,2547.9897721146244,
2017-07-12,2565.14,2571.430671961807,
2017-07-13,2600.95,2574.363397424864,
2017-07-14,2622.98,2603.293499845742,
2017-07-17,2631.41,2621.4685601752526,
2017-07-18,2624.31,2635.8359810729526,
2017-07-19,2657.89,2619.301874622779,
2017-07-20,2665.45,2654.952711033454,
2017-07-21,2639.21,2649.0635049921593,
2017-07-24,2654.38,2634.178860218549,
2017-07-25,2643.07,2654.5668655083446,
2017-07-26,2636.2,2641.5742435355633,
2017-07-27,2636.63,2636.4682359465214,
2017-07-28,2636.39,2637.9956753155184,
2017-07-31,2638.12,2624.530584104833,
2017-08-01,2681.81,2632.191058346194,
2017-08-02,2680.63,2675.8224191479076,
2017-08-03,2646.22,2682.611659543758,
2017-08-04,2627.8,2643.9939946319273,
2017-08-07,2634.18,2640.4517773388516,
2017-08-08,2635.18,2629.0285964453233,
2017-08-09,2620.38,2630.884635267823,
2017-08-10,2611.34,2616.735111287163,
2017-08-11,2570.26,2612.617008258372,
2017-08-14,2591.45,2567.3778885076,
2017-08-15,2605.24,2589.695434135625,
2017-08-16,2595.0,2609.1519754016244,
2017-08-17,2604.08,2588.7697492175284,
2017-08-18,2613.26,2600.253940152341,
2017-08-21,2616.82,2611.5402272174606,
2017-08-22,2643.5,2615.8037048670794,
2017-08-23,2659.78,2637.233631966842,
2017-08-24,2646.4,2658.1975102689375,
2017-08-25,2706.24,2652.210456408481,
2017-08-28,2736.46,2708.794872372084,
2017-08-29,2739.13,2742.666405689397,
2017-08-30,2728.23,2739.88358597779,
2017-08-31,2714.63,2736.7614210631164,
2017-09-01,2710.12,2714.0919541687117,
2017-09-04,2711.35,2712.289718001989,
2017-09-05,2729.85,2707.8755489417135,
2017-09-06,2714.33,2726.638968797429,
2017-09-07,2691.83,2708.261533446259,
2017-09-08,2686.69,2686.155081783596,
2017-09-11,2674.75,2686.0893997034173,
2017-09-12,2692.54,2673.4670696928833,
2017-09-13,2687.67,2691.9299251523043,
2017-09-14,2672.84,2680.138543626069,
2017-09-15,2668.38,2671.939748612632,
2017-09-18,2674.18,2664.775198365479,
2017-09-19,2670.69,2675.8581544524986,
2017-09-20,2662.63,2675.3519591541617,
2017-09-21,2675.55,2661.2898974403424,
2017-09-22,2679.05,2678.6075502644862,
2017-09-25,2680.65,2680.215463301455,
2017-09-26,2678.99,2680.661424228708,
2017-09-27,2661.55,2670.718799594313,
2017-09-28,2661.28,2662.856590589259,
2017-09-29,2672.33,2655.4844432540312,
2017-10-09,2692.08,2668.243269557748,
2017-10-10,2695.54,2702.7233997489957,
2017-10-11,2707.52,2687.025202251544,
2017-10-12,2718.35,2707.6837197939512,
2017-10-13,2713.38,2712.9457373644045,
2017-10-16,2726.64,2712.590760473161,
2017-10-17,2723.53,2726.059624180629,
2017-10-18,2753.01,2724.038287943974,
2017-10-19,2756.04,2752.556979533427,
2017-10-20,2737.64,2748.4907628391675,
2017-10-23,2734.37,2730.0848200814635,
2017-10-24,2753.65,2733.806204017459,
2017-10-25,2752.14,2745.720068713572,
2017-10-26,2771.04,2748.1670332551575,
2017-10-27,2814.27,2769.962344213798,
2017-10-30,2809.11,2816.9300486899556,
2017-10-31,2793.71,2808.691212934713,
2017-11-01,2789.4,2777.636050737209,
2017-11-02,2794.1,2788.3962105089777,
2017-11-03,2800.47,2788.5879630432883,
2017-11-06,2792.22,2795.6200853692617,
2017-11-07,2821.96,2777.2896177386283,
2017-11-08,2819.96,2813.0155252346112,
2017-11-09,2832.96,2818.459129442246,
2017-11-10,2862.34,2834.9000104805664,
2017-11-13,2873.51,2859.596116709652,
2017-11-14,2861.42,2871.8860852414437,
2017-11-15,2850.05,2861.8705119178603,
2017-11-16,2879.4,2853.1159498449124,
2017-11-17,2938.8,2876.267362259695,
2017-11-20,2941.15,2935.240816994199,
2017-11-21,2987.17,2928.2246162196298,
2017-11-22,3012.36,2990.2569449128596,
2017-11-23,2940.73,3011.1156300087187,
2017-11-24,2936.83,2936.802507210573,
2017-11-27,2917.31,2947.184141965731,
2017-11-28,2897.11,2895.828013096424,
2017-11-29,2893.28,2870.7827929731056,
2017-11-30,2863.45,2888.0471107268613,
2017-12-01,2842.18,2837.3071260412544,
2017-12-04,2861.36,2833.135793523101,
2017-12-05,2910.48,2854.5850429554102,
2017-12-06,2875.73,2911.9789576775256,
2017-12-07,2848.89,2863.334851505281,
2017-12-08,2865.34,2843.128042893467,
2017-12-11,2899.1,2844.451172900408,
2017-12-12,2850.2,2884.0701821910025,
2017-12-13,2872.94,2844.313267902531,
2017-12-14,2850.05,2870.6795156268518,
2017-12-15,2820.17,2840.598985628334,
2017-12-18,2829.06,2807.190369611155,
2017-12-19,2873.03,2831.3837422929255,
2017-12-20,2879.64,2874.1506384429085,
2017-12-21,2895.37,2870.5581687333906,
2017-12-22,2880.77,2887.239067651376,
2017-12-25,2880.1,2879.98913104893,
2017-12-26,2894.34,2875.0181036833856,
2017-12-27,2839.63,2895.3625863021307,
2017-12-28,2859.05,2835.649710896114,
2017-12-29,2860.44,2860.490724404078,
2018-01-02,2908.73,2853.1739696177274,
2018-01-03,2913.26,2902.7165806696544,
2018-01-04,2919.48,2924.338742966595,
2018-01-05,2932.36,2928.1262257434228,
2018-01-08,2947.76,2933.8630097899977,
2018-01-09,2969.32,2954.247017859776,
2018-01-10,2995.56,2971.9315748533286,
2018-01-11,2997.04,2997.049243728581,
2018-01-12,3018.6,2988.5467566821153,
2018-01-15,3048.81,3022.455579105533,
2018-01-16,3063.86,3048.0223538169685,
2018-01-17,3076.18,3060.8254008685235,
2018-01-18,3106.55,3094.7361368391494,
2018-01-19,3117.82,3121.5740447147805,
2018-01-22,3130.33,3133.070097712624,
2018-01-23,3176.5,3138.1198187922214,
2018-01-24,3180.33,3187.513098028782,
2018-01-25,3157.46,3171.692704673291,
2018-01-26,3172.78,3165.297102991491,
2018-01-29,3120.7,3165.744259730394,
2018-01-30,3079.12,3115.379933846123,
2018-01-31,3116.83,3082.8850347480115,
2018-02-01,3141.23,3111.7922927087693,
2018-02-02,3149.64,3129.8545913428575,
2018-02-05,3181.34,3142.7308238314404,
2018-02-06,3117.49,3182.978576731363,
2018-02-07,3029.6,3094.346316566207,
2018-02-08,2945.84,3045.5550805782855,
2018-02-09,2810.03,2965.229920244391,
2018-02-12,2805.21,2783.9396259878245,
2018-02-13,2852.72,2781.3351494245517,
2018-02-14,2871.79,2843.282820943651,
2018-02-22,2931.88,2845.6882548009457,
2018-02-23,2957.17,2943.9592527069244,
2018-02-26,2973.79,2943.995933474232,
2018-02-27,2927.1,2971.224359560336,
2018-02-28,2878.67,2917.930712731223,
2018-03-01,2891.3,2867.946068365868,
2018-03-02,2864.18,2885.2697577379313,
2018-03-05,2863.99,2861.127524267464,
2018-03-06,2892.48,2862.273299919362,
2018-03-07,2878.15,2888.9050315922564,
2018-03-08,2898.25,2874.286583202985,
2018-03-09,2908.2,2895.650398717696,
2018-03-12,2909.58,2892.827475051949,
2018-03-13,2883.38,2901.722513021323,
2018-03-14,2871.33,2883.8181379197863,
2018-03-15,2894.98,2870.8241389685854,
2018-03-16,2870.73,2889.2773198214013,
2018-03-19,2897.26,2871.5455051403205,
2018-03-20,2904.4,2889.9465239230044,
2018-03-21,2894.18,2898.955157405169,
2018-03-22,2866.67,2890.588738075438,
2018-03-23,2791.47,2856.512126146667,
2018-03-26,2738.87,2772.214625642548,
