,Open,Close,sign,hold,balance,netAsset,profit
2014-01-02,2323.43,2321.98,0.0,0.0,1000000.0,1000000.0,0.0
2014-01-23,2242.24,2231.89,1.0,445.0,1704.3016000001226,999501.1016,0.0
2014-04-22,2184.02,2196.8,-1.0,0.0,973107.2571500002,973107.2571500002,-26892.742849999806
2014-12-31,3462.39,3533.71,0.0,0.0,973107.2571500002,973107.2571500002,0.0
2015-01-05,3566.09,3641.54,0.0,0.0,973107.2571500002,973107.2571500002,0.0
2015-07-17,4023.76,4151.5,1.0,241.0,2896.2340700002387,972622.3940700003,0.0
2015-11-20,3778.88,3774.38,-1.0,0.0,913150.9590300004,913150.9590300004,-59956.29811999982
2015-12-31,3760.9,3731.0,0.0,0.0,913150.9590300004,913150.9590300004,0.0
2016-01-04,3725.86,3469.07,0.0,0.0,913150.9590300004,913150.9590300004,0.0
2016-02-05,2982.06,2963.79,1.0,306.0,184.3438500004122,912694.7038500004,0.0
2016-04-13,3237.86,3261.38,-1.0,0.0,990474.1112700005,990474.1112700005,77323.15224000008
2016-06-01,3172.96,3160.55,1.0,312.0,15.60951000044588,989979.1295100005,0.0
2016-07-25,3220.17,3230.89,-1.0,0.0,1004206.3029900006,1004206.3029900006,13732.191720000119
2016-08-15,3303.47,3393.42,1.0,303.0,2754.4172850006726,1003705.8272850006,0.0
2016-08-26,3312.5,3307.09,-1.0,0.0,1005940.0735350007,1005940.0735350007,1733.770545000094
2016-10-12,3299.14,3300.01,1.0,304.0,2500.044255000772,1005438.6042550007,0.0
2016-12-07,3458.37,3475.75,-1.0,0.0,1053318.8520150008,1053318.8520150008,47378.778480000095
2016-12-30,3302.6,3310.08,0.0,0.0,1053318.8520150008,1053318.8520150008,0.0
2017-01-03,3313.95,3342.23,0.0,0.0,1053318.8520150008,1053318.8520150008,0.0
2017-01-05,3368.34,3367.79,1.0,312.0,1871.310975000728,1052793.3909750008,0.0
2017-07-07,3647.64,3655.93,-1.0,0.0,1139365.9591350008,1139365.9591350008,86047.10712000006
2017-12-29,4022.88,4030.86,0.0,0.0,1139365.9591350008,1139365.9591350008,0.0
2018-01-02,4045.21,4087.4,0.0,0.0,1139365.9591350008,1139365.9591350008,0.0
2018-03-07,4063.5,4036.65,1.0,280.0,1017.0691350009292,1138797.069135001,0.0
2018-12-28,2994.8,3010.65,0.0,280.0,1017.0691350009292,843999.0691350009,0.0
2019-01-02,3017.07,2969.54,-1.0,0.0,845374.279335001,845374.279335001,844357.2102000001
2019-12-31,4077.75,4096.58,0.0,0.0,845374.279335001,845374.279335001,0.0
2020-01-02,4121.35,4152.24,0.0,0.0,845374.279335001,845374.279335001,0.0
2020-02-18,4069.83,4057.51,1.0,207.0,2498.2419300011825,844953.0519300011,0.0
2020-03-11,4090.93,4028.43,-1.0,0.0,848897.3406750013,848897.3406750013,3523.0613400002476
2020-04-02,3656.32,3734.53,1.0,232.0,206.96755500137806,848473.2075550014,0.0
2020-05-22,3907.58,3824.06,-1.0,0.0,906312.2482750014,906312.2482750014,57414.90760000015
2020-10-13,4812.9,4839.2,1.0,188.0,1034.6356750015402,905859.8356750015,0.0
2020-10-27,4680.14,4699.28,-1.0,0.0,880461.0225150017,880461.0225150017,-25851.22575999971
