Date,Open,Close,sign,hold,balance,netAsset,profit
2019-10-31,3906.86,3886.75,-1.0,0.0,2286197.606375011,2286197.606375011,-1185.1631999998353
2019-11-04,3964.01,3978.12,1.0,576.0,1786.2114950111136,2285055.9714950114,0.0
2019-11-12,3905.96,3903.69,-1.0,0.0,2250494.2550150114,2250494.2550150114,-35703.35135999974
2019-11-20,3940.13,3907.86,1.0,570.0,3497.217965011485,2249371.3179650116,0.0
2019-11-21,3894.54,3889.6,-1.0,0.0,2222275.0740650115,2222275.0740650115,-28219.18094999995
2019-12-06,3885.06,3902.39,1.0,571.0,2796.6294350116514,2221165.8894350114,0.0
2020-01-22,4093.8,4131.93,-1.0,0.0,2339187.649535012,2339187.649535012,116912.5754700005
2020-02-17,3999.65,4077.42,1.0,584.0,2224.151735011954,2338019.751735012,0.0
2020-03-02,3968.84,4069.67,-1.0,0.0,2318867.810455012,2318867.810455012,-20319.83907999983
2020-03-03,4125.14,4091.36,1.0,561.0,3507.1686850120313,2317710.708685012,0.0
2020-03-10,3975.23,4082.73,-1.0,0.0,2232496.146670012,2232496.146670012,-86371.66378500033
2020-05-07,3937.59,3924.89,1.0,566.0,2705.868700012099,2231381.808700012,0.0
2020-05-08,3943.0,3963.62,-1.0,0.0,2233327.999700012,2233327.999700012,831.8530300003476
2020-05-11,3974.76,3960.18,1.0,561.0,2372.7195200119168,2232213.0795200123,0.0
2020-05-15,3941.13,3912.82,-1.0,0.0,2212241.1625550124,2212241.1625550124,-21086.837144999765
2020-05-20,3955.71,3935.22,1.0,558.0,3851.339465012308,2211137.5194650125,0.0
2020-05-22,3907.58,3824.06,-1.0,0.0,2183190.7646450126,2183190.7646450126,-29050.397909999825
2020-06-02,3969.95,3983.57,1.0,549.0,2598.4633700130507,2182101.013370013,0.0
2020-06-16,3995.58,4014.57,-1.0,0.0,2195075.0966600133,2195075.0966600133,11884.33201500075
2020-06-17,4018.61,4017.59,1.0,545.0,3837.5754350130446,2193980.025435013,0.0
2020-07-17,4524.77,4544.7,-1.0,0.0,2468604.2256100136,2468604.2256100136,273529.1289500003
2020-07-21,4697.5,4691.04,1.0,525.0,1183.6318600135855,2467371.1318600136,0.0
2020-07-27,4535.01,4528.45,-1.0,0.0,2380873.441735014,2380873.441735014,-87730.78387499973
2020-07-30,4689.76,4656.15,1.0,507.0,1976.267575013917,2379684.587575014,0.0
2020-07-31,4652.18,4695.05,-1.0,0.0,2359452.1999450144,2359452.1999450144,-21421.241789999418
2020-08-03,4735.9,4771.31,1.0,497.0,4533.028795014601,2358275.3287950144,0.0
2020-08-12,4668.89,4647.64,-1.0,0.0,2323811.139630015,2323811.139630015,-35641.06031499943
2020-08-17,4727.12,4815.23,1.0,491.0,1634.7116700150073,2322650.631670015,0.0
2020-08-21,4717.79,4718.84,-1.0,0.0,2316911.384225015,2316911.384225015,-6899.755404999945
2020-08-25,4769.21,4761.95,1.0,485.0,2688.000800014939,2315754.850800015,0.0
2020-08-27,4718.06,4731.35,-1.0,0.0,2289802.9712500153,2289802.9712500153,-27108.412974999752
2020-08-28,4727.29,4844.27,1.0,484.0,650.6070700157434,2288658.9670700156,0.0
2020-09-07,4759.52,4669.37,-1.0,0.0,2303106.483230016,2303106.483230016,13303.511980000883
2020-09-21,4750.75,4691.43,1.0,484.0,2593.8017300162464,2301956.8017300162,0.0
2020-09-22,4654.22,4635.76,-1.0,0.0,2254109.9604900163,2254109.9604900163,-48996.52273999993
2020-10-12,4705.19,4823.16,1.0,478.0,3904.600080016535,2252985.4200800164,0.0
2020-10-26,4684.05,4691.24,-1.0,0.0,2241761.0121300165,2241761.0121300165,-12348.948359999806
2020-10-30,4776.47,4695.33,1.0,469.0,476.4999150163494,2240640.9299150165,0.0
2020-11-02,4702.75,4720.83,-1.0,0.0,2204963.4550400167,2204963.4550400167,-36797.557089999784
2020-11-04,4781.45,4813.66,1.0,460.0,4396.721540016588,2203863.7215400166,0.0
2020-11-26,4908.32,4919.59,-1.0,0.0,2261095.007940016,2261095.007940016,56131.552899999544
2020-11-30,4994.11,4960.25,1.0,452.0,2628.6190800163895,2259966.339080016,0.0
2020-12-10,4931.29,4940.52,-1.0,0.0,2230457.2275400166,2230457.2275400166,-30637.78039999958
2020-12-18,5014.32,4999.97,1.0,444.0,2985.968500016723,2229344.048500017,0.0
2020-12-23,4977.3,5007.12,-1.0,0.0,2211802.207900017,2211802.207900017,-18655.019639999606
2020-12-24,5006.0,5000.02,1.0,441.0,3052.384900017176,2210698.384900017,0.0
2021-01-29,5413.97,5351.96,-1.0,0.0,2389419.3745150175,2389419.3745150175,177617.16661500046
2021-02-03,5499.3,5485.2,1.0,434.0,1529.8264150172472,2388226.0264150174,0.0
2021-02-04,5453.98,5473.95,-1.0,0.0,2367373.6327550174,2367373.6327550174,-22045.74176000012
2021-02-09,5584.17,5686.25,1.0,423.0,4088.670800017193,2366192.5808000173,0.0
2021-02-25,5494.47,5469.56,-1.0,0.0,2327087.4003950176,2327087.4003950176,-40286.23235999979
2021-04-06,5178.64,5140.34,1.0,449.0,715.4357150173746,2325924.7957150177,0.0
2021-04-08,5078.26,5112.21,-1.0,0.0,2279714.106345018,2279714.106345018,-47373.29404999968
2021-05-26,5326.12,5320.59,1.0,427.0,4323.739725018386,2278576.979725018,0.0
2021-06-09,5224.95,5236.45,-1.0,0.0,2234261.862900018,2234261.862900018,-45452.24344499968
2021-06-29,5248.52,5190.54,1.0,425.0,2525.552400018554,2233146.5524000186,0.0
2021-06-30,5189.38,5224.04,-1.0,0.0,2206909.3091500187,2206909.3091500187,-27352.553749999497
2021-12-09,5000.69,5078.69,1.0,441.0,502.36700501898304,2205806.657005019,0.0
2021-12-20,4934.97,4880.42,-1.0,0.0,2175735.9761200193,2175735.9761200193,-31173.333029999398
2021-12-31,4937.46,4940.37,0.0,0.0,2175735.9761200193,2175735.9761200193,0.0
