Date,netAsset,yearTotalRate
2014-01-02,1000000.0,
2014-12-31,1611598.28308,0.6137125733236546
2015-12-31,1574141.1115200005,-0.023242250847037016
2016-12-30,1426575.9426300006,-0.09374329137970994
2017-12-29,1689676.609395001,0.18442808328868532
2018-12-28,1550311.2406850012,-0.08248049830073723
2019-12-31,1675533.5695900018,0.08077238016391552
2020-12-31,1495797.8007200025,-0.10727076564272009
2021-12-31,1393631.0530250028,-0.06830251230869688
